순번_정류장ID,65-2800225,66-2800222,67-2800221,68-2800216,69-2800211,70-2800206,71-2800200,72-2800185,73-2800181,74-2800178,75-2800176,76-2800142,77-2800141,78-2800137,79-2800135,80-2800133,81-2800128,82-2800124,83-2800127,84-2800129,85-2805737,86-2804916,87-2801044,88-2801054,89-2801063,90-2801080,91-2801091,92-2801083,93-2801057,94-2801043,95-2801024,96-2801015,97-2801008,98-2800986,99-2800963,100-2800960,101-2800971,102-2800841,103-2800964,104-2800840,105-2805652,106-2800985,107-2800838,108-2801042,109-2801072,110-2801103,111-2801113,112-2801116,113-2801121,114-2801130,115-2801134,116-2801144,117-2801152,118-2801156,119-2806243,120-2806241,121-2806215,122-2807267,123-2804912,124-2800626,125-2800635,126-2800639,127-2800327
92-2801083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233921,0.6375350000000001,1.022959,1.23258,1.468783,1.734645,2.079596,2.050799,1.553868,1.985946,2.1817,2.22416,2.427053,2.556582,2.0716650000000003,1.674196,1.3170979999999999,1.145297,1.3068469999999999,1.4842870000000001,1.853898,2.278709,2.544809,3.02285,3.317045,3.740506,4.528423,4.884646,5.4952440000000005,6.076047,6.276383,6.473878,6.837717,7.177525999999999,7.472128
93-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403613,0.789038,0.998659,1.2348620000000001,1.500724,1.845675,1.816878,1.319947,1.752025,1.948779,2.152239,2.355132,2.484661,1.999744,1.602275,1.245177,1.156651,1.319201,1.4966409999999999,1.866252,2.2910619999999997,2.557162,3.0342029999999998,3.329399,3.7704269999999998,4.559344,4.915566,5.525164,6.105968,6.306304,6.503799,6.867636999999999,7.2084470000000005,7.502049
94-2801043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386425,0.596046,0.832249,1.098111,1.443062,1.458265,1.437835,1.8699119999999998,2.066667,2.270127,2.47302,2.6025490000000002,2.117632,1.720163,1.363065,1.480237,1.721814,1.899254,2.2688650000000004,2.693675,2.9597759999999997,3.4238160000000004,3.7180120000000003,4.10104,4.888958000000001,5.24518,5.855778,6.436582,6.636918,6.8344119999999995,7.198250999999999,7.538060000000001,7.832661999999999
95-2801024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.209621,0.445824,0.7116859999999999,1.056637,1.07184,1.264909,1.670986,1.867741,2.170201,2.373094,2.735027,2.503057,2.105588,1.74849,1.865662,2.1082389999999998,2.285679,2.65529,3.0801,3.3452,3.8092410000000005,4.1034370000000004,4.486465,5.274383,5.630605,6.241203,6.822006,7.022342,7.219836999999999,7.583676,7.923485,8.218086999999999
96-2801015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23620300000000002,0.502065,0.869016,1.0138120000000002,1.2068809999999999,1.611958,1.808713,2.1111720000000003,2.314066,2.674998,2.712678,2.315209,1.9581110000000002,2.075283,2.3168599999999997,2.4943,2.864911,3.288721,3.555821,4.018862,4.313058,4.696086,5.4840029999999995,5.840225,6.450823000000001,7.031627,7.231963,7.429458,7.793296000000001,8.133106,8.427708
97-2801008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265862,0.632813,0.888986,1.317086,1.698163,1.893918,2.197377,2.400271,2.761203,2.948881,2.551412,2.194313,2.311486,2.554063,2.730502,3.100113,3.524924,3.7920239999999996,4.255065,4.549261,4.932289,5.720206,6.076428,6.6870259999999995,7.26783,7.468166,7.665661,8.029499000000001,8.369308,8.663911
98-2800986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366951,0.623124,1.051223,1.431301,1.628056,1.9305150000000002,2.133408,2.495341,2.980258,2.8172740000000003,2.4601759999999997,2.5773479999999998,2.819925,2.9973650000000003,3.366976,3.790786,4.057886,4.5209269999999995,4.815123000000001,5.198151,5.986068,6.34229,6.952888000000001,7.533691999999999,7.7340279999999995,7.931522999999999,8.295361,8.63517,8.929772999999999
99-2800963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257173,0.922273,1.06635,1.263105,1.565564,1.768458,2.1293900000000003,2.614307,3.011776,2.805126,2.922299,3.164876,3.3413150000000003,3.711926,4.135737000000001,4.401837,4.8658779999999995,5.160074,5.543101999999999,6.331019,6.687241,7.297839,7.878642999999999,8.078978999999999,8.276474,8.640312,8.980121,9.274724
100-2800960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6651,0.809177,1.005932,1.308392,1.511285,1.8722169999999998,2.357134,2.754603,2.7763299999999997,2.892502,3.1340790000000003,3.3125190000000004,3.6821300000000003,4.10694,4.3730400000000005,4.836081,5.131277,5.514305,6.302222,6.6584449999999995,7.269042999999999,7.848846000000001,8.049182,8.246677,8.610516,8.951325,9.244927
101-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43207799999999996,0.628833,0.931292,1.134185,1.496118,1.9800349999999998,2.377503,2.279399,2.395571,2.637148,2.814588,3.184199,3.610009,3.8761089999999996,4.34015,4.634346,5.016374,5.804291,6.160514,6.771112,7.352914999999999,7.552250999999999,7.749746000000001,8.113585,8.453394,8.748996
102-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19675499999999999,0.500215,0.703108,1.06504,1.549957,1.9474259999999999,2.3035240000000003,2.546325,2.858902,3.036342,3.3379529999999997,3.7627629999999996,4.028862999999999,4.435904,4.7301,5.113128,5.901045,6.257268,6.867866,7.448669000000001,7.649005000000001,7.8465,8.210339,8.550148,8.84475
103-2800964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30346,0.5063529999999999,0.8682860000000001,1.353202,1.7506709999999999,2.10777,2.34957,2.662147,2.839587,3.141198,3.566008,3.8321080000000003,4.239148999999999,4.533345,4.916373,5.7042910000000004,6.060512999999999,6.671111,7.251914,7.45225,7.649744999999999,8.013584,8.353392999999999,8.647995
104-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20289400000000002,0.564826,1.049743,1.4472120000000002,1.8043099999999999,2.108111,2.420688,2.598127,2.899738,3.3245489999999998,3.590649,3.99769,4.291886,4.674914,5.4628309999999995,5.819053,6.429651,7.010455,7.210791,7.408286,7.772124000000001,8.111933,8.406536000000001
