순번_정류장ID,46-2803210,47-2803361,48-2803180,49-2803295,50-2803292,51-2803649,52-2803284,53-2803290,54-2803177,55-2803178,56-2803297,57-2807299,58-2807629,59-2805973,60-2805971,61-2806608,62-2803165,63-2803167,64-2805706,65-2803164,66-2803680,67-2803677,68-2803183,69-2805472,70-2803186,71-2803163,72-2805691,73-2805637,74-2805693,75-2805695,76-2806025,77-2805697,78-2805699,79-2805701,80-2807440,81-2806806,82-2805704,83-2807625,84-2806162,85-2805635,86-2805633,87-2807037,88-2805631,89-2805677
77-2805697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.903841,1.0902209999999999,1.0859,1.2979020000000001,1.4386370000000002,1.393664,1.8253130000000002,2.139681,2.780734,3.110663,3.442914,3.9360239999999997
78-2805699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.209939,0.40778600000000004,0.619789,1.0625229999999999,1.315551,1.7472,2.061568,2.7026209999999997,3.03255,3.3648010000000004,3.857911
79-2805701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197848,0.40985,0.852584,1.105612,1.537261,1.8516290000000002,2.492682,2.822611,3.154862,3.647972
80-2807440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21200300000000002,0.654737,0.9077649999999999,1.339413,1.6537819999999999,2.294835,2.624764,2.957015,3.450125
81-2806806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44273500000000005,0.695762,1.1274110000000002,1.4417799999999998,2.082832,2.412761,2.745012,3.238123
82-2805704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25402800000000003,0.6856770000000001,1.000045,1.641098,1.971027,2.3032779999999997,2.7963880000000003
83-2807625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.432649,0.747017,1.3880700000000001,1.717999,2.05025,2.54336
84-2806162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.314369,0.9554219999999999,1.29035,1.622602,2.115712
85-2805635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641053,0.975982,1.308233,1.8013430000000001
86-2805633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334929,0.66718,1.16029
87-2807037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.332251,0.825361
88-2805631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49311000000000005
89-2805677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
