순번_정류장ID,1-2800269,2-2805488,3-2800272,4-2803582,5-2803603,6-2803602,7-2800274,8-2803847,9-2806301,10-2803848,11-2806298,12-2803849,13-2803851,14-2803852,15-2803854,16-2806296,17-2803605,18-2803855,19-2803856,20-2806231,21-2803857,22-2806293,23-2804201,24-2806291,25-2807291,26-2804203,27-2804206,28-2804332,29-2804208,30-2804210,31-2804212,32-2804579,33-2803703,34-2806885,35-2807292,36-2806887,37-2806889,38-2806892,39-2807121,40-2806979,41-2807407,42-2806980,43-2806981,44-2806982,45-2806983,46-2806984,47-2806985,48-2807003,49-2807294,50-2807295,51-2807411,52-2807002,53-2806989,54-2807000,55-2806992,56-2806993,57-2806995,58-2806997,59-2806998,60-2806999,61-2807296,62-2807412,63-2807297,64-2807298,65-2807125,66-2807126,67-2807128,68-2807130,69-2807132,70-2806962
21-2803857,,,,,,,,,,,,,,,,,,,,,0,0.532209,0.785621,1.168246,1.358733,1.590226,1.789021,2.330755,2.882329,3.3758150000000002,3.713093,4.242290000000001,4.418391000000001,4.619741,5.197222,5.553657,6.13663,6.645894999999999,8.431422999999999,9.035294,9.747059,10.373708,10.689728,11.033388,11.277536999999999,11.804103999999999,12.052937,12.742417999999999,13.612221,14.026164000000001,16.1768,16.635194,17.59829,17.485184,17.997173999999998,18.373501,19.79929,18.381876000000002,17.98516,17.474372,16.572762,16.113124,14.018692999999999,13.607007000000001,13.215341,14.292708,14.846414000000001,15.541888,16.298047,16.750523
22-2806293,,,,,,,,,,,,,,,,,,,,,,0,0.253411,0.636037,0.8265239999999999,1.058017,1.256812,1.798546,2.350119,2.8436060000000003,3.180883,3.7100809999999997,3.886182,4.088532,4.664013,5.020448,5.604421,6.114685,7.9012139999999995,8.503084,9.21385,9.842499,10.157518,10.501178999999999,10.746328,11.272895,11.521727,12.211209,13.080012,13.494955,15.645589999999999,16.103985,17.067080999999998,16.953975,17.465964000000003,17.843292,19.268081,17.852667,17.452951000000002,16.943163000000002,16.040553,15.580915,13.486483999999999,13.075797999999999,12.684130999999999,13.761498999999999,14.314204,15.009679,15.766838,16.219313
23-2804201,,,,,,,,,,,,,,,,,,,,,,,0,0.382625,0.573113,0.804606,1.003401,1.5451350000000001,2.096708,2.590194,2.9274720000000003,3.456669,3.632771,3.83512,4.412601,4.768036,5.35201,5.861274,7.647802,8.250672999999999,8.961438000000001,9.588088,9.904107000000002,10.248766999999999,10.492916000000001,11.019484,11.268316,11.957797,12.8286,13.240542999999999,15.391179000000001,15.850574,16.813670000000002,16.700564,17.211553,17.58888,19.013669,17.597255,17.200539000000003,16.688751999999997,15.787141,15.328504,13.233072,12.822386999999999,12.430719999999999,13.507088000000001,14.060792999999999,14.756267000000001,15.513426,15.964901999999999
24-2806291,,,,,,,,,,,,,,,,,,,,,,,,0,0.19048800000000002,0.42198100000000005,0.620776,1.16551,1.7170830000000001,2.210569,2.547847,3.077045,3.253146,3.4554949999999995,4.0319769999999995,4.388412000000001,4.9733849999999995,5.482648999999999,7.2671779999999995,7.870048,8.582813999999999,9.208463,9.525482,9.868142,10.112292,10.639859,10.889691000000001,11.577172000000001,12.447975,12.860918,15.011554,15.471948999999999,16.433045,16.320939000000003,16.831928,17.209255,18.634045,17.217631,16.822914,16.310126999999998,15.407516000000001,14.948879000000002,12.852447999999999,12.442762,12.051095,13.128463,13.681168,14.376643,15.133801,15.585277
25-2807291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23149299999999998,0.430288,0.9750219999999999,1.5265959999999998,2.020082,2.35736,2.886557,3.0626580000000003,3.2650080000000004,3.841489,4.198924,4.780897,5.2901620000000005,7.07769,7.680560000000001,8.392325999999999,9.017975,9.332995,9.677655,9.921804,10.450371,10.699204,11.386685,12.257488,12.671431,14.821067000000001,15.278460999999998,16.241557,16.129451,16.640441,17.019768,18.444557,17.028143,16.631427,16.118639,15.216029,14.757391,12.66196,12.252274,11.859608,12.937975,13.49068,14.185154999999998,14.943314,15.39379
26-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198795,0.743529,1.2951030000000001,1.788589,2.125867,2.655064,2.831165,3.032515,3.608996,3.9654309999999997,4.550404,5.059669,6.846197,7.447067999999999,8.158833,8.785482,9.101502,9.445162,9.690311,10.218878,10.467711,11.155192,12.026995,12.437938,14.590573999999998,15.046968,16.011064,15.897958,16.408948000000002,16.786275,18.213064000000003,16.79565,16.399934,15.886145999999998,14.984535999999999,14.524898,12.429467,12.018781,11.627115,12.706482000000001,13.258188,13.954661999999999,14.710821,15.162297
27-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.544734,1.096307,1.589793,1.927071,2.456269,2.63237,2.8347189999999998,3.411201,3.767636,4.351609,4.860873000000001,6.646402,7.249272,7.961038,8.587686999999999,8.902706,9.246366,9.490516,10.019083,10.266915,10.956396,11.827199,12.239142999999999,14.389778,14.851173000000001,15.812269,15.700163,16.211152,16.59048,18.014269,16.595855,16.199139000000002,15.689351,14.785739999999999,14.328103,12.231672,11.820986,11.428319,12.506687,13.059391999999999,13.754867,14.511025,14.965501000000001
28-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551573,1.04506,1.3823370000000001,1.9115349999999998,2.0876360000000003,2.289986,2.8664669999999997,3.222902,3.806875,4.316139,6.101668,6.704538,7.415303999999999,8.042953,8.358972,8.702633,8.946782,9.474349,9.723181,10.411663,11.282466000000001,11.695409,13.846045000000002,14.305439000000002,15.267535,15.155429000000002,15.667419,16.044746,17.468535,16.052121,15.655404999999998,15.143617,14.242007000000001,13.782369000000001,11.686938,11.276252000000001,10.883585,11.961953,12.515658,13.211132999999998,13.967292,14.419767000000002
29-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.493486,0.830764,1.359961,1.536063,1.737412,2.314893,2.671328,3.254302,3.7645660000000003,5.5490949999999994,6.152965,6.864731,7.49038,7.807399,8.151059,8.395209,8.922775999999999,9.171608,9.860089,10.730891999999999,11.143835000000001,13.294471,13.752866000000001,14.716961999999999,14.603856,15.114845,15.492172,16.916960999999997,15.501548000000001,15.104830999999999,14.592044,13.689433,13.230796,11.134364999999999,10.724679,10.332011999999999,11.40938,11.963085000000001,12.65956,13.415718,13.868194
30-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337278,0.866475,1.042577,1.245926,1.8224069999999999,2.178842,2.762816,3.27208,5.057608,5.6604790000000005,6.372244,6.998894,7.314913000000001,7.658573,7.902722,8.43029,8.679122,9.367602999999999,10.238406,10.651349,12.801985,13.261379000000002,14.224475,14.11137,14.623358999999999,15.000685999999998,16.425475,15.009060999999999,14.612345000000001,14.099557,13.197947000000001,12.73831,10.642878,10.232192999999999,9.840525999999999,10.917893,11.471599000000001,12.167073,12.923232,13.375708
31-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.529197,0.705299,0.907648,1.484129,1.8405639999999999,2.424538,2.933802,4.71933,5.322201000000001,6.033967,6.660616,6.976635000000001,7.320295,7.564444,8.092011999999999,8.340844,9.029325,9.900128,10.313071,12.463707000000001,12.922102,13.886198,13.773092000000002,14.285081,14.662408,16.087197,14.670782999999998,14.274067,13.762279999999999,12.859669,12.400032000000001,10.304601,9.893915,9.502248,10.579616,11.133321,11.828796,12.584954,13.03743
32-2804579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176102,0.37945100000000004,0.955932,1.312367,1.8963400000000001,2.405605,4.191133,4.794004,5.505769,6.1324190000000005,6.4484379999999994,6.792097999999999,7.036247,7.563814999999999,7.812647,8.501128,9.371931,9.784874,11.93551,12.394903999999999,13.357999999999999,13.244894,13.756884,14.134210999999999,15.559000000000001,14.142585999999998,13.745870000000002,13.234082,12.331472,11.871835,9.776403,9.365718,8.974051,10.051418,10.605124,11.300597999999999,12.056757000000001,12.509233
33-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20335,0.779831,1.136266,1.7202389999999999,2.229503,4.015032,4.617902,5.329668,5.956316999999999,6.272337,6.615997,6.860146,7.387713000000001,7.636546000000001,8.325027,9.19583,9.608773,11.759409,12.218803,13.181899,13.068793,13.580782999999998,13.958110000000001,15.382898999999998,13.966485,13.569769,13.057981,12.155371,11.695733,9.600302000000001,9.189616000000001,8.797949000000001,9.875316999999999,10.429022,11.124497,11.880656,12.333131
34-2806885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.576481,0.932916,1.51689,2.026154,3.811682,4.414553,5.126318,5.752968,6.068987,6.412647,6.656796000000001,7.1843639999999995,7.433196000000001,8.121677,8.99248,9.405422999999999,11.556059,12.015454,12.97755,12.865444,13.377432999999998,13.754760000000001,15.179549,13.762135,13.365419000000001,12.853631,11.952021,11.492384,9.396952,8.986267,8.5946,9.671968,10.225673,10.921147,11.677306,12.129782
