순번_정류장ID,68-2806423,69-2806421,70-2805953,71-2806527,72-2806526,73-2806525,74-2807112,75-2806773,76-2801854,77-2807443,78-2807444,79-2807281,80-2807182,81-2801997,82-2802002,83-2802005,84-2802020,85-2801907,86-2802007,87-2801989,88-2801958,89-2801948,90-2801951,91-2801962,92-2801979,93-2801967,94-2801973,95-2801974,96-2801964,97-2801955,98-2801996,99-2802015,100-2802043,101-2802686,102-2802717,103-2802724,104-2802732,105-2802739,106-2802751,107-2802742,108-2802726,109-2802725,110-2802735,111-2802761,112-2802762,113-2803139,114-2803138,115-2803231,116-2803232,117-2803181,118-2803255,119-2804952,120-2803250,121-2803238,122-2803228,123-2803110,124-2803051,125-2803511,126-2803512,127-2803513,128-2803078,129-2803079,130-2803068,131-2803630,132-2805651,133-2800369
105-2802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37469600000000003,0.742865,1.5312139999999999,1.9935770000000002,2.437047,3.2155,3.587961,3.951357,4.40533,4.748945,5.209619,5.5865,5.625558,5.993327,6.30318,6.769291,6.4130709999999995,6.6005,6.568142,6.937833,6.816169,6.29859,5.664194,5.361141,5.2198910000000005,5.3402650000000005,5.2294220000000005,6.0655
106-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369169,1.155517,1.617881,2.0613509999999997,2.841804,3.214265,3.57766,4.0316339999999995,4.375249,4.835922,5.212804,5.251862,5.619631,5.9294839999999995,6.395594,6.039375,6.225804,6.193446,6.563136999999999,6.443472,5.925894,5.290498,4.987444,4.848195,4.967568,4.856726,5.691804
107-2802742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7893479999999999,1.2517120000000002,1.695182,2.473635,2.8460959999999997,3.209491,3.663465,4.00708,4.467753,4.844635,4.883693,5.251462,5.5613150000000005,6.027425,5.671206,5.858635,5.825277,6.194968,6.078303,5.560725,4.926329,4.623275,4.482025,4.601399,4.490557,5.326635
108-2802726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46236400000000005,0.905834,1.6922869999999999,2.064748,2.428143,2.882117,3.225732,3.686405,4.063287,4.102345,4.470114,4.779967,5.246077,4.889858,5.077287,5.044929,5.41362,5.568619,5.192377,4.604407,4.302354,4.1601040000000005,4.279478,4.168635,5.004714
109-2802725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443471,1.229924,1.602384,1.9657799999999999,2.419754,2.763369,3.224042,3.600924,3.639982,4.007751,4.317604,4.783714,4.4274949999999995,4.613924,4.582566,4.951257,5.106256,4.731014,4.228617,3.925564,3.7843139999999997,3.99516,4.310846,5.146923999999999
110-2802735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.786453,1.158914,1.52231,1.976284,2.319898,2.7805720000000003,3.157453,3.196511,3.56428,3.874133,4.340244,3.984024,4.171453,4.139094999999999,4.508786,4.6627849999999995,4.287543,3.7851470000000003,3.482094,3.340844,3.551689,3.867375,4.703453
111-2802761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372461,0.735857,1.18983,1.5334450000000002,1.994119,2.371,2.5670580000000003,2.934827,3.24468,3.5537910000000004,3.197571,3.384,3.351642,3.721333,3.8753319999999998,3.50009,2.999694,2.696641,2.555391,2.766236,3.081922,3.918
112-2802762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363396,0.8173699999999999,1.160985,1.621658,1.9985400000000002,2.194598,2.5623669999999996,2.87222,3.18133,2.825111,3.01254,2.980182,3.349872,3.5038720000000003,3.12863,2.8582330000000002,2.55518,2.4228509999999996,2.633697,2.949382,3.785461
113-2803139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453974,0.797588,1.258262,1.6351440000000002,1.8312009999999999,2.198971,2.508823,2.817934,2.4617150000000003,2.6491439999999997,2.615785,2.985476,3.140475,2.764234,2.494837,2.192784,2.3987529999999997,2.698379,3.037065,3.8731440000000004
114-2803138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343615,0.804289,1.18117,1.447228,1.8149970000000002,2.12485,2.363961,2.0077409999999998,2.19517,2.1628119999999997,2.5325029999999997,2.686502,2.31126,2.041864,1.738811,1.9457799999999998,2.245406,2.5840919999999996,3.4201699999999997
115-2803231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.463674,0.8405549999999999,1.1066129999999998,1.474382,1.7842349999999998,2.023346,1.667127,1.8535549999999998,1.8211970000000002,2.190888,2.344887,1.969646,1.9721380000000002,1.669085,1.876054,2.175681,2.514367,3.3504449999999997
116-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382882,0.64894,1.016709,1.326562,1.799092,1.49069,1.677118,1.6447599999999998,2.0144509999999998,2.16845,1.793209,1.930812,1.627759,1.834728,2.134354,2.47304,3.3091190000000004
117-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266058,0.633827,0.94368,1.41621,1.772429,2.055,2.022642,2.3923330000000003,2.546332,2.17109,2.305694,2.002641,2.20961,2.509236,2.847922,3.6839999999999997
118-2803255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367769,0.6776220000000001,1.150152,1.506371,1.9949419999999998,2.2887,2.658391,2.81239,2.437148,2.572752,2.269698,2.476668,2.776294,3.11498,3.951058
119-2804952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30985300000000005,0.7823829999999999,1.1386020000000001,1.627173,2.138815,2.508506,2.662505,2.488263,2.940521,2.637468,2.844437,3.144063,3.4827489999999997,4.318827
120-2803250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47253,0.828749,1.31732,1.828962,2.1986529999999997,2.352652,2.178411,2.693627,2.94632,3.154289,3.4529160000000005,3.7926019999999996,4.62868
121-2803238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356219,0.8447899999999999,1.3564319999999999,1.7261229999999999,1.880122,1.7058810000000002,2.2210970000000003,2.7224310000000003,2.9294,3.2290259999999997,3.567712,4.403791
122-2803228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500571,1.012213,1.381904,1.535903,1.361661,1.8768779999999998,2.378212,2.585181,2.884807,3.223493,4.059571
123-2803110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511642,0.881333,1.035332,0.8610899999999999,1.376307,1.877641,2.08461,2.384236,2.722922,3.5589999999999997
124-2803051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369691,0.52369,0.828732,1.343949,1.8452819999999999,2.052251,2.3518779999999997,2.6905639999999997,3.526642
125-2803511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153999,0.671578,1.305974,1.8073080000000001,2.014277,2.313903,2.652589,3.488667
126-2803512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.517579,1.151975,1.653309,1.8602779999999999,2.159904,2.49859,3.334668
127-2803513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.634397,1.135731,1.3427,1.6423259999999997,1.981012,2.8170900000000003
128-2803078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5013340000000001,0.708303,1.00793,1.346616,2.1826939999999997
129-2803079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20697,0.509596,0.848282,1.6843599999999999
130-2803068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302626,0.641312,1.477391
131-2803630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339686,1.175764
132-2805651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8400790000000001
133-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
