순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2807391,15-2803925,16-2807392,17-2804772,18-2803923,19-2806339,20-2804765,21-2803921,22-2806337,23-2806394,24-2803919,25-2804592,26-2804764,27-2807396,28-2807399,29-2803918,30-2803917,31-2804753,32-2804751,33-2804749,34-2805489,35-2807150,36-2804581,37-2804582,38-2800267,39-2804032
1-2800269,0,0.419283,0.773767,1.3496549999999998,1.7318779999999998,1.965875,2.139857,2.3998,2.753507,3.325432,3.528497,3.7989290000000002,4.073614,4.288978,4.538981,4.877078,5.213932,5.009753,4.670338,4.360098000000001,4.122653,3.8933519999999997,3.8883379999999996,4.139817,4.016843,4.0157050000000005,3.5290769999999996,3.139847,2.680152,2.2199459999999998,1.996018,1.524203,1.205178,0.751252,0.37748200000000004,0.351315,0.64827,0.8276459999999999,0.192199
2-2805488,,0,0.354484,0.930372,1.3125950000000002,1.546592,1.7205740000000003,1.9805169999999999,2.334225,2.906149,3.109214,3.3796459999999997,3.6543309999999996,3.8696949999999997,4.1196980000000005,4.457796,4.794649,4.59047,4.251056,3.9408160000000003,3.7033699999999996,3.474069,3.4690550000000004,3.720534,4.0988739999999995,3.596423,3.109794,2.720564,2.26087,1.800664,1.576735,1.1049200000000001,0.8460719999999999,0.5460020000000001,0.172232,0.370064,0.66702,1.0321040000000001,0.611482
3-2807373,,,0,0.575888,0.958111,1.192108,1.36609,1.626034,1.979741,2.5516650000000003,2.75473,3.025162,3.299847,3.5152120000000004,3.765214,4.103312,4.440165,4.2359860000000005,3.896572,3.586332,3.3488860000000003,3.119585,3.1145709999999998,3.36605,3.74439,3.241939,2.7553099999999997,2.3660799999999997,1.9063860000000001,1.44618,1.222251,0.750436,0.49158900000000005,0.900486,0.5267149999999999,0.724548,1.021503,1.386588,0.965966
4-2800272,,,,0,0.382223,0.61622,0.7902020000000001,1.050145,1.403853,1.9757770000000001,2.178842,2.449274,2.723959,2.939323,3.189326,3.527424,3.8642769999999995,3.888874,3.54946,3.23922,3.001775,2.7724740000000003,2.76746,3.018938,3.397278,2.8948270000000003,2.408198,2.018969,1.559274,1.099068,0.8751399999999999,0.403325,0.144477,0.598403,0.972173,1.3004360000000001,1.597392,1.9624759999999999,1.541854
5-2803582,,,,,0,0.23399699999999998,0.407979,0.6679229999999999,1.0256299999999998,1.5975540000000001,1.800619,2.0710509999999998,2.345736,2.561101,2.8111029999999997,3.1492009999999997,3.486054,3.702903,3.931683,3.621443,3.3839980000000005,3.154697,3.149683,3.4011620000000002,3.7795019999999995,3.27705,2.790421,2.401192,1.941497,1.481291,1.257363,0.7855479999999999,0.5267,0.980626,1.354396,1.682659,1.9796150000000001,2.3446990000000003,1.924077
6-2803603,,,,,,0,0.173982,0.433925,0.791633,1.363557,1.566622,1.8370540000000002,2.111739,2.3271029999999997,2.577106,2.915204,3.2520569999999998,3.4689059999999996,3.808321,3.85544,3.6179940000000004,3.388693,3.383679,3.635158,4.013498,3.511047,3.024418,2.6351880000000003,2.175494,1.7152880000000001,1.491359,1.019544,0.7606970000000001,1.214623,1.588393,1.9166560000000001,2.213611,2.578696,2.158074
7-2803602,,,,,,,0,0.259944,0.6176510000000001,1.189576,1.392641,1.663073,1.937758,2.153122,2.403125,2.741222,3.078076,3.294925,3.6343389999999998,3.944579,3.791976,3.562675,3.557661,3.80914,4.18748,3.685029,3.1984,2.80917,2.3494759999999997,1.88927,1.665341,1.193526,0.934679,1.3886049999999999,1.762375,2.090638,2.387593,2.752678,2.332056
8-2800274,,,,,,,,0,0.35770799999999997,0.929632,1.1326969999999998,1.403129,1.677814,1.8931779999999998,2.1431810000000002,2.4812790000000002,2.818132,3.034981,3.374396,3.6846360000000002,3.922081,3.8226190000000004,3.8176050000000004,4.069083999999999,4.447424,3.944972,3.4583440000000003,3.069114,2.609419,2.149213,1.925285,1.45347,1.1946219999999999,1.648548,2.022318,2.350581,2.647537,3.0126209999999998,2.591999
9-2803847,,,,,,,,,0,0.576925,0.77999,1.050422,1.325107,1.540471,1.7904740000000001,2.128571,2.465425,2.682274,3.021688,3.331928,3.569374,3.798675,4.171312,4.422791,4.801131,4.29868,3.8120510000000003,3.422821,2.963127,2.50292,2.2789919999999997,1.807177,1.548329,2.002256,2.376026,2.7042889999999997,3.001244,3.366329,2.945707
10-2803599,,,,,,,,,,0,0.203065,0.473498,0.748182,0.9745469999999999,1.2245489999999999,1.562647,1.8995009999999999,2.11635,2.455764,2.766004,3.0034490000000003,3.23275,3.803907,4.055385,4.433725,3.9312739999999997,3.604025,3.9932550000000004,3.535051,3.0748450000000003,2.850916,2.379101,2.120253,2.57418,2.94795,3.2762130000000003,3.573168,3.938253,3.5176309999999997
