순번_정류장ID,1-2807209,2-2807287,3-2803331,4-2803325,5-2803320,6-2803314,7-2803299,8-2803311,9-2803316,10-2803319,11-2803328,12-2803305,13-2803293,14-2803289,15-2802621,16-2802809,17-2802790,18-2802606,19-2802764,20-2802635,21-2802730,22-2802727,23-2802734,24-2802752,25-2802748,26-2802738,27-2802728,28-2802721,29-2802123,30-2802116,31-2802112,32-2802094,33-2802098,34-2802129,35-2802158,36-2806506,37-2806502,38-2806620,39-2802135,40-2802124,41-2802114,42-2802097,43-2802088,44-2802105,45-2802127,46-2802131,47-2802148,48-2802155,49-2806513,50-2807111,51-2806524,52-2806523,53-2806522,54-2805906,55-2806422,56-2806424
11-2803328,,,,,,,,,,,0,0.445565,0.9323870000000001,1.557588,2.0340279999999997,2.762674,3.031244,3.3893379999999995,3.600079,4.234733,4.727501999999999,5.181623,5.59842,6.090048,6.3944540000000005,6.782797,7.283449000000001,7.630535000000001,7.877901,8.050591,8.220294,8.743312,9.251579,8.878148,8.835877,8.529501,8.927710000000001,9.254966,9.733441000000001,9.783466,10.131039,10.68667,10.915707000000001,10.989684,11.022083,11.076836,10.697412,10.303346000000001,11.665201,11.964558,12.446405,12.840935,13.120994,13.432051999999999,13.774474,14.083619
12-2803305,,,,,,,,,,,,0,0.48982200000000004,1.115024,1.592463,2.320109,2.588679,2.946773,3.158514,3.792168,4.284937,4.739058,5.155855,5.6454830000000005,5.955889,6.342232,6.842885000000001,7.18497,7.437336,7.608026,7.77773,8.297747,8.808014,8.436583,8.393312,8.086936999999999,8.485145,8.812401,9.289876,9.341901,9.688474000000001,10.245105,10.475142,10.547119,10.579517999999998,10.634271,10.254847,9.860781,11.222636,11.521993,12.00384,12.39837,12.678429,12.987487,13.331909,13.641055
13-2803293,,,,,,,,,,,,,0,0.627202,1.104641,1.832287,2.100857,2.458951,2.670692,3.304346,3.7971150000000002,4.2512360000000005,4.6660330000000005,5.159662,5.468067,5.85441,6.356063,6.698149000000001,6.9515139999999995,7.122203999999999,7.290908,7.811925,8.320193,7.946761,7.970996,8.063115,8.461323,8.788578999999999,8.802054,8.853079,9.198652000000001,9.757283000000001,9.98532,10.251189,10.681211,10.735964,10.356539999999999,9.961474,11.323329,11.623686,12.105533,12.500063,12.782122,13.08818,13.430601999999999,13.743747
14-2803289,,,,,,,,,,,,,,0,0.47644,1.204086,1.472656,1.8307490000000002,2.0424900000000004,2.676145,3.168914,3.6230339999999996,4.037832,4.52946,4.839866000000001,5.226208,5.727861,6.070947,6.323313,6.4920029999999995,6.662706,7.184724,7.6939910000000005,7.319560000000001,7.342795,7.434913000000001,7.833122,8.160378,8.175853,8.223878,8.571451,9.128082000000001,9.357119,9.623988,10.138494999999999,10.346248,9.966823,9.572758,10.934612,11.23397,11.715817,12.110347,12.390406,12.699464,13.040886,13.353031
15-2802621,,,,,,,,,,,,,,,0,0.727646,0.996216,1.3543100000000001,1.566051,2.199705,2.6924740000000003,3.146595,3.5613919999999997,4.055021,4.360426,4.747769,5.250422,5.5925080000000005,5.846873,6.015562999999999,6.184267,6.705284,7.215552000000001,6.8421199999999995,6.867355,7.041474000000001,7.439682,7.766938000000001,7.698413,7.748438,8.096011,8.652642,8.882679,9.147548,9.662055,9.952808000000001,9.573383999999999,9.179319,10.541172999999999,10.840530000000001,11.322377000000001,11.716907,11.998966000000001,12.306024,12.647446,12.962591999999999
16-2802809,,,,,,,,,,,,,,,,0,0.27157,0.629664,0.841405,1.4750590000000001,1.967828,2.421949,2.838746,3.330375,3.6377800000000002,4.025123000000001,4.5257760000000005,4.867862000000001,5.120227,5.290916999999999,5.459621,5.981637999999999,6.508006,6.517474,6.5397099999999995,6.782828,7.183036,7.510292,7.372767,7.421792999999999,7.768366,8.326997,8.555033,8.819902,9.335410000000001,9.68075,9.690738,9.296673,10.658527000000001,10.957884,11.439731,11.834261,12.11432,12.426378,12.7648,13.076946000000001
17-2802790,,,,,,,,,,,,,,,,,0,0.358094,0.5698350000000001,1.203489,1.6962580000000003,2.150379,2.5651759999999997,3.056804,3.36521,3.754553,4.253205,4.596291000000001,4.850657,5.019347,5.189051,5.709068,6.238436,6.512904,6.536139,6.7792580000000005,7.177466000000001,7.503722,7.368197,7.418222,7.763795,8.321425999999999,8.551463,8.816332000000001,9.329839,9.67718,9.686167999999999,9.292102,10.653957,10.953314,11.435161,11.829691,12.10975,12.418808,12.76223,13.072376
18-2802606,,,,,,,,,,,,,,,,,,0,0.21174099999999998,0.8453959999999999,1.338165,1.792285,2.209083,2.700711,3.008117,3.395459,3.8971120000000004,4.240198,4.492564,4.662254,4.831957,5.352975,5.879343,6.252774,6.276046,6.520164,6.918373,7.245628999999999,7.108103999999999,7.158129,7.504702,8.062333,8.29137,8.557238,9.070746,9.417086,9.530074,9.136009,10.497863,10.797221,11.279067999999999,11.673598,11.953657000000002,12.264714,12.604137,12.918282000000001
19-2802764,,,,,,,,,,,,,,,,,,,0,0.633654,1.126423,1.580544,1.995341,2.48697,2.794375,3.182718,3.682371,4.027457,4.279822,4.449512,4.618216,5.139233,5.666601,6.040033,6.197203,6.441321,6.839529,7.167786,7.03026,7.079286,7.425859,7.98349,8.212527,8.479395,8.992903,9.339243,9.452231,9.057166,10.41902,10.718377,11.200225,11.594755000000001,11.874813,12.184871000000001,12.528293,12.837439
20-2802635,,,,,,,,,,,,,,,,,,,,0,0.49276899999999996,0.94689,1.361687,1.853316,2.160721,2.548064,3.048717,3.392803,3.644168,3.814858,3.983562,4.504579,5.031948000000001,5.405379,5.783651,6.027769,6.425977,6.753234,6.615708000000001,6.665734,7.012307000000001,7.5699380000000005,7.798975,8.064843,8.578351,8.924691000000001,9.037678999999999,8.643614,10.005467999999999,10.304825,10.786673,11.181203,11.461261,11.770319,12.114741,12.240907
21-2802730,,,,,,,,,,,,,,,,,,,,,0,0.454121,0.8709180000000001,1.362547,1.670952,2.058295,2.558948,2.903034,3.155399,3.326089,3.494793,4.01581,4.543179,4.91561,5.293882,5.537999999999999,5.936208000000001,6.263464,6.125939,6.175965,6.522538,7.080169000000001,7.309206,7.575074000000001,8.088582,8.434922,8.54791,8.153845,9.515699,9.815056,10.296904,10.691434,10.971492,11.28355,11.623972,11.752138
22-2802727,,,,,,,,,,,,,,,,,,,,,,0,0.41679799999999995,0.9084260000000001,1.216832,1.604174,2.1048270000000002,2.4479130000000002,2.700279,2.8709689999999997,3.039672,3.56069,4.087058,4.461489,4.838761,5.0838790000000005,5.482088,5.808344,5.670819,5.7208440000000005,6.067417,6.626048,6.854085,7.120953999999999,7.6334610000000005,7.980801,8.092789,7.699724000000001,9.060578,9.359936,9.842783,10.236313,10.516372,10.82543,11.166852,11.297018
23-2802734,,,,,,,,,,,,,,,,,,,,,,,0,0.493629,0.801034,1.188377,1.68903,2.033116,2.284481,2.455171,2.623875,3.144892,3.672261,4.046692,4.423964,4.668082,5.06629,5.393546,5.256021,5.306047,5.65262,6.210251,6.4392879999999995,6.705156,7.2186639999999995,7.565003999999999,7.677992,7.283927,8.645781,8.945138,9.426985,9.821516,10.101574000000001,10.410632000000001,10.752054,10.881219999999999
24-2802752,,,,,,,,,,,,,,,,,,,,,,,,0,0.307406,0.6947479999999999,1.195401,1.539487,1.791853,1.961543,2.130246,2.6522639999999997,3.178632,3.553063,3.930335,4.174453,4.572662,4.899918,4.762393,4.812418,5.158991,5.716622,5.945659,6.2115279999999995,6.725035000000001,7.071375,7.184363,6.790298,8.152152000000001,8.45151,8.933357,9.327886999999999,9.609946,9.920003999999999,10.258426,10.388592
25-2802748,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387343,0.8879959999999999,1.231082,1.483447,1.654137,1.823841,2.343858,2.872226,3.2436580000000004,3.62293,3.8670480000000005,4.265256,4.592512,4.454987,4.505013,4.851586,5.409217,5.638253,5.904122,6.41763,6.76397,6.876958,6.482893,7.844747,8.144103999999999,8.625950999999999,9.020481,9.302539999999999,9.610598,9.95402,10.080186
26-2802738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500653,0.8447389999999999,1.0961040000000002,1.266794,1.435498,1.9565150000000002,2.483884,2.856315,3.2355869999999998,3.4797050000000005,3.877913,4.20517,4.0676440000000005,4.1176699999999995,4.464243,5.0218739999999995,5.250911,5.516779,6.030287,6.376627,6.489615000000001,6.09555,7.4574039999999995,7.756761,8.238609,8.633139,8.915197000000001,9.225255,9.563677,9.692843
27-2802728,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344086,0.5964520000000001,0.767142,0.935845,1.456863,1.984231,2.357662,2.735934,2.980052,3.378261,3.705517,3.567992,3.618017,3.9645900000000003,4.522221,4.751258,5.0171269999999994,5.530634,5.876974,5.989962,5.595897,6.957750999999999,7.257109,7.738956,8.133486,8.415545,8.723603,9.065025,9.193191
28-2802721,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252366,0.42305600000000004,0.591759,1.1127770000000001,1.640145,2.0125759999999997,2.541848,3.169777,3.567986,3.8952419999999996,3.2959059999999996,3.3459309999999998,3.692504,4.250135,4.479172,4.736041,5.249548,5.5958879999999995,5.954313,5.637811,6.999664999999999,7.299022999999999,7.780869999999999,8.1754,8.457459,8.767517,9.108939,8.849105
29-2802123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17069,0.33939400000000003,0.860411,1.38778,1.760211,2.289483,2.9516009999999997,3.3498089999999996,3.6770660000000004,3.04354,3.093566,3.440139,3.9977699999999996,4.226807,4.483675,4.997183000000001,5.343523,5.7019470000000005,5.385446,6.7473,7.046657000000001,7.528505,7.9230350000000005,8.205093,8.512151,8.855573,8.596739
30-2802116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.168704,0.689721,1.21709,1.589521,2.118793,2.780911,3.179119,3.506375,2.87285,2.922876,3.2694490000000003,3.8270800000000005,4.0561169999999995,4.312985,4.826493,5.172833,5.531257,5.2147559999999995,6.5766100000000005,6.875967,7.357814,7.752345,8.032403,8.342461,8.685883,8.426049
31-2802112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521018,1.048386,1.4208180000000001,1.9510889999999999,2.613207,3.011416,3.3386720000000003,2.7041470000000003,2.754172,3.100745,3.658376,3.8874129999999996,4.144282,4.657789,5.004129,5.362554,5.0460519999999995,6.407907,6.707264,7.1891110000000005,7.583641,7.8637,8.173758,8.51518,8.257346
32-2802094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5283680000000001,0.9018,1.431071,2.0931900000000003,2.491398,2.818654,2.184129,2.234155,2.580727,3.138359,3.3673949999999997,3.624264,4.137771,4.4841120000000005,4.842536,4.526035,5.887889,6.187246,6.669092999999999,7.063623,7.345682000000001,7.653739999999999,7.995162,7.737328
33-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37443200000000004,0.903703,1.565821,1.96403,2.291286,1.701761,1.751786,2.098359,2.65599,2.885027,3.141896,3.6554029999999997,4.001743,4.360168,4.043666,5.405521,5.704878,6.186725,6.5812550000000005,6.863314,7.170372,7.512794,7.587061
34-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5302720000000001,1.19239,1.590598,1.9178549999999999,1.3623290000000001,1.412355,1.7589279999999998,2.316559,2.5455959999999997,2.811464,3.3249720000000003,3.6713120000000004,4.029737,3.713235,5.075089,5.374446,5.856294,6.250824,6.530882,6.8399399999999995,7.184361999999999,7.494508000000001
35-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.662119,1.060327,1.387584,1.385565,1.43559,1.7821630000000002,2.339794,2.5688310000000003,2.8347,3.348207,3.694547,3.672029,3.277964,4.639818,4.939175,5.421023,5.8155529999999995,6.097611,6.406669,6.7480910000000005,7.0592369999999995
36-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400208,0.7274649999999999,1.376317,1.6859650000000002,2.032538,2.590169,2.8192060000000003,3.085074,3.336582,3.3913349999999998,3.01191,2.617845,3.9796989999999997,4.279057,4.760904,5.155434,5.437492,5.74455,6.087973000000001,6.398118
37-2806502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327257,0.976109,1.285757,1.6323299999999998,2.1899610000000003,2.4189979999999998,2.684866,2.9363740000000003,2.991126,2.611702,2.217637,3.5794910000000004,3.8788480000000005,4.360696,4.755226,5.035284,5.346342,5.688764,5.99991
38-2806620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6738529999999999,0.9835,1.330073,1.887704,2.116741,2.3826099999999997,2.622117,2.67687,2.297446,1.9033810000000002,3.2652349999999997,3.5645919999999998,4.046439,4.440969,4.723028,5.033086,5.3745080000000005,5.686654
39-2802135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309648,0.656221,1.2138520000000002,1.4428889999999999,1.708757,2.222265,2.568605,2.753971,2.359906,3.7217599999999997,4.021116999999999,4.5029650000000006,4.897494999999999,5.179553,5.489611,5.831033000000001,6.1421790000000005
40-2802124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346573,0.9042040000000001,1.133241,1.39911,1.9126169999999998,2.258957,2.617382,2.30088,3.662735,3.9620919999999997,4.443939,4.838469,5.120528,5.430586,5.7720080000000005,6.082153
41-2802114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.557631,0.786668,1.052537,1.566044,1.9123849999999998,2.270809,1.954307,3.3161620000000003,3.6155190000000004,4.097366,4.491896,4.773955,5.082013,5.424435,5.736581
42-2802097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229037,0.49390600000000007,1.007413,1.353753,1.712178,1.395676,2.757531,3.0568880000000003,3.538735,3.933265,4.213324,4.522382,4.864804,5.17695
43-2802088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264869,0.7783760000000001,1.124717,1.483141,1.166639,2.528494,2.827851,3.3096980000000005,3.704228,3.9862870000000004,4.296345,4.634767,4.9469129999999994
44-2802105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6474,0.99374,1.295836,0.9017709999999999,2.263625,2.562983,3.04483,3.4393599999999998,3.719418,4.0314760000000005,4.370899,4.682044
45-2802127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34634000000000004,0.726765,0.9341700000000001,2.296025,2.595382,3.077229,3.4717589999999996,3.751818,4.060876,4.405298,4.717443
46-2802131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.381425,0.77549,2.350777,2.6501349999999997,3.131982,3.5265120000000003,3.8085709999999997,4.115629,4.460051,4.772196
47-2802148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39406599999999997,1.971353,2.27071,2.752557,3.147087,3.429146,3.739204,4.0806260000000005,4.3917720000000005
48-2802155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.577288,1.8766450000000001,2.358492,2.753022,3.033081,3.343139,3.684561,3.995707
49-2806513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29935700000000004,0.781205,1.175735,1.4577930000000001,1.7678509999999998,2.109273,2.4214189999999998
50-2807111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48184799999999994,0.8763780000000001,1.156436,1.465494,1.806916,2.119062
51-2806524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39453,0.676589,0.9856469999999999,1.327069,1.639215
52-2806523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282059,0.592117,0.9335389999999999,1.245685
53-2806522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309058,0.6504800000000001,0.962626
54-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341422,0.653568
55-2806422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322146
56-2806424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
