순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2800253,81-2803871,82-2804720,83-2806360,84-2803868,85-2803866,86-2803863,87-2803864,88-2800255,89-2803615,90-2803614,91-2803859,92-2806227,93-2803858,94-2803611,95-2803609,96-2806232,97-2803608,98-2803607,99-2803606,100-2806297,101-2803616,102-2803853,103-2803850,104-2803617,105-2806299,106-2803618,107-2806300,108-2803600,109-2800273,110-2803601,111-2804331,112-2803581,113-2800271,114-2805489,115-2807150,116-2804581,117-2804582,118-2807389,119-2804032
11-2804712,,,,,,,,,,,0,0.270432,0.545117,1.243292,2.143615,2.3038849999999997,2.8571560000000003,3.562179,3.993097,4.8205089999999995,5.2727699999999995,6.150580000000001,7.471885,7.904542,8.329398,8.842698,9.388353,9.623892,10.11777,10.388588,10.877517,11.24266,12.09277,12.921971000000001,13.531329999999999,13.997294,14.47824,15.048843,15.300245,15.850735999999998,16.149639,16.915934,17.342260999999997,17.596358,18.223055,18.763475,19.464617,19.768912,20.246216,20.536463,20.796501,21.189222,21.508363,21.96275,22.448365,22.855623,23.132565,23.374899,22.965312,22.185845,21.724426,21.447863,21.190624,20.975345,19.850017,19.672507999999997,19.420687,19.070267,18.771727,18.327134,16.878455,16.174696,15.806310999999999,15.16889,14.742417000000001,14.758366,14.995741,14.687159,13.80979,13.49673,13.309628,12.968997,11.548376,11.18239,10.806508000000001,10.36748,10.170222,10.041886,9.496617,8.52769,8.162981,7.9344,7.248985,6.9036729999999995,5.717028,5.341941,5.0133,4.5090900000000005,4.2167,3.66525,3.345852,3.147297,2.7509349999999997,2.1564650000000003,1.63178,1.36437,1.0471700000000002,0.691549,1.152831,1.363558,1.535266,1.792932,2.27738,2.777245,3.151015,3.479278,3.7762330000000004,3.91123,3.720696
12-2800276,,,,,,,,,,,,0,0.274685,0.9728600000000001,1.8731830000000003,2.0334529999999997,2.5867240000000002,3.291747,3.722665,4.550077,5.002338,5.880148,7.201453,7.634110000000001,8.058966,8.572266,9.11992,9.35246,9.847338,10.117156,10.606085,10.974228,11.824338000000001,12.652538999999999,13.262898000000002,13.727862,14.208808,14.779410999999998,15.031813,15.583304,15.879207000000001,16.646501999999998,17.072829000000002,17.325926000000003,17.953623,18.493043,19.193185,19.49748,19.974784,20.266030999999998,20.526069,20.91979,21.239931,21.693317999999998,22.178932999999997,22.588191000000002,22.865133,23.267669,23.237744,22.454276999999998,21.994857999999997,21.718295,21.461056,21.247777,20.120449,19.94294,19.689119,19.340699,19.042158999999998,18.595566,17.148887,16.443129000000003,16.078743,15.437322,15.012849,15.028798000000002,15.053849,14.743266,13.867898,13.555838,13.368735999999998,13.026105000000001,11.607484,11.253178,11.076939999999999,10.637912,10.442654,10.312318,9.767049,8.800123,8.431413000000001,8.204832000000001,7.519417999999999,7.174106,5.987461,5.612374,5.283732,4.779522,4.487132,3.935682,3.616284,3.417729,3.0213669999999997,2.4268970000000003,1.9022119999999998,1.634802,1.317602,0.961982,1.423263,1.63399,1.805698,2.063364,2.547813,3.047677,3.421447,3.74971,4.046666,4.181662,3.991128
13-2800277,,,,,,,,,,,,,0,0.698175,1.598498,1.758768,2.312039,3.0170619999999997,3.4479800000000003,4.275392,4.727653,5.605462999999999,6.925768,7.359425,7.783281,8.296581,8.844235000000001,9.077775,9.571653,9.842471000000002,10.3314,10.698542999999999,11.548653,12.376854,12.987213,13.452176999999999,13.931123000000001,14.503726,14.757128,15.306619,15.603522,16.369817,16.795144,17.051241,17.678938,18.218358,18.9195,19.222795,19.701099,19.989345999999998,20.250384,20.645104999999997,20.963245999999998,21.415633,21.903248,22.311506,22.589448,22.991984,23.401571,22.728962,22.269543,21.994979999999998,21.737741,21.522462,20.397134,20.215625,19.965804000000002,19.615384,19.318844,18.870251,17.421572,16.717814,16.353428,15.714007,15.287533999999999,15.303482999999998,14.779164000000002,14.468581,13.593213,13.280153,13.095051,12.75142,11.331799,10.977492999999999,11.353625,10.914597,10.715339,10.587003,10.043733999999999,9.074807,8.708098,8.479517,7.7941020000000005,7.450791000000001,6.2621459999999995,5.887059,5.5584169999999995,5.054207,4.761817,4.210367,3.890969,3.692414,3.2960519999999995,2.701582,2.1768970000000003,1.909487,1.592287,1.236666,1.697948,1.908675,2.0803830000000003,2.3380490000000003,2.822498,3.3223620000000005,3.696132,4.024394999999999,4.32135,4.456347,4.265813
14-2803597,,,,,,,,,,,,,,0,0.900323,1.0605930000000001,1.6138649999999999,2.3188880000000003,2.749806,3.5772180000000002,4.029478,4.907289,6.228594,6.661250999999999,7.085107000000001,7.598406,8.146061,8.379601,8.873479,9.144296,9.633225999999999,9.999369,10.850478,11.67868,12.288039,12.753002,13.233948000000002,13.804551000000002,14.057953,14.608444,14.905347,15.671643,16.09797,16.352067,16.980764,17.519184,18.220325,18.524621,19.001924,19.292172,19.552209,19.945930999999998,20.265072,20.718459,21.204074,21.613332,21.890273,22.293809,22.703397,22.610094,22.149673999999997,21.873110999999998,21.616872,21.401593,20.276265,20.096756,19.843935000000002,19.495515,19.196975,18.751382,17.302703,16.598945,16.23256,15.592138,15.166665,14.772343,14.080989,13.770407,12.895039,12.582979,12.394876,12.053245,10.633624000000001,10.279318,10.657200999999999,11.096228,11.293486999999999,11.276178,10.730909,9.761982000000001,9.395272,9.168692,8.483277000000001,8.137965,6.949319999999999,6.574233,6.245592,5.741382,5.448992,4.897542,4.578144,4.379588,3.983226,3.388756,2.864071,2.596662,2.279462,1.923841,2.385123,2.5958490000000003,2.767558,3.025224,3.509672,4.009537,4.383307,4.71157,5.008525,5.143522,4.9529879999999995
15-2806642,,,,,,,,,,,,,,,0,0.16027,0.713542,1.419565,1.850483,2.677895,3.130155,4.007966000000001,5.32827,5.760928,6.184784,6.6980830000000005,7.245738,7.479278,7.9731559999999995,8.243973,8.732902000000001,9.100046,9.951155,10.779357000000001,11.388716,11.853679,12.334625,12.905228,13.158629999999999,13.709121,14.006023999999998,14.772319,15.198647,15.452744000000001,16.08144,16.61986,17.321002,17.625298,18.102601,18.392849,18.652886,19.046607,19.365748999999997,19.819135,20.304751,20.714009,20.99095,21.394485999999997,21.804074,21.709771,21.250351000000002,20.973788,20.716549,20.50127,19.375942000000002,19.196433,18.944612,18.596192000000002,18.297652,17.851059,16.402379999999997,15.698622,15.332237,14.692815,14.266342000000002,13.872020000000001,13.180666,12.870084,11.994716,11.682656,11.495553,11.152922,9.734301,9.379995,9.757878,10.196905000000001,10.394164,10.5205,11.065769,10.662305,10.295596000000002,10.069015,9.3836,9.038288,7.8496429999999995,7.474556,7.145915,6.641705,6.349315,5.797865,5.478467,5.279911,4.88355,4.289079,3.7643940000000002,3.496985,3.179785,2.824164,3.285446,3.496173,3.667881,3.925547,4.409994999999999,4.90986,5.2836300000000005,5.611893,5.908848,6.043845,5.853311
16-2804030,,,,,,,,,,,,,,,,0,0.553272,1.259295,1.6902130000000002,2.517625,2.9698860000000002,3.847696,5.168001,5.602658,6.025514,6.538814,7.086467999999999,7.3200080000000005,7.813886,8.084703999999999,8.573633000000001,8.939776,9.790886,10.619087,11.228446,11.69341,12.174356,12.744958,12.998361000000001,13.548851999999998,13.845754999999999,14.61205,15.038376999999999,15.292473999999999,15.921171,16.459591,17.160733,17.465028,17.942331,18.232579,18.492616,18.886338000000002,19.205479,19.658866,20.144481,20.553739,20.830679999999997,21.234216,21.643804,21.550501,21.091082,20.814518,20.55728,20.342001,19.216673,19.037164,18.785342,18.436923,18.138382,17.69179,16.24211,15.538352,15.171967,14.533545000000002,14.107073000000002,13.71275,13.020397,12.710814,11.835446000000001,11.523386,11.335283,10.992652,9.575031,9.219726,9.597608000000001,10.036636,10.233894,10.36123,10.905499,10.820575,10.455865,10.227285,9.54387,9.198558,8.009913000000001,7.6348259999999994,7.306185,6.801975,6.5095849999999995,5.9581349999999995,5.638737,5.440181,5.043819,4.449349,3.924664,3.657255,3.3400550000000004,2.984434,3.4457160000000004,3.6564419999999997,3.828151,4.085817,4.570265,5.070130000000001,5.4439,5.772163,6.0691180000000005,6.204115,6.013580999999999
17-2800279,,,,,,,,,,,,,,,,,0,0.706023,1.136941,1.9643529999999998,2.416614,3.294424,4.6147290000000005,5.048386,5.473242,5.984542,6.533196,6.766736,7.260614,7.531432000000001,8.021361,8.386503999999999,9.237614,10.065814999999999,10.676174000000001,11.140138,11.622084,12.190686999999999,12.445089,12.99558,13.292482999999999,14.058778,14.485104999999999,14.739201999999999,15.368898999999999,15.906319,16.607460999999997,16.911756,17.390059,17.680307,17.940344,18.334066,18.653207000000002,19.104594,19.591209,20.000467,20.276408,20.681944,21.089532000000002,20.998229000000002,20.53881,20.261246,20.003007999999998,19.787729000000002,18.663401,18.482892,18.232070999999998,17.883651,17.58511,17.137518,15.689838,14.98608,14.620695000000001,13.980274,13.552801,13.158478,12.469125,12.156542,11.282174000000001,10.969114,10.783011,10.440380000000001,9.021759,8.667454,9.044336999999999,9.483364,9.680622,9.806958,10.353227,10.547074,10.182364,9.955784,9.270369,8.923057,7.736412,7.361325,7.032684,6.528474,6.236084,5.684634,5.491992,5.6905470000000005,5.597091000000001,5.0026209999999995,4.477936,4.210526,3.893326,3.5377059999999996,3.998987,4.209714,4.381422,4.639088,5.123537000000001,5.623401,5.997171,6.325434,6.622389999999999,6.757386,6.566852000000001
18-2804029,,,,,,,,,,,,,,,,,,0,0.43791800000000003,1.2653299999999998,1.717591,2.595401,3.9167059999999996,4.350363,4.774219,5.2875190000000005,5.835173,6.068713,6.562591,6.833409,7.322338,7.6884809999999995,8.540591000000001,9.367792,9.977151,10.442115,10.923061,11.493664,11.747066,12.297557000000001,12.595460000000001,13.361754999999999,13.787082,14.042179,14.670876000000002,15.209295999999998,15.910438000000001,16.213732999999998,16.692037,16.982284,17.241322,17.635043,17.954183999999998,18.407571,18.893186,19.302444,19.580385999999997,19.983922,20.392509,20.297206,19.837787,19.562224,19.304985000000002,19.088706,17.963378,17.783869,17.533048,17.184628,16.885088,16.438495,14.990816,14.286057000000001,13.919672,13.281251000000001,12.853778,12.459455,11.768102,11.458519,10.583150999999999,10.270091,10.082989,9.740358,8.321736999999999,7.9674309999999995,8.345314,8.784341,8.9816,9.107935000000001,9.653203999999999,9.848051,9.483342,9.254761,8.571346,8.224034,7.037389,6.662302,6.333661,5.829451000000001,5.5370610000000005,4.9856110000000005,4.792969,4.991525,5.387886,5.707644,5.182958999999999,4.9155489999999995,4.598349,4.242728,4.70401,4.914737000000001,5.086444999999999,5.344111,5.8285599999999995,6.328424,6.702194,7.030457000000001,7.327412,7.462409,7.271875
19-2800282,,,,,,,,,,,,,,,,,,,0,0.827412,1.279673,2.157483,3.477788,3.9104449999999997,4.335301,4.848601,5.395256,5.628794999999999,6.122673000000001,6.393491,6.88342,7.249563,8.099673,8.927874000000001,9.539234,10.002197,10.483143,11.054746000000002,11.308148,11.857639,12.155542,12.921837,13.349165,13.603260999999998,14.231957999999999,14.769378,15.47052,15.774816,16.252119,16.543367,16.802404,17.197125,17.516266,17.967653,18.455268,18.863526,19.140468,19.544004,19.954592,19.860288,19.400869,19.124306,18.867067000000002,18.651788,17.52746,17.346951,17.09613,16.74571,16.449170000000002,16.002577,14.552898,13.84914,13.483754000000001,12.843333,12.417860000000001,12.023538,11.332184,11.020602,10.144233,9.832173,9.647071,9.30344,7.883819,7.529513000000001,7.908396000000001,8.346423,8.543682,8.671018,9.216286,9.530787,9.164078,8.937497,8.252083,7.906771000000001,6.718126,6.343039,6.014397,5.510187,5.217797,4.666347,4.473706,4.672261,5.0686230000000005,5.664093,5.613877,5.346467,5.029267,4.673647,5.1349279999999995,5.345655000000001,5.517363,5.775029,6.259478,6.759342,7.133112,7.461375,7.758331,7.893327,7.702792999999999
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.45226099999999997,1.330071,2.6503759999999996,3.0830330000000004,3.506889,4.020189,4.567843,4.801383,5.295261,5.566079,6.055008,6.421151,7.272261,8.100462,8.710821000000001,9.175785000000001,9.656731,10.226334,10.479736,11.030227,11.32713,12.094425,12.520752,12.773849,13.402546,13.941966,14.643107999999998,14.947403,15.423707,15.713954000000001,15.973992,16.367713000000002,16.687854,17.141241,17.626856,18.036114,18.313056,18.716592000000002,19.125179,19.777354000000003,19.316935,19.041372,18.784132999999997,18.568854,17.443526000000002,17.264017000000003,17.012196,16.663776000000002,16.365236,15.918643,14.469964000000001,13.766206,13.399820000000002,12.760399000000001,12.333926,11.939604,11.24825,10.937667999999999,10.061299,9.750239,9.562137,9.220506,7.800885000000001,7.446578999999999,7.824462,8.263489,8.460747999999999,8.587083999999999,9.132352000000001,10.101279,9.991489999999999,9.764909,9.079494,8.732183000000001,7.5455380000000005,7.170451,6.841809,6.337599,6.045209,5.493759,5.301117,5.4996730000000005,5.8960349999999995,6.491505,6.441289,6.173879,5.856679,5.5010580000000004,5.96234,6.173067,6.344775,6.602441000000001,7.0868899999999995,7.586753999999999,7.960524,8.288787,8.585742,8.720739,8.530205
21-2800285,,,,,,,,,,,,,,,,,,,,,0,0.8778100000000001,2.199115,2.632772,3.056628,3.568928,4.116582,4.350122,4.843999999999999,5.114818,5.603747,5.97089,6.822,7.650200999999999,8.25956,8.724524,9.20547,9.776073,10.029475,10.579966,10.876869000000001,11.643164,12.069491000000001,12.323588,12.952285,13.490704999999998,14.191847000000001,14.496142,14.973446,15.263693,15.523731,15.917451999999999,16.236593,16.68998,17.175595,17.584853,17.861795,18.265331,18.674919,19.456385,19.769196,19.492632999999998,19.235394,19.019115,17.894787,17.715278,17.463457000000002,17.115037,16.816497000000002,16.368904,14.920225,14.216466,13.851081,13.21066,12.784187,12.389864,11.699511,11.387929,10.51356,10.2005,10.013398,9.671767,8.252146,7.8978399999999995,8.275723,8.71475,8.912009,9.038344,9.583613,10.552539999999999,10.441751,10.21517,9.529755,9.184443,7.9977979999999995,7.622711,7.29407,6.789860000000001,6.49747,5.94602,5.753378,5.951934,6.348294999999999,6.943766,6.89355,6.6261399999999995,6.30894,5.9533190000000005,6.414601,6.625328,6.797036,7.054702000000001,7.53915,8.039015,8.412785000000001,8.741048,9.038003,9.173,8.982466
22-2803933,,,,,,,,,,,,,,,,,,,,,,0,1.3203049999999998,1.752962,2.176818,2.690118,3.237772,3.471312,3.96519,4.236008,4.724937000000001,5.09208,5.94319,6.771391,7.38075,7.845714,8.32666,8.897263,9.150665,9.701156,9.998059,10.764353999999999,11.190681,11.444778,12.072475,12.611895,13.313037,13.617332000000001,14.094635999999998,14.384882999999999,14.644920999999998,15.038642000000001,15.357783,15.81117,16.296785,16.706042999999998,16.982985,17.385521,17.796108,18.577575,19.036994,19.264325,19.007087,18.791808,17.66648,17.486971,17.23315,16.88673,16.586189,16.140597,14.691918,13.988159,13.622774,12.983353,12.55588,12.161557,11.471204,11.160621,10.377133,10.688193,10.876294999999999,10.549577000000001,9.130956,8.77665,9.153533,9.59356,9.790819,9.916155,10.462423,11.43135,11.319561,11.09498,10.409564999999999,10.062254,8.875608999999999,8.500522,8.17188,7.667669999999999,7.37528,6.82383,6.631189,6.829744,7.226106,7.821575999999999,7.7713600000000005,7.50395,7.18675,6.83113,7.292411,7.503138000000001,7.6748460000000005,7.932511999999999,8.416961,8.916825,9.290595,9.618858,9.915813,10.05081,9.860275999999999
23-2800287,,,,,,,,,,,,,,,,,,,,,,,0,0.43265699999999996,0.856513,1.369813,1.917468,2.151007,2.644885,2.9157029999999997,3.404632,3.771775,4.622885,5.451086,6.060445,6.525409,7.006355,7.575958,7.82936,8.380851,8.677754,9.444049,9.870377000000001,10.124473,10.753169999999999,11.29159,11.992732,12.297028,12.774331,13.064578,13.324616,13.718337,14.037478,14.490865,14.97548,15.385738,15.662679999999998,16.066216,16.474804000000002,17.257270000000002,17.716689000000002,17.944021,17.685782,17.471503,16.345175,16.166666,15.913845000000002,15.566425,15.267885,14.821292000000001,13.372613000000001,12.667855,12.302469,11.663048,11.236575,10.842253,10.149899000000001,9.840317,9.056828,9.369888000000001,9.556991,9.900622,8.833534,8.479227999999999,8.857111,9.296138000000001,9.493397,9.619732,10.165001,11.133928,11.500638,11.727217999999999,11.73087,11.385558,10.196913,9.821826,9.493185,8.988975,8.696585,8.145135,7.952493,8.151049,8.547410000000001,9.142881,9.092665,8.825255,8.508055,8.152434,8.613716,8.824442999999999,8.996151,9.253817,9.738265,10.23813,10.6119,10.940163,11.237117999999999,11.372114999999999,11.181581
24-2800288,,,,,,,,,,,,,,,,,,,,,,,,0,0.42385600000000007,0.937156,1.48481,1.71835,2.212228,2.483046,2.971975,3.338118,4.190228,5.018429,5.627788,6.092752,6.573697999999999,7.144301,7.397703,7.948194,8.245097,9.011391999999999,9.437719,9.691816000000001,10.320513,10.858933,11.560075,11.86337,12.341674000000001,12.631921,12.891959,13.28568,13.604821,14.058207999999999,14.543823000000001,14.953081,15.230023000000001,15.633559,16.043147,16.824613,17.284032,17.511364,17.254125,17.038846,15.913518,15.733009,15.481188000000001,15.133768,14.835228,14.388635,12.939956,12.236197,11.869812,11.230391000000001,10.803918,10.409595,9.718242,9.40766,8.625171,8.937231,9.124333,9.468964999999999,8.400877000000001,8.046571,8.424453999999999,8.863481,9.06074,9.187075,9.732344,10.701271,11.06798,11.294561,11.979975999999999,11.819216,10.630571,10.255484,9.926842,9.422632,9.130241999999999,8.578792,8.386151,8.584706,8.981067999999999,9.576538000000001,9.526322,9.258911999999999,8.941711999999999,8.586091,9.047373,9.2581,9.429808,9.687474,10.171923,10.671787,11.045557,11.37382,11.670775,11.805772,11.615238
25-2804793,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5133,1.0609540000000002,1.294494,1.788372,2.05919,2.548119,2.915262,3.766372,4.5945730000000005,5.203932,5.668896,6.149842,6.720445,6.973847,7.524338,7.8212410000000006,8.587536,9.013863,9.26796,9.896657000000001,10.435077,11.136219,11.440514,11.917817999999999,12.208065,12.468103,12.861824,13.180964999999999,13.634352,14.119967,14.529225,14.806167000000002,15.209703,15.619291,16.400757000000002,16.860176,17.086508,16.829269,16.61399,15.488662,15.309153,15.057332,14.708912,14.410372,13.963779,12.5151,11.811341,11.444956,10.805535,10.379062,9.984739,9.293386,8.982804,8.200315,8.512375,8.699477,9.044108999999999,7.977021000000001,7.6227149999999995,8.000598,8.439625,8.636884,8.763219,9.308488,10.277415,10.644124,10.870705000000001,11.55612,11.904432,11.054427,10.67934,10.350698,9.846488,9.554098,9.002647999999999,8.810007,9.008562,9.404924000000001,10.000394,9.950178,9.682768,9.365568,9.009948,9.471229,9.681956,9.853664,10.11133,10.595778999999999,11.095642999999999,11.469413000000001,11.797676,12.094631,12.229628,12.039094
26-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.547655,0.781195,1.275073,1.54589,2.03482,2.400963,3.253072,4.081274,4.690633,5.155596,5.635542,6.207145,6.460547,7.011038,7.306941,8.074237,8.500564,8.753661,9.383357,9.921778,10.622919,10.926215,11.404518,11.694766,11.954803,12.348525,12.667666,13.121053,13.605668,14.015926,14.292867000000001,14.696403,15.105991,15.887457000000001,16.346877,16.572208,16.314969,16.09969,14.974362,14.794853,14.544032000000001,14.195611999999999,13.897072,13.449479,12.0008,11.297042,10.930657,10.291235,9.864761999999999,9.47044,8.779086,8.468504,7.687015,7.998075999999999,8.185178,8.529809,7.4637210000000005,7.109414999999999,7.487298,7.926325,8.123584,8.24992,8.795189,9.764114999999999,10.130825,10.357405,11.042819999999999,11.391132,11.566726,11.192639,10.862998,10.358788,10.066398,9.513948,9.321306,9.519861,9.916223,10.512692999999999,10.461477,10.196067999999999,9.876868,9.523247,9.983528999999999,10.195255,10.365964,10.62363,11.108077999999999,11.607942999999999,11.981713000000001,12.309975999999999,12.606931,12.741928,12.552394
27-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23354,0.776418,1.047236,1.536165,1.902308,2.753418,3.5816190000000003,4.190978,4.655942,5.136888,5.70749,5.960893,6.511384,6.808287,7.574582,8.000909,8.255006,8.883703,9.422123,10.123265,10.42756,10.904863,11.195111,11.455148,11.84887,12.168011,12.621398,13.107013,13.516271,13.793211999999999,14.196748000000001,14.606335999999999,15.387803,15.847222,16.123785,15.944811999999999,15.729532999999998,14.604204999999999,14.424695999999999,14.172873999999998,13.824454999999999,13.525914000000002,13.079322,11.630642,10.926884,10.560499,9.921077,9.494605,9.100282,8.408928999999999,8.098346000000001,7.315858,7.627917999999999,7.81502,8.159651,7.092563,6.738258,7.11614,7.555167999999999,7.752426,7.878761999999999,8.424031,9.392958,9.759667,9.986248,10.671663,11.019974000000001,12.113381,11.738294,11.410652,10.905441999999999,10.614052000000001,10.061603,9.868961,10.068516,10.465878,11.060348,11.011132,10.743722,10.426522,10.069902,10.530184,10.74191,10.913618,11.170283999999999,11.656733000000001,12.154597,12.530367,12.85763,13.154585999999998,13.290582999999998,13.099048
28-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.542878,0.813696,1.302625,1.668768,2.519878,3.3480790000000002,3.957438,4.422402,4.903348,5.4739510000000005,5.727353,6.277844,6.574747,7.342042,7.767369,8.021466,8.650163000000001,9.188583,9.889725,10.19402,10.671324,10.962571,11.221608999999999,11.61533,11.934471,12.388858,12.873472999999999,13.282731,13.559673000000002,13.963208999999999,14.372796,15.154263,15.614682,15.890245000000002,15.863516,15.648237,14.523909,14.3424,14.090579,13.742159,13.443619,12.997026,11.549347000000001,10.845589,10.479203,9.839782000000001,9.414309,9.017987,8.326633000000001,8.018051,7.2345619999999995,7.545622,7.732725,8.077356,7.011267999999999,6.656961999999999,7.034845,7.473872,7.671131,7.797467,8.342736,9.311662,9.678372,9.904952,10.590367,10.938678999999999,12.122324,11.973834,11.645192,11.140982000000001,10.848592,10.297142,10.104500999999999,10.303056,10.699418,11.292888,11.244672,10.977262,10.658062,10.303442,10.765723,10.97645,11.148158,11.403824,11.889273,12.388137,12.763907000000001,13.09117,13.387126,13.522122,13.333588
29-2804064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270818,0.7597470000000001,1.12589,1.9769999999999999,2.805201,3.41456,3.879524,4.360469999999999,4.9310730000000005,5.184475,5.734966,6.031869,6.798164,7.224492,7.478588,8.107285000000001,8.645705,9.346847,9.651143,10.128446,10.418693,10.678730999999999,11.072452,11.391592999999999,11.84498,12.330594999999999,12.739853,13.016795,13.420331,13.829919,14.611385,15.070804,15.347368,15.604607000000001,15.819885000000001,15.065787,14.886277999999999,14.634457000000001,14.286037,13.987497,13.541904,12.091225,11.389467,11.022081,10.382660000000001,9.956187,9.562864999999999,8.870511,8.560929,7.77844,8.0895,8.276603,8.621234,7.554146,7.199839999999999,7.577723,8.01675,8.214008999999999,8.340344,8.885613000000001,9.85454,10.22125,10.44783,11.133245,11.481557,12.665202,12.466712,12.138069999999999,11.63386,11.34147,10.79002,10.597377999999999,10.795933999999999,11.192296,11.787766,11.73755,11.470139999999999,11.15294,10.797319,11.258600999999999,11.469327999999999,11.641036,11.897702,12.383151,12.883014999999999,13.256785,13.585048,13.881003,14.015999999999998,13.826466
30-2804535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48893000000000003,0.855073,1.7061830000000002,2.534384,3.143743,3.6087059999999997,4.089652,4.660255,4.913657,5.464148000000001,5.761051,6.527347,6.953674,7.207771000000001,7.836467999999999,8.374888,9.076029,9.380325,9.857628,10.147876,10.407913,10.801635000000001,11.120776,11.574163,12.059778,12.469036000000001,12.745977,13.149513,13.559101,14.340567000000002,14.799987,15.07655,15.333789000000001,15.549068,15.336604999999999,15.158095999999999,14.905275,14.557854999999998,14.258314000000002,13.811722,12.363043,11.660283999999999,11.292899,10.653478,10.228005,9.832682,9.142329,8.831746,8.049258,8.360318,8.54842,8.893052,7.824963,7.470658,7.848541,8.287567999999998,8.484826,8.611162,9.156431,10.125358,10.492067,10.718648,11.404063,11.752375,12.93602,12.737528999999999,12.408888000000001,11.904678,11.612288000000001,11.061838,10.868196000000001,11.066751,11.463113,12.057584,12.008367,11.740958000000001,11.424758,11.067136999999999,11.529419,11.740146000000001,11.911854,12.16952,12.652968,13.154832999999998,13.527603,13.856866,14.151821,14.287818,14.098284
31-2804537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371143,1.222253,2.050454,2.659813,3.124777,3.6057230000000002,4.176326,4.429728,4.980219,5.277122,6.043417,6.469744,6.723841,7.352538000000001,7.890958,8.5921,8.896395,9.373699,9.663946000000001,9.923983999999999,10.317705,10.636846,11.090233,11.575847999999999,11.985106,12.262048,12.665583999999999,13.075172,13.856638,14.316057,14.592621,14.849860000000001,15.065138000000001,15.461039999999999,15.281531,15.029710000000001,14.681289999999999,14.38275,13.936157000000001,12.487478,11.783719,11.417334,10.777913,10.35144,9.957117,9.265764,8.955182,8.172692999999999,8.484753,8.671856,9.016487,8.313892999999998,7.959587,8.33747,8.776497,8.973756,9.100091,9.64536,10.614287,10.980997,11.207577,11.892992,12.241304,13.424949,13.226458,12.896817,12.393607000000001,12.101217,11.549767,11.357125,11.555681,11.952043,12.547513,12.497297,12.228887,11.911686999999999,11.557066,12.018348,12.228075,12.400783,12.658449000000001,13.142898,13.642762,14.016532000000002,14.344795000000001,14.64075,14.776747,14.586213
32-2804572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.85111,1.679311,2.29167,2.756634,3.23758,3.808183,4.061585,4.612076,4.908979,5.675274,6.1016010000000005,6.355698,6.984395,7.522815,8.223957,8.528252,9.005556,9.295803,9.555841000000001,9.949562,10.268703,10.72209,11.207705,11.616963,11.893905,12.297441000000001,12.707028,13.488495,13.947914,14.224478,14.481716,14.696995000000001,15.092897,14.913388000000001,14.661567000000002,14.313147,14.014606,13.568014000000002,12.119335000000001,11.415576,11.049191,10.40977,9.983297,9.588974,8.897621000000001,8.587038,7.80455,8.116610000000001,8.303711999999999,8.648344,8.681036,8.32673,8.704613,9.14364,9.340899,9.467235,10.012503,10.98143,11.348139999999999,11.57472,12.260135,12.608447,13.792092000000002,13.593601999999999,13.26596,12.76175,12.46836,11.917910000000001,11.725269,11.923824,12.319186,12.915656,12.86544,12.59703,12.27983,11.92421,12.385491,12.596217999999999,12.767926,13.025592,13.510041000000001,14.009904999999998,14.383675,14.711938,15.008894,15.143889999999999,14.953356
