순번_정류장ID,60-2801632,61-2801643,62-2801646,63-2801664,64-2801678,65-2801183,66-2801685,67-2801169,68-2805307,69-2801700,70-2801706,71-2801713,72-2801720,73-2801737,74-2801911,75-2801949,76-2801960,77-2801984,78-2802009,79-2802037,80-2802075,81-2802115,82-2802134,83-2806509,84-2806501,85-2806512,86-2806505,87-2802183,88-2806589,89-2802191,90-2802195,91-2802205,92-2802218,93-2805976,94-2802233,95-2802254,96-2803792,97-2801817,98-2801812,99-2801813,100-2802277,101-2802269,102-2801819,103-2801835,104-2801837,105-2801839,106-2801841,107-2801832,108-2801830,109-2802241,110-2802244,111-2805898,112-2805895,113-2805893,114-2803802,115-2805002
70-2801706,,,,,,,,,,,0,0.186878,0.39724699999999996,0.74866,1.771337,3.2811529999999998,3.493388,3.713967,3.9202160000000004,4.134639,4.499230000000001,4.834908,5.105392,5.5301800000000005,5.878262,6.200949,6.230758,6.278719000000001,6.547194999999999,6.93889,7.166971,7.57758,8.107053,8.541622,9.028253,9.428749,9.749623,10.106622,10.311936,10.567797,10.886198,11.279036999999999,11.392244999999999,11.791085,11.5249,11.484772999999999,11.280605,10.653139999999999,10.842253999999999,11.070307000000001,11.197322,11.435936,11.797537,11.953122,12.273392999999999,11.944251
71-2801713,,,,,,,,,,,,0,0.210369,0.561782,1.584459,3.2620310000000003,3.474265,3.6948440000000002,3.901094,4.115517,4.480107,4.815785,5.08627,5.511057,5.859139,6.181826999999999,6.211636,6.259597,6.528073,6.9197679999999995,7.147849000000001,7.558457000000001,8.087931,8.5225,9.00913,9.409627,9.7305,10.0875,10.292814,10.548674,10.867075,11.259914,11.373123,11.771962,11.505778,11.465651,11.261482,10.634018,10.823131,11.051185,11.1782,11.416813000000001,11.777414,11.934000000000001,12.255271,11.925127999999999
72-2801720,,,,,,,,,,,,,0,0.35141300000000003,1.37409,3.051661,3.263896,3.484475,3.690725,3.9051480000000005,4.269737999999999,4.605416,4.875901,5.300688,5.64877,5.971458,6.0012669999999995,6.049228,6.317704,6.709399,6.93748,7.348088000000001,7.877561,8.312130999999999,8.798761,9.199258,9.520131,9.877131,10.082444,10.338305,10.656706,11.049545,11.162753,11.561592999999998,11.295409,11.255282000000001,11.051113,10.423649000000001,10.612762,10.840816,10.967830000000001,11.206444,11.567045,11.723631,12.044902,11.714758999999999
73-2801737,,,,,,,,,,,,,,0,1.022677,2.7002490000000003,2.9124830000000004,3.133062,3.339312,3.5537349999999996,3.918325,4.254004,4.524488,4.949276,5.297357,5.620044999999999,5.649854,5.697815,5.966291,6.357986,6.586067,6.996676,7.526149,7.960717999999999,8.447348,8.847845,9.168718,9.525718,9.731032,9.986892,10.305294,10.698133,10.811341,11.210180000000001,10.943996,10.903869,10.699701,10.072236,10.26135,10.489403,10.616418,10.855032000000001,11.215633,11.372218,11.691489,11.363347000000001
74-2801911,,,,,,,,,,,,,,,0,1.677572,1.889806,2.110385,2.3166349999999998,2.5310580000000003,2.895648,3.231327,3.501811,3.926599,4.27468,4.597368,4.627177,4.675138,4.943614,5.335309,5.56339,5.973999,6.503472,6.938041,7.424672,7.825168,8.146042,8.503041,8.708355000000001,8.964215,9.282617,9.675456,9.788664,10.187503,9.921319,9.881192,9.677024000000001,9.049559,9.238673,9.466726,9.593741,9.832355,10.193956,10.348541,10.669812,10.34067
75-2801949,,,,,,,,,,,,,,,,0,0.21223499999999998,0.43281400000000003,0.6390640000000001,0.8534870000000001,1.218077,1.553755,1.82424,2.249027,2.597109,2.919797,2.949606,2.997566,3.266043,3.6577370000000005,3.885818,4.2964269999999996,4.8259,5.26047,5.7471,6.147596,6.46847,6.82547,7.0307830000000004,7.286644,7.605045,7.997884,8.111092,8.509932000000001,8.243747,8.203621,7.999452000000001,7.371988000000001,7.561101,7.789155,7.916169,8.154783,8.515384,8.67197,8.99324,8.663098
76-2801960,,,,,,,,,,,,,,,,,0,0.220579,0.426829,0.641252,1.005842,1.34152,1.612005,2.0367919999999997,2.384874,2.707562,2.737371,2.785332,3.053808,3.445503,3.6735839999999995,4.084192,4.613666,5.048235,5.534865,5.9353620000000005,6.256235,6.613235,6.818549000000001,7.074408999999999,7.392810000000001,7.785649,7.898858000000001,8.297697,8.031513,7.991386,7.787217999999999,7.159753,7.348866,7.576919999999999,7.703935,7.9425479999999995,8.304149,8.459735,8.780006,8.450863
77-2801984,,,,,,,,,,,,,,,,,,0,0.20625,0.42067299999999996,0.787263,1.122941,1.393426,1.818214,2.166295,2.488983,2.518792,2.566753,2.835229,3.2269240000000003,3.4550050000000003,3.8656129999999997,4.395087,4.829656,5.316286,5.716783,6.037656,6.3946559999999995,6.59997,6.85583,7.174231,7.567069999999999,7.733279,8.132118,7.984622,7.944495,7.740327000000001,7.112862,7.301975,7.530028999999999,7.657044,7.895657000000001,8.257259,8.412844,8.734115,8.403972999999999
78-2802009,,,,,,,,,,,,,,,,,,,0,0.214423,0.581014,0.9166920000000001,1.187176,1.611964,1.960046,2.2827330000000003,2.3125419999999997,2.360503,2.628979,3.020674,3.248755,3.659364,4.188837,4.623406,5.110037,5.510533000000001,5.831407,6.188406,6.39372,6.6495809999999995,6.967982000000001,7.3608210000000005,7.527029,7.9258679999999995,8.007684,7.967557000000001,7.763389,7.135924,7.325038,7.553091,7.680105999999999,7.9187199999999995,8.280321,8.435906,8.757177,8.427035
79-2802037,,,,,,,,,,,,,,,,,,,,0,0.366591,0.7022689999999999,0.9727530000000001,1.397541,1.745623,2.06831,2.098119,2.14608,2.414556,2.806251,3.034332,3.4449410000000005,3.974414,4.408983,4.895614,5.29611,5.6169839999999995,5.9739830000000005,6.179297,6.435158,6.753559,7.146398,7.312606,7.711444999999999,7.793261,7.753133999999999,7.548966,6.921500999999999,7.110614999999999,7.338667999999999,7.465683,7.704297,8.064898,8.221483000000001,8.541754,8.212612
80-2802075,,,,,,,,,,,,,,,,,,,,,0,0.335679,0.606163,1.030951,1.379032,1.7017200000000001,1.731529,1.7794900000000002,2.047966,2.439661,2.6677419999999996,3.078351,3.607824,4.042393,4.5290230000000005,4.92952,5.250393,5.607393,5.812707,6.068567,6.386969000000001,6.779808,6.946016,7.344855,7.426671000000001,7.386544000000001,7.182376,6.554911,6.7440240000000005,6.972078,7.099092999999999,7.337706,7.699308,7.854893,8.176164,7.8460220000000005
81-2802115,,,,,,,,,,,,,,,,,,,,,,0,0.270485,0.695272,1.0433540000000001,1.366042,1.395851,1.443812,1.712288,2.1039830000000004,2.332064,2.742672,3.272145,3.706715,4.193345,4.5938419999999995,4.914715,5.271715,5.477029,5.732889,6.05129,6.444129,6.6103369999999995,7.009177,7.0999929999999996,7.059866,6.847697,6.228233,6.417346,6.6454,6.772415,7.011028,7.3716289999999995,7.527214999999999,7.848486,7.519342999999999
82-2802134,,,,,,,,,,,,,,,,,,,,,,,0,0.424788,0.7728689999999999,1.095557,1.125366,1.173327,1.4418030000000002,1.8334979999999999,2.061579,2.472188,3.001661,3.43623,3.922861,4.323357,4.6442309999999996,5.0012300000000005,5.206544,5.462404,5.780806,6.173645,6.339853,6.7386919999999995,6.838508,6.798381,6.577213,5.966748,6.155862,6.383915,6.51093,6.749544,7.111145,7.2657300000000005,7.588000999999999,7.257859
83-2806509,,,,,,,,,,,,,,,,,,,,,,,,0,0.348082,0.70577,0.8926930000000001,0.9406540000000001,1.20913,1.600825,1.8289060000000001,2.2395150000000004,2.7689880000000002,3.203558,3.6901879999999996,4.0906839999999995,4.411558,4.7685580000000005,4.973871,5.229732,5.548133,5.940972,6.1071800000000005,6.5060199999999995,6.605835000000001,6.565708,6.34454,5.734075,5.923189,6.151243,6.278257,6.516871,6.877472,7.034058,7.354328,7.025186
84-2806501,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357688,0.600226,0.971458,1.239934,1.631629,1.8597099999999998,2.2703189999999998,2.7997919999999996,3.2343610000000003,3.720991,4.121487999999999,4.442361,4.799361,5.004675,5.260535,5.578936,5.971776,6.137983999999999,6.536823,6.636639,6.596512,6.375344,5.7648790000000005,5.9539919999999995,6.182046,6.309061,6.547674,6.908276,7.0648610000000005,7.3851320000000005,7.0559899999999995
85-2806512,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.242538,0.6137699999999999,0.8822459999999999,1.273941,1.502022,1.9126310000000002,2.442104,2.876673,3.3633029999999997,3.7638,4.084673,4.441673000000001,4.646987,4.902847,5.221248999999999,5.614088,5.780296,6.179135,6.278951,6.238824,6.017656,5.407191,5.596304,5.824358,5.951373,6.189986,6.550587999999999,6.707172999999999,7.027444,6.698302
86-2806505,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371233,0.639709,1.031404,1.259485,1.670093,2.1995669999999996,2.6341360000000003,3.120766,3.521263,3.842136,4.199136,4.40445,4.66031,4.978711,5.37155,5.537758999999999,5.936598,6.036414,5.996287000000001,5.775119,5.1646540000000005,5.3537669999999995,5.581821,5.708836,5.947449,6.30805,6.4646360000000005,6.7849070000000005,6.455764
87-2802183,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.268477,0.660171,0.888252,1.298861,1.828334,2.2629040000000002,2.749534,3.15003,3.470904,3.827904,4.033217,4.289078,4.607479,5.000318,5.166526,5.565366,5.869181,5.657753,5.403886,5.135422,5.324535,5.552589,5.679603,5.918216999999999,6.278818,6.435404,6.660133,6.312532
88-2806589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39169499999999996,0.619776,1.030385,1.559858,1.9944279999999999,2.481058,2.881554,3.202428,3.559428,3.7647410000000003,4.020601999999999,4.339003,4.731841999999999,4.89805,5.29689,5.6007050000000005,5.389277,5.13541,4.866944999999999,5.056058999999999,5.284113,5.411127,5.649741000000001,6.010342,6.1669279999999995,6.391657,6.044055999999999
89-2802191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228081,0.63869,1.1681629999999998,1.602733,2.089363,2.489859,2.8107330000000004,3.167733,3.373046,3.628907,3.947308,4.340147,4.506355,4.905195,5.209011,4.997582,4.743715,4.475251,4.664364,4.892418,5.019432,5.258046,5.6196470000000005,5.775233,5.999962,5.652361
90-2802195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.410609,0.940082,1.374652,1.8612819999999999,2.261778,2.582652,2.939652,3.144965,3.4008260000000003,3.7192269999999996,4.112066,4.278274,4.6771139999999995,4.980929,4.769501,4.5156339999999995,4.247169,4.436283,4.664337000000001,4.791351000000001,5.029965,5.391566,5.547152,5.771881,5.42428
91-2802205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.529473,0.964043,1.4506729999999999,1.85117,2.172043,2.529043,2.734356,2.990217,3.308618,3.701457,3.867665,4.266505,4.570321,4.358892,4.105025,3.836561,4.0256739999999995,4.253728,4.380743,4.619356,4.979957,5.136543,5.3612720000000005,5.0136709999999995
92-2802218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43456999999999996,0.9212,1.321697,1.64257,1.99957,2.204884,2.460744,2.779145,3.171984,3.338193,3.737032,4.040848,3.829419,3.5755529999999998,3.5029480000000004,3.6920620000000004,3.920116,4.04713,4.285744,4.646344999999999,4.801069999999999,4.831799,4.484198
93-2805976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48663,0.887127,1.208,1.565,1.770314,2.026174,2.344575,2.737415,2.903623,3.3024620000000002,3.606278,3.394849,3.1409830000000003,3.775518,3.964631,3.9216849999999996,4.0487,4.373313,4.523086,4.3665,4.39723,4.049629
94-2802233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400497,0.72137,1.07837,1.283684,1.539544,1.8579450000000002,2.250785,2.416993,2.815832,3.1196479999999998,2.908219,2.654353,3.2888879999999996,3.4780010000000003,3.435055,3.56207,3.886683,4.036455999999999,3.87987,3.9106,3.5629989999999996
95-2802254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320874,0.677874,0.883187,1.139048,1.457449,1.8502880000000002,2.016496,2.415336,2.7191509999999997,2.507723,2.2538560000000003,2.8883919999999996,3.077505,3.0345590000000002,3.1615729999999997,3.486187,3.63596,3.479374,3.510103,3.162502
96-2803792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35700000000000004,0.562314,0.818174,1.136576,1.529415,1.6956229999999999,2.094462,2.398278,2.186849,1.9329830000000001,2.567518,2.7566319999999997,2.713685,2.8407,3.165314,3.314086,3.1585,3.18923,2.841629
97-2801817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205314,0.461174,0.921575,1.314415,1.581623,1.980462,2.290278,2.078849,1.8249830000000002,2.459518,2.648631,2.605685,2.7327,3.057313,3.207086,3.0505,3.08123,2.733628
98-2801812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255861,0.722262,1.1151010000000001,1.382309,1.781149,2.127409,1.9275360000000001,1.8867040000000002,2.628204,2.6650549999999997,2.4663720000000002,2.593386,2.918,3.055772,2.899187,2.929916,2.5823150000000004
99-2801813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.466401,0.85924,1.126449,1.525288,1.871548,1.671675,1.630844,2.372344,2.409195,2.210511,2.337526,2.662139,2.799912,2.6433259999999996,2.674055,2.326454
100-2802277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392839,0.660047,1.0588870000000001,1.405147,1.205274,1.164442,1.905943,1.942794,1.7441099999999998,1.8711240000000002,2.195738,2.333511,2.176925,2.2076540000000002,1.860053
101-2802269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267208,0.666048,1.012308,0.812435,0.7716029999999999,1.513104,1.549955,1.3512709999999999,1.478285,1.8028990000000003,1.9406720000000002,1.784086,1.814815,1.467214
102-2801819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40184000000000003,0.7481,0.8814719999999999,0.8406399999999999,1.5821399999999999,1.567747,1.369063,1.496077,1.796691,1.911464,1.7558779999999998,1.555607,1.208006
103-2801835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346261,0.557689,0.811556,1.3590209999999998,1.169907,0.971224,1.0982379999999998,1.398852,1.514624,1.3580379999999999,1.388768,1.041167
104-2801837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.211429,0.465296,1.01276,0.8236469999999999,0.624963,0.7519779999999999,1.052591,1.1673639999999998,1.011778,1.042507,0.694906
105-2801839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253867,0.972633,0.78352,0.584836,0.711851,1.012464,1.1282370000000002,0.971651,1.0023799999999998,0.654779
106-2801841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8695,0.9913870000000001,0.7927029999999999,0.919717,1.2443309999999999,1.382104,1.225518,1.256247,0.908646
107-2801832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.189114,0.558168,0.685182,1.009796,1.371397,1.526983,1.803712,1.4561110000000002
108-2801830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369054,0.496069,0.820682,1.181283,1.336869,1.614598,1.266997
109-2802241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12701500000000002,0.451628,0.812229,0.967815,1.289086,0.959943
110-2802244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324614,0.685215,0.840801,1.1620709999999999,0.8329290000000001
111-2805898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360601,0.516187,0.836458,1.001942
112-2805895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.155586,0.475857,0.823458
113-2805893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32027100000000003,0.667872
114-2803802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34760100000000005
115-2805002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
