순번_정류장ID,1-2802621,2-2802809,3-2802635,4-2802617,5-2802728,6-2802094,7-2801850,8-2802046,9-2802008,10-2802066,11-2807524,12-2807531,13-2807534,14-2807543,15-2807510,16-2807277,17-2807554,18-2807558,19-2807561,20-2807500,21-2807499,22-2807509,23-2800107,24-2803386,25-2803399,26-2803395,27-2803392
1-2802621,0,0.727646,2.199705,4.220798,5.250422,6.705284,7.3737699999999995,8.101602,9.093812,9.332048,11.636614,14.225359,17.661176,19.81203,22.803515,24.515660999999998,26.492537,35.396602,38.960001,40.526284000000004,43.073597,45.057415999999996,46.886368,46.878651,46.035599,45.428492999999996,44.438119
2-2802809,,0,1.4750590000000001,3.4981519999999997,4.5257760000000005,5.981637999999999,6.647125,7.3759559999999995,8.367166000000001,9.004402,11.563944000000001,14.342713,17.77853,19.930384,22.91987,24.633015,26.609890999999998,35.513956,39.077355,40.643638,43.190951,45.17477,47.003721999999996,46.153005,45.310953000000005,44.703846999999996,43.714473
3-2802635,,,0,2.021093,3.048717,4.504579,5.171066000000001,5.9008970000000005,6.890107,8.248342999999998,10.592885,13.992654000000002,17.426472,19.578326,22.569810999999998,24.094956,26.071832,34.975896999999996,38.538296,40.105579,42.652892,44.636711,46.464664,44.775946999999995,43.933894,43.326788,42.338414
4-2802617,,,,0,1.0276239999999999,2.484486,3.150973,3.880804,4.870014,6.22725,8.572792,11.972561,15.407378,17.559233,20.548718,22.072863,24.049739000000002,32.953804,36.517203,38.083486,40.630798999999996,42.614618,44.442571,43.506353000000004,42.664301,42.057195,41.065821
5-2802728,,,,,0,1.456863,2.123349,2.85318,3.84239,5.200627,7.545167999999999,10.943937,14.378754999999998,16.530609,19.522094,21.047239,23.024116,31.927181,35.490579,37.056862,39.605176,41.587995,43.416947,42.48073,41.636677,41.029571000000004,40.041197
6-2802094,,,,,,0,0.6674859999999999,1.397318,2.3865279999999998,3.807764,6.089306,9.489075,12.922892,15.074746,18.066231,19.969376999999998,21.937253,30.842318,34.405716999999996,35.972,38.519313000000004,40.502132,42.330084,41.804867,40.961815,40.354709,39.365334999999995
7-2801850,,,,,,,0,0.7298319999999999,1.719041,3.140278,5.421819999999999,8.820589,12.256406,14.40726,17.397745,19.30089,21.268767,30.172832,33.737231,35.302513,37.850827,39.833646,41.662597999999996,41.200381,40.355328,39.750221999999994,38.759848
8-2802046,,,,,,,,0,0.99121,2.448446,4.693988,8.093757,11.527574000000001,13.679428,16.670914,18.575059,20.541935000000002,29.447,33.008399,34.575682,37.121995,39.107814000000005,40.935767,40.676549,39.831497,39.226391,38.236017
9-2802008,,,,,,,,,0,1.4572370000000001,3.702778,7.102547,10.537365,12.688219,15.679704000000001,17.582849,19.550726,28.454790999999997,32.019189000000004,33.584472,36.132785999999996,38.116605,39.943557,40.56084,39.716787,39.110681,38.120307000000004
10-2802066,,,,,,,,,,0,2.5585419999999996,5.957311,9.392128,11.543982000000002,14.534467999999999,16.438613,18.406489,27.310553999999996,30.872953000000003,32.440236,34.987549,36.970368,38.800321000000004,39.990603,39.148551,38.539445,37.550071
11-2807524,,,,,,,,,,,0,4.088769,7.523586999999999,9.675441000000001,12.665925999999999,14.569071,16.536948000000002,25.441013,29.005411,30.571694,33.119008,35.101827,36.930779,41.393037,40.547985,39.941879,38.951505
12-2807531,,,,,,,,,,,,0,3.434817,5.586672,8.577157000000001,10.481302000000001,12.449178,21.353243,24.916642,26.482925,29.030238,31.014057,32.842009999999995,37.350194,38.193247,38.800353,40.14076
13-2807534,,,,,,,,,,,,,0,2.151855,5.14234,7.0464850000000006,9.014362,17.918426999999998,21.481825,23.048108,25.595422,27.579240999999996,29.407193,33.915377,34.75843,35.365536,36.705943
14-2807543,,,,,,,,,,,,,,0,2.990486,4.893631,6.8615070000000005,15.765572,19.328971,20.895254,23.442567,25.426385999999997,27.254339,31.762522999999998,32.605576,33.212682,34.553089
15-2807510,,,,,,,,,,,,,,,0,1.904146,3.8720220000000003,12.776087,16.339485999999997,17.905769,20.453082000000002,22.436901000000002,24.265853,28.773038,29.616090999999997,30.223197,31.563603999999998
16-2807277,,,,,,,,,,,,,,,,0,2.059877,10.963942,14.527339999999999,16.093623,18.640937,20.624756,22.453708,26.960891999999998,27.803945000000002,28.411052,29.751458000000003
17-2807554,,,,,,,,,,,,,,,,,0,8.919065,12.482464,14.048747,16.59606,18.579879000000002,20.408832,24.916016,25.759069,26.366175,27.706582
18-2807558,,,,,,,,,,,,,,,,,,0,3.563399,5.129682,7.676996000000001,9.660815,11.488767,15.996951000000001,16.840004,17.447110000000002,18.787517
19-2807561,,,,,,,,,,,,,,,,,,,0,1.781284,4.328597,6.312416000000001,8.141368,12.648553,13.491605999999999,14.098711999999999,15.439119
20-2807500,,,,,,,,,,,,,,,,,,,,0,2.5663150000000003,4.550134,6.379086,10.88627,11.729322999999999,12.33643,13.676835999999998
21-2807499,,,,,,,,,,,,,,,,,,,,,0,1.9848189999999999,3.8127720000000003,8.320955999999999,9.164009,9.771115,11.111522
22-2807509,,,,,,,,,,,,,,,,,,,,,,0,1.827952,6.7217649999999995,7.564817999999999,8.171924,9.512331
23-2800107,,,,,,,,,,,,,,,,,,,,,,,0,5.003185,5.846238,6.453344,7.793750999999999
24-2803386,,,,,,,,,,,,,,,,,,,,,,,,0,0.843053,1.450159,2.790566
25-2803399,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607107,1.947513
26-2803395,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.340408
27-2803392,,,,,,,,,,,,,,,,,,,,,,,,,,,0
