순번_정류장ID,48-2801317,49-2801280,50-2801115,51-2800857,52-2800855,53-2800853,54-2800851,55-2805991,56-2805932,57-2806000,58-2801156,59-2806243,60-2806241,61-2806215,62-2807267,63-2807077,64-2807079,65-2806418,66-2806633,67-2806604,68-2806745,69-2806743,70-2805680,71-2800575,72-2800562,73-2800555,74-2800541,75-2800530,76-2800523,77-2800519,78-2800517,79-2800515,80-2804977,81-2800507,82-2800503,83-2805796
48-2801317,0,0.503694,1.0658159999999999,1.705703,1.918416,2.386673,2.816092,2.923349,3.092473,3.321393,3.196398,3.984316,4.340538,4.951136,5.344278,5.4265300000000005,5.782354,5.924834,6.105211,6.522551,6.655683,7.086949000000001,6.959322,7.267782,7.486348,7.795392,7.567019999999999,8.050614,8.33331,8.57816,8.739728,8.917399000000001,8.715271000000001,8.950878999999999,9.180946,9.302939
49-2801280,,0,0.5621229999999999,1.20201,1.414723,1.8829799999999999,2.404215,2.629439,2.798563,3.038914,3.017488,3.8054050000000004,4.161626999999999,4.772225,5.353029,5.579619999999999,5.935443,6.0274730000000005,5.9263010000000005,6.343641000000001,6.476773000000001,6.909039,6.780411,7.088872,7.307436999999999,7.292698,7.063325999999999,7.5479210000000005,7.830616,8.074467,8.237035,8.412706,8.211577,8.448186,8.678253,8.799244999999999
50-2801115,,,0,0.640887,0.8536,1.321857,1.8430919999999997,2.070316,2.23944,2.479791,2.753214,3.541132,3.897354,4.5079519999999995,5.088756,5.315346,5.67117,5.763199,5.662026999999999,6.0793669999999995,6.212499,6.643764999999999,6.516138,6.824598,7.043164,6.731576,6.503204,6.986797999999999,7.269494,7.514344,7.675911999999999,7.852583,7.651455,7.887063,8.11713,8.239123
51-2800857,,,,0,0.308713,0.7769699999999999,1.2982049999999998,1.756429,1.9255529999999998,2.193905,2.6094779999999997,3.397396,3.753618,4.364216000000001,4.945019,5.17161,5.5274339999999995,5.619463,5.5182910000000005,5.935631,6.068763,6.5000290000000005,6.372401,6.680861999999999,6.822572999999999,6.4803120000000005,6.25194,6.7355339999999995,7.01823,7.26308,7.4246479999999995,7.601319,7.400191,7.6357990000000004,7.8658660000000005,7.987858999999999
52-2800855,,,,,0,0.468258,0.9894930000000001,1.447717,1.616841,1.8851919999999998,2.300766,3.088683,3.4449050000000003,4.055503,4.636307,4.862898,5.2187209999999995,5.310751,5.209578,5.626919,5.76005,6.192316,6.063689,6.372148999999999,6.590714999999999,6.788024000000001,6.559652000000001,7.044247,7.3259419999999995,7.5717929999999996,7.732361,7.910032000000001,7.708903,7.944512,8.173579,8.296571
53-2800853,,,,,,0,0.521235,0.979459,1.148583,1.416934,1.8325080000000002,2.620425,2.976648,3.587246,4.168049,4.39464,4.750463,4.842493,4.741321,5.158661,5.291793,5.723058999999999,5.595431,5.903892,6.122457,6.469719,6.8433470000000005,7.326941000000001,7.610637,7.855486999999999,8.016055,8.192725999999999,7.991598,8.227205999999999,8.457272999999999,8.579265
54-2800851,,,,,,,0,0.472224,0.6413479999999999,0.9097,1.325273,2.113191,2.4694130000000003,3.0800110000000003,3.660814,3.887405,4.243229,4.3352580000000005,4.2340860000000005,4.651426,4.7845580000000005,5.216824,5.088197,5.396657,5.615223,5.962484,6.336112,6.819706,7.1024020000000005,7.347252,7.50882,7.686491,7.484363,7.719971000000001,7.9510380000000005,8.073031
55-2805991,,,,,,,,0,0.169124,0.43747600000000003,0.853049,1.6409669999999998,1.9971889999999999,2.607787,3.18859,3.4151809999999996,3.771005,3.863034,3.7618620000000003,4.179202,4.312334,4.7436,4.615973,4.9244330000000005,5.142999,5.49026,5.863887999999999,6.347482,6.630178,6.8750279999999995,7.036596,7.213267,7.012139,7.247747,7.4778139999999995,7.599807000000001
56-2805932,,,,,,,,,0,0.268352,0.683925,1.471843,1.828065,2.438663,3.0194669999999997,3.246057,3.6018809999999997,3.69391,3.5927379999999998,4.010078,4.14321,4.574476,4.446848999999999,4.755309,4.973875,5.321136,5.695764,6.178358,6.461054,6.706904,6.867472,7.044142999999999,6.844015,7.078622999999999,7.3086899999999995,7.430683
57-2806000,,,,,,,,,,0,0.419574,1.207491,1.563713,2.174311,2.755115,2.981706,3.337529,3.429559,3.328387,3.7457269999999996,3.878859,4.310124,4.182497,4.490958,4.709523,5.0567839999999995,5.4304120000000005,5.914007,6.196701999999999,6.441552,6.603121000000001,6.779792,6.578663000000001,6.814272,7.044339,7.166331
58-2801156,,,,,,,,,,,0,0.789917,1.14614,1.7567380000000001,2.337541,2.564132,2.919955,3.0119849999999997,2.910813,3.328153,3.4612849999999997,3.892551,3.7649230000000005,4.073384,4.291949,4.639211,5.012839,5.496433000000001,5.779129,6.023979,6.185547,6.363218,6.16209,6.397698,6.626765,6.749757000000001
59-2806243,,,,,,,,,,,,0,0.356222,0.9688200000000001,1.549624,1.776215,2.132038,2.224068,2.122896,2.540236,2.673368,3.104634,2.9770060000000003,3.2854669999999997,3.504032,3.851293,4.224921,4.708516,4.991211,5.236061,5.39763,5.574301,5.373172,5.608781,5.8388480000000005,5.96084
60-2806241,,,,,,,,,,,,,0,0.612598,1.193402,1.419993,1.775816,1.867846,1.766674,2.184014,2.3171459999999997,2.748411,2.620784,2.929245,3.1478099999999998,3.495071,3.8696989999999998,4.3522940000000006,4.635989,4.880839,5.042408,5.218079,5.01795,5.253559,5.483626,5.605618
61-2806215,,,,,,,,,,,,,,0,0.580804,0.807395,1.163218,1.255248,1.154076,1.571416,1.704548,2.6478669999999997,2.5202400000000003,2.8287009999999997,3.047266,3.3945269999999996,3.768155,4.25175,4.534445,4.779294999999999,4.940864,5.117535,4.916405999999999,5.1520150000000005,5.382082,5.504074
62-2807267,,,,,,,,,,,,,,,0,0.226591,0.582414,0.724895,0.968933,1.386274,1.519405,2.581671,2.908044,3.216504,3.4350699999999996,3.7823309999999997,4.1859589999999995,4.669553,4.952249,5.197099,5.358667,5.535337999999999,5.49721,5.733819,5.963884999999999,6.085878
63-2807077,,,,,,,,,,,,,,,,0,0.355824,0.498305,0.957681,1.6128639999999999,1.7459959999999999,2.808262,3.134634,3.4430949999999996,3.661661,4.008922,4.41255,4.8961440000000005,5.17884,5.423690000000001,5.5852580000000005,5.761929,5.724801,5.959409,6.190476,6.311469000000001
64-2807079,,,,,,,,,,,,,,,,,0,0.142481,0.601858,1.4773129999999999,1.69333,2.754595,3.081968,3.3894290000000002,3.608994,3.956255,4.309883,4.7934779999999995,5.076173000000001,5.321023,5.4825919999999995,5.659263,6.080623999999999,6.316233,6.546298999999999,6.668292
65-2806418,,,,,,,,,,,,,,,,,,0,0.45937700000000004,1.334832,1.550849,2.613115,2.9394869999999997,3.247948,3.466513,3.813775,4.167403,4.650997,4.933693,5.178543,5.340111,5.516782,5.943654,6.1792620000000005,6.4093290000000005,6.531321
66-2806633,,,,,,,,,,,,,,,,,,,0,0.874455,1.0904719999999999,2.1527380000000003,2.479111,2.787571,3.006137,3.3533980000000003,3.7070260000000004,4.190621,4.4733160000000005,4.718166,4.879734,5.056405000000001,5.483276999999999,5.718886,5.948951999999999,6.070945
67-2806604,,,,,,,,,,,,,,,,,,,,0,0.21601700000000001,1.278283,1.6046559999999999,1.913116,2.131682,2.478943,2.882571,3.366165,3.648861,3.893711,4.0552790000000005,4.23195,4.658822,4.894431,5.124497,5.2464900000000005
68-2806745,,,,,,,,,,,,,,,,,,,,,0,1.062266,1.388639,1.6970990000000001,1.9156650000000002,2.2629259999999998,2.666554,3.1501490000000003,3.4328440000000002,3.6776940000000002,3.839262,4.015933,4.442805,4.678414,4.90848,5.030473000000001
69-2806743,,,,,,,,,,,,,,,,,,,,,,0,0.326373,0.634833,0.853399,1.20066,1.604288,2.087882,2.370578,2.615428,2.776996,2.953667,3.3805389999999997,3.6161480000000004,3.846214,3.968207
70-2805680,,,,,,,,,,,,,,,,,,,,,,,0,0.308461,0.527026,0.874287,1.277915,1.76151,2.044205,2.289055,2.4506240000000004,2.627295,3.054166,3.289775,3.5198419999999997,3.641834
71-2800575,,,,,,,,,,,,,,,,,,,,,,,,0,0.21856599999999998,0.5658270000000001,0.969455,1.453049,1.735745,1.980595,2.142163,2.318834,2.745706,2.981315,3.2113810000000003,3.3333739999999996
72-2800562,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347261,0.750889,1.234484,1.517179,1.762029,1.923598,2.100269,2.52714,2.7627490000000003,2.992816,3.114808
73-2800555,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40862800000000005,0.892223,1.1749180000000001,1.419768,1.581337,1.7580080000000002,2.184879,2.420488,2.6505549999999998,2.7725470000000003
74-2800541,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.483595,0.7662899999999999,1.01114,1.172708,1.349379,1.7762509999999998,2.01186,2.241926,2.3639189999999997
75-2800530,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282696,0.527546,0.689114,0.865785,1.292657,1.528265,1.758332,1.880324
76-2800523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24485,0.406418,0.5830890000000001,1.009961,1.24557,1.475637,1.5976290000000002
77-2800519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16156900000000002,0.33824,0.765111,1.00072,1.230787,1.3527790000000002
78-2800517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176671,0.603543,0.839152,1.069218,1.191211
79-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42687200000000003,0.662481,0.892547,1.01454
80-2804977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235609,0.46667600000000004,0.5886680000000001
81-2800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231067,0.353059
82-2800503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.127993
83-2805796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
