순번_정류장ID,71-2805248,72-2803365,73-2803370,74-2803373,75-2805943,76-2805200,77-2805242,78-2805239,79-2805237,80-2805243,81-2805246,82-2805236,83-2805234,84-2805198,85-2803379,86-2803381,87-2807010,88-2805325,89-2803211,90-2803215,91-2803212,92-2803210,93-2803361,94-2807505,95-2807521,96-2806171,97-2800565,98-2806015,99-2800567,100-2800561,101-2804974,102-2800546,103-2800539,104-2800537,105-2800533,106-2800529,107-2800527,108-2800991,109-2800982,110-2800836,111-2800835,112-2800843,113-2800842,114-2800999,115-2801020,116-2801036,117-2801058,118-2801277,119-2801240,120-2801340,121-2801354,122-2801365,123-2801414,124-2801492,125-2801524,126-2801602,127-2801658,128-2801672,129-2801684,130-2801718,131-2801741,132-2801750,133-2801755,134-2801765,135-2801775,136-2801789
71-2805248,0,0.649228,1.270529,1.6607779999999999,2.187939,2.667868,3.253972,3.693985,3.996786,4.36362,4.940328,6.113243,6.756739,7.022382,7.160216999999999,7.287325999999999,7.7283550000000005,11.6304,12.420592999999998,13.797001999999999,13.356857000000002,12.655606,12.960377000000001,15.996049,25.727607,26.534084000000004,28.024458000000003,28.391740999999996,28.591261,29.410946999999997,30.786795,31.085488,31.375249,31.864756,32.339797999999995,32.761359999999996,33.078681,35.040821,35.326863,35.655091999999996,35.971852,36.479859999999995,36.917691,37.274915,37.608757000000004,37.870863,38.057757,39.064456,39.238901,39.861789,39.504171,39.26781,39.369464,40.113298,40.416483,40.883893,41.471376,41.325757,41.336838,41.149404,41.295257,41.582823,41.204074,40.830424,40.706621000000005,40.465703999999995
72-2803365,,0,0.621301,1.01155,1.5387110000000002,2.01864,2.6047439999999997,3.044757,3.3475580000000003,3.7143919999999997,4.2911,5.464015,6.107511,6.373154,6.510989,6.638097999999999,7.079127000000001,10.981172,11.771365,13.147773999999998,12.707628999999999,12.005377000000001,12.311149,16.645277,26.376835999999997,27.183313000000002,28.673687,29.040969,29.240489,30.060175,31.436024,31.734716,32.024478,32.513984,32.989026,33.410588,33.727909999999994,35.69005,35.976092,36.304320000000004,36.62208,37.129088,37.566919,37.924143,38.256985,38.519090999999996,38.706984999999996,39.713684,39.888129,40.511016999999995,40.1534,39.917038,40.018692,40.762526,41.065711,41.532121000000004,42.119603999999995,41.974985,41.986067,41.799632,41.944486,42.229051,41.853302,41.483652,41.36085,41.116932
73-2803370,,,0,0.39025,0.9224110000000001,1.402339,1.988443,2.428457,2.731257,3.098091,3.6748,4.847715,5.491211,5.756854,5.8946879999999995,6.021797,6.462827,10.364871,11.155064,12.531473,12.092328,11.390077,11.694849000000001,17.263578,26.995136,27.801613,29.291987,29.659270000000003,29.858790000000003,30.678476,32.054324,32.353017,32.642778,33.132284999999996,33.607327000000005,34.028889,34.34621,36.30835,36.594392,36.922621,37.240381,37.747389,38.186219,38.541444,38.876286,39.137392,39.325286,40.329985,40.50643,41.128316999999996,40.7717,40.535339,40.635993,41.380827000000004,41.684012,42.150422,42.738904999999995,42.592286,42.604366999999996,42.416933,42.563786,42.846352,42.476603000000004,42.101953,41.97415,41.734233
74-2803373,,,,0,0.532161,1.01209,1.5981940000000001,2.038207,2.341008,2.707842,3.28455,4.457465,5.100961,5.366604,5.504439,5.631548,6.072577,9.974622,10.764814999999999,12.142224,11.702079,10.999827999999999,11.305599,17.653827,27.385385,28.191863,29.682236,30.049519,30.249039,31.068725,32.444573,32.743266,33.033028,33.522534,33.997576,34.419138000000004,34.736459,36.698599,36.984642,37.312870000000004,37.62963,38.138638,38.575469,38.931693,39.266535,39.528641,39.714535,40.721234,40.896679,41.518567,41.161949,40.924588,41.026241999999996,41.771076,42.073260999999995,42.540671,43.128153999999995,42.982535,42.994617,42.807182,42.954035,43.216530999999996,42.840782,42.468132000000004,42.124601,41.885412
75-2805943,,,,,0,0.479929,1.069033,1.5090459999999999,1.8118470000000002,2.178681,2.755389,3.9283040000000002,4.5718,4.837443,4.975278,5.102387,5.543416000000001,9.445461,10.235653999999998,11.612063000000001,11.171918,10.469666,10.775438000000001,18.180988,27.912546999999996,28.719023999999997,30.209397999999997,30.57668,30.7762,31.595886,32.971734000000005,33.270427000000005,33.560189,34.049695,34.524737,34.946298999999996,35.263621,37.22576,37.511803,37.840031,38.156791,38.664799,39.10263,39.458853999999995,39.792696,40.055802,40.242696,41.248395,41.42284,42.045728000000004,41.688109999999995,41.451749,41.554403,42.298237,42.601422,43.068832,43.656315,43.509696000000005,43.521778000000005,43.334343,43.067803999999995,42.683370000000004,42.311621,41.936971,41.59644,41.354251
76-2805200,,,,,,0,0.589104,1.029118,1.331919,1.698753,2.275461,3.448376,4.091872,4.357515,4.495349,4.622458999999999,5.0634879999999995,8.966533,9.755725,11.132133999999999,10.691989,9.989738000000001,10.296510000000001,18.660917,28.392475,29.198952000000002,30.689326,31.056609,31.256128000000004,32.075814,33.451663,33.750356,34.040116999999995,34.529624,35.004665,35.426227000000004,35.743549,37.705689,37.991731,38.319959000000004,38.636719,39.144728,39.582558,39.938783,40.272625,40.534729999999996,40.721625,41.728324,41.902769,42.525656,42.168039,41.931678000000005,42.034332,42.777165000000004,43.08035,43.547761,44.135243,43.959376,43.527457,43.040023,42.585876,42.207442,41.831693,41.457043,41.116512,40.875323
77-2805242,,,,,,,0,0.440014,0.742815,1.109648,1.6863569999999999,2.8592720000000003,3.502768,3.768411,3.9062449999999997,4.033354,4.474384,8.376429,9.166621000000001,10.54303,10.102885,9.400634,9.706406,19.247021,28.978578999999996,29.785056,31.27543,31.642713,31.842232,32.661918,34.037766999999995,34.336459999999995,34.626221,35.115728000000004,35.590769,36.012331,36.329653,38.291793,38.577835,38.906063,39.222823,39.730832,40.168662,40.524887,40.858729,41.121834,41.307728999999995,42.313428,42.487873,43.11176,42.755143,42.518782,42.620436,43.363269,43.666453999999995,44.134865000000005,43.734653,43.370272,42.937353,42.449919,41.995771999999995,41.616337,41.242588,40.869939,40.528408,40.285218
78-2805239,,,,,,,,0,0.30280100000000004,0.6696350000000001,1.246343,2.419258,3.062754,3.3283970000000003,3.4662319999999998,3.5933410000000006,4.03437,7.936414999999999,8.726608,10.103017,9.662871,8.96062,9.266392,19.687034,29.418591999999997,30.225070000000002,31.715444,32.082726,32.282246,33.101932,34.477779999999996,34.776472999999996,35.066235,35.555741,36.030783,36.452345,36.769667,38.731806,39.017849,39.346077,39.662836999999996,40.170845,40.608676,40.9659,41.298742,41.560848,41.748742,42.755441,42.927886,43.552774,43.194156,42.958795,43.059449,43.803283,44.107468,43.877122,43.291639,42.932258000000004,42.497339000000004,42.010905,41.556758,41.178323999999996,40.802575,40.427925,40.087394,39.847204999999995
79-2805237,,,,,,,,,0,0.369834,0.946542,2.119457,2.762953,3.028596,3.166431,3.29354,3.734569,7.636614,8.426807,9.803216,9.363071000000001,8.660819,8.966591000000001,19.790748999999998,29.523307,30.328784999999996,31.819158,32.186440999999995,32.385961,33.205647,34.581495000000004,34.881188,35.17095,35.659456,36.134498,36.556059999999995,36.873381,38.835521,39.122563,39.449791999999995,39.767552,40.27556,40.714391,41.068615,41.402457,41.665563,41.853457,42.858156,43.033601000000004,43.655489,43.298871000000005,43.062509999999996,43.163164,43.907998,44.045732,43.577321000000005,42.992838,42.630457,42.196539,41.711104,41.255957,40.876523,40.503774,40.128124,39.786592999999996,39.545404
80-2805243,,,,,,,,,,0,0.576709,1.749624,2.39312,2.658763,2.92535,3.052459,3.493489,7.396534,8.186726,9.563135,9.12299,8.420739,8.726511,19.549669,29.281227,30.088703999999996,31.578078,31.946361,32.145881,32.965565999999995,34.341415000000005,34.640108000000005,34.928869,35.418376,35.894418,36.315979999999996,36.633301,38.595440999999994,38.881483,39.208712,39.526472,40.03548,40.47331,40.827535,41.163377000000004,41.424483,41.612377,42.617076000000004,42.792521,43.415408,43.057790999999995,42.82243,42.923084,43.666918,43.803651,43.337241,42.753758000000005,42.390377,41.955458,41.470024,41.015877,40.634442,40.260692999999996,39.887044,39.546512,39.305323
