순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2803751,36-2804639,37-2803750,38-2803752,39-2803723,40-2803721,41-2803718,42-2803720,43-2803719,44-2803711,45-2806217,46-2803708,47-2803706,48-2804634,49-2803705,50-2803703
11-2803684,,,,,,,,,,,0,0.40576999999999996,1.1438139999999999,1.6131870000000001,2.256335,2.606993,3.147027,3.378052,4.437913,5.239743,5.468571,5.7575,6.170215,6.544166000000001,6.852017999999999,7.049532000000001,7.293116,7.584977,7.8817580000000005,8.167872000000001,8.609812,8.982717,9.316839,9.670714,9.563031,9.217379,9.008374,8.809118,9.309991,9.744698,10.084968,10.866471,11.522622,11.765875999999999,11.882208,11.645878999999999,11.703241,12.133287,12.685935,13.567479999999998
12-2803685,,,,,,,,,,,,0,0.7380439999999999,1.207417,1.850566,2.201223,2.741257,2.972282,4.032143,4.833973,5.062801,5.35173,5.764444999999999,6.138396,6.446248000000001,6.643762,6.887346000000001,7.179207000000001,7.475988,7.7621020000000005,8.204042,8.576947,8.911069,9.264944,9.157262,8.811608999999999,8.602604,8.403348,8.904222,9.338928,9.679198,10.460701,11.116852,11.360106,11.476438,11.836352,12.109011,12.538057,13.090705,13.97325
13-2803686,,,,,,,,,,,,,0,0.46937299999999993,1.1125209999999999,1.467179,2.007213,2.238238,3.2980989999999997,4.099929,4.328757,4.617686,5.030401,5.404351999999999,5.712204,5.909718,6.153302,6.445163,6.741944,7.028058000000001,7.4699979999999995,7.842903,8.177024000000001,8.5309,8.423217,8.077565,7.86856,7.6693039999999995,8.170177,8.604884,8.945153999999999,9.726657000000001,10.382808,10.626062,10.742394,11.102308,11.45067,11.880716,12.433364,13.314909
14-2803687,,,,,,,,,,,,,,0,0.643149,0.997807,1.5378399999999999,1.7688650000000001,2.8287259999999996,3.630556,3.8593839999999995,4.148313,4.561028,4.93498,5.242832,5.440345,5.683929,5.97579,6.272571,6.5586850000000005,7.000625,7.373530000000001,7.707652,8.061527,7.953844999999999,7.608192,7.3991869999999995,7.199930999999999,7.700805,8.135511,8.475781,9.257285000000001,9.913435,10.156689,10.273022000000001,10.632935,10.981297,11.411342999999999,11.963992,12.845536
15-2804667,,,,,,,,,,,,,,,0,0.354658,0.894692,1.125717,2.185577,2.987407,3.216236,3.5051650000000003,3.917879,4.291831,4.599683,4.797197,5.040781,5.332642,5.629423,5.9155370000000005,6.357476999999999,6.7303820000000005,7.064503,7.418378999999999,7.310696000000001,6.965044,6.756039,6.556783,7.057656,7.492363,7.832633,8.614136,9.270286,9.513539999999999,9.629873,9.989786,10.338149000000001,10.768195,11.320843,12.202388000000001
16-2803688,,,,,,,,,,,,,,,,0,0.540034,0.771059,1.830919,2.632749,2.8615779999999997,3.150507,3.563221,3.9371730000000005,4.245025,4.442539,4.686123,4.977983999999999,5.274765,5.560879,6.002819000000001,6.375724,6.709845,7.063721000000001,6.956038,6.610386,6.401381,6.202125,6.702998,7.137705,7.477975,8.259478,8.915628,9.158882,9.275215,9.635128,9.983491,10.413537,10.966185000000001,11.84773
17-2803689,,,,,,,,,,,,,,,,,0,0.231025,1.290886,2.092716,2.321544,2.610473,3.023188,3.397139,3.704991,3.902505,4.146089,4.43795,4.734731,5.020845,5.462785,5.8356900000000005,6.169811,6.523687000000001,7.486814999999999,7.141163000000001,6.932158,6.732902,7.233775,7.668482000000001,8.008752000000001,8.790255,9.446405,9.689658999999999,9.805992,10.165905,10.514268,10.944314,11.496962,12.378507
18-2803690,,,,,,,,,,,,,,,,,,0,1.0598610000000002,1.861691,2.090519,2.379448,2.792163,3.166114,3.4739660000000003,3.6714800000000003,3.915064,4.206925,4.503706,4.78982,5.2317599999999995,5.604665,5.9387870000000005,6.292662,7.71784,7.372188,7.163183,6.963927,7.4648,7.899507000000001,8.239777,9.02128,9.677430000000001,9.920684,10.037017,10.396930000000001,10.745292999999998,11.175339,11.727986999999999,12.609532000000002
19-2803691,,,,,,,,,,,,,,,,,,,0,0.80483,1.033658,1.3225870000000002,1.7353020000000001,2.109254,2.417106,2.614619,2.858203,3.150064,3.4468449999999997,3.7329589999999997,4.174899,4.547804,4.881926,5.235801,6.922299000000001,7.266952000000001,7.475957000000001,7.675213,8.182079,8.616785,8.957055,9.738559,10.394708999999999,10.637963000000001,10.754296,11.114208999999999,11.462571,11.892617,12.445266,13.32681
20-2803740,,,,,,,,,,,,,,,,,,,,0,0.22882800000000003,0.5177579999999999,0.930472,1.304424,1.612276,1.8097889999999999,2.0533740000000003,2.3452349999999997,2.6420150000000002,2.92813,3.3700699999999997,3.742974,4.077096,4.430972,6.11747,6.462122,6.671127,6.870383,7.377249000000001,7.8119559999999995,8.152225999999999,8.933729,9.589879,9.833133,9.949466000000001,10.309379,10.657741,11.087788,11.640436,12.521981
21-2803692,,,,,,,,,,,,,,,,,,,,,0,0.288929,0.7016439999999999,1.075595,1.3834469999999999,1.580961,1.824545,2.116406,2.4131869999999997,2.6993009999999997,3.141241,3.5141459999999998,3.848268,4.202143,5.888641000000001,6.233294,6.442298,6.641553999999999,7.148421000000001,7.583127,7.9233970000000005,8.7049,9.361051,9.604305,9.720637,10.080551,10.428913,10.858959,11.411607,12.293152000000001
22-2803694,,,,,,,,,,,,,,,,,,,,,,0,0.41271499999999994,0.786666,1.094518,1.292032,1.535616,1.827477,2.124258,2.410372,2.852312,3.225217,3.559339,3.913214,5.599712,5.944365,6.15337,6.352626,6.8594919999999995,7.294198,7.634467999999999,8.415972,9.072122,9.315375999999999,9.431709,9.791622,10.139984,10.570030000000001,11.122678,12.004223
23-2803696,,,,,,,,,,,,,,,,,,,,,,,0,0.373952,0.681804,0.879317,1.122901,1.414763,1.711543,1.9976580000000002,2.439598,2.812502,3.146624,3.5005,5.186997,5.53165,5.740655,5.939911,6.446777,6.8814839999999995,7.221754,8.003257000000001,8.659407,8.902661,9.018994000000001,9.378907,9.727269,10.157314999999999,10.709964,11.591509
24-2803698,,,,,,,,,,,,,,,,,,,,,,,,0,0.307852,0.505366,0.74895,1.0408110000000002,1.3375920000000001,1.6237059999999999,2.065646,2.438551,2.772673,3.126548,4.813046,5.157698,5.366703,5.565958999999999,6.072825,6.507532,6.847802000000001,7.6293050000000004,8.285456,8.52871,8.645042,9.004956,9.353318,9.783364,10.336012,11.217557000000001
25-2804776,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19751400000000002,0.44109799999999993,0.732959,1.0297399999999999,1.315854,1.7577939999999999,2.1306990000000003,2.4648209999999997,2.818696,4.505194,4.849846,5.058851,5.258107,5.764973,6.19968,6.53995,7.321453,7.9776039999999995,8.220858,8.33719,8.697104,9.045466000000001,9.475512,10.02816,10.909705
26-2803701,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24658400000000003,0.538445,0.835226,1.12134,1.56328,1.9361849999999998,2.270307,2.624182,4.3106800000000005,4.655333000000001,4.864338,5.063594,5.57046,6.005166,6.345436,7.126939,7.78309,8.026344,8.142677,8.50259,8.850952000000001,9.280998,9.833646,10.715191
27-2803702,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29186100000000004,0.591642,0.877756,1.319696,1.6926009999999998,2.026723,2.380598,4.067096,4.4117489999999995,4.620754,4.82001,5.326876,5.761582,6.101852,6.883356,7.539505999999999,7.782760000000001,7.899093,8.259006,8.607368,9.037414,9.590062,10.471607
28-2807371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299781,0.5858949999999999,1.027835,1.4007399999999999,1.734862,2.088737,3.775235,4.119887,4.328892,4.528148000000001,5.0350150000000005,5.469721,5.809991,6.591494,7.2476449999999994,7.490899000000001,7.607231,7.9671449999999995,8.315507,8.745553,9.298200999999999,10.179746000000002
29-2803737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286114,0.728054,1.100959,1.435081,1.7889560000000002,3.475454,3.820107,4.0291120000000005,4.228368,4.735233999999999,5.16994,5.51021,6.291714,6.947864,7.1911179999999995,7.3074509999999995,7.667364,8.015725999999999,8.445772,8.998421,9.879964999999999
30-2803735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44193999999999994,0.8148449999999999,1.148967,1.502842,3.18934,3.533992,3.742997,3.942253,4.4491190000000005,4.883826,5.224096,6.005599,6.66175,6.905003999999999,7.021336,7.38125,7.7296119999999995,8.159658,8.712306,9.593850999999999
31-2803734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37290500000000004,0.7070270000000001,1.060902,2.7474,3.092053,3.3010580000000003,3.500314,4.00718,4.441886,4.782156,5.5636589999999995,6.21981,6.463064,6.579397,6.939310000000001,7.287672,7.717718,8.270366000000001,9.151911
32-2803732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334122,0.6879970000000001,2.3764950000000002,2.721148,2.930153,3.129409,3.636275,4.070981,4.411251,5.192755,5.848905,6.092159,6.208492,6.568405,6.916767,7.346813,7.899461,8.781006
33-2803730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353876,2.042373,2.3870259999999996,2.596031,2.795287,3.3021529999999997,3.73686,4.07713,4.858633,5.514783,5.758037,5.87437,6.2342830000000005,6.582644999999999,7.012691,7.565339999999999,8.446885
34-2803728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.688498,2.03315,2.242155,2.441411,2.948277,3.3829839999999995,3.7232540000000003,4.504757,5.160908,5.404162,5.520494,5.880408,6.22877,6.658816000000001,7.211464,8.093009
35-2803751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344652,0.553657,0.752913,1.259779,1.6944860000000002,2.0347560000000002,2.816259,3.47241,3.715664,3.8319959999999997,4.19191,4.540272,4.970318,5.522966,6.404511
36-2804639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20900500000000002,0.408261,0.914127,1.348834,1.6891040000000002,2.4706069999999998,3.126757,3.370011,3.4863440000000003,3.846257,4.19462,4.624666,5.177314,6.058859
37-2803750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199256,0.705122,1.139829,1.480099,2.261602,2.917753,3.161006,3.277339,3.6372519999999997,3.985615,4.415661,4.968309,5.849854
38-2803752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.505866,0.940573,1.280843,2.062346,2.718496,2.96175,3.0780830000000003,3.437996,3.7863589999999996,4.216405,4.7690529999999995,5.6505980000000005
39-2803723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43470699999999995,0.774977,1.5564799999999999,2.21263,2.455884,2.5722169999999998,2.93213,3.2804919999999997,3.710539,4.263187,5.144732
40-2803721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34026999999999996,1.121773,1.777924,2.021178,2.13751,2.497424,2.845786,3.275832,3.8284800000000003,4.710025
41-2803718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.781503,1.437654,1.680908,1.7972400000000002,2.1571540000000002,2.505516,2.935562,3.48821,4.3697550000000005
42-2803720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.658151,0.9014049999999999,1.0177370000000001,1.377651,1.726013,2.156059,2.708707,3.5902519999999996
43-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243254,0.359587,0.7195,1.067862,1.497908,2.050557,2.932102
44-2803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11633299999999999,0.476246,0.824608,1.2546540000000002,1.8073029999999999,2.688848
45-2806217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359914,0.708276,1.1383219999999998,1.69097,2.572515
46-2803708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348362,0.778408,1.331057,2.212601
47-2803706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430046,0.9826940000000001,1.864239
48-2804634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5526479999999999,1.434193
49-2803705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.881545
50-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
