순번_정류장ID,1-2805765,2-2805001,3-2805892,4-2805894,5-2805897,6-2802243,7-2802239,8-2801829,9-2801831,10-2801842,11-2801840,12-2801838,13-2801836,14-2801820,15-2802268,16-2802276,17-2801814,18-2801811,19-2801818,20-2805040,21-2802248,22-2802230,23-2805977,24-2802217,25-2802206,26-2802197,27-2802190,28-2806588,29-2802180,30-2806504,31-2806511,32-2806508,33-2806510,34-2802135,35-2802117,36-2802074,37-2802031,38-2802010,39-2801983,40-2801956,41-2801945,42-2801902,43-2807265,44-2805591,45-2801909,46-2801174,47-2801722,48-2801714,49-2801712,50-2801701,51-2805300,52-2801168,53-2801686,54-2801182,55-2801679,56-2801662,57-2801649,58-2801642,59-2800164
11-2801840,,,,,,,,,,,0,0.23750300000000002,0.567725,0.859419,0.896647,1.228009,1.6536419999999998,1.850469,2.079552,2.2335529999999997,2.6455349999999997,2.946653,3.455202,3.86741,4.446036,4.776934,5.02942,5.445255,5.707767,6.036519,6.259768,6.6123899999999995,6.537903,6.8026539999999995,7.097964999999999,7.413152,7.804734,7.980697999999999,7.921083,8.031369,8.17603,8.671928,9.14466,9.386046,10.020650999999999,10.895529,11.265985,11.494964999999999,11.519939,11.233651,11.10949,10.965126,10.902493,11.101764,11.284328,11.609217,11.687746,11.416538000000001,11.242392
12-2801838,,,,,,,,,,,,0,0.33022199999999996,0.737079,1.060074,1.3914360000000001,1.8170689999999998,2.013896,2.296979,2.450981,2.862963,3.16408,3.672629,4.0848379999999995,4.663463,4.9943610000000005,5.246848,5.662682,5.925194,6.1090919999999995,6.332341,6.684963000000001,6.610475999999999,6.875227000000001,7.1705380000000005,7.485725,7.877307000000001,8.053271,7.993656,8.103942,8.248603,8.744501,9.217233,9.458619,10.093224000000001,10.968102,11.338558,11.567538,11.592512,11.306224,11.182063000000001,11.037699,10.976066000000001,11.175336999999999,11.357901,11.682789999999999,11.760319,11.489111,11.314964999999999
13-2801836,,,,,,,,,,,,,0,0.406857,0.7298520000000001,1.0612139999999999,1.486848,1.6836740000000001,1.9667569999999999,2.120759,2.532741,2.833858,3.342407,3.7546160000000004,4.333241,4.664139,4.916626,5.33246,5.594972,5.962794000000001,6.186043,6.538665,6.4641779999999995,6.728928999999999,7.033239999999999,7.357428,7.74901,7.924973,8.133123,8.323644,8.468305,8.964203,9.436936,9.678321,10.312926,11.187805,11.558261,11.787239999999999,11.813215,11.525926,11.402766,11.257401,11.195768,11.394039,11.576603,11.901492999999999,11.980021,11.708813000000001,11.534668
14-2801820,,,,,,,,,,,,,,0,0.322996,0.654358,1.079991,1.276817,1.5599,1.713902,2.125884,2.427002,2.935551,3.3477589999999995,3.926385,4.257282,4.509769,4.925604,5.188116,5.555937999999999,5.779187,6.131809,6.057322,6.3220730000000005,6.626384,6.950571000000001,7.342153,7.518117,7.726266000000001,7.916788,8.061449,8.557347,9.030078999999999,9.271464,9.90607,10.780948,11.151404,11.380384,11.405358,11.12007,10.994909,10.851545,10.787911,10.987183,11.170747,11.495636,11.573165,11.301957000000002,11.127811
15-2802268,,,,,,,,,,,,,,,0,0.331362,0.756996,0.953822,1.238872,1.4919069999999999,1.903889,2.205006,2.713555,3.1257639999999998,3.70439,4.035287,4.287774,4.703608,4.96612,5.3339419999999995,5.557191,5.909813,5.835326,6.100077,6.404388,6.7285759999999994,7.120158,7.296121,7.504271000000001,7.747792,7.892453,8.388351,8.861084,9.102469000000001,9.737074,10.611953,10.982409,11.211388000000001,11.237363,10.951074,10.825914,10.682549,10.619916,10.819187,11.000751,11.326641,11.610393,11.339185,11.165039
16-2802276,,,,,,,,,,,,,,,,0,0.425634,0.62246,0.90751,1.1605450000000002,1.572527,1.8736439999999999,2.3821939999999997,2.794402,3.3730279999999997,3.703925,3.9564120000000003,4.372246,4.634758000000001,5.002581,5.225829,5.578451,5.503964,5.768715,6.073027,6.397214,6.7887960000000005,6.964759,7.172909,7.41643,7.561091,8.056989,8.529722,8.771107,9.405712,10.280591000000001,10.651047,10.880027,10.906001,10.619712,10.495552,10.351188,10.287554,10.486825,10.669389,10.994278999999999,11.440307,11.525953999999999,11.496400999999999
17-2801814,,,,,,,,,,,,,,,,,0,0.196826,0.48187700000000006,0.8769110000000001,1.288893,1.590011,2.09856,2.510768,3.089394,3.420291,3.672778,4.088613,4.351125,4.718947,4.942196,5.294818,5.220331,5.485082,5.7893930000000005,6.113580000000001,6.505162,6.681126,6.889275,7.132797,7.277458,7.773356,8.246088,8.487473,9.122079,9.996957,10.367413,10.596392999999999,10.622367,10.336079,10.210918,10.066554,10.00492,10.204191999999999,10.386756,10.710645,11.156674,11.24232,11.922034
18-2801811,,,,,,,,,,,,,,,,,,0,0.285051,0.680085,1.092067,1.3931850000000001,1.901734,2.313942,2.8925680000000003,3.223465,3.4759519999999995,3.8917870000000003,4.154299,4.522121,4.745369999999999,5.097992,5.023505,5.288256,5.592567,5.916754,6.308336,6.4843,6.692449000000001,6.935971,7.0806320000000005,7.57653,8.049261999999999,8.290647,8.925253,9.800131,10.170587,10.399567,10.425541,10.139253,10.014092,9.870728,9.808094,10.007366000000001,10.188930000000001,10.513819,10.959848,11.045494,12.053494
19-2801818,,,,,,,,,,,,,,,,,,,0,0.39803499999999997,0.810017,1.111134,1.619683,2.031892,2.6105169999999998,2.941415,3.193902,3.6097360000000003,3.8722480000000004,4.240069999999999,4.463319,4.8159410000000005,4.741454,5.0062050000000005,5.310516000000001,5.634704,6.026286,6.202249,6.410399,6.653919999999999,6.7985809999999995,7.294478999999999,7.767212,8.008597,8.643202,9.518081,9.888537,10.117516,10.143491000000001,9.857202000000001,9.732042,9.588677,9.525044,9.725315,9.907879,10.232769000000001,10.677797,10.763444,11.771444
20-2805040,,,,,,,,,,,,,,,,,,,,0,0.41598199999999996,0.7171,1.225649,1.637857,2.216483,2.54738,2.799867,3.215702,3.478214,3.8460360000000002,4.069285,4.421907,4.34742,4.612171,4.916482,5.2406690000000005,5.632251,5.808215000000001,6.016364,6.259886,6.404547,6.9004449999999995,7.373177,7.614563,8.249168,9.124047000000001,9.494502,9.723482,9.748456,9.463168,9.339007,9.194643,9.132010000000001,9.331281,9.513845,9.837734,10.282763000000001,10.368409,11.378409
21-2802248,,,,,,,,,,,,,,,,,,,,,0,0.304118,0.812667,1.224876,1.8035009999999998,2.134399,2.386886,2.80272,3.065232,3.4330540000000003,3.656303,4.008925,3.9344379999999997,4.199189,4.5035,4.827687,5.21927,5.395233,5.603383,5.846904,5.9915650000000005,6.487463,6.960196000000001,7.201581,7.836186,8.711065,9.081521,9.3105,9.336475,9.049186,8.925025,8.780661,8.718028,8.918299000000001,9.100863,9.425753,9.870781,9.956428,10.964428
22-2802230,,,,,,,,,,,,,,,,,,,,,,0,0.50855,0.920758,1.500384,1.8312810000000002,2.083768,2.499602,2.762114,3.129937,3.353185,3.705807,3.6313199999999997,3.896072,4.200383,4.52457,4.916151999999999,5.092115,5.3002650000000004,5.543786,5.688447,6.1843449999999995,6.657078,6.8984630000000005,7.533067999999999,8.407947,8.778402999999999,9.007383,9.032357000000001,8.747067999999999,8.622908,8.478544,8.41591,8.615181,8.797744999999999,9.122635,9.566663,9.65231,10.66131
23-2805977,,,,,,,,,,,,,,,,,,,,,,,0,0.412208,0.991834,1.322732,1.575218,1.991053,2.253565,2.621387,2.844636,3.197258,3.1227709999999997,3.387522,3.6918330000000004,4.01602,4.407603,4.583566,4.791715,5.035237,5.179898000000001,5.675796,6.148528,6.389914,7.024519000000001,7.899398,8.269853,8.498833,8.524808,8.238519,8.114358,7.969994,7.907361,8.106632000000001,8.289196,8.614085000000001,9.059114,9.14476,10.15376
24-2802217,,,,,,,,,,,,,,,,,,,,,,,,0,0.579626,0.910523,1.16301,1.578845,1.841357,2.2091790000000002,2.432428,2.78505,2.710563,2.975314,3.279625,3.6038120000000005,3.995394,4.171358000000001,4.379507,4.623029,4.76769,5.2635879999999995,5.73632,5.977705,6.612311,7.487189,7.857645,8.086625,8.111599,7.8263110000000005,7.70215,7.556786,7.495152,7.694424000000001,7.876988000000001,8.200877,8.645906,8.731552,9.741552
25-2802206,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330898,0.583384,0.9992190000000001,1.261731,1.637553,1.860802,2.2134240000000003,2.138937,2.4036880000000003,2.707999,3.0321860000000003,3.423769,3.599732,3.8078809999999996,4.051403,4.196064,4.691962,5.164694,5.40608,6.040685,6.915564,7.2860190000000005,7.514999,7.539974000000001,7.254685,7.129524000000001,6.986160000000001,6.9225270000000005,7.1227979999999995,7.304361999999999,7.6302509999999995,8.07428,8.159925999999999,9.168925999999999
26-2802197,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25248699999999996,0.668322,0.930834,1.306656,1.5299049999999998,1.882527,1.80804,2.072791,2.377102,2.701289,3.0928709999999997,3.2688349999999997,3.476984,3.720506,3.865167,4.361065,4.833797,5.075182,5.709788,6.584666,6.955122,7.184102,7.210075999999999,6.922788000000001,6.799627,6.655263000000001,6.592629,6.791900999999999,6.9744649999999995,7.299353999999999,7.744383,7.830029,8.838028999999999
27-2802190,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.415835,0.678347,1.0541690000000001,1.277418,1.63004,1.555553,1.8203040000000001,2.1246150000000004,2.448802,2.840384,3.016348,3.224497,3.4680190000000004,3.61268,4.108578,4.58131,4.8226949999999995,5.457301,6.332179,6.702635000000001,6.931615,6.956589,6.671301,6.54614,6.401776,6.339142,6.5384139999999995,6.720978,7.046867,7.490896,7.576542,8.585542
28-2806588,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26251199999999997,0.638335,0.861584,1.214206,1.1397190000000001,1.40447,1.708781,2.032968,2.42455,2.600514,2.808663,3.0521849999999997,3.196846,3.6927440000000002,4.165476,4.406861,5.041467,5.916345,6.2868010000000005,6.515781,6.540755,6.254466000000001,6.130306,5.985942,5.9233080000000005,6.12258,6.305143,6.631033,7.075062,7.1607080000000005,8.169708
29-2802180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375823,0.599072,0.951694,0.877207,1.141958,1.446269,1.770456,2.162038,2.338002,2.546151,2.789673,2.934334,3.430232,3.902964,4.144349,4.778955000000001,5.6538330000000006,6.024289,6.253269,6.279243,5.991954,5.868794,5.7234300000000005,5.6607959999999995,5.861068,6.043632,6.367521,6.81255,6.899196000000001,7.908196
30-2806504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22424899999999998,0.576871,0.895508,1.176243,1.4805540000000001,1.804741,2.196323,2.372287,2.580436,2.823958,2.968619,3.464517,3.937249,4.178635,4.81324,5.688119,6.058574,6.287554,6.3125290000000005,6.0262400000000005,5.9020790000000005,5.757715,5.695082,5.894353,6.076917,6.401806,6.8468350000000004,6.932481,7.941481
31-2806511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353622,0.6722600000000001,1.0798860000000001,1.384197,1.7083849999999998,2.099967,2.27593,2.48408,2.727601,2.872262,3.36816,3.840893,4.082278,4.716883,5.591762,5.962218,6.191197,6.216172,5.930883000000001,5.806723000000001,5.661359,5.599725,5.798996,5.98156,6.30545,6.751478,6.836125,7.845125
32-2806508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318637,0.726264,1.030575,1.354762,1.746345,1.9223080000000001,2.130457,2.3739790000000003,2.51864,3.014538,3.4872699999999996,3.728656,4.3632610000000005,5.2381400000000005,5.6085959999999995,5.837575,5.86255,5.577261,5.4531,5.307736,5.246103,5.444374,5.626938,5.951827,6.396856,6.4825029999999995,7.491503
33-2806510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407627,0.711938,1.036125,1.427707,1.6036709999999998,1.81182,2.055342,2.2000029999999997,2.6959009999999997,3.1686330000000003,3.410019,4.044624,4.919502,5.289958,5.5189379999999995,5.544912,5.258624,5.134462999999999,4.990099,4.927466000000001,5.126737,5.3093010000000005,5.63419,6.079219,6.164865,7.173864999999999
34-2802135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304311,0.628498,1.020081,1.196044,1.404193,1.647715,1.7923759999999997,2.2882740000000004,2.761006,3.002392,3.636997,4.511876,4.882331,5.111311,5.1372860000000005,4.8509970000000004,4.7268360000000005,4.581472,4.518839,4.71911,4.901674,5.226563,5.6715919999999995,5.756238,6.766238
35-2802117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324187,0.715769,0.891733,1.099882,1.343404,1.488065,1.9839630000000001,2.456695,2.698081,3.3326860000000003,4.207565,4.5780199999999995,4.8069999999999995,4.832974,4.546686,4.422525,4.278161,4.215528,4.4147989999999995,4.597363,4.922251999999999,5.367281,5.452927,6.461926999999999
36-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39158200000000004,0.567546,0.775695,1.019217,1.163878,1.659776,2.132508,2.373894,3.008499,3.883378,4.253833,4.482813,4.508788,4.222499,4.098338,3.9529739999999998,3.8903410000000003,4.090612,4.272176,4.597065,5.0420940000000005,5.1287400000000005,6.13774
37-2802031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175964,0.38411300000000004,0.627635,0.772296,1.268194,1.7409259999999998,1.9823119999999999,2.616917,3.4917949999999998,3.862251,4.091231,4.117205,3.829917,3.7057559999999996,3.562392,3.4997589999999996,3.69803,3.8805940000000003,4.206483,4.651512,4.737158,5.746158
38-2802010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20815,0.451671,0.596332,1.09223,1.5649629999999999,1.806348,2.440953,3.315832,3.686288,3.9152669999999996,3.940242,3.653953,3.529793,3.3854290000000002,3.3227949999999997,3.522066,3.7046300000000003,4.02952,4.474548,4.560194999999999,5.569195
39-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243522,0.388183,0.8840809999999999,1.3568129999999998,1.598198,2.2328040000000002,3.107682,3.478138,3.707118,3.7320919999999997,3.446804,3.3226430000000002,3.177279,3.115645,3.314917,3.4974809999999996,3.8213699999999995,4.266399,4.353045,5.361045
40-2801956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14466099999999998,0.640559,1.113291,1.3546770000000001,1.989282,2.864161,3.234616,3.463596,3.4895709999999998,3.203282,3.0791209999999998,2.934757,2.8721240000000003,3.071395,3.253959,3.5788480000000003,4.023877,4.109523,5.118523000000001
41-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49789799999999995,0.9706309999999999,1.212016,1.8466209999999998,2.7215,3.091956,3.320935,3.34591,3.059621,2.935461,2.791096,2.728463,2.927734,3.110298,3.4351879999999997,3.8802160000000003,3.9658629999999997,4.974863
42-2801902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.472732,0.714118,1.348723,2.223602,2.594057,2.823037,2.9400630000000003,3.109649,2.985488,2.841124,2.77849,2.977762,3.160326,3.485215,3.930244,4.01589,5.02489
43-2807265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24138600000000002,0.875991,1.7508700000000001,2.121325,2.350305,2.467331,2.7526189999999997,2.87678,3.021144,3.251223,3.4504940000000004,3.633058,3.9579470000000003,4.402976,4.488622,5.497622
44-2805591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.634606,1.509484,1.8799400000000002,2.10892,2.2259450000000003,2.511234,2.635395,2.779759,3.040447,3.239719,3.422283,3.747172,4.192201,4.277847,5.286847
45-2801909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8868790000000001,1.257335,1.486314,1.60334,1.8886290000000001,2.012789,2.157153,2.417842,2.6171130000000002,2.799677,3.124566,3.5695949999999996,3.655242,4.664242
46-2801174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370456,0.603436,0.720461,1.00575,1.129911,1.274275,1.5349629999999999,1.7342349999999997,1.9167990000000001,2.241688,2.686717,2.772363,3.781363
47-2801722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23298000000000002,0.350006,0.6352939999999999,0.759455,0.903819,1.164508,1.363779,1.546343,1.871232,2.316261,2.401907,3.410907
48-2801714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.117026,0.403314,0.527475,0.6718390000000001,0.932528,1.131799,1.314363,1.6392520000000002,2.0842810000000003,2.169927,3.178927
49-2801712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28628899999999996,0.41044899999999995,0.554813,0.8155020000000001,1.014773,1.197337,1.522227,1.967255,2.052902,3.061902
50-2801701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.124161,0.268525,0.529213,0.728485,0.911049,1.235938,1.6809669999999999,1.7666130000000002,2.775613
51-2805300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14436400000000002,0.405053,0.604324,0.786888,1.111777,1.556806,1.642452,2.651452
52-2801168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260689,0.45996000000000004,0.642524,0.967413,1.412442,1.4980879999999999,2.507088
53-2801686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199271,0.381835,0.709725,1.154754,1.2404,2.2494
54-2801182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182564,0.510454,0.9554819999999999,1.0411290000000002,2.050129
55-2801679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32789,0.772918,0.8585649999999999,1.8675650000000001
56-2801662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.452029,0.537675,1.546675
57-2801649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271208,1.280208
58-2801642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0090000000000001
59-2800164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
