순번_정류장ID,1-2802586,2-2802349,3-2802577,4-2802581,5-2804851,6-2803664,7-2804436,8-2806047,9-2806048,10-2806725,11-2805822,12-2805054,13-2803666,14-2805655,15-2802347,16-2803527,17-2806624,18-2805010,19-2805397,20-2805059,21-2805587,22-2804448,23-2805552,24-2802568,25-2802551,26-2802538,27-2802375,28-2802507,29-2802428,30-2803019,31-2803003,32-2803008,33-2806040,34-2802967,35-2802963,36-2802956,37-2802939,38-2802634,39-2802843,40-2802804,41-2802810,42-2802859,43-2803287,44-2803281,45-2803275,46-2803266,47-2803268,48-2803259,49-2803249,50-2803226,51-2803127,52-2805712,53-2803122,54-2803104,55-2803094,56-2803080,57-2806182,58-2806058,59-2805447,60-2805651,61-2800369,62-2805726
11-2805822,,,,,,,,,,,0,0.609928,1.032904,1.7621360000000001,1.9605540000000001,2.716054,3.045738,3.343157,3.519917,3.727682,3.947232,4.071793,4.478861,5.655896,6.289921,7.021484,7.324772,7.510289,8.488356,9.514054,10.274476,10.618277,10.502888,10.514948,10.506764,10.479103,10.194192,10.764078,11.114341,11.732754,12.039475999999999,11.814969,11.776042,11.987160000000001,12.384459,12.647059,13.043467999999999,13.498918,13.499026,13.978368,14.195054,14.218782999999998,14.215697,14.4371,14.668455999999999,14.625433,14.711084,14.921634,15.181007999999999,15.389475,16.225554000000002,16.752054
12-2805054,,,,,,,,,,,,0,0.423976,1.153208,1.351625,2.1061259999999997,2.43681,2.734229,2.910989,3.118754,3.338304,3.4628650000000003,3.869933,5.046968,5.680993,6.4125559999999995,6.715844000000001,6.902361,7.877428,8.904126,9.663548,10.009349,9.894960000000001,9.90702,9.896836,9.870175,9.583264,10.157149,10.504413000000001,11.121825999999999,11.429547999999999,11.206041,11.168114,11.378232,11.775530999999999,12.039131,12.43554,12.890989999999999,12.890098,13.369439999999999,13.586126,13.609855,13.605769,13.828172,14.059528,14.014504999999998,14.100156,14.310706,14.570079999999999,14.781547,15.618626,16.146126000000002
13-2803666,,,,,,,,,,,,,0,0.730233,0.92865,1.68415,2.013834,2.311254,2.4880139999999997,2.695778,2.9153290000000003,3.039889,3.446957,4.6239930000000005,5.258018,5.98958,6.2928690000000005,6.478386,7.454452000000001,8.48215,9.240572,9.586373,9.470985,9.483044999999999,9.475861,9.4462,9.162288,9.733174,10.082436999999999,10.69885,11.006573,10.783064999999999,10.744139,10.953257,11.352555,11.615155,12.011565,12.468014,12.467122999999999,12.946465,13.16315,13.186879000000001,13.181794,13.404195999999999,13.636553,13.59353,13.677181,13.887731,14.148104,14.356572,15.19565,15.72315
14-2805655,,,,,,,,,,,,,,0,0.198417,0.953918,1.411602,1.709021,1.8597810000000001,2.068546,2.287096,2.661822,3.06889,3.9437599999999997,4.5777849999999995,5.310348,5.613636,5.798153,6.77522,7.801918,8.56134,8.906141,8.792752,8.803811999999999,8.795628,8.766967,8.482056,9.053941,9.401205000000001,10.019618,10.32734,10.102833,10.062906,10.275024,10.672323,10.935922999999999,11.331332000000002,11.787782,11.78589,12.267232,12.481917999999999,12.506647000000001,12.503561,12.725964,12.95632,12.914297,12.998948,13.210498000000001,13.469872,13.680339000000002,14.514418,15.040918
15-2802347,,,,,,,,,,,,,,,0,0.7555,1.213184,1.5096040000000002,1.6613639999999998,1.869129,2.088679,2.519239,2.926307,3.745343,4.379368,5.110930000000001,5.413219000000001,5.600736,6.577802,7.6035,8.361922,8.706723,8.593335,8.605395,8.597211,8.56755,8.282638,8.855524,9.203788000000001,9.822201,10.130923,9.905415,9.866489,10.076607000000001,10.473906,10.737505,11.135914999999999,11.590365,11.589473,12.067815,12.2845,12.310229,12.304144,12.527546000000001,12.759903,12.71488,12.800531,13.011080999999999,13.270454999999998,13.479922,14.315,14.8435
16-2803527,,,,,,,,,,,,,,,,0,0.45668500000000006,0.754104,0.9308639999999999,1.1386290000000001,1.358179,1.855739,2.261807,3.066843,3.700868,4.43243,4.734719,4.921236,5.897302,6.9239999999999995,7.683422,8.029223,7.914835000000001,7.926895,7.916711,7.88805,7.603138,8.175024,8.523288,9.141701,9.449423,9.225914999999999,9.186989,9.397107,9.795406,10.058005,10.455414999999999,10.910865,10.909972999999999,11.389315,11.606,11.629729,11.625644,11.848046,12.079403,12.033380000000001,12.120030999999999,12.329581,12.589955,12.799422,13.6365,14.162
17-2806624,,,,,,,,,,,,,,,,,0,0.298419,0.51218,0.7199439999999999,0.937494,1.4340549999999999,1.841123,3.103527,3.7375519999999995,4.469115,4.771403,4.95792,5.9349870000000005,6.961685000000001,7.7201070000000005,8.064908,7.951519,7.962578999999999,7.9533949999999995,7.925733999999999,7.639823,8.212708000000001,8.559972,9.179385,9.487107,9.2626,9.223673,9.434791,9.832089999999999,10.09469,10.491099,10.947549,10.946657,11.424999,11.642685,11.666414,11.663328,11.885731,12.116087,12.071064,12.155714999999999,12.368265,12.627639,12.836106,13.673184,14.198685000000001
18-2805010,,,,,,,,,,,,,,,,,,0,0.21375999999999998,0.421525,0.641075,1.137636,1.544704,2.998739,3.632764,4.364326999999999,4.6676150000000005,4.854132,5.829199,6.857897,7.617319,7.961119999999999,7.846731,7.857791000000001,7.849607000000001,7.8219460000000005,7.537035,8.107921000000001,8.457184,9.075597,9.383319,9.157812,9.118885,9.329004,9.727302,9.990902,10.388311,10.842761,10.840869,11.321211,11.537897000000001,11.562626,11.55754,11.779943,12.012299,11.966275999999999,12.051927000000001,12.262477,12.523850999999999,12.732318,13.568397000000001,14.095897
19-2805397,,,,,,,,,,,,,,,,,,,0,0.208765,0.42831499999999995,0.924876,1.331943,2.886979,3.521004,4.252566000000001,4.554855,4.741372,5.717439,6.7451360000000005,7.503559,7.862087,7.748699,7.760758999999999,7.736847,7.709186,7.423274,7.99516,8.343424,8.961837,9.270559,9.046052,9.008125,9.218243,9.615542,9.877142,10.275551,10.731001,10.730108999999999,11.210450999999999,11.427136,11.450866,11.44678,11.667183,11.897539,11.854516,11.940167,12.150717,12.413091,12.621558,13.457635999999999,13.985135999999999
20-2805059,,,,,,,,,,,,,,,,,,,,0,0.21955,0.7161109999999999,1.1231790000000001,2.678214,3.312239,4.0438019999999995,4.346091,4.532607,5.5096739999999995,6.535372,7.2947940000000004,7.6891490000000005,7.884207000000001,7.968522999999999,7.5280830000000005,7.499421000000001,7.214510000000001,7.786396000000001,8.134659,8.753072,9.060794999999999,8.837287,8.79836,9.009478999999999,9.406777,9.669377,10.066786,10.522236,10.520344,11.001686999999999,11.217372,11.241100999999999,11.236015,11.459418,11.689774,11.645750999999999,11.731402000000001,11.940952000000001,12.202326,12.410794000000001,13.246872,13.773372
21-2805587,,,,,,,,,,,,,,,,,,,,,0,0.497561,0.9046290000000001,2.459664,3.09369,3.825252,4.128541,4.314057,5.291124,6.318822,7.077244,7.472599000000001,7.667657000000001,7.808927000000001,7.311533,7.281872,6.9969600000000005,7.569846000000001,7.918108999999999,8.535522,8.843245,8.617737,8.57881,8.788929,9.188227000000001,9.450827,9.848236,10.302686,10.302794,10.781137,10.997822,11.022551,11.018464999999999,11.239868,11.471225,11.428201,11.514852000000001,11.724403,11.984776,12.193244,13.029322,13.555822000000001
22-2804448,,,,,,,,,,,,,,,,,,,,,,0,0.407068,1.962104,2.596129,3.327691,3.63098,3.816497,4.793563,5.819261,6.579683,6.973038000000001,7.168096,7.310366999999999,6.811972,6.784311,6.498399,7.0712850000000005,7.420549,8.037962,8.345684,8.122176,8.08125,8.293368,8.691667,8.954266,9.351676,9.806125999999999,9.806234,10.285575999999999,10.502261,10.52599,10.521905,10.744307000000001,10.975664,10.931641,11.014292,11.224842,11.486216,11.695683,12.530761,13.059261
23-2805552,,,,,,,,,,,,,,,,,,,,,,,0,1.557036,2.191061,2.9226229999999997,3.224912,3.412429,4.3874949999999995,5.415193,6.174615,6.56997,6.765028,6.905299,6.407904,6.380243,6.0943309999999995,6.666217,7.014481,7.633894000000001,7.940616,7.716108,7.677182000000001,7.8863,8.284599,8.549197999999999,8.944608,9.401058,9.400166,9.880508,10.097192999999999,10.120922,10.114837,10.338239,10.569596,10.524573,10.611224,10.821774000000001,11.082148,11.292615,12.126693,12.654193
24-2802568,,,,,,,,,,,,,,,,,,,,,,,,0,0.634025,1.365588,1.667876,1.854393,2.83146,3.858158,4.61758,5.011933999999999,5.206992,5.348262999999999,4.850868,4.822207,4.5372959999999996,5.109182,5.457445,6.075858,6.38358,6.159073,6.120146,6.330265,6.728563,6.991163,7.388572,7.844022,7.84313,8.322472,8.539158,8.562887,8.558800999999999,8.781203999999999,9.011560000000001,8.968537,9.054188,9.264738000000001,9.525112,9.734579,10.570658,11.097158
25-2802551,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7632979999999999,1.065587,1.252103,2.22817,3.255868,4.01429,4.409644999999999,4.604703,4.745973,4.248579,4.218918,3.9350059999999996,4.506892,4.855155,5.472568,5.780291,5.556783,5.517856,5.726975,6.126273,6.387873,6.7852820000000005,7.241732000000001,7.2408399999999995,7.7201830000000005,7.936868,7.960597,7.955511,8.178914,8.409271,8.365247,8.450898,8.661449000000001,8.921822,9.13129,9.968368,10.493867999999999
26-2802538,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302289,0.488806,1.464872,2.4915700000000003,3.2509919999999997,3.645347,3.8404050000000005,3.981676,3.4842809999999997,3.4556199999999997,3.1707080000000003,3.7425940000000004,4.090858,4.709271,5.016993,4.799485,5.022558999999999,5.2316769999999995,5.630976,5.666575,6.063985,6.4844349999999995,6.483543,6.962885000000001,7.17957,7.203299,7.199214,7.421616,7.652972999999999,7.60195,7.686601,7.8981509999999995,8.158525,8.367992,9.20407,9.73057
27-2802375,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18651700000000002,1.162584,2.190281,2.949704,3.344058,3.5391160000000004,3.680387,3.182992,3.154331,2.8694189999999997,3.4413050000000003,3.789569,4.407982,4.715704,4.497197,4.77527,4.9853879999999995,5.3846870000000004,5.365287,5.762696,6.183146,6.182254,6.661596,6.878280999999999,6.902011,6.897925,7.120328,7.351684,7.298661,7.386311999999999,7.594861999999999,7.857236,8.066703,8.900781,9.428282000000001
28-2802507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.977067,2.003765,2.763187,3.157541,3.3525989999999997,3.49387,2.996475,2.9678139999999997,2.682903,3.254789,3.6030519999999995,4.221465,4.529187,4.31168,4.657753,4.867872,5.23536,5.17877,5.576179,5.996629,5.995737,6.475079,6.691764999999999,6.7154940000000005,6.7114080000000005,6.933811,7.164167,7.1141440000000005,7.198795,7.4103449999999995,7.669719000000001,7.879186,8.715264999999999,9.241765
29-2802428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.027698,1.78712,2.181475,2.3765330000000002,2.517804,2.020409,1.9917479999999999,1.706836,2.278722,2.626985,3.2453990000000004,3.553121,3.335613,3.9456870000000004,4.387805,4.259293,4.202703,4.6001129999999995,5.020563,5.019671,5.499013,5.715698000000001,5.739427,5.735342,5.957744,6.189101,6.138078,6.2237290000000005,6.434279,6.6946520000000005,6.90412,7.7401979999999995,8.265698
30-2803019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.759422,1.153777,1.455835,1.490106,0.992711,0.96405,0.679138,1.251024,1.5992879999999998,2.217701,2.525423,2.307915,2.917989,3.360107,3.231595,3.175005,3.5724150000000003,3.992865,3.991973,4.471315,4.688,4.711729,4.707644,4.930046,5.161403,5.109380000000001,5.195031,5.405581,5.665955,5.876422,6.7115,7.2379999999999995
31-2803003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394355,0.6964130000000001,1.001528,0.5041329999999999,0.660373,1.08056,1.6524459999999999,2.0007099999999998,2.619123,2.926845,2.7093380000000002,3.319411,3.761529,3.6330169999999997,3.576427,3.973837,4.394287,4.393395,4.872737,5.089422,5.1131519999999995,5.109066,5.331469,5.561825,5.510802,5.597453,5.807003,6.068377,6.277844,7.1139220000000005,7.639422
32-2803008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302058,0.673118,0.898488,1.054727,1.474915,2.046801,2.395064,3.013477,3.3212,3.1036919999999997,3.7137660000000006,4.1558839999999995,4.027372,3.970782,4.368191,4.788641,4.787749,5.267092,5.483777,5.507505999999999,5.503419999999999,5.725823,5.956180000000001,5.905156,5.991807,6.202358,6.462731,6.6711990000000005,7.507277,8.033777
33-2806040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37106,0.868455,1.196116,1.7333040000000002,2.305189,2.653453,3.271866,3.5795879999999998,3.362081,3.9711540000000003,4.413272,4.285761,4.229171,4.626580000000001,5.04703,5.046138,5.52548,5.742166,5.7658949999999995,5.7618089999999995,5.984212,6.215568,6.131545,6.2171959999999995,6.320746,6.581119999999999,6.7905869999999995,7.626666,8.154166
34-2802967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.497395,0.8250559999999999,1.362244,1.93413,2.282393,2.900806,3.208528,2.991021,3.6000940000000003,4.042212999999999,3.914701,3.858111,4.25552,4.6759699999999995,4.675078,5.15442,5.371106,5.394835,5.390749,5.6131519999999995,5.843508,5.792485,5.8781360000000005,6.088686,6.34906,6.559527,7.394606,7.923106
35-2802963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32766100000000004,0.864849,1.436735,1.7849979999999999,2.403411,2.711134,2.493626,3.103699,3.545818,3.417306,3.3607160000000005,3.758125,4.178575,4.177683,4.657026,4.873711,4.8974400000000005,4.893354,5.115757,5.347114,5.29609,5.381741000000001,5.592292,5.852665,6.061133,6.897211,7.424711
36-2802956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.537188,1.109074,1.457337,2.07575,2.383473,2.1659650000000004,2.7760380000000002,3.217157,3.089645,3.033055,3.4304639999999997,3.850914,3.850022,4.329365,4.54605,4.5697790000000005,4.5656930000000004,4.788096,5.018453,4.967429,5.05408,5.26363,5.525004,5.734472,6.56955,7.09605
37-2802939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.572886,0.92115,1.539563,1.8472849999999998,1.629777,2.239851,2.681969,2.553457,2.496867,2.894277,3.3147269999999995,3.3138349999999996,3.7931769999999996,4.009862,4.033591,4.029506,4.251908,4.483265,4.432242,4.517893,4.727443,4.987817,5.198283999999999,6.033362,6.559862
38-2802634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34826399999999996,0.966677,1.274399,1.481061,2.193965,2.57587,2.178571,2.1219810000000003,2.519391,2.939841,2.938949,3.4182910000000004,3.634976,3.6587059999999996,3.6546199999999995,3.877022,4.108379,3.8583559999999997,3.945007,4.154557,4.414931,4.624398,5.460476,5.987976000000001
39-2802843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.623413,0.931135,1.3833719999999998,2.096276,2.260606,1.8633080000000002,1.806718,2.204127,2.624577,2.623685,3.103027,3.3197129999999997,3.343442,3.3393559999999995,3.5617589999999995,3.7931150000000002,3.5150919999999997,3.600743,3.811293,4.071667,4.281134,5.117213,5.643713
40-2802804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307722,0.912384,1.6252879999999998,1.6371930000000001,1.239895,1.1833049999999998,1.580714,2.0011639999999997,2.0002720000000003,2.4796139999999998,2.6963,2.7200290000000003,2.715943,2.938346,3.169702,2.891679,2.97733,3.18788,3.448254,3.658721,4.4938,5.0213
41-2802810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.604662,1.317566,1.488316,1.091018,1.0344280000000001,1.431837,1.8522869999999998,1.8513950000000001,2.330738,2.5474229999999998,2.571152,2.567066,2.789469,3.020826,2.743802,2.829453,3.040004,3.3003769999999997,3.509845,4.345923,4.873423000000001
42-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.712904,1.155022,0.92368,0.8670899999999999,1.264499,1.6849490000000003,1.684057,2.1634,2.380085,2.403814,2.3997290000000002,2.622131,2.852488,3.348464,3.4341150000000003,3.6446660000000004,3.905039,4.011507,4.847585,5.374085
43-2803287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444119,0.842417,1.105017,1.502426,2.056876,2.055984,2.535326,2.7520119999999997,2.775741,2.771655,2.9940580000000003,3.225414,3.720632,3.824042,4.034592,4.2949660000000005,4.383433,5.219512,5.747012000000001
44-2803281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39929899999999996,0.661899,1.059308,1.613758,1.612866,2.0922080000000003,2.308894,2.332623,2.328537,2.55094,2.782296,3.278514,3.380924,3.591474,3.8518480000000004,3.9413150000000003,4.777393,5.3038940000000006
45-2803275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2646,0.66201,1.21646,1.215568,1.69491,1.9115950000000002,1.9353240000000003,1.931239,2.153641,2.384998,2.880216,2.9836259999999997,3.1941759999999997,3.45455,3.5440169999999998,4.380095,4.905595
46-2803266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39741,0.963131,1.153968,1.63832,1.855005,1.8787349999999998,1.8746490000000002,2.097052,2.328408,2.823626,2.927036,3.137586,3.39796,3.487427,4.323505,4.851005000000001
47-2803268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.565721,0.756558,1.3979,1.614586,2.043315,2.039229,2.261632,2.492988,2.9892060000000003,3.324445,3.534995,3.6356309999999996,3.651007,4.487086,5.013586
48-2803259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19083699999999998,0.8321790000000001,1.048865,1.477594,1.473508,1.696911,1.9272669999999998,2.423485,3.028895,3.239445,3.07091,3.085286,3.922365,4.4488650000000005
49-2803249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.643342,0.860028,1.288757,1.285671,1.508074,1.73743,2.234648,2.840058,3.050608,2.882073,2.897449,3.7335279999999997,4.261028
50-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21668600000000002,0.645415,0.641329,0.8637319999999999,1.094088,1.5913059999999999,2.206716,2.417266,2.238731,2.254107,3.090185,3.615686
51-2803127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430729,0.42664399999999997,0.649046,0.880403,1.3766209999999999,1.992031,2.2035810000000002,2.023046,2.038422,2.8745,3.4010000000000002
52-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201373,0.42377600000000004,0.6551319999999999,1.15035,1.7667599999999999,1.97731,1.797775,1.8131509999999997,2.649229,3.1757299999999997
53-2803122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22240300000000002,0.453759,0.9489770000000001,1.565387,1.7759369999999999,1.596402,1.6117780000000002,2.447857,2.974357
54-2803104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230357,0.726575,1.342984,1.553535,1.374,1.389376,2.225454,2.752954
55-2803094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5052180000000001,1.121628,1.332178,1.152643,1.1680190000000001,2.0040970000000002,2.531598
56-2803080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.61641,0.82696,1.087334,1.226043,2.062121,2.588621
57-2806182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21055,0.47092399999999995,0.680391,1.51647,2.0439700000000003
58-2806058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260374,0.473841,1.30992,1.83742
