순번_정류장ID,15-2803232,16-2803181,17-2803254,18-2803258,19-2803263,20-2803276,21-2802859,22-2802877,23-2806753,24-2806754,25-2802900,26-2802910,27-2802623,28-2802932,29-2802944,30-2802622,31-2802996,32-2803018,33-2803030,34-2802644,35-2802965,36-2802939,37-2802634,38-2802843,39-2807106,40-2802606,41-2802764,42-2802743,43-2802750,44-2802766,45-2802777,46-2802786,47-2802779,48-2802765,49-2802746,50-2802633,51-2802770,52-2806099,53-2802840,54-2802886,55-2802934,56-2802984,57-2803578,58-2803032
15-2803232,0,0.382882,0.734625,1.106562,1.416275,1.8762130000000001,2.113467,2.3221060000000002,2.254795,2.660278,2.865072,3.063818,3.2866839999999997,3.259013,3.244268,3.3808580000000004,3.622882,3.753224,4.282382,4.503415,3.975428,3.7432440000000002,3.368358,3.053095,2.7278919999999998,2.364911,2.286068,2.605784,2.809214,3.080299,3.453119,3.848315,3.46675,3.078868,2.782262,2.613839,2.305945,2.7265580000000003,3.042061,3.4168819999999998,3.6941339999999996,3.936382,4.352035,4.473063
16-2803181,,0,0.351743,0.72368,1.033393,1.493331,1.7305849999999998,1.939224,1.8719130000000002,2.277396,2.48219,2.680936,2.903802,2.876131,2.861386,2.997976,3.24,3.3693419999999996,3.8995,4.120533,3.592546,3.3603620000000003,2.985476,2.670213,2.348774,2.3912080000000002,2.602949,2.9826650000000003,3.186096,3.2311799999999997,3.6040010000000002,3.999196,3.617632,3.22975,3.159144,2.9907209999999997,2.450174,2.34744,2.659179,3.034,3.3112519999999996,3.5535,3.969153,4.089181
17-2803254,,,0,0.37193699999999996,0.681651,1.1415879999999998,1.378842,1.587482,1.520171,1.925654,2.130448,2.3291939999999998,2.552059,2.5243889999999998,2.5096439999999998,2.646233,2.888258,3.0186,3.5487580000000003,3.7697910000000006,3.240803,3.00862,2.633734,2.31847,1.9970310000000002,2.039466,2.251207,2.686923,2.890354,2.879438,3.2522580000000003,3.647454,3.265889,2.8780069999999998,2.8634020000000002,2.694978,2.098431,1.995697,2.307436,2.682258,2.959509,3.2017580000000003,3.61741,3.738438
18-2803258,,,,0,0.309714,0.769651,1.006905,1.215545,1.148234,1.553717,1.7585110000000002,1.957257,2.1801220000000003,2.1524520000000003,2.137707,2.274296,2.516321,2.6456630000000003,3.175821,3.3968540000000003,2.868866,2.636683,2.261797,1.946533,1.625094,1.667529,1.87927,2.314986,2.518417,2.507501,2.880321,3.275517,2.893952,2.5060700000000002,2.4914650000000003,2.323041,1.726494,1.62376,1.935499,2.310321,2.587572,2.829821,3.245473,3.365501
19-2803263,,,,,0,0.459938,0.697192,0.905832,0.838521,1.244004,1.448798,1.647543,1.870409,1.8427380000000002,1.827993,1.9645830000000002,2.206607,2.33695,2.867107,3.088141,2.559153,2.326969,1.9520830000000002,1.6368200000000002,1.315381,1.357815,1.569556,2.005273,2.208703,2.197787,2.570608,2.965804,2.5842389999999997,2.196357,2.1817509999999998,2.013328,1.4167809999999998,1.314047,1.625786,2.000607,2.277859,2.520107,2.9357599999999997,3.056788
20-2803276,,,,,,0,0.237254,0.44589399999999996,0.378583,0.784066,0.9888600000000001,1.187606,1.4104709999999998,1.382801,1.368056,1.504645,1.7466700000000002,1.8760119999999998,2.4071700000000003,2.628203,2.099215,1.867032,1.492146,1.394457,1.225443,1.267878,1.479619,1.9153349999999998,2.118766,2.10785,2.48067,2.875866,2.4943009999999997,2.106419,2.091814,1.9233900000000002,1.326843,1.2241090000000001,1.400491,1.54067,1.817921,2.0601700000000003,2.475822,2.59685
21-2802859,,,,,,,0,0.20864000000000002,0.141329,0.546812,0.751606,0.9503520000000001,1.173217,1.145546,1.130801,1.267391,1.509415,1.6397580000000003,2.169915,2.390949,1.861961,1.629777,1.481061,1.3833719999999998,1.214359,1.256793,1.468534,1.90425,2.107681,2.096765,2.469585,2.8647810000000002,2.483217,2.095334,2.0807290000000003,1.912306,1.315758,1.2130239999999999,1.389407,1.529585,1.580667,1.822916,2.238568,2.358596
22-2802877,,,,,,,,0,0.330138,0.589828,0.574415,0.773161,0.996026,0.968355,0.9536100000000001,1.0777510000000001,1.319776,1.4531180000000001,1.9832759999999998,2.204309,1.96777,1.735587,1.689701,1.592012,1.422998,1.465432,1.677173,2.11289,2.31632,2.305405,2.678225,3.0734209999999997,2.691856,2.303974,2.289368,2.120945,1.524398,1.421664,1.5980459999999999,1.738225,1.6864759999999999,1.928725,2.344377,2.172957
23-2806753,,,,,,,,,0,0.405483,0.6152770000000001,0.8140229999999999,1.0368879999999998,1.009218,0.9944729999999999,1.131062,1.3730870000000002,1.6144290000000001,2.144587,2.3656200000000003,1.720633,1.488449,1.539611,1.524701,1.355687,1.398121,1.6098620000000001,2.045579,2.249009,2.238094,2.6109139999999997,3.00611,2.624545,2.236663,2.222057,2.053634,1.457087,1.3543530000000001,1.530735,1.499087,1.439338,1.681587,2.097239,2.3342680000000002
24-2806754,,,,,,,,,,0,0.212794,0.41153999999999996,0.634405,0.606735,0.59199,0.728579,0.9706040000000001,1.211946,1.742104,1.963137,1.414942,1.1827590000000001,1.2339200000000001,1.582184,1.7611700000000001,1.803604,2.015345,2.451062,2.654492,2.643577,3.016397,3.411593,3.0300279999999997,2.642146,2.62754,2.459117,1.86257,1.759836,1.5882180000000001,1.193397,1.133648,1.375897,1.791549,1.9317849999999999
25-2802900,,,,,,,,,,,0,0.198746,0.42161099999999996,0.393941,0.379196,0.515785,0.75781,0.999152,1.52931,1.750343,1.393356,1.1611719999999999,1.212334,1.560597,1.965964,2.008398,2.220139,2.655856,2.859286,2.71599,3.08881,3.484006,3.102441,2.714559,2.832334,2.663911,2.067364,1.9646299999999999,1.5666309999999999,1.17181,1.112061,1.3543100000000001,1.7699619999999998,1.718991
26-2802910,,,,,,,,,,,,0,0.222865,0.408067,0.393322,0.5299119999999999,0.771936,1.0132780000000001,1.543436,1.7644689999999998,1.19461,0.962426,1.013588,1.361851,1.9472900000000002,2.207144,2.418885,2.854602,2.708968,2.517244,2.8900639999999997,3.28526,2.903696,2.5158139999999998,2.73192,2.862657,2.26611,1.946625,1.3678860000000002,0.9730639999999999,0.913315,1.155564,1.571216,1.7331169999999998
27-2802623,,,,,,,,,,,,,0,0.24706799999999998,0.49558500000000005,0.632174,0.874199,1.115541,1.6456990000000002,1.866732,1.102347,0.8701639999999999,0.921325,1.2695889999999999,1.855028,2.216009,2.4277509999999998,2.820136,2.616706,2.424982,2.797802,3.192998,2.811433,2.423551,2.6396580000000003,2.808081,2.274975,1.8543619999999998,1.275623,0.8808020000000001,0.821053,1.063302,1.478954,1.835379
28-2802932,,,,,,,,,,,,,,0,0.24851700000000002,0.38510700000000003,0.627131,0.8684729999999999,1.398631,1.619664,1.349415,1.1172309999999999,1.168393,1.516656,2.1020950000000003,2.402339,2.61408,3.0497959999999997,2.863773,2.6720490000000003,3.044869,3.440065,3.0585009999999997,2.670619,2.886725,3.055149,2.461305,2.10143,1.522691,1.127869,1.0681209999999999,1.3103690000000001,1.7260220000000002,1.5883120000000002
29-2802944,,,,,,,,,,,,,,,0,0.13659000000000002,0.378614,0.6199560000000001,1.1501139999999999,1.371147,1.587932,1.355748,1.40691,1.7551740000000002,2.3406130000000003,2.387594,2.599335,3.0350509999999997,3.10229,2.9105659999999998,3.2833870000000003,3.678582,3.297018,2.909136,3.1252419999999996,3.043107,2.44656,2.339947,1.761208,1.366386,1.306638,1.548886,1.964539,1.339795
30-2802622,,,,,,,,,,,,,,,,0,0.242025,0.483367,1.013525,1.234558,1.724521,1.492338,1.5435,1.891763,2.477202,2.5241830000000003,2.735925,3.171641,3.23888,3.047156,3.419976,3.815172,3.433607,3.045725,3.261832,3.179696,2.583149,2.476536,1.8977970000000002,1.502976,1.443227,1.6854759999999998,1.9008720000000001,1.203206
31-2802996,,,,,,,,,,,,,,,,,0,0.241342,0.7715,0.992533,1.966546,1.734362,1.7855240000000001,2.133788,2.719227,2.7662080000000002,2.977949,3.413665,3.480904,3.2891800000000004,3.662001,4.057196,3.675632,3.28775,3.503856,3.421721,2.825174,2.7185610000000002,2.139822,1.745,1.685252,1.9275,1.6588479999999999,0.961181
32-2803018,,,,,,,,,,,,,,,,,,0,0.530158,0.7511909999999999,1.792112,1.9757040000000001,2.026866,2.37513,2.854116,2.89655,3.108291,3.5440080000000003,3.7222459999999997,3.530522,3.903343,4.298539,3.9169739999999997,3.529092,3.720486,3.5520629999999995,2.955516,2.852782,2.381164,1.986343,1.926594,1.8311580000000003,1.417506,0.719839
33-2803030,,,,,,,,,,,,,,,,,,,0,0.22103299999999998,1.2629549999999998,1.496138,2.0680240000000003,2.416287,3.0017259999999997,3.362708,3.574449,3.9668349999999997,3.763404,3.57168,3.9445,4.339696,3.958132,3.57025,3.7863559999999996,3.9547800000000004,3.421674,3.001061,2.4223220000000003,2.0275,1.544249,1.3019999999999998,0.8883479999999999,0.337319
34-2802644,,,,,,,,,,,,,,,,,,,,0,1.041922,1.275105,1.846991,2.195255,2.780694,3.141675,3.353416,3.745802,3.5423709999999997,3.350647,3.723468,4.118663,3.7370989999999997,3.349217,3.5653230000000002,3.733747,3.200641,2.7800279999999997,2.201289,1.8064669999999998,1.323216,1.080967,0.667315,0.11628599999999999
35-2802965,,,,,,,,,,,,,,,,,,,,,0,0.233184,0.80507,1.153333,1.7387720000000002,2.099754,2.311495,2.703881,2.50045,2.308726,2.681546,3.076742,2.695178,2.307295,2.523402,2.691825,2.158719,1.738107,1.159367,0.7645460000000001,0.28129499999999996,0.096955,0.376607,1.072274
36-2802939,,,,,,,,,,,,,,,,,,,,,,0,0.572886,0.92115,1.506589,1.8675700000000002,2.079311,2.4716970000000003,2.268266,2.076542,2.449363,2.844558,2.4629939999999997,2.075112,2.291218,2.4596419999999997,1.926536,1.505923,0.927184,0.532362,0.300387,0.194138,0.609791,1.305458
