순번_정류장ID,86-2806423,87-2806421,88-2805953,89-2806527,90-2806526,91-2806525,92-2807112,93-2806514,94-2804814,95-2807105,96-2802120,97-2802068,98-2802032,99-2802007,100-2801994,101-2801971,102-2801844,103-2801942,104-2801921,105-2801927,106-2801924,107-2801916,108-2801925,109-2801908,110-2801715,111-2801690,112-2803662,113-2800165,114-2801632,115-2801643,116-2801646,117-2801655,118-2801660,119-2801669,120-2801666,121-2801633,122-2801192,123-2801604,124-2801564,125-2801520,126-2801485,127-2801450,128-2804871,129-2801387,130-2801347,131-2801317,132-2801280,133-2801115,134-2801098,135-2801070,136-2801041,137-2800837,138-2801007,139-2800983,140-2800836,141-2800835,142-2800965,143-2800843,144-2800941,145-2800927,146-2800925,147-2800923,148-2800826,149-2800919,150-2800914,151-2800911,152-2800904,153-2800889,154-2805296,155-2805295,156-2800899,157-2800896,158-2800894,159-2800892,160-2800403,161-2800419,162-2806185,163-2800430,164-2800432,165-2800435,166-2800440,167-2800446,168-2800469,169-2803595,170-2800352,171-2800342,172-2800354,173-2804951,174-2805322,175-2800356,176-2800358,177-2800360
97-2802068,,,,,,,,,,,,0,0.22742300000000001,0.6036729999999999,1.017268,1.3768610000000001,1.610278,1.7077689999999999,2.155327,2.498312,2.633929,3.021799,2.558211,3.3002230000000004,4.196343,4.676111,5.251766,5.788675,5.514047,6.110004,6.2043669999999995,6.127478,5.786919,5.484438,5.433487,5.852918,6.1013269999999995,6.7162679999999995,6.881419,6.9736199999999995,7.287536,7.6053440000000005,7.944298,8.237603,8.606268,8.944877,9.44857,10.010693,10.309964,10.561098,10.910397,11.307183,11.531327000000001,11.794737,12.006103,11.975674,11.940911999999999,11.764664999999999,11.945772,12.329461,12.581377,13.176631,13.438665,13.899968,14.319129,14.483197,15.015959,15.398334,15.983397,16.778121,17.120769,17.530234,17.930425,18.54741,19.839942,20.153862,20.671231,21.237599,21.70654,21.417559,21.134268,20.400709,19.644913,19.613241,19.759767999999998,20.204385000000002,20.490657000000002,20.914578,21.494801000000002,22.295132000000002,22.749051,23.006222
98-2802032,,,,,,,,,,,,,0,0.37925,0.792846,1.1524379999999999,1.385856,1.483347,1.9309049999999999,2.27389,2.409506,2.839913,2.376325,3.118337,4.014456,4.494225,5.069879,5.606788,5.33216,5.928118,6.017711,5.903055,5.5624970000000005,5.261015,5.210064,5.6294949999999995,5.877905,6.492846,6.656996,6.750197,7.063114,7.381921000000001,7.719875999999999,8.01318,8.381846000000001,8.720454,9.225147999999999,9.78627,10.085542,10.336675999999999,10.685974,11.082761,11.307903999999999,11.571315,11.78168,11.752251,11.716489,11.539242999999999,11.72135,12.105038,12.356954,12.953209,13.215243,13.674545000000002,14.095706,14.259775,14.791537,15.174910999999998,15.758975,16.553698,16.897346,17.304810999999997,17.707002,18.324987,19.616519,19.930439,20.447808,21.014177,21.484118,21.193136,20.912846,20.176285999999998,19.42049,19.391818,19.533345999999998,19.979963,20.267234,20.692155,21.270379000000002,22.068709,22.524628,22.7838
99-2802007,,,,,,,,,,,,,,0,0.413596,0.773189,1.070606,1.168097,1.6156549999999998,1.9586400000000002,2.094257,2.760472,2.296884,3.038896,3.935015,4.414784,4.990438,5.527347,5.252719,5.732824,5.638461,5.523805,5.183247,4.880765,4.829815,5.249244999999999,5.497655,6.113596,6.277747,6.369948,6.683864,7.001671000000001,7.341626,7.63393,8.003596,8.341204,8.844897999999999,9.40702,9.706292,9.958426,10.306724,10.703511,10.927655,11.191065,11.403431,11.373001,11.33724,11.160993,11.3411,11.726788,11.977704,12.572958999999999,12.834992999999999,13.295295000000001,13.715456,13.879525,14.412287,14.794660999999998,15.379725,16.172448000000003,16.518096,16.924560999999997,17.325751999999998,17.945737,19.236269,19.552189000000002,20.067559,20.632927,21.104868,20.812887,20.534596,19.798036,19.03824,19.010568,19.155096,19.597713,19.884984,20.309905,20.890129,21.688458999999998,22.146378,22.40155
100-2801994,,,,,,,,,,,,,,,0,0.360593,0.68099,0.879501,1.327059,1.6700439999999999,1.805661,2.535933,2.7104790000000003,3.099491,3.9956110000000002,4.47538,5.051034,5.587943,5.313315,5.321228,5.226866,5.11221,4.771651,4.46817,4.417219,4.83765,5.086059,5.7010000000000005,5.866151,5.957351999999999,6.272268,6.5890759999999995,6.928030000000001,7.221335000000001,7.591,7.929608999999999,8.433302000000001,8.995425,9.294696,9.544830000000001,9.894129,10.291915,10.516059,10.778469,10.990835,10.959406,10.926644,10.749397,10.929504,11.314193,11.565109,12.161363,12.423397,12.8837,13.302860999999998,13.467929000000002,13.999691,14.382066,14.968129000000001,15.761853,16.106501,16.514966,16.914156,17.533142,18.825674,19.138594,19.654963000000002,20.221331,20.692272,20.397291,20.118,19.385441,18.624645,18.596973000000002,18.7425,19.187117,19.474389000000002,19.89931,20.477532999999998,21.275864000000002,21.728783,21.988954
101-2801971,,,,,,,,,,,,,,,,0,0.320397,0.518908,0.9664659999999999,1.309451,1.445068,2.1753400000000003,2.650929,2.738898,3.635018,4.114787000000001,4.690441000000001,5.22735,4.9527220000000005,5.226821,5.1314589999999995,5.017802,4.677244,4.3747620000000005,4.323812,4.7432419999999995,4.991651999999999,5.606593,5.771744,5.863944999999999,6.177861,6.495669,6.834623,7.127928,7.496592999999999,7.835202000000001,8.338894999999999,8.900018,9.200289,9.451423,9.800721000000001,10.196508,10.421652,10.685062,10.896428,10.866997999999999,10.831237,10.65499,10.836097,11.218785,11.471701,12.065956,12.326989999999999,12.790293,13.210453,13.373522,13.907283999999999,14.287657999999999,14.873722,15.667446,16.012093,16.419559,16.819748999999998,17.437734,18.730267,19.046186,19.561556,20.126924,20.598865,20.305884,20.025593,19.291034,18.533237,18.502566,18.647092999999998,19.09271,19.379981,19.802902,20.383126,21.183457,21.636376000000002,21.896547
102-2801844,,,,,,,,,,,,,,,,,0,0.198511,0.646069,0.9890540000000001,1.124671,1.854943,2.330532,2.418501,3.314621,3.79439,4.370044,4.906953,4.632325,5.228282,5.322645,5.3381989999999995,4.997641000000001,4.695158999999999,4.644209,5.06364,5.312049,5.92699,6.092141000000001,6.184342,6.498258,6.816066,7.1550199999999995,7.448325,7.81699,8.155599,8.659292,9.221414999999999,9.520686,9.77182,10.121118,10.517905,10.742049,11.005459,11.216825,11.187395,11.152633999999999,10.975387,11.156494,11.541182000000001,11.792099,12.387353,12.649386999999999,13.11069,13.528851000000001,13.693919000000001,14.225681,14.609055,15.195119,15.987843,16.33349,16.739956,17.141146,17.758131,19.050664,19.365582999999997,19.882953,20.448321,20.919262,20.626281,20.346989999999998,19.612431,18.853634,18.823963,18.96849,19.413107,19.700378,20.1253,20.703523,21.503854,21.958773,22.218944
103-2801942,,,,,,,,,,,,,,,,,,0,0.447558,0.790543,0.92616,1.656432,2.132021,2.21999,3.11611,3.595879,4.171533,4.708442,4.433814,5.029771,5.124134,5.38779,5.14015,4.837669,4.787718,5.207148999999999,5.4545580000000005,6.0694989999999995,6.23465,6.3268510000000004,6.640766999999999,6.958575,7.297528999999999,7.590834,7.959499,8.298108000000001,8.801801,9.364924,9.663195,9.914328999999999,10.263628,10.661414,10.884558,11.147967999999999,11.359334,11.329905,11.294143,11.116896,11.299002999999999,11.683692,11.934608,12.529862,12.791896000000001,13.253198999999999,13.67336,13.836428,14.37019,14.752564999999999,15.338628,16.131352,16.476,16.883465,17.283655,17.901641,19.193173,19.508093,20.026462,20.591829999999998,21.061771,20.76979,20.490499,19.75594,18.995144,18.966472,19.110999,19.557616,19.845888000000002,20.269809,20.847032000000002,21.649363,22.102282000000002,22.361453
104-2801921,,,,,,,,,,,,,,,,,,,0,0.342985,0.478602,1.208874,1.684462,1.772432,2.668552,3.14832,3.723975,4.260884,3.9862559999999996,4.582212999999999,4.676576,4.940232,5.2807900000000005,5.154229,5.102278,5.5217089999999995,5.770118,6.3860589999999995,6.55121,6.642411,6.957327,7.275135000000001,7.614089,7.906394000000001,8.276059,8.614668,9.118361,9.680484,9.979755,10.230889,10.579187,10.975974,11.201118,11.464528,11.675894,11.645465,11.609703,11.432456,11.614563,11.998251,12.249168,12.846422,13.106456,13.570758999999999,13.988920000000002,14.151988000000001,14.68375,15.067124,15.654188000000001,16.445912,16.791559,17.198025,17.599215,18.217201,19.508733,19.823652,20.341022,20.90839,21.376331,21.08435,20.806059,20.0715,19.312704,19.283032000000002,19.428559,19.873176,20.160448000000002,20.584369,21.162592,21.963923,22.416842000000003,22.678013
105-2801927,,,,,,,,,,,,,,,,,,,,0,0.13561700000000002,0.8658889999999999,1.348478,1.436447,2.3325669999999996,2.812336,3.3879900000000003,3.924899,3.650271,4.2462279999999994,4.340591000000001,4.604247,4.944805000000001,5.247287,5.445263,5.864694,6.113103,6.728044000000001,6.8931949999999995,6.985396000000001,7.300312,7.61712,7.957074,8.249379,8.618044,8.956653,9.461346,10.022469000000001,10.32174,10.572874,10.923172000000001,11.318959,11.543103,11.807513,12.017878999999999,11.805361999999999,11.7386,11.562353,11.74346,12.128148,12.379064999999999,12.974319,13.235353,13.697656,14.116817000000001,14.280885000000001,14.813647,15.196021,15.782085,16.576809,16.921456,17.327922,17.729112,18.344097,19.637629999999998,19.952548999999998,20.468919,21.035287,21.507228,21.428335,21.147044,20.415485,19.656689,19.625017,19.769544,20.214160999999997,20.502433,20.927354,21.504576999999998,22.306908,22.760827,23.019998
106-2801924,,,,,,,,,,,,,,,,,,,,,0,0.730272,1.212861,1.30083,2.19695,2.676719,3.252373,3.789282,3.514654,4.1106110000000005,4.204974,4.46863,4.809188,5.111669999999999,5.346058,5.765489,6.013898,6.628839,6.793989999999999,6.886191,7.200107000000001,7.5179149999999995,7.8568690000000005,8.150174,8.518839,8.857448,9.361141,9.923264,10.222535,10.473669000000001,10.822968,11.219754,11.443897999999999,11.707308,11.918674000000001,11.670745,11.604983,11.427736,11.607842999999999,11.992531,12.244448,12.838702,13.100736,13.562039000000002,13.9822,14.145268,14.67903,15.061404999999999,15.646467999999999,16.441192,16.785839000000003,17.193305,17.592495,18.210481,19.502013,19.817932,20.335302,20.90067,21.370611,21.562952,21.282660999999997,20.550102,19.789305,19.762634,19.907161,20.349778,20.638049,21.06097,21.640194,22.439525,22.894444,23.155615
107-2801916,,,,,,,,,,,,,,,,,,,,,,0,0.48258900000000005,0.570558,1.4666780000000001,1.946447,2.5221009999999997,3.05901,2.784382,3.3803389999999998,3.4747019999999997,3.7383580000000003,4.078916,4.381398,4.615786,5.035216999999999,5.283626,5.898567,6.063718,6.155919,6.469835,6.787642999999999,7.126597,7.419902,7.788567,8.127175999999999,8.630869,9.192992,9.492263000000001,9.743397,10.092694999999999,10.489482,10.713626,10.977036,11.188402,10.938473,10.873711,10.696464,10.877571000000001,11.262259,11.514175999999999,12.10743,12.370464,12.831767,13.248928,13.414995999999999,13.947757999999999,14.330132,14.916196,15.70992,16.054567000000002,16.460033,16.861223000000003,17.480207999999998,18.769741,19.086660000000002,19.604029999999998,20.168398,20.640339,20.940776,21.220067,20.822008,20.063211,20.03354,20.177067,20.622684,20.909955,21.333876999999998,21.9121,22.712431,23.16835,23.426520999999997
108-2801925,,,,,,,,,,,,,,,,,,,,,,,0,0.761012,1.657132,2.136901,2.712555,3.249464,2.9748360000000003,3.570793,3.6651559999999996,3.928812,4.269371,4.571852,4.80624,5.225671,5.474080000000001,6.089022,6.2541720000000005,6.346373000000001,6.66029,6.978097,7.317052,7.6103559999999995,7.9790220000000005,8.31763,8.821323,9.383446000000001,9.682717,9.933852,10.28315,10.679936999999999,10.90408,11.167489999999999,11.378855999999999,11.129927,11.064165,10.886919,11.068026,11.452714,11.70363,12.298885,12.560919,13.023221000000001,13.442382,13.60845,14.140212,14.520586999999999,15.106651000000001,15.900374,16.245022,16.653487,17.054678,17.670663,18.962195,19.277115,19.794484,20.361852,20.831794,21.132231,21.411521,21.010462,20.252666,20.221994,20.367522,20.812139000000002,21.10041,21.523331,22.103554000000003,22.902885,23.356804,23.616976
109-2801908,,,,,,,,,,,,,,,,,,,,,,,,0,0.89612,1.417889,1.993543,2.530452,2.255824,2.8517810000000003,2.946144,3.2098,3.550358,3.85284,4.087228,4.506659,4.755068,5.370009,5.535159999999999,5.6273610000000005,5.9412769999999995,6.259085,6.598039,6.891344,7.260008999999999,7.598617999999999,8.102311,8.664434,8.963705000000001,9.214839,9.564136999999999,9.960924,10.185068,10.448478,10.659844,10.570414999999999,10.502653,10.326406,10.508513,10.891200999999999,11.143118,11.739372,11.999406,12.462709,12.87987,13.043938,13.5787,13.959074,14.546138000000001,15.338861999999999,15.682509,16.092975,16.492165,17.110151000000002,18.401683,18.716601999999998,19.232972,19.79834,20.268280999999998,20.570719,20.850009,20.29245,19.532654,19.503982,19.647509,20.093126,20.380398,20.806319000000002,21.382542,22.182873,22.636792,22.898963000000002
110-2801715,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5217689999999999,1.097423,1.634332,1.359704,1.9556619999999998,2.050024,2.3136799999999997,2.654239,2.9567200000000002,3.1911080000000003,3.6105389999999997,3.858949,4.47389,4.6390400000000005,4.731241000000001,5.045158,5.362965,5.701919999999999,5.995223999999999,6.3638900000000005,6.702497999999999,7.206192,7.768314,8.067586,8.318719999999999,8.668018,9.064805,9.288948,9.552359,9.763724,9.673295,9.607533,9.429287,9.610394,9.996082000000001,10.246998,10.842253,11.103287,11.564589,11.98575,12.149819,12.68258,13.062955,13.649019000000001,14.444742000000002,14.78839,15.194854999999999,15.595046,16.213031,17.504563,17.821482999999997,18.338852,18.90322,19.373162,19.674599,19.95489,19.395329999999998,18.637534,18.608862,18.75339,19.198007,19.485278,19.910199,20.488422,21.287753,21.742672,21.999844
111-2801690,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.575654,1.112563,0.837935,1.433893,1.528255,1.791912,2.13247,2.434951,2.669339,3.0887700000000002,3.3371800000000005,3.952121,4.117271,4.209472,4.523389,4.841196,5.180151,5.473455,5.842121,6.180729,6.684423,7.246544999999999,7.5458169999999996,7.796950999999999,8.146249000000001,8.543036,8.767178999999999,9.03059,9.241955,9.151525999999999,9.084764,8.907518,9.089625,9.474313,9.724229,10.320484,10.581517999999999,11.04382,11.462981,11.62705,12.159811999999999,12.541186,13.12625,13.921973000000001,14.265621,14.673085999999998,15.073277,15.691262,16.984794,17.298714,17.816083,18.382452,18.850393,19.15183,19.432121,18.873561,18.114765,18.086092999999998,18.229620999999998,18.674238,18.961509,19.386429999999997,19.966654000000002,20.766984,21.220903,21.480075
112-2803662,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.539909,0.262281,0.858239,0.952601,1.216258,1.556816,1.8592970000000002,2.093685,2.513116,2.761526,3.376467,3.541617,3.6338190000000004,3.9477349999999998,4.265542,4.604497,4.897801,5.266467,5.605075,6.108769000000001,6.670891,6.970163,7.221297,7.570595,7.967382000000001,8.191525,8.454936,8.666300999999999,8.576872,8.510110000000001,8.332864,8.513971000000002,8.898659,9.149575,9.74583,10.006864,10.468166,10.887327,11.053396000000001,11.584158,11.967532,12.551596,13.346319,13.689967000000001,14.098432,14.497623,15.117607999999999,16.40914,16.72206,17.239429,17.805798,18.276739000000003,18.577176,18.857467,18.297907000000002,17.540111,17.510439,17.654967000000003,18.099584,18.386854999999997,18.811776000000002,19.39,20.19033,20.644249,20.904421
