순번_정류장ID,40-2800245,41-2805446,42-2805816,43-2800252,44-2800248,45-2806204,46-2806205,47-2805312,48-2806202,49-2806235,50-2807438,51-2800116,52-2806201,53-2806196,54-2806194,55-2806192,56-2800109,57-2807435,58-2805417,59-2800069,60-2800071,61-2800073,62-2800075,63-2800077,64-2800104,65-2800102,66-2800064,67-2802120,68-2802006,69-2802047,70-2801834,71-2802092,72-2802724,73-2802751,74-2802735,75-2802770,76-2802810,77-2802859,78-2802909
50-2807438,,,,,,,,,,,0,1.6118059999999998,1.9801240000000002,2.732772,3.260748,3.5407309999999996,4.126936,17.289015,18.280591,19.210233,19.808022,20.319398,20.862098,21.714154,25.266961,25.471042999999998,25.82688,32.427222,33.809717,34.916559,35.492069,36.147693,37.054815000000005,38.068894,40.134245,40.468524,40.661621000000004,40.442113,40.8438
51-2800116,,,,,,,,,,,,0,0.368319,1.120967,1.648942,1.928926,2.51513,15.67721,16.667786,17.598428,18.196217,18.707592,19.250293,20.102348000000003,23.655155999999998,23.859237,24.212075,30.813416999999998,32.196911,33.303754,33.878263000000004,34.532887,35.444009,36.458089,38.518439,38.857719,39.049815,38.831308,39.229995
52-2806201,,,,,,,,,,,,,0,0.752649,1.280624,1.560608,2.1468119999999997,15.321892000000002,16.312467,17.24311,17.840898000000003,18.352273999999998,18.894975,19.746029999999998,23.299838,23.501919,23.857757,30.458098,31.838593,32.948434999999996,33.521945,34.176569,35.087691,36.10277,38.167121,38.501401,38.692496999999996,38.474989,38.875677
53-2806196,,,,,,,,,,,,,,0,0.527975,0.807959,1.3941629999999998,14.568242999999999,15.558819,16.489461,17.08725,17.598626,18.141326,18.993381,22.546189000000002,22.75027,23.104108,29.70645,31.086944,32.195787,32.769296000000004,33.42492,34.335042,35.350122,37.412473,37.748752,37.940847999999995,37.723341,38.122028
54-2806194,,,,,,,,,,,,,,,0,0.279984,0.866188,14.040268,15.030844,15.961485999999999,16.559275,17.07065,17.613351,18.465406,22.019214,22.221295,22.576133,29.179475,30.559969,31.667811999999998,32.242321000000004,32.897945,33.808067,34.823147,36.885498,37.220777000000005,37.412873,37.195366,37.595053
55-2806192,,,,,,,,,,,,,,,,0,0.586204,13.760284,14.750860000000001,15.681501999999998,16.279291,16.790667000000003,17.333367000000003,18.184422,21.73723,21.941311,22.295149,28.897491,30.277986,31.386828,31.960337,32.615961999999996,33.526083,34.541163,36.605514,36.940793,37.131890000000006,36.914382,37.312069
56-2800109,,,,,,,,,,,,,,,,,0,13.174079999999998,14.164655999999999,15.095298000000001,15.693087,16.204463,16.747163,17.599218,21.151026,21.356107,21.708945,28.312286999999998,29.692781,30.801624,31.375133,32.029757000000004,32.941879,33.955959,36.020309999999995,36.354589000000004,36.546685,36.329178000000006,36.727865
57-2807435,,,,,,,,,,,,,,,,,,0,0.990576,1.921218,2.5190069999999998,3.030383,3.573083,4.424139,7.977946,8.181028,8.533864999999999,15.137207,16.518701999999998,17.626544,18.200054,18.855678,19.7658,20.781879,22.842229999999997,23.181509,23.372606,23.154098,23.551785
58-2805417,,,,,,,,,,,,,,,,,,,0,0.930642,1.5284309999999999,2.039807,2.582507,3.434562,6.987369999999999,7.191452000000001,7.545289,14.147631,15.528126,16.636968,17.210478,17.866101999999998,18.777224,19.792303,21.852654,22.190932999999998,22.38203,22.164522,22.563209
59-2800069,,,,,,,,,,,,,,,,,,,,0,0.598789,1.110165,1.6528650000000003,2.50392,6.056728,6.26081,6.614647,13.216989000000002,14.597484,15.706326,16.279836,16.93546,17.845582,18.860661,20.923012,21.260291,21.451388,21.23388,21.631567
60-2800071,,,,,,,,,,,,,,,,,,,,,0,0.512376,1.0550760000000001,1.907132,5.46094,5.665021,6.016858,12.6202,14.000695,15.109537,15.683047,16.337671,17.249793,18.264872,20.326223000000002,20.662503,20.854599,20.638091,21.036777999999998
61-2800073,,,,,,,,,,,,,,,,,,,,,,0,0.542701,1.3947559999999999,4.948564,5.150645,5.5044830000000005,12.107825,13.487319,14.596162,15.170670999999999,15.825295,16.737417,17.752497,19.812848000000002,20.149127,20.343223000000002,20.124716,20.522403
62-2800075,,,,,,,,,,,,,,,,,,,,,,,0,0.8510549999999999,4.402863,4.607945,4.961782,11.564124000000001,12.944619,14.053460999999999,14.625971,15.282595,16.192716,17.207796,19.270147,19.606426000000003,19.797523,19.581015,19.977701999999997
63-2800077,,,,,,,,,,,,,,,,,,,,,,,,0,3.665808,3.870889,4.224727,10.827069,12.207564,13.316406,13.889915,14.545539000000002,15.456660999999999,16.471741,18.532092000000002,18.869370999999997,19.061467,18.84396,19.241647
64-2800104,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20408099999999998,0.5579189999999999,7.160261,8.540755,9.649598,10.223107,10.878731,11.788853,12.803933,14.865283999999999,15.203563,15.394658999999999,15.177152,15.574839
65-2800102,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353838,6.956180000000001,8.336674,9.445516,10.019026,10.67465,11.585772,12.600850999999999,14.662201999999999,14.999482,15.190578,14.973071,15.370757999999999
66-2800064,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.735342,8.115836999999999,9.224679,9.798188,10.453813,11.364934,12.380014,14.443365,14.778644,14.969741,14.752232999999999,15.150920000000001
67-2802120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.380495,2.489337,3.062847,3.718471,5.098593,6.113672,8.176022999999999,8.575303,8.922399,9.128061,9.628578
68-2802006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.145842,1.719352,2.3749759999999998,3.8190980000000003,4.8341769999999995,6.894528,7.6508080000000005,8.361904,8.965566,9.467084
69-2802047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5765100000000001,1.232134,2.676256,3.691335,5.753686,6.508966,7.2200619999999995,7.823724,8.325242
70-2801834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.659624,2.102746,3.117826,5.178176000000001,5.934456,6.646552000000001,7.251214,7.750732000000001
71-2802092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.443122,2.459202,4.518552,5.275832,5.988928,6.59059,7.093108
72-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01508,3.078431,3.83371,4.5448059999999995,5.149468,5.649986
73-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0613509999999997,2.8186310000000003,3.529727,4.134389,4.634906
74-2802735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7632800000000001,1.4743760000000001,2.079038,2.579556
75-2802770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.711096,1.315758,1.817276
76-2802810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.604662,1.10618
77-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500518
78-2802909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
