순번_정류장ID,36-2802185,37-2801848,38-2801846,39-2802092,40-2802724,41-2802643,42-2802707,43-2802729,44-2802632,45-2803120,46-2803100,47-2803087,48-2802631,49-2802668,50-2802655,51-2803050,52-2800594,53-2800571,54-2800513,55-2805304,56-2800493,57-2805944,58-2800453,59-2800450,60-2800023,61-2800054,62-2805722,63-2804521,64-2804509,65-2804524,66-2804497,67-2805299,68-2804040,69-2804036,70-2804033
55-2805304,,,,,,,,,,,,,,,,,,,,0,1.805708,2.640261,4.413687,4.749208,7.781755,9.678575,11.018799000000001,12.367631,17.053787,17.827879,21.179764000000002,24.56096,27.634033000000002,28.216053000000002,28.962907
56-2800493,,,,,,,,,,,,,,,,,,,,,0,0.8385540000000001,2.61198,2.9475,5.981047,7.876867999999999,9.219091,10.567923,15.254079999999998,16.026172,19.377056,22.761253,25.830325,26.415346000000003,27.162198999999998
57-2805944,,,,,,,,,,,,,,,,,,,,,,0,1.773427,2.108947,5.1434940000000005,7.039314999999999,8.379538,9.72937,14.414526,15.188619000000001,18.539503,21.9237,24.990772,25.578792,26.325646000000003
58-2800453,,,,,,,,,,,,,,,,,,,,,,,0,0.335521,3.371068,5.2658879999999995,6.608111999999999,7.956944,12.6431,13.412192000000001,16.764077,20.149273,23.219345999999998,23.802366,24.552220000000002
59-2800450,,,,,,,,,,,,,,,,,,,,,,,,0,3.037547,4.932368,6.273591000000001,7.6224229999999995,12.308579,13.080672,16.431556,19.815753,22.884825,23.469845,24.216699
60-2800023,,,,,,,,,,,,,,,,,,,,,,,,,0,1.895821,3.238044,4.586876,9.273032,10.045125,13.396009,16.780206,19.850278,20.434298000000002,21.182152
61-2800054,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.342224,2.691056,7.377211999999999,8.149303999999999,11.500189,14.884385,17.953457999999998,18.539478,19.285332
62-2805722,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.348832,6.034987999999999,6.807081,10.157964999999999,13.542162,16.611234,17.196254,17.944108
63-2804521,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.6861559999999995,5.4582489999999995,8.809133000000001,12.19333,15.262402,15.847422,16.595276000000002
64-2804509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.772093,4.122977,7.507174000000001,10.576246000000001,11.161266,11.90812
65-2804524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.350885,6.735081,9.805153,10.390174,11.137027
66-2804497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.384197,6.454269,7.039289,7.786142999999999
67-2805299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.070072,3.655093,4.401946
68-2804040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58502,1.331874
69-2804036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.746854
70-2804033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
