순번_정류장ID,52-2804850,53-2803212,54-2803210,55-2803361,56-2807505,57-2807521,58-2806171,59-2800565,60-2806015,61-2800567,62-2800561,63-2804974,64-2800546,65-2800539,66-2800537,67-2800982,68-2800836,69-2800835,70-2800843,71-2800956,72-2801006,73-2801023,74-2801034,75-2800827,76-2806900,77-2803593,78-2800145,79-2800180,80-2800189,81-2800202,82-2800213,83-2800220,84-2806091,85-2807618,86-2807619,87-2801595,88-2801562,89-2800171,90-2800236,91-2801472,92-2801475,93-2801496,94-2805939,95-2806782,96-2801192,97-2801658,98-2801672,99-2801684,100-2801718,101-2801741,102-2801750,103-2801755,104-2801765,105-2801775,106-2801789
62-2800561,,,,,,,,,,,0,1.3758489999999999,1.6745419999999998,1.964303,2.45381,5.915916999999999,6.244146,6.561905,7.068914,7.66524,8.411565,8.660999,9.1722,9.498948,10.133192,10.774999000000001,12.106761,12.474517,13.127310999999999,13.224045000000002,13.825544,14.315798999999998,14.782160999999999,14.095732,13.862026,13.529262,13.382217,13.116542,12.843594,12.657718,12.486811,12.009302,12.131328,12.208397,12.105252,12.05943,11.913811,11.926892,11.738458,11.885311,12.225876,11.850127,11.476477000000001,11.352675,11.513757
63-2804974,,,,,,,,,,,,0,0.298693,0.588454,1.0779610000000002,4.540068,4.868297,5.186057,5.693065,6.288391000000001,7.033716,7.28415,7.796351,8.123099,8.758343,9.399151,10.731912,11.100667999999999,11.751462,11.848196000000002,12.447696,12.94095,13.405312,12.720883,12.487177,12.154413,12.006368,11.740692999999998,11.466745,11.281869,11.111962,10.633453999999999,10.755479,10.832549,10.730402999999999,10.683581,10.732961999999999,10.744043,10.556609,10.704462,11.075028,10.701279,10.326628999999999,10.202826,10.332908999999999
64-2800546,,,,,,,,,,,,,0,0.28976199999999996,0.7792680000000001,4.241375,4.569604,4.886364,5.395372,5.990698,6.736022999999999,6.986458,7.496658,7.823405999999999,8.45865,9.100458,10.433219,10.801975,11.453769,11.547504,12.149003,12.639257,13.106619,12.422189999999999,12.188483999999999,11.85672,11.707675,11.443,11.169052,10.982175999999999,10.810269,10.333761,10.455786,10.533856,10.42971,10.383888,10.435269,10.448350999999999,10.259916,10.406769,10.777335,10.403586,10.028936,9.905134,10.035216
65-2800539,,,,,,,,,,,,,,0,0.48950699999999997,3.9516139999999997,4.279843,4.597602999999999,5.105611,5.700937000000001,6.446262,6.696696,7.2068970000000006,7.533645,8.168889,8.809697,10.142458,10.511214,11.162008,11.258742,11.860242,12.350496000000001,12.816858,12.132429,11.898723,11.565959,11.417914,11.152239,10.877291,10.693415,10.522508,10.044,10.166025,10.243094000000001,10.139949,10.094127,10.344493,10.356574,10.16814,10.315992999999999,10.686558,10.312809,9.938158999999999,9.814357000000001,9.943439
66-2800537,,,,,,,,,,,,,,,0,3.462107,3.790336,4.107096,4.615104,5.21143,5.956755,6.20619,6.718389999999999,7.045138000000001,7.679382,8.32119,9.653951,10.020707000000002,10.671501,10.769236,11.372735,11.860989,12.328352,11.643922,11.410216,11.076452,10.927407,10.662732,10.387784,10.202908,10.033000999999999,9.555492999999998,9.677518,9.754588,9.651442,9.60562,9.967001,10.343919999999999,10.584646000000001,10.7305,11.103064999999999,10.728316,10.354666,10.230864,10.360946
67-2800982,,,,,,,,,,,,,,,,0,0.329229,0.646989,1.1549969999999998,1.7503229999999999,2.495648,2.746082,3.303283,3.604031,4.239275,4.881082,6.2528440000000005,6.6216,7.271394,7.369128,7.971628,8.462882,8.925244000000001,8.239815,8.007109,7.674345,7.5263,7.260625,6.986677,6.802801,6.6308940000000005,6.152386,6.274411,6.3514800000000005,6.248335,6.203513,6.564894000000001,6.940811999999999,7.421247,7.875394,8.255828,8.632577000000001,9.007227,9.345758,9.586947
68-2800836,,,,,,,,,,,,,,,,,0,0.31776,0.8257680000000001,1.421095,2.16642,2.4168540000000003,2.974054,3.274802,3.910047,4.550854,5.923616,6.291372,6.942166,7.0409,7.641399000000001,8.131654,8.595016000000001,7.910586,7.676881,7.344117,7.196072,6.930397,6.659449,6.474572,6.303666000000001,5.965157,6.097149,6.280922,6.178776,6.132954,6.4943349999999995,6.870253999999999,7.350688000000001,7.804835000000001,8.185269,8.562018,8.936668,9.275199,9.516389
69-2800835,,,,,,,,,,,,,,,,,,0,0.508008,1.103335,1.8496599999999999,2.100094,2.656294,2.958042,3.5922870000000002,4.234094,5.604856,5.972612000000001,6.623406,6.72214,7.322639,7.812894,8.277256,7.591825999999999,7.358121000000001,7.0253570000000005,6.878311999999999,6.611636999999999,6.340689,6.155812,5.984906,5.646397,5.778389,6.120319,6.2873470000000005,6.2665239999999995,6.627905999999999,7.067824000000001,7.547258,8.001406,8.381839999999999,8.759589,9.134238999999999,9.47177,9.713959
70-2800843,,,,,,,,,,,,,,,,,,,0,0.595327,1.340652,1.591086,2.148286,2.449034,3.084279,3.725086,5.345847,5.729604,6.380397,6.480132,7.078631,7.569886,8.033248,7.348818,7.115113000000001,6.783349,6.6353029999999995,6.368629,6.09668,5.912804,5.740897,5.403389,5.535381,5.877311,6.302339,6.403516000000001,6.764897,7.203816000000001,7.68425,8.138398,8.518832000000002,8.895581,9.270230999999999,9.608761999999999,9.849950999999999
71-2800956,,,,,,,,,,,,,,,,,,,,0,0.745325,0.9957600000000001,1.5529600000000001,1.8537080000000001,2.488952,3.1297599999999997,4.750521,5.272277,5.924071,6.339805999999999,6.941305000000001,7.431559,8.045221000000002,7.416492,7.182786,6.850022,6.701977,6.4363019999999995,6.165354,5.981478,5.808571,5.471063,5.603055,5.944985,6.370012,6.47119,6.832571000000001,7.271489999999999,7.751924000000001,8.206071000000001,8.587506,8.963254,9.337904,9.676436,9.917625
72-2801006,,,,,,,,,,,,,,,,,,,,,0,0.250434,0.807635,1.109383,1.7446270000000001,2.3854349999999998,4.006196,4.527952,5.179746,5.5954809999999995,6.19698,6.687233999999999,7.300896000000001,6.7161669999999996,6.483461,6.150697,6.002651999999999,5.7369769999999995,5.465029,5.280153,5.108246,4.770738,4.902729,5.2446589999999995,5.669687000000001,5.770865000000001,6.132246,6.571165,7.051599,7.505746,7.88618,8.262929,8.637578999999999,8.97611,9.2173
73-2801023,,,,,,,,,,,,,,,,,,,,,,0,0.5572010000000001,0.883948,1.519193,2.16,3.780762,4.302518,4.954312,5.370046,5.971545,6.4618,7.075461,6.465733,6.233027,5.900263,5.752218,5.485543,5.213595,5.0287180000000005,4.858812,4.520303,4.652295,4.994225,5.419253,5.520430999999999,5.881812,6.32073,6.801164999999999,7.255311999999999,7.635746000000001,8.012495,8.387145,8.725676,8.966864999999999
74-2801034,,,,,,,,,,,,,,,,,,,,,,,0,0.326748,0.961992,1.6028,3.223561,3.745317,4.397111,4.8128459999999995,5.414345,5.9046,6.518261,6.40531,6.172604,5.839840000000001,5.690795,5.42612,5.154172,4.969296,4.798389,4.459881,4.5918730000000005,4.933803,5.35883,5.460008,5.821389,6.260308,6.740742,7.194889,7.575324,7.952072,8.326722,8.665254,8.906443
75-2800827,,,,,,,,,,,,,,,,,,,,,,,,0,0.6352439999999999,1.279052,2.984813,3.5065690000000003,4.158363,4.574098,5.175597,5.665852,6.279513,6.693058000000001,6.459352,6.126588,5.978543,5.712868,5.440919999999999,5.256044,5.086137,4.747629,4.879621,5.22155,5.646578,5.747756,6.1091370000000005,6.548056,7.02849,7.4826369999999995,7.863071000000001,8.23982,8.614469999999999,8.953000999999999,9.194191
76-2806900,,,,,,,,,,,,,,,,,,,,,,,,,0,0.643808,2.349569,2.871325,3.5231190000000003,3.938854,4.540353,5.030607,5.644269,6.331698,6.565403999999999,6.7628330000000005,6.614788000000001,6.349113,6.077164,5.892288,5.721381,5.382873,5.514865,5.856795,6.281823,6.382999999999999,6.744381,7.1833,7.663734,8.117882,8.498316,8.875065,9.249715,9.588246,9.829435
77-2803593,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.705762,2.227518,2.879312,3.2950459999999997,3.8965449999999997,4.3868,5.0004610000000005,5.6878910000000005,5.921597,6.251361,6.358218,6.093543,5.821594999999999,5.867905,5.912812000000001,6.023681,6.155672,6.497602,6.922630000000001,7.023808,7.385189,7.824107000000001,8.304542,8.758689,9.139123,9.515872,9.890522,10.229053,10.470241999999999
78-2800145,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.522756,1.17455,1.590285,2.191784,2.682039,3.2957,3.983129,4.216835,4.546599,4.654456,4.388782,4.116833,4.1621440000000005,4.20805,4.656559,5.133534,5.442637,5.803609,6.001669000000001,6.36305,6.801969000000001,7.2824029999999995,7.73655,8.116985000000001,8.493734,8.868383999999999,9.206914999999999,9.448103999999999
79-2800180,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.651794,1.0675290000000002,1.669028,2.1592830000000003,2.772944,3.460373,3.694079,4.023843,4.1317,3.866026,3.5940769999999995,3.639388,3.6852940000000003,4.159803,4.679778,4.945881,5.306853,5.547912999999999,5.909294,6.348212999999999,6.828647,7.282795,7.663228999999999,8.039978,8.414628,8.753159,8.994348
80-2800189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416735,1.018234,1.508489,2.12215,2.8095790000000003,3.043285,3.373049,3.481906,3.2162319999999998,2.944283,2.988594,3.0355,3.5100089999999997,4.029984,4.296087,4.657058999999999,4.898119,5.2595,5.698419,6.178853,6.632999999999999,7.013435,7.390184,7.764833,8.103365,8.344553999999999
81-2800202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6015,1.0917540000000001,1.7054150000000001,2.392845,2.6265509999999996,2.956315,3.10436,3.050966,2.779018,2.824328,2.8702349999999996,3.345743,3.864718,4.1318209999999995,4.492794,4.732854,5.094235,5.5331529999999995,6.0135879999999995,6.467735,6.848169,7.224918,7.599568,7.938099,8.179288
82-2800213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.491255,1.104916,1.792346,2.026052,2.355815,2.50386,2.769535,3.041484,3.38636,3.4717339999999997,3.945242,4.004783,4.047853,4.408826,4.781886,5.143267,5.582185,6.06262,6.516767,6.897201,7.27395,7.6486,7.987131,8.22832
83-2800220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.614662,1.3020909999999999,1.5357969999999999,1.865561,2.0136060000000002,2.279281,2.551229,2.896105,3.068012,3.5675199999999996,3.513529,3.5575989999999997,3.918571,4.291631,4.653012,5.091931,5.5723650000000005,6.026512,6.406946,6.783695,7.158345,7.496875999999999,7.738066000000001
84-2806091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.68743,0.921135,1.250899,1.398944,1.6646189999999998,1.936568,2.281444,2.453351,2.952859,2.899867,2.9429369999999997,3.3039089999999995,3.676969,4.0383510000000005,4.477269000000001,4.9577029999999995,5.411851,5.792285,6.169034,6.543684,6.8822149999999995,7.123403999999999
85-2807618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233706,0.56647,0.714515,0.98019,1.252138,1.597014,1.768921,2.2684290000000003,2.214438,2.258508,2.61948,2.99254,3.3539209999999997,3.79284,4.273274,4.727421,5.107856,5.484604,5.859254,6.197786,6.438975
86-2807619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.332764,0.48080900000000004,0.746484,1.018432,1.363309,1.535215,2.034724,1.981732,2.024802,2.385774,2.7588340000000002,3.120215,3.559134,4.039568,4.493716,4.87415,5.2508989999999995,5.6255489999999995,5.96408,6.205269
87-2801595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.148045,0.41372,0.685669,1.030545,1.202452,1.70196,1.648968,1.6920380000000002,2.05301,2.42607,2.787452,3.22637,3.706804,4.160952,4.541386,4.9181349999999995,5.292785,5.631316,5.872505
88-2801562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265675,0.537623,0.8825,1.054406,1.553915,1.499923,1.543993,1.9049650000000002,2.278025,2.639406,3.078325,3.558759,4.012907,4.393341,4.77009,5.1447400000000005,5.483271,5.72446
89-2800171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271948,0.616825,0.788732,1.28824,1.235248,1.278318,1.6392900000000001,2.01235,2.3737310000000003,2.81265,3.2930839999999995,3.747232,4.1276660000000005,4.504415,4.879065,5.217596,5.458785
90-2800236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344877,0.516783,1.016292,1.418734,1.462804,1.8237759999999998,2.1968360000000002,2.558217,2.9971360000000002,3.4775699999999996,3.931717,4.312151999999999,4.6889,5.06355,5.402082,5.6432709999999995
91-2801472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172907,0.672415,1.19139,1.458494,1.819466,2.059526,2.420907,2.859825,3.34026,3.794407,4.174841000000001,4.55159,4.92624,5.264771,5.50596
92-2801475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49950900000000004,1.018484,1.285587,1.646559,1.8866189999999998,2.248,2.686919,3.167353,3.6215,4.001935,4.378684,4.7533330000000005,5.091865,5.333054
93-2801496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518975,0.8609049999999999,1.285933,1.387111,1.748492,2.18741,2.6678450000000002,3.1219919999999997,3.5024260000000003,3.879175,4.253825,4.592356,4.833545
94-2805939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34293,0.841076,1.086136,1.447517,1.886436,2.36687,2.821017,3.201451,3.5782,3.95285,4.2913809999999994,4.532571
95-2806782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498146,0.8712059999999999,1.232587,1.671505,2.15194,2.606087,2.9865209999999998,3.3632699999999995,3.73792,4.0764510000000005,4.31764
96-2801192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37406,0.735441,1.17436,1.6547939999999999,2.108942,2.489376,2.866125,3.240775,3.579306,3.8204949999999998
97-2801658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362381,0.8013,1.281734,1.7358810000000002,2.116316,2.493065,2.867715,3.2062459999999997,3.447435
98-2801672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43891899999999995,0.9193530000000001,1.3735,1.7539349999999998,2.1306830000000003,2.5053330000000003,2.843865,3.085054
99-2801684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48643500000000006,0.9405819999999999,1.321016,1.6977650000000002,2.0724150000000003,2.410946,2.652135
100-2801718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454147,0.8345819999999999,1.211331,1.5859809999999999,1.924512,2.165701
101-2801741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38043499999999997,0.757184,1.131834,1.470365,1.711554
102-2801750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376749,0.7513989999999999,1.0899299999999998,1.331119
103-2801755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37465,0.7161810000000001,0.95737
104-2801765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341531,0.58272
105-2801775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241189
106-2801789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
