순번_정류장ID,63-2805739,64-2800372,65-2800317,66-2804990,67-2807301,68-2806057,69-2805448,70-2806181,71-2806179,72-2803071,73-2803082,74-2803093,75-2803107,76-2803121,77-2803125,78-2803232,79-2803181,80-2803260,81-2803270,82-2803269,83-2803273,84-2803279,85-2803289,86-2802621,87-2802809,88-2802806,89-2802840,90-2802886,91-2802934,92-2802959,93-2802964,94-2802971,95-2802991,96-2803006,97-2803002,98-2802614,99-2803020,100-2802429,101-2802369,102-2802529,103-2802539,104-2802558,105-2802569,106-2806918,107-2804444,108-2805586,109-2805058,110-2805396,111-2805653,112-2806625,113-2803519,114-2802348,115-2804908,116-2805203,117-2805055,118-2802388,119-2806726,120-2806051,121-2806052,122-2803665,123-2803663,124-2802587,125-2802580,126-2802578,127-2802585
77-2803125,,,,,,,,,,,,,,,0,0.439953,0.8168340000000001,1.084273,1.5419040000000002,1.7664689999999998,1.887083,2.233629,2.893293,2.482936,2.53029,2.784062,3.3140129999999997,3.6888349999999996,3.9660860000000002,4.522564,4.908334,5.428826,5.7153,5.429835,5.131768,4.940218,4.71376,5.699259,6.706835000000001,6.90033,7.194203,7.9014940000000005,8.584317,10.124887,10.519834,11.010834,11.224424,11.422292,11.553261000000001,11.635978999999999,11.666831,11.830667,12.521776,13.188332999999998,13.744755,14.230082999999999,14.448792000000001,14.063604000000002,13.664357999999998,12.743824,12.089335,11.72507,11.423333999999999,11.152142,11.023984
78-2803232,,,,,,,,,,,,,,,,0,0.382882,0.650321,1.107952,1.332516,1.61513,1.9616759999999998,2.621341,2.210984,2.258338,2.512109,3.042061,3.4168819999999998,3.6941339999999996,4.250611,4.636382,5.156874,5.443348,5.157882,4.859816,4.668265,4.441807,5.427306,6.434882,6.629378,6.923251,7.631542,8.313365,9.853935,10.248882,10.739882000000001,10.953472,11.152339,11.282309,11.365026,11.396879,11.558715,12.249824,12.917380999999999,13.472803,13.959131,14.176839000000001,13.791651000000002,13.393405,12.471872,11.816382,11.454117,11.153382,10.880189999999999,10.752032
79-2803181,,,,,,,,,,,,,,,,,0,0.267439,0.72507,0.949634,1.232248,1.578794,2.238459,1.8281020000000001,1.8754560000000002,2.129227,2.659179,3.034,3.3112519999999996,3.867729,4.2535,4.773992,5.060466,4.775,4.476934,4.285383,4.058925,5.044423999999999,6.0520000000000005,6.2464949999999995,6.540369,7.247660000000001,7.929483,9.470053,9.865,10.356,10.571589999999999,10.768457000000001,10.899427000000001,10.981144,11.011997000000001,11.176832000000001,11.865942,12.534498,13.087921000000001,13.575249,13.794957,13.407769,13.009523,12.088989999999999,11.4345,11.070235,10.7715,10.497308,10.36915
80-2803260,,,,,,,,,,,,,,,,,,0,0.45763100000000007,0.682196,1.16781,1.514356,2.17402,1.81254,1.859895,2.113666,2.643617,3.018439,3.29569,3.852168,4.237939,4.758430000000001,5.044904,4.7594389999999995,4.461372,4.2698220000000005,4.0433639999999995,5.028862999999999,6.035439,6.2309339999999995,6.524807,7.232098,7.913921,9.454491,9.849439,10.340439,10.555029,10.752896,10.883865,10.965583,10.997436,11.160271,11.85038,12.518937,13.073360000000001,13.559688000000001,13.779395999999998,13.393208,12.994962,12.074428,11.418939,11.054674,10.753939,10.481747,10.353588
81-2803270,,,,,,,,,,,,,,,,,,,0,0.22456500000000001,0.715179,1.061725,1.7213900000000002,1.445033,1.4923870000000001,1.746158,2.2761099999999996,2.650931,2.928182,3.48466,3.870431,4.390922,4.677397,4.391931,4.093864,3.902314,3.6758559999999996,4.661355,5.667930999999999,5.8634260000000005,6.1582989999999995,6.828589999999999,7.511413,9.052983,9.447931,9.938931,10.151521,10.350388,10.482357,10.563075,10.593928,10.757763,11.447872,12.115428999999999,12.670852,13.157179999999999,13.375888,12.9917,12.592454,11.670919999999999,11.017431,10.652166000000001,10.350431,10.080239,9.95008
82-2803269,,,,,,,,,,,,,,,,,,,,0,0.49061400000000005,0.83716,1.496825,1.220468,1.267822,1.521593,2.051545,2.426366,2.703617,3.260095,3.6458660000000003,4.166357,4.452832,4.167366,3.869299,3.677749,3.4512910000000003,4.43679,5.4443660000000005,5.637861,5.932734,6.605025,7.285848,8.827419,9.222366000000001,9.712366000000001,9.926956,10.124823,10.255792,10.33951,10.370363000000001,10.533197999999999,11.222307,11.890864,12.446287,12.933615,13.153323,12.765135,12.368889,11.447355,10.792866,10.426601,10.127866000000001,9.855674,9.725515
83-2803273,,,,,,,,,,,,,,,,,,,,,0,0.346546,1.00621,0.99135,1.038704,1.292476,1.822427,2.1972490000000002,2.4745,3.0309779999999997,3.416749,3.93724,4.223714,3.938249,3.640182,3.448632,3.2221740000000003,4.207673000000001,5.215249,5.408744,5.66812,6.113411,6.795234,8.335804,8.732752,9.223752000000001,9.437342,9.634209,9.765178,9.847896,9.878749000000001,10.041584,10.732693,11.40125,11.956673,12.441001,12.660708999999999,12.275521000000001,11.876275,10.956741000000001,10.300252,9.935986999999999,9.636252,9.36306,9.235901
84-2803279,,,,,,,,,,,,,,,,,,,,,,0,0.659665,1.1371040000000001,1.38525,1.6390220000000002,2.168973,2.5437950000000003,2.7124580000000003,3.268935,3.6547059999999996,4.175198,4.461672,4.176206,3.87814,3.686589,3.4601309999999996,4.44563,4.957205999999999,5.0837010000000005,5.321575,5.766866,6.449689,7.990259,8.384205999999999,8.876206,9.091796,9.288663,9.418633,9.50035,9.533203,9.695038,10.386148,11.054704,11.609127,12.094455,12.315163,11.927975,11.530729,10.609196,9.953706,9.590441,9.288706,9.016514,8.888356
85-2803289,,,,,,,,,,,,,,,,,,,,,,,0,0.47644,1.204086,1.568769,1.9633630000000002,2.103542,2.051793,2.608271,2.994042,3.514533,3.801007,3.515542,3.217475,3.025925,2.799467,3.7849660000000003,4.529542,4.656037,4.89391,5.341201,6.0230239999999995,7.562594,7.958541,8.449541,8.664131,8.861999,8.991968,9.074686,9.106538,9.269374000000001,9.959483,10.628039999999999,11.182463,11.66779,11.887499,11.501311,11.103064999999999,10.183531,9.528042,9.162777,8.863041,8.589849000000001,8.461691
86-2802621,,,,,,,,,,,,,,,,,,,,,,,,0,0.727646,1.092329,1.486923,1.627102,1.658353,2.214831,2.600602,3.121093,3.407568,3.122102,2.824036,2.632485,2.406027,3.3915260000000003,4.398102,4.5925970000000005,4.8874699999999995,5.441558000000001,6.123381,7.663950999999999,8.058898,8.550898,8.765488000000001,8.962356,9.093325,9.175042999999999,9.206895,9.370731,10.05984,10.728397,11.282819,11.769147,11.988856,11.602668,11.204422000000001,10.283888000000001,9.628399,9.264134,8.964398,8.691206,8.563048
87-2802809,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367683,0.8976350000000001,1.300456,1.775707,2.332185,2.717956,3.2384470000000003,3.524922,3.239456,2.94139,2.749839,2.523381,3.5088800000000004,4.516456,4.7109510000000006,5.005825,5.7191160000000005,6.400939,7.941509,8.336456,8.827456,9.042046000000001,9.239913,9.370883000000001,9.4526,9.484453,9.648288,10.338398,11.005954,11.560377,12.046705000000001,12.266413,11.880225,11.481978999999999,10.561444999999999,9.905956,9.541691,9.241956,8.968764,8.840606
88-2802806,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5309520000000001,0.933773,1.409025,1.965502,2.351273,2.8717650000000003,3.158239,2.872773,2.574707,2.383156,2.156698,3.142197,4.148773,4.343268,4.638142,5.351433,6.034256,7.575825999999999,7.968773,8.459773,8.674363,8.87323,9.0042,9.085917,9.11877,9.281606,9.970715,10.638271000000001,11.192694,11.680022,11.89973,11.514542,11.114296000000001,10.194763,9.539273,9.175008,8.873273,8.601081,8.472923
89-2802840,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40282199999999996,0.878073,1.4345510000000001,1.8203220000000002,2.3408130000000003,2.627287,2.341822,2.043755,1.8522049999999999,1.6257469999999998,2.611246,3.6178220000000003,3.8133169999999996,4.1081900000000005,4.8214809999999995,5.504304,7.043874000000001,7.437822,7.929822,8.146412,8.341279,8.473248,8.553966,8.586819,8.748654,9.439763000000001,10.10932,10.661743,11.149071000000001,11.367778999999999,10.983591,10.583345,9.662811,9.008322,8.644057,8.343322,8.07013,7.942971000000001
90-2802886,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48325200000000007,1.0397299999999998,1.4255,1.9459919999999997,2.232466,1.9469999999999998,1.6489340000000001,1.457383,1.230926,2.216424,3.2239999999999998,3.417496,3.7123690000000003,4.42566,5.107483,6.648053,7.045,7.534,7.750589999999999,7.9484580000000005,8.078427,8.160145,8.190997,8.355833,9.044942,9.712499000000001,10.267921000000001,10.753249,10.972957000000001,10.587769999999999,10.190522999999999,9.26799,8.612501,8.248236,7.9485,7.676308000000001,7.54715
91-2802934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.556478,0.942249,1.46274,1.7492150000000002,1.463749,1.1656819999999999,0.974132,0.747674,1.7331729999999999,2.740749,2.935244,3.230117,3.9434080000000002,4.625230999999999,6.166801,6.561749000000001,7.051749000000001,7.266339,7.464206,7.596175,7.675892999999999,7.709746000000001,7.871581,8.56069,9.230247,9.78467,10.271998,10.489706,10.105518,9.707272,8.785738,8.129249,7.764983999999999,7.465249000000001,7.192057000000001,7.065898
92-2802959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386771,0.9072620000000001,1.193737,1.0252709999999998,0.727204,0.578888,0.9556549999999999,1.941154,2.94873,3.142225,3.437098,4.150389,4.8332120000000005,6.374782,6.769728999999999,7.261728999999999,7.475319,7.6731869999999995,7.8031559999999995,7.884874000000001,7.916726,8.078562,8.769671,9.438228,9.99265,10.477978,10.698687,10.312499,9.914253,8.993719,8.338230000000001,7.937506,7.565771000000001,7.364578999999999,7.23642
93-2802964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.520492,0.806966,0.8685,0.570434,0.422117,1.042425,2.027924,3.0345,3.228996,3.522869,4.23916,4.9209830000000006,6.459553,6.8555,7.3465,7.5620899999999995,7.759957000000001,7.889927,7.971644,8.003497,8.167333,8.857442,9.523999,10.080421000000001,10.564749,10.786457,10.399269,10.002023,9.08049,8.425,7.550735,7.178999999999999,6.976808,6.84865
94-2802971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28747399999999995,0.681009,0.979075,0.942609,1.5629170000000001,2.548416,3.554992,3.750487,4.04436,4.757651,5.4414739999999995,6.980044,7.374992,7.865991999999999,7.9144190000000005,7.687466000000001,7.818435000000001,7.9001529999999995,7.9320059999999994,8.095841,8.78595,9.453507,10.00793,10.494257000000001,10.713966000000001,10.327778,9.929532,9.008998,8.353508999999999,7.031244,6.659509,6.458316,6.330158
95-2802991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39353499999999997,0.691601,0.888152,1.5084600000000001,2.386959,3.394535,3.5880300000000003,3.8829029999999998,4.596194000000001,5.279017,6.818587,7.214535000000001,7.705535,7.919125,7.7089229999999995,7.839892,7.92161,7.9544630000000005,8.117298,8.806407,9.474964,10.030387,10.516715,10.735422999999999,10.349235,9.951989,9.030455,8.374966,7.052701,6.681966,6.479774,6.351615
96-2803006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298067,0.49461700000000003,1.114925,2.1004240000000003,3.108,3.302496,3.5953690000000003,4.3106599999999995,4.991483000000001,6.533053,6.9270000000000005,7.42,7.634589999999999,7.831457,7.962427000000001,8.043144,8.075997000000001,8.239833,8.929942,9.597499000000001,10.151921000000002,10.638249,10.857957,10.47177,10.073523,9.152989999999999,8.4975,7.243235,6.8715,6.671308,6.54215
97-2803002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.196551,0.816859,1.8023580000000001,2.808934,3.003429,3.2973019999999997,4.011593,4.695416000000001,6.233986,6.630934,7.120933999999999,7.335524,7.534391,7.663360000000001,7.7450779999999995,7.776930999999999,7.940766,8.630875,9.298432,9.853855000000001,10.340183,10.560891,10.174703,9.774457,8.854923,8.198433999999999,7.542302,7.170567,6.969374,6.841216
98-2802614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.625309,1.610808,2.6173830000000002,2.8118790000000002,3.106752,3.821043,4.502866,6.043436,6.438383,6.9293830000000005,7.143973,7.342841,7.472810000000001,7.555528,7.58638,7.750216,8.440325,9.107882,9.662303999999999,10.148632000000001,10.36934,9.983153,9.583905999999999,8.664373,8.007883999999999,7.6446190000000005,7.343883,7.071691,6.941533
99-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.985499,1.992075,2.18657,2.481443,3.195734,3.877557,5.418126999999999,5.813075,6.305075,6.518665,6.7155320000000005,6.846500999999999,6.928219,6.961072,7.124907,7.8140160000000005,8.481573,9.036996,9.522324000000001,9.743032000000001,9.356844,8.958598,8.038064,7.381575,7.0183100000000005,6.717575,6.4453830000000005,6.3172239999999995
100-2802429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006576,1.201072,1.494945,2.209236,2.891059,4.431629,4.826576,5.317576,5.532166,5.730033000000001,5.861003,5.94272,5.974573,6.137409,6.8275179999999995,7.496075,8.050497,8.536825,8.756533000000001,8.370346000000001,7.972099000000001,7.051566,6.396076,6.031811,5.731076,5.458883999999999,5.330726
101-2802369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194496,0.48936899999999994,1.20366,1.8854830000000002,3.426053,3.821,4.312,4.526590000000001,4.724458,4.855427,4.937144,4.968997,5.132833,5.822941999999999,6.490499,7.044921,7.531249000000001,7.7509570000000005,7.36477,6.966523,6.04599,5.3905,5.026235,4.7265,4.453308,4.32515
102-2802529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295873,1.0101639999999998,1.691988,3.232558,3.627505,4.119505,4.334095,4.530962000000001,4.661932,4.743649,4.7755019999999995,4.939337,5.629447,6.297003,6.851425999999999,7.337753999999999,7.557461999999999,7.171274,6.773028,5.852494,5.197005,4.83274,4.532005000000001,4.259812999999999,4.131654
103-2802539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.715291,1.397114,2.937684,3.332632,3.824632,4.0392220000000005,4.236089,4.367058,4.4487760000000005,4.480629,4.643464,5.333573,6.00213,6.556553,7.0428809999999995,7.262589,6.8764009999999995,6.478155,5.557621,4.902132,4.537866999999999,4.237132,3.9649400000000004,3.8367809999999998
104-2802558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.681823,2.222393,2.617341,3.108341,3.3229309999999996,3.5207980000000005,3.651767,3.733485,3.765338,3.9291730000000005,4.619282,5.286839,5.841262,6.32759,6.5472980000000005,6.16111,5.7628639999999995,4.8423300000000005,4.186841,3.822576,3.521841,3.249648,3.12149
105-2802569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.54457,1.939518,2.431518,2.6461080000000003,2.842975,2.973944,3.055662,3.0875150000000002,3.25135,3.9414589999999996,4.6090160000000004,5.163439,5.649767,5.869475,5.483287000000001,5.085041,4.164507,3.509018,3.1447529999999997,2.845018,2.571825,2.443667
106-2806918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394948,0.886948,1.101538,1.32849,1.531374,1.827804,2.293945,2.48278,3.010006,3.442446,3.9968690000000002,4.4831970000000005,4.702905,4.577679,4.315471,3.3959370000000004,2.7404479999999998,3.9406830000000004,4.289553,4.016361,3.8882019999999997
107-2804444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49200000000000005,0.7065899999999999,0.933543,1.136427,1.432856,1.898997,2.113833,2.616059,3.048499,3.602921,4.089249,4.308957,4.183731,4.293023000000001,3.37249,3.0125,4.2127349999999995,4.6835,4.411308,4.28315
108-2805586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21459,0.441543,0.6444270000000001,0.9408559999999999,1.4069969999999998,1.621833,2.3119419999999997,2.928498,3.4829209999999997,3.9692489999999996,4.188957,4.063731,3.8010230000000003,2.88049,2.7365,3.9367349999999997,4.427,4.701192,4.416351000000001
109-2805058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22695300000000002,0.42983699999999997,0.728266,1.192407,1.4082430000000001,2.098352,2.713909,3.268332,3.7546589999999997,3.974368,3.8491410000000004,3.5874339999999996,2.6659,2.5219110000000002,3.723146,4.21341,4.487603,4.203761
110-2805396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20288399999999998,0.501313,0.965454,1.18029,1.8703990000000001,2.486956,3.041378,3.527706,3.747415,3.6221879999999995,3.3604809999999996,2.439947,2.2949580000000003,3.495193,3.984457,4.25865,3.9758080000000002
