순번_정류장ID,1-2805045,2-2802388,3-2805745,4-2803665,5-2803663,6-2802586,7-2802584,8-2802575,9-2802567,10-2802553,11-2802543,12-2802364,13-2802544,14-2802548,15-2802365,16-2804851,17-2802597,18-2802594,19-2802591,20-2802596,21-2802602,22-2803624,23-2804420,24-2807598,25-2803180,26-2804875,27-2803177,28-2806027,29-2807299,30-2807629,31-2805973,32-2805971,33-2806608,34-2803165,35-2803167,36-2805706,37-2803164,38-2803680,39-2803677,40-2803183,41-2805472,42-2803186,43-2803163,44-2807626,45-2805703,46-2806807,47-2807439,48-2805702,49-2805700,50-2805698,51-2806024,52-2806031,53-2806083,54-2805637,55-2805693
1-2805045,0,0.825249,1.1695520000000001,2.611511,3.2680000000000002,5.374618,5.59016,5.823017,6.148019000000001,6.494619,6.819357000000001,6.9685619999999995,6.730553,6.521476,5.895763,4.9346879999999995,3.8010269999999995,3.654552,3.462456,3.1215,3.0175,3.4825470000000003,3.757618,20.668476000000002,24.971191,25.038645000000002,24.652693,24.730379,24.47391,23.839433,23.476193,23.163329,22.936624,22.925707,22.525858,23.15708,24.01164,24.485782999999998,24.80622,25.274307999999998,25.704353,25.989482000000002,26.337853000000003,25.967,25.993082,26.4205,26.30943,26.435235,26.62545,26.025045000000002,25.810783999999998,25.791373999999998,25.644848,25.285037,24.82659
2-2802388,,0,0.344303,1.7862619999999998,2.442752,4.549369,4.765911,4.9967690000000005,5.323771,5.66937,5.993108,6.143314,5.906305000000001,5.6962269999999995,5.071515,4.10944,2.975778,3.209699,3.4037050000000004,3.063749,2.958749,3.4247949999999996,3.699867,20.610725,24.913439999999998,24.980894,24.594942,24.673628,24.416159,23.781682,23.418442000000002,23.105578,22.878873000000002,22.867955,22.468107,23.099329,23.953889,24.428032,24.748469,25.216556,25.647601,25.931731,26.280101000000002,25.909249,25.935331,26.362748999999997,26.251678000000002,26.377483,26.567698999999998,25.967294,25.753033,25.733623,25.587097,25.227285000000002,24.768838
3-2805745,,,0,1.4419600000000001,2.098449,4.204067,4.420609,4.652466,4.977468,5.3240680000000005,5.649806,5.797011,5.561001999999999,5.352925,4.726212,3.765137,2.631475,2.865397,3.058493,2.868949,2.763949,3.2309959999999998,3.506067,20.416925,24.71964,24.787094,24.401142,24.478828,24.222359,23.587882,23.224642000000003,22.911777999999998,22.685073000000003,22.674156,22.274307,22.905529,23.760089,24.234232000000002,24.554669,25.021757,25.452801,25.737931,26.086302,25.715449,25.741531,26.168948999999998,26.057879,26.182682999999997,26.373898999999998,25.773494,25.559233,25.539823000000002,25.393297,25.033485,24.575038
4-2803665,,,,0,0.65649,2.764107,2.979649,3.211507,3.5375089999999996,3.883108,4.207847,4.356052,4.120043,3.909965,3.284253,2.323178,1.189516,1.423437,1.616534,1.8729900000000002,1.76899,2.336036,2.214608,19.125465,23.428181,23.495634,23.109683,23.188368,22.9309,22.296423,21.933182000000002,21.620318,21.393614000000003,21.382696,20.982847,21.614069,22.468629999999997,22.942773000000003,23.26321,23.731297,24.162342000000002,24.446472,24.794842000000003,24.42399,24.450072,24.877489999999998,24.767419,24.892224,25.081439000000003,24.482034,24.267773000000002,24.248364000000002,24.101838,23.742026,23.283579
5-2803663,,,,,0,2.109618,2.32516,2.5570169999999997,2.88302,3.2286189999999997,3.553357,3.7015620000000005,3.465553,3.255476,2.629763,1.6686880000000002,0.534027,0.767948,0.961044,1.301,1.624,1.6839540000000002,1.5591190000000001,18.469976000000003,22.772692000000003,22.840145,22.454193,22.531879,22.27541,21.640933999999998,21.277693,20.964829,20.738125,20.727207,20.327358,20.958579999999998,21.81314,22.287284,22.60772,23.074807999999997,23.506853,23.790982,24.139353,23.7685,23.794582000000002,24.221999999999998,24.11093,24.235735000000002,24.42695,23.826545,23.612284,23.592874,23.446348999999998,23.086537,22.62809
6-2802586,,,,,,0,0.215542,0.448399,0.774402,1.120001,1.444739,1.818944,1.66383,1.873907,1.3663809999999998,0.53993,2.047644,2.281566,2.474662,2.814618,3.1376180000000002,3.197572,3.072736,19.028094,23.330809,23.398263,23.012310999999997,23.090997,22.833528,22.199051,21.835811,21.522947,21.296242000000003,21.285325,20.885476,21.516698,22.371257999999997,22.845401000000003,23.165838,23.633926000000002,24.06397,24.3491,24.697471,24.326618,24.3527,24.780117999999998,24.670048,24.793851999999998,24.985068,24.384663,24.170402,24.150992000000002,24.004466,23.644654,23.186207
7-2802584,,,,,,,0,0.23285799999999998,0.55886,0.904459,1.230197,1.6034030000000001,1.448288,1.658365,1.187604,0.755472,2.263186,2.4971080000000003,2.690204,3.03016,3.35316,3.4131139999999998,3.288278,19.244636,23.547351000000003,23.614805,23.228853,23.306539,23.05007,22.415592999999998,22.052353,21.739489000000003,21.512784,21.501867,21.102018,21.73324,22.5878,23.061943,23.382379999999998,23.849467999999998,24.281512,24.565642,24.914012,24.54316,24.569242000000003,24.996660000000002,24.886589,25.011394,25.20061,24.601205,24.386944,24.367534,24.221007999999998,23.861196,23.402749
8-2802575,,,,,,,,0,0.326002,0.671602,0.99634,1.454421,1.612464,1.8225419999999999,1.3527799999999999,0.9873290000000001,2.493043,2.727965,2.920061,3.260017,3.583017,3.589437,3.3123650000000002,19.150458999999998,23.453174,23.520628,23.134676000000002,23.212362,22.955893,22.321416,21.958176,21.645312,21.418607,21.40769,21.007841,21.639063,22.493623,22.967766,23.288203,23.755291,24.186335999999997,24.471465,24.819836,24.448983,24.475065,24.902483,24.792413,24.917218,25.106433,24.507028,24.292767,24.273357,24.126831,23.767020000000002,23.308573000000003
9-2802567,,,,,,,,,0,0.3456,0.670338,1.128419,1.440428,1.650506,1.237744,1.313331,2.821046,3.0539669999999997,3.2470630000000003,3.587019,3.8194809999999997,3.263435,2.9863630000000003,18.824457000000002,23.127172,23.194626,22.808674,22.88736,22.629891,21.995414,21.632174,21.31931,21.092605,21.081687,20.681839,21.313060999999998,22.167621,22.641764000000002,22.962201,23.429288,23.860332999999997,24.145463,24.493833,24.122981,24.149063,24.576481,24.46641,24.591215,24.780431,24.181026,23.966765,23.947354999999998,23.800829,23.441017000000002,22.982570000000003
10-2802553,,,,,,,,,,0,0.325739,0.78382,1.0958290000000002,1.305906,1.253382,1.6589310000000002,3.166645,3.399567,3.592663,3.6891190000000003,3.836119,3.2800730000000002,3.003001,18.841094000000002,23.143810000000002,23.211263,22.825312,22.903997,22.646529,22.012052,21.648811,21.335948000000002,21.109243,21.098325,20.698476,21.329698999999998,22.184259,22.658402,22.978839,23.446926,23.876970999999998,24.162101,24.510471,24.139619,24.165701000000002,24.593119,24.483048,24.607853,24.798069,24.197663000000002,23.983403,23.963993,23.817467,23.457655,22.999208
