순번_정류장ID,1-2805045,2-2802388,3-2806726,4-2807445,5-2803579,6-2802358,7-2804867,8-2804908,9-2803767,10-2806764,11-2806762,12-2806760,13-2806767,14-2807087,15-2807324,16-2806640,17-2806641,18-2805878,19-2805586,20-2805058,21-2805396,22-2805681,23-2805013,24-2805789,25-2804864,26-2805204,27-2802589,28-2802362,29-2802595,30-2802598,31-2803664,32-2806670,33-2806089,34-2805031,35-2806722,36-2806724,37-2807229,38-2805772,39-2807108,40-2806431,41-2806498,42-2806496,43-2805035
24-2805789,,,,,,,,,,,,,,,,,,,,,,,,0,0.2406,0.401645,0.7925369999999999,1.141173,1.1946510000000001,1.441151,1.8989790000000002,2.8057380000000003,3.112795,3.493462,4.1481639999999995,4.621612,4.631635,4.976651,5.5184,6.043789,8.330691,9.107023,10.383650999999999
25-2804864,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278744,0.6696350000000001,1.0182719999999998,1.071749,1.318249,1.7760779999999998,2.683836,2.9888939999999997,3.3715610000000003,4.025263,4.498711,4.525733,4.870749,5.4124989999999995,5.937887,8.224789,9.001122,10.27775
26-2805204,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.391892,0.740528,0.794006,1.040506,1.498334,2.405093,2.71215,3.093817,3.747519,4.220967,4.25199,4.5970059999999995,5.138755000000001,5.664143,7.951046000000001,8.727378,10.004006
27-2802589,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348637,0.40211399999999997,0.648614,1.106443,2.014201,2.320259,2.701926,3.355628,3.829076,3.9110980000000004,4.256114,4.797864,5.323252,7.610154,8.386486999999999,9.663115
28-2802362,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26597800000000005,0.512478,0.970306,1.8770650000000002,2.184122,2.565789,3.219491,3.692939,3.8744620000000003,4.219478,4.761227,5.286615,7.573517999999999,8.34985,9.626478
29-2802595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2465,0.704329,1.612087,1.917144,2.299811,2.9535139999999998,3.426961,3.608484,3.9535,4.49525,5.020638,7.3075399999999995,8.083872,9.3605
30-2802598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457829,1.364587,1.671645,2.053311,2.707014,3.180461,3.3619839999999996,3.707,4.24875,4.774138,7.061039999999999,7.837372,9.114001
31-2803664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.907759,1.213816,1.595483,2.249186,2.722633,2.904156,3.249172,3.790921,4.31631,6.603211999999999,7.379544,8.656172
32-2806670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307058,0.688725,1.4644270000000001,1.941875,2.303397,2.648414,3.190163,3.715551,6.002453,6.778786,8.055414
33-2806089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38166700000000003,1.157369,1.634817,1.9963400000000002,2.341356,2.883105,3.408494,5.695396,6.471728,7.748355999999999
34-2805031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7767029999999999,1.25415,1.615673,1.960689,2.502438,3.027827,5.314729,6.091061,7.367689
35-2806722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47844799999999993,0.8399709999999999,1.184987,1.726736,2.252125,4.539027,5.315359,6.591987
36-2806724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361523,0.706539,1.2482879999999998,1.773677,4.060579,4.836911,6.113539
37-2807229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345017,0.8867659999999999,1.4121540000000001,3.6990559999999997,4.475389,5.7520169999999995
38-2805772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54275,1.0681379999999998,3.3550400000000002,4.131372,5.4080010000000005
39-2807108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525389,2.812291,3.588623,4.865251
40-2806431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.287902,3.064235,4.340863
41-2806498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7763329999999999,2.0529610000000003
42-2806496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.276628
43-2805035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
