순번_정류장ID,1-2801628,2-2801576,3-2801549,4-2801501,5-2801450,6-2804871,7-2801383,8-2801347,9-2801317,10-2801280,11-2801115,12-2801106,13-2801094,14-2801068,15-2801049,16-2801039,17-2801018,18-2801004,19-2800976,20-2806784,21-2800942,22-2800937,23-2800935,24-2800931,25-2800927,26-2800925,27-2800923,28-2800826,29-2800919,30-2800914,31-2800911,32-2800904,33-2800889,34-2800909,35-2800912,36-2806928,37-2800917,38-2805385,39-2800920,40-2806927,41-2806789,42-2806636
11-2801115,,,,,,,,,,,0,0.244469,0.623797,0.9072110000000001,1.045226,1.265257,1.588706,1.85293,2.164348,2.6118959999999998,3.0257110000000003,3.3532089999999997,3.5625089999999995,3.50524,3.526768,3.777684,4.371939,4.633973,5.097275,5.514436,5.678505,6.213267,6.593641000000001,7.404946000000001,7.695735000000001,7.926185,8.552046,8.763597,9.048634,9.556192,10.085834,9.975794
12-2801106,,,,,,,,,,,,0,0.379327,0.766471,1.013757,1.2337879999999999,1.557237,1.821461,2.132879,2.5804259999999997,2.994241,3.32174,3.4591730000000003,3.25877,3.280299,3.531215,4.126469,4.388503,4.849806,5.269966999999999,5.433035,5.965797,6.3471720000000005,7.159477000000001,7.449266000000001,7.679715,8.305576,8.517128,8.802164,9.310723,9.841365,9.731325
13-2801094,,,,,,,,,,,,,0,0.38714299999999996,0.63443,0.854461,1.17791,1.442134,1.753552,2.201099,2.6149139999999997,2.942413,3.079846,2.879443,2.9009709999999997,3.151888,3.7481419999999996,4.009176,4.470479,4.89164,5.054708,5.586469999999999,5.967844,6.780149000000001,7.070939,7.299388,7.927249000000001,8.137801,8.422837,8.931396000000001,9.460037,9.349998
14-2801068,,,,,,,,,,,,,,0,0.246286,0.466318,0.789767,1.053991,1.365408,1.8129560000000002,2.226771,2.5542700000000003,2.763569,2.7313,2.752828,3.0037439999999997,3.5989989999999996,3.8610330000000004,4.322336,4.742496,4.9065650000000005,5.439327,5.820701000000001,6.632006,6.9217960000000005,7.152245,7.779106,7.990657000000001,8.275694,8.784252,9.313894,9.202855
15-2801049,,,,,,,,,,,,,,,0,0.220031,0.543481,0.807705,1.119122,1.56667,1.9804849999999998,2.307983,2.5172830000000004,2.717014,2.738542,2.9894580000000004,3.584713,3.846747,4.308049,4.7272099999999995,4.891279,5.425041,5.805415,6.617719999999999,6.906510000000001,7.136959,7.76382,7.9743710000000005,8.259408,8.768966,9.298608,9.187567999999999
16-2801039,,,,,,,,,,,,,,,,0,0.323449,0.587673,0.899091,1.346638,1.7604529999999998,2.087952,2.297252,2.496982,2.518511,2.769427,3.3646809999999996,3.6267160000000005,4.088018,4.508179,4.6722470000000005,5.2050089999999996,5.586384,6.397689,6.687478,6.917928,7.544789,7.7553399999999995,8.040376,8.548935,9.078577000000001,8.968537
17-2801018,,,,,,,,,,,,,,,,,0,0.26422399999999996,0.575642,1.023189,1.4370040000000002,1.764503,1.973803,2.1735330000000004,2.195062,2.4459779999999998,3.041232,3.3032660000000003,3.765569,4.183730000000001,4.347798,4.8815599999999995,5.262935,6.0742400000000005,6.364029,6.594479,7.22134,7.431891,7.716927,8.225486,8.755128,8.645088000000001
18-2801004,,,,,,,,,,,,,,,,,,0,0.311418,0.758965,1.17278,1.5002790000000001,1.7095790000000002,1.909309,1.930838,2.181754,2.7770080000000004,3.039042,3.500345,3.9205059999999996,4.083574,4.616336,4.998711,5.811016,6.099805,6.329255,6.958116,7.168667,7.453703,7.962262,8.491904,8.381864
19-2800976,,,,,,,,,,,,,,,,,,,0,0.44754799999999995,0.8613629999999999,1.1888610000000002,1.398161,1.597891,1.61942,1.870336,2.465591,2.727625,3.188927,3.6080879999999995,3.772157,4.305918,4.688293,5.499598000000001,5.7893870000000005,6.019837,6.645697999999999,6.855249000000001,7.140286,7.649844,8.179486,8.069446000000001
20-2806784,,,,,,,,,,,,,,,,,,,,0,0.414815,0.742314,0.951614,1.152017,1.3458729999999999,1.596789,2.192043,2.454077,2.91538,3.3355410000000005,3.4986089999999996,4.031371,4.412746,5.225051000000001,5.51584,5.745289,6.37215,6.582702,6.867738,7.377297,7.905939,7.795899
21-2800942,,,,,,,,,,,,,,,,,,,,,0,0.327499,0.536798,0.737201,0.931057,1.181974,1.7772279999999998,2.039262,2.5015650000000003,2.9207259999999997,3.084794,3.6175559999999995,3.9999300000000004,4.811235,5.101025,5.331474,5.958335,6.168887000000001,6.4539230000000005,6.9624820000000005,7.492122999999999,7.382084
22-2800937,,,,,,,,,,,,,,,,,,,,,,0,0.2093,0.409703,0.6035590000000001,0.854475,1.44973,1.7117639999999998,2.173066,2.592227,2.756296,3.290058,3.670432,4.481737,4.771526000000001,5.003976000000001,5.629837,5.841387999999999,6.125425,6.633983,7.163625,7.053585000000001
23-2800935,,,,,,,,,,,,,,,,,,,,,,,0,0.200403,0.394259,0.645175,1.24043,1.502464,1.964767,2.383927,2.547996,3.0807580000000003,3.462132,4.273437,4.5632269999999995,4.7936760000000005,5.421537,5.6320879999999995,5.916125,6.425683,6.955325,6.844286
24-2800931,,,,,,,,,,,,,,,,,,,,,,,,0,0.193856,0.444772,1.040027,1.3020610000000001,1.763364,2.182525,2.346593,2.879355,3.261729,4.073034,4.362824,4.593273,5.220134,5.430686,5.715722,6.22428,6.753922,6.643883
25-2800927,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250916,0.8461709999999999,1.1082049999999999,1.570508,1.988668,2.153737,2.686499,3.0668729999999997,3.879178,4.1689680000000005,4.399417,5.026278,5.236829,5.521866,6.030424,6.560066,6.449027
26-2800925,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.595255,0.857289,1.318591,1.737752,1.901821,2.4345830000000004,2.815957,3.6282620000000003,3.918051,4.147501,4.774362,4.985913,5.27095,5.778508,6.30815,6.19911
27-2800923,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265034,0.726337,1.145498,1.309566,1.842328,2.224702,3.036007,3.325797,3.556246,4.183107,4.3936589999999995,4.677695,5.187254,5.716895,5.606856
28-2800826,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46530299999999997,0.8844639999999999,1.048532,1.581294,1.962668,2.773973,3.0637630000000002,3.2942120000000004,3.9210730000000003,4.131625,4.416661,4.9252199999999995,5.454861,5.344822
29-2800919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41916099999999995,0.583229,1.115991,1.497366,2.308671,2.5984599999999998,2.82891,3.455771,3.666322,3.9513589999999996,4.459917,4.989559,4.879519
30-2800914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164069,0.6968310000000001,1.083205,1.89451,2.1843,2.414749,3.04161,3.252161,3.5371980000000005,4.045756,4.575398000000001,4.465358999999999
31-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.532762,0.9201370000000001,1.731442,2.021231,2.25168,2.878541,3.089093,3.374129,3.882688,4.41233,4.30229
32-2800904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386375,1.1976799999999999,1.4874690000000002,1.717919,2.34478,2.5553310000000002,2.8403680000000002,3.348926,3.878568,3.768528
33-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.811305,1.1010950000000002,1.331544,1.958405,2.168956,2.453993,2.962551,3.492193,3.382154
34-2800909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28979,0.520239,1.1471,1.357651,1.6426880000000001,2.151246,2.6953720000000003,2.805411
35-2800912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230449,0.85731,1.067862,1.352898,1.861457,2.405582,2.515622
36-2806928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.626861,0.837413,1.122449,1.6310069999999999,2.175133,2.285172
37-2800917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21055100000000002,0.49558800000000003,1.004146,1.5482719999999999,1.658311
38-2805385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285037,0.7935949999999999,1.33772,1.44776
39-2800920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.508558,1.052684,1.162723
40-2806927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.548125,0.658165
41-2806789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11004000000000001
42-2806636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
