순번_정류장ID,1-2807210,2-2800306,3-2800402,4-2800418,5-2800405,6-2800400,7-2800398,8-2800394,9-2800048,10-2800021,11-2800019,12-2800037,13-2806866,14-2806867,15-2800010,16-2804466,17-2800012,18-2800017,19-2807495,20-2807489,21-2807492,22-2807529,23-2807537,24-2807540,25-2807523,26-2807538,27-2807562,28-2807513,29-2807519,30-2803390,31-2803570,32-2803568,33-2805046,34-2805648,35-2803394,36-2803396,37-2803397,38-2803400,39-2803403
1-2807210,0,0.168043,0.524949,1.251257,1.788631,3.2002740000000003,3.4373480000000005,3.941047,4.990516,5.522139,6.098901000000001,6.680598,7.525766,8.187686,8.655130999999999,9.259115,10.943761,12.999277000000001,15.345322,18.210017,22.198186,25.618229,27.036596000000003,28.183041999999997,29.595476,31.988309,33.452073999999996,35.854161,37.607844,38.431645,39.25504,40.489387,41.19446,42.044213,42.412977000000005,42.963887,43.558665999999995,44.042640000000006,44.92881
2-2800306,,0,0.356906,1.083214,1.6205889999999998,3.0322310000000003,3.2693060000000003,3.7730050000000004,4.8224730000000005,5.354096,5.929858,6.512555,7.357723,8.019644,8.486089,9.091072,10.775718,12.832234,15.176279999999998,18.041974,22.031143,25.448186,26.869553000000003,28.012999,29.428433000000002,31.821265999999998,33.284031,35.686118,37.439801,38.263603,39.085997,40.321344,41.027417,41.87717,42.245934000000005,42.795844,43.391622999999996,43.873597,44.760768
3-2800402,,,0,0.726308,1.263682,2.675325,2.912399,3.4160980000000003,4.465567,4.99719,5.572952,6.154649,7.000816,7.661737,8.129182,8.734166,10.418811999999999,12.475327,14.820373000000002,17.685067999999998,21.673236,25.092279,26.512646999999998,27.657093,29.070527000000002,31.463359000000004,32.926125,35.328212,37.081895,37.907696,38.729091,39.963438000000004,40.669509999999995,41.520264000000005,41.887028,42.438938,43.033716999999996,43.518691,44.402861
4-2800418,,,,0,0.537375,1.9490180000000001,2.186092,2.689791,3.7392589999999997,4.271882,4.847644,5.429341,6.274508999999999,6.9364300000000005,7.403875,8.008858,9.693503999999999,11.74902,14.094066,16.95876,20.947929000000002,24.367972,25.786339,26.932785,28.345219,30.738052000000003,32.200818,34.602903999999995,36.356587,37.181389,38.002784000000005,39.239129999999996,39.943203000000004,40.792956,41.162721000000005,41.712631,42.306409,42.792384000000006,43.677554
5-2800405,,,,,0,1.411643,1.6487169999999998,2.152416,3.200885,3.7345080000000004,4.30927,4.890966000000001,5.736134,6.398055,6.8655,7.470484,9.15513,11.210645,13.555691,16.420385999999997,20.410554,23.828597,25.245964999999998,26.392411,27.807844,30.198677000000004,31.663443,34.06353,35.819213,36.642014,37.465409,38.700756,39.403828000000004,40.254582,40.624346,41.173256,41.769034999999995,42.253009000000006,43.141179
6-2800400,,,,,,0,0.24007399999999998,0.7437729999999999,1.7932419999999998,2.3258650000000003,2.901627,3.4833239999999996,4.3284910000000005,4.990412,5.457857,6.062841000000001,7.747487,9.803002000000001,12.148048,15.012742999999999,19.001911,22.419954,23.838322,24.985768,26.398202,28.793034000000002,30.2548,32.655887,34.41057,35.235371,36.056765999999996,37.293113,37.997186,38.848939,39.215703000000005,39.766613,40.359392,40.846365999999996,41.731536
7-2800398,,,,,,,0,0.503699,1.552168,2.084791,2.6605529999999997,3.242249,4.087416999999999,4.749338,5.216783,5.8217669999999995,7.506413,9.561928,11.906974,14.771669000000001,18.761837,22.18088,23.598248,24.744694,26.158127,28.551959999999998,30.013726000000002,32.416813,34.169496,34.993297,35.816691999999996,37.051039,37.756111,38.607865000000004,38.975629,39.526539,40.119318,40.605292,41.491462
8-2800394,,,,,,,,0,1.048469,1.581092,2.156854,2.7385509999999997,3.5837190000000003,4.245639,4.713083999999999,5.318068,7.002714,9.05823,11.403275,14.267970000000002,18.258138,21.676182,23.094549,24.240995,25.654429,28.048261,29.510027,31.912114000000003,33.665797,34.489598,35.311993,36.547340000000005,37.253413,38.103165999999995,38.47193,39.021840000000005,39.616619,40.101593,40.987763
9-2800048,,,,,,,,,0,0.536623,1.112385,1.6940819999999999,2.53925,3.2011700000000003,3.668615,4.273599,5.958245,8.013761,10.358806,13.223501,17.212670000000003,20.630713,22.04908,23.196526000000002,24.60996,27.002793,28.464558,30.867645,32.620328,33.445129,34.267524,35.502871,36.206944,37.057697,37.427461,37.975371,38.57215,39.055124,39.942294
10-2800021,,,,,,,,,,0,0.575762,1.157459,2.002627,2.664547,3.131993,3.7369760000000003,5.421622,7.477138,9.822183,12.686878,16.676047,20.094089999999998,21.512457,22.658903,24.073337,26.46517,27.927934999999998,30.330021999999996,32.083705,32.907506,33.729901,34.965247999999995,35.670321,36.521074,36.888838,37.439748,38.034527000000004,38.518501,39.405671999999996
