순번_정류장ID,1-2803491,2-2806937,3-2804966,4-2800663,5-2800655,6-2800654,7-2800340,8-2800624,9-2800619,10-2806215,11-2807461,12-2806729,13-2806731,14-2805743,15-2804896,16-2805037,17-2805221,18-2805232,19-2805872,20-2805230,21-2805331,22-2805579,23-2806912,24-2805449,25-2805840,26-2805330,27-2805560,28-2805838,29-2805334,30-2806005,31-2806170,32-2806829,33-2807268,34-2806683,35-2806865,36-2807302,37-2807520,38-2806627,39-2807429,40-2805676,41-2805630,42-2807038,43-2805632,44-2805634,45-2806163,46-2807626,47-2805703,48-2806807,49-2807439,50-2805702,51-2805700,52-2805698,53-2806024,54-2806031,55-2806083,56-2805637,57-2805693,58-2807325,59-2806483,60-2807343,61-2807031,62-2804433,63-2806619
1-2803491,0,0.468233,1.3184559999999999,1.6818560000000002,1.9401119999999998,2.195996,2.513945,3.053432,3.334829,3.6704559999999997,3.386108,3.744375,3.564007,3.4528,3.690373,4.0219830000000005,4.254277,4.596502,4.788482,5.012803,5.586507,5.927221,6.317376,6.9231240000000005,7.055813000000001,7.195701,7.4492910000000006,7.329536999999999,7.053350999999999,6.917142,6.869110000000001,7.346916,7.580838000000001,8.983357,9.656669,9.134926,10.184239,20.195387,20.235603,20.588981,21.042220999999998,21.360748,21.706691,22.336448,22.627646,23.010983,23.328065,23.755482999999998,23.967553,24.270217000000002,24.460433,24.463027,24.248767,23.886609,23.577831,23.699947,24.158393,26.047067000000002,26.205818,25.965428,29.348365,32.204545,32.545084
2-2806937,,0,0.850224,1.213624,1.4718799999999999,1.7277639999999999,2.045713,2.5852,2.866597,3.202224,2.9178759999999997,3.2761430000000002,3.095775,2.984568,3.223141,3.553751,3.784045,4.12927,4.32025,4.542571,5.118275,5.4579889999999995,5.8481440000000005,6.4558919999999995,6.588581,6.726469,6.981058,6.861305000000001,6.584119,6.44691,6.398878,6.878684,7.111606,8.516125,9.187437,8.666694,9.720007,19.732155,19.770371,20.123749,20.576989,20.895516,21.239459,21.871216,22.159414,22.542751000000003,22.864832999999997,23.286251,23.500321,23.806985,23.9972,23.994795,23.783534,23.421377,23.109599,23.231714999999998,23.693161,25.582835,25.740585,25.498196,29.115097,31.736313,32.080852
3-2804966,,,0,0.36340100000000003,0.621657,0.87754,1.19549,1.734977,2.0163740000000003,2.352,2.067652,2.425919,2.246552,2.135345,2.3739169999999996,2.705527,2.937822,3.281047,3.472026,3.6963480000000004,4.2700510000000005,4.610765,5.001921,5.606669,5.739357,5.879245,6.132835,6.013081,5.737896,5.600687000000001,5.552654,6.03046,6.264382,7.667901,8.344214,7.822471000000001,8.871784,18.882932,18.923148,19.276525,19.729766,20.048292,20.394235000000002,21.023992,21.31519,21.698527,22.015609,22.443027,22.655098000000002,22.957762,23.147976999999997,23.150572,22.936311,22.574153,22.265375,22.387491,22.845938,24.734612,24.893362,24.652972000000002,28.270874,30.892089000000002,31.232629
4-2800663,,,,0,0.258256,0.5141399999999999,0.832089,1.3715760000000001,1.652973,1.9886,1.704252,2.062519,2.402898,2.292691,2.530263,2.8618740000000003,3.094168,3.436393,3.6273730000000004,3.851694,4.425398,4.766112000000001,5.157267,5.762015,5.894704,6.034592,6.288181,6.168428,5.893242,5.756033,5.707999999999999,6.1858059999999995,6.418729,7.822247,8.50056,7.978816999999999,9.02813,19.039278,19.079494,19.432872,19.886112,20.204639,20.550581,21.180339,21.471536999999998,21.854874,22.171955999999998,22.599373,22.811444,23.114107999999998,23.304323,23.306918,23.092657,22.7305,22.421722,22.543837,23.002284,24.890957999999998,25.049708,24.809319,28.427220000000002,31.048434999999998,31.388975
5-2800655,,,,,0,0.255884,0.573833,1.113321,1.394717,1.7303439999999999,1.4459959999999998,1.8042630000000002,2.194846,2.530688,2.768261,3.099871,3.3321650000000003,3.67539,3.86637,4.090692,4.664395,5.005109,5.3962639999999995,6.001012,6.133701,6.273589,6.527179,6.407425,6.132239,5.995031,5.946998000000001,6.424804,6.658726,8.061245,8.738557,8.212814,9.262127,19.273275,19.313491,19.666869000000002,20.120109,20.438636,20.784579,21.414336,21.705534,22.088870999999997,22.405953,22.833371,23.045442,23.348105,23.538321,23.544916,23.326655,22.964497,22.655719,22.777835,23.236282,25.124955,25.283706,25.043316,28.661216999999997,31.282433,31.622972999999998
6-2800654,,,,,,0,0.31795,0.8624370000000001,1.143834,1.8274860000000002,1.543138,1.901405,2.291988,2.627831,2.866403,3.198013,3.430308,3.772532,3.9645120000000005,4.187834,4.760537,5.101251,5.492406,6.0991550000000005,6.230843,6.370731,6.6253210000000005,6.504567,6.230382,6.093173,6.04514,6.522946,6.756867999999999,8.157387,8.8327,8.310957,9.363269,19.371418,19.411633,19.768010999999998,20.218252,20.536777999999998,20.882721,21.511478,21.803676,22.186013,22.503095000000002,22.930513,23.142584,23.446247,23.639463,23.639058,23.424797,23.062639,22.753860999999997,22.875977,23.334424,25.223098,25.381848,25.144458,28.762359999999997,31.380575,31.721115
7-2800340,,,,,,,0,0.5444869999999999,0.8258840000000001,1.612565,1.568163,1.9264299999999999,2.317013,2.653855,2.890428,3.2230380000000003,3.453332,3.798557,3.9885370000000004,4.211858,4.7855620000000005,5.127276,5.517431,6.123179,6.255868,6.3957559999999996,6.648346000000001,6.529592,6.2544059999999995,6.116198000000001,6.069165,6.5479709999999995,6.7798929999999995,8.183411999999999,8.861724,8.338981,9.388294,19.399442,19.440658,19.790035999999997,20.242276,20.560803,20.911746,21.540503,21.831701000000002,22.211038000000002,22.529120000000002,22.960538,23.168608,23.475272,23.665488,23.663082,23.452822,23.091664,22.781886,22.901002,23.359448,25.248122,25.409873,25.166483,28.787384000000003,31.4096,31.745139
8-2800624,,,,,,,,0,0.28139699999999995,1.068077,1.023675,1.381943,1.7725259999999998,2.108368,2.34594,2.677551,2.9098450000000002,3.2520700000000002,3.44305,3.6673709999999997,4.241075,4.581789,4.972944,5.577692,5.710381,5.850269,6.103858,5.9841050000000005,5.708919,5.5717099999999995,5.523676999999999,6.001483,6.234406,7.6369240000000005,8.316237,7.790494,8.843807,18.850955,18.891171,19.244549,19.701789,20.016316,20.366258,20.992015,21.287214000000002,21.666551000000002,21.987633,22.41105,22.623120999999998,22.925785,23.116,23.122595,22.908334,22.546177,22.237399,22.355514000000003,22.813961,24.702635,24.861385000000002,24.620995999999998,28.238896999999998,30.864112,31.200652
9-2800619,,,,,,,,,0,0.7866810000000001,0.742279,1.1005459999999998,1.4911290000000001,1.826971,2.0645439999999997,2.396154,2.627448,2.971673,3.1626529999999997,3.386974,3.9606779999999997,4.301392,4.692547,5.297295,5.429983999999999,5.569872,5.823462,5.703708,5.428522,5.291314,5.243281,5.721087000000001,5.954008999999999,7.357528,8.03084,7.513097,8.56241,18.573558,18.613774,18.963151999999997,19.420392,19.734919,20.080862,20.714619,21.005817,21.389154,21.706235999999997,22.133654,22.345724,22.644388,22.838604,22.841198000000002,22.626938,22.26478,21.956001999999998,22.074118,22.536564000000002,24.425238,24.583989000000003,24.343598999999998,27.9575,30.582715999999998,30.923254999999997
10-2806215,,,,,,,,,,0,0.48159799999999997,0.839865,1.230449,1.567291,1.804863,2.136473,2.367768,2.710993,2.901972,3.1262939999999997,3.699997,4.040711,4.431867,5.036615,5.170303,5.309191,5.562781,5.444028,5.167842,5.030633,4.9826,5.460406,5.693328,7.096847,7.771160000000001,7.249417,8.29873,18.309878,18.350094,18.703471,19.156712,19.475238,19.821181,20.450938,20.742136,21.125473,21.442555,21.869973,22.082044,22.384708,22.574923000000002,22.577517999999998,22.363257,22.0011,21.692321,21.814436999999998,22.272884,24.161558,24.320307999999997,24.079918,27.69782,30.319034999999996,30.659575
