순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2806302,21-2804028,22-2804703,23-2804021,24-2806407,25-2804018,26-2806405,27-2804017,28-2804015,29-2804013,30-2804010,31-2804009,32-2804007,33-2804005,34-2804003,35-2804001,36-2803999,37-2804768,38-2803942,39-2803940,40-2806356,41-2804055,42-2804600,43-2806304,44-2800295,45-2804482,46-2800300,47-2805078,48-2800296,49-2800298
11-2804712,,,,,,,,,,,0,0.270432,0.545117,1.243292,2.143615,2.3038849999999997,2.8571560000000003,3.562179,3.993097,4.361930999999999,4.807264,5.018077,5.2242180000000005,5.534321,5.780801,6.170852,6.484162,6.794821000000001,7.216521000000001,7.577342,7.98106,8.278193,8.629837,8.890506,9.257114,8.918239999999999,8.352627,8.829939,9.617471,9.868843,10.517777,11.821895,12.229991,11.789823,11.402874,10.887389,10.300164,9.388353,9.623892
12-2800276,,,,,,,,,,,,0,0.274685,0.9728600000000001,1.8731830000000003,2.0334529999999997,2.5867240000000002,3.291747,3.722665,4.091499,4.5368319999999995,4.7476449999999994,4.953786,5.263889,5.510369,5.900419,6.21373,6.524389,6.9460880000000005,7.306908999999999,7.710627000000001,8.007761,8.359405,8.620074,8.986682,8.649808,8.084195,8.560507000000001,9.346039,9.599411,10.247345,11.551463,11.961559,11.518391000000001,11.133442,10.616957000000001,10.030732,9.11992,9.35246
13-2800277,,,,,,,,,,,,,0,0.698175,1.598498,1.758768,2.312039,3.0170619999999997,3.4479800000000003,3.816814,4.262147,4.47296,4.679101,4.989204,5.235684,5.625734,5.939045,6.249704,6.671403,7.032224,7.435942,7.733076,8.084719999999999,8.345388999999999,8.711997,8.374122999999999,7.808510000000001,8.285822,9.071354,9.324726,9.97166,11.275778,11.685874,11.242706,10.858757,10.341272,9.756047,8.844235000000001,9.077775
14-2803597,,,,,,,,,,,,,,0,0.900323,1.0605930000000001,1.6138649999999999,2.3188880000000003,2.749806,3.11864,3.5639730000000003,3.774785,3.980927,4.291029,4.537509,4.92756,5.24087,5.551529,5.973229,6.33405,6.737767999999999,7.034902000000001,7.386546000000001,7.647214,8.013822,7.675948,7.110335000000001,7.5876470000000005,8.37318,8.626551,9.273485,10.577603,10.987699000000001,10.545531,10.160582000000002,9.643097000000001,9.057872,8.146061,8.379601
15-2806642,,,,,,,,,,,,,,,0,0.16027,0.713542,1.419565,1.850483,2.2193169999999998,2.6646490000000003,2.8754619999999997,3.081604,3.3917059999999997,3.638186,4.028237,4.341547,4.652206,5.073906,5.434727,5.838445,6.135579,6.487223,6.747891,7.114499,6.775625,6.210012,6.687324,7.472856,7.726228,8.373161999999999,9.67728,10.087375999999999,9.645208,9.260259,8.742774,8.157549000000001,7.245738,7.479278
16-2804030,,,,,,,,,,,,,,,,0,0.553272,1.259295,1.6902130000000002,2.059047,2.50438,2.715193,2.921334,3.231437,3.4779160000000005,3.8679669999999997,4.181278,4.491937,4.913636,5.274457,5.678175,5.975308999999999,6.326953,6.5876220000000005,6.95423,6.616356,6.050742,6.528055,7.313586999999999,7.566959,8.213892999999999,9.51801,9.928106,9.485939,9.100989,8.583504,7.99828,7.086467999999999,7.3200080000000005
17-2800279,,,,,,,,,,,,,,,,,0,0.706023,1.136941,1.505775,1.951108,2.161921,2.368062,2.6781650000000004,2.924645,3.3146949999999995,3.6280059999999996,3.9386650000000003,4.360364,4.721185,5.124903,5.422037,5.773681,6.03435,6.400958,6.062084,5.4964699999999995,5.973783,6.759314999999999,7.013686999999999,7.660621000000001,8.963739,9.374834,8.931667,8.546717,8.030233,7.4450080000000005,6.533196,6.766736
18-2804029,,,,,,,,,,,,,,,,,,0,0.43791800000000003,0.806752,1.2520850000000001,1.462898,1.669039,1.9791419999999997,2.225622,2.615672,2.928983,3.239642,3.661341,4.022162000000001,4.42588,4.723014,5.074658,5.3353269999999995,5.701935,5.365061,4.799448,5.2767599999999995,6.062292,6.315664,6.962598,8.266716,8.676812,8.234644,7.849695,7.332210000000001,6.7469850000000005,5.835173,6.068713
19-2800282,,,,,,,,,,,,,,,,,,,0,0.36883499999999997,0.814167,1.02498,1.2311219999999998,1.541224,1.7877040000000002,2.177755,2.4910650000000003,2.801724,3.223424,3.5842449999999997,3.9879629999999997,4.285097,4.6367400000000005,4.897409,5.264017,4.925143,4.35953,4.837842,5.623374,5.8757459999999995,6.52268,7.827798,8.237894,7.795725999999999,7.410777,6.893292,6.308066999999999,5.395256,5.628794999999999
20-2806302,,,,,,,,,,,,,,,,,,,,0,0.445333,0.656146,0.862287,1.17239,1.4188690000000002,1.80892,2.122231,2.43289,2.854589,3.21541,3.619128,3.916262,4.267906,4.528575,4.895183,5.094631,4.528018,5.005330000000001,5.790863,6.044233999999999,6.691167999999999,7.995286,8.405382000000001,7.963214,7.578264999999999,7.06078,6.475555,5.564744,5.797283999999999
21-2804028,,,,,,,,,,,,,,,,,,,,,0,0.210813,0.416954,0.727057,0.9735370000000001,1.363587,1.676898,1.987557,2.4092569999999998,2.770077,3.173795,3.470929,3.822573,4.083242,4.44985,4.838036,4.973351,5.451663,6.237195,6.4905669999999995,7.135501,8.441619000000001,8.849715,8.408547,8.024598,7.507113,6.919888,6.008077,6.243616
22-2804703,,,,,,,,,,,,,,,,,,,,,,0,0.20614200000000002,0.5162439999999999,0.762724,1.152775,1.466085,1.7767439999999999,2.198444,2.5592650000000003,2.9629830000000004,3.2601169999999997,3.611761,3.872429,4.239037000000001,4.627224,5.184164,5.661476,6.447008,6.70038,7.347314,8.651432000000002,9.061528,8.62036,8.234411,7.716925999999999,7.132700999999999,6.219889,6.453429
23-2804021,,,,,,,,,,,,,,,,,,,,,,,0,0.310102,0.556582,0.946633,1.259944,1.570603,1.992302,2.355123,2.758841,3.055975,3.4076190000000004,3.6682879999999995,4.034895,4.423082,4.988695,5.495721,6.2812529999999995,6.534625,7.181559,8.485676,8.895772000000001,8.825501,8.440552,7.923067,7.338842,6.4270309999999995,6.659571000000001
24-2806407,,,,,,,,,,,,,,,,,,,,,,,,0,0.24648,0.6365310000000001,0.9498409999999999,1.2605,1.6822,2.0450209999999998,2.4487389999999998,2.745873,3.097517,3.3581849999999998,3.724793,4.11298,4.678593,5.185618,5.97115,6.224522,6.871455999999999,8.175574000000001,8.58567,9.065502,8.680553,8.163067999999999,7.577843,6.666032,6.899572
25-2804018,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39005100000000004,0.703361,1.0140200000000001,1.43572,1.798541,2.202259,2.499393,2.851037,3.1117060000000003,3.4783129999999995,3.8665,4.432112999999999,4.939139,5.724671,5.978043,6.624977,7.929094,8.339189999999999,8.819022,8.434073,7.916588000000001,7.331364,6.4195519999999995,6.653092
26-2806405,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313311,0.62397,1.045669,1.40849,1.8122080000000003,2.109342,2.460986,2.7216549999999997,3.088263,3.4764489999999997,4.0420620000000005,4.549087999999999,5.33462,5.587992,6.234926000000001,7.5390440000000005,7.949139,8.428972,8.044022,7.526536999999999,6.941313,6.029501,6.263041
27-2804017,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310659,0.732359,1.0951799999999998,1.498898,1.7960310000000002,2.147675,2.408344,2.774952,3.163138,3.7287519999999996,4.235777,5.021309,5.274681,5.921615,7.225733,7.635828999999999,8.115661,7.730712,7.213227000000001,6.628002,5.716191,5.949730000000001
28-2804015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4217,0.784521,1.188239,1.485373,1.837017,2.097685,2.464293,2.85248,3.418093,3.925118,4.71065,4.964022,5.610956,6.915074000000001,7.32517,7.805002,7.420053,6.902568,6.317343,5.405532,5.6390720000000005
29-2804013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362821,0.7665390000000001,1.0636729999999999,1.415317,1.675986,2.042593,2.43078,2.996393,3.503419,4.288951,4.5423230000000006,5.189257,6.493374,6.9034699999999996,7.3833020000000005,6.998353,6.480868,5.895644,4.983832,5.217372
30-2804010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40371799999999997,0.700852,1.0524959999999999,1.313165,1.679773,2.067959,2.633572,3.140598,3.92613,4.179501999999999,4.826436,6.130554,6.540649,7.020482,6.635532,6.118047,5.5328230000000005,4.621011,4.854551
31-2804009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297134,0.648778,0.9094469999999999,1.276054,1.664241,2.229854,2.7368799999999998,3.522412,3.775784,4.422718,5.7268349999999995,6.136931,6.616764,6.231814,5.714329,5.129105,4.217293,4.450833
32-2804007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.351644,0.612313,0.9789209999999999,1.367107,1.93272,2.439746,3.225278,3.47865,4.125584,5.429702,5.839798,6.31963,5.934680999999999,5.417196,4.831971,3.9201589999999995,4.153699
33-2804005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260669,0.6272770000000001,1.015463,1.581076,2.088102,2.873634,3.127006,3.77394,5.078058,5.488154,5.967986,5.583037,5.065551999999999,4.480327,3.568515,3.802055
34-2804003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366608,0.754794,1.320408,1.827433,2.612965,2.8663369999999997,3.513271,4.817389,5.227485,5.707317,5.322368,4.804883,4.219658,3.307847,3.541386
35-2804001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388187,0.9538,1.460825,2.2463580000000003,2.499729,3.146663,4.450781,4.8608769999999994,5.3407089999999995,4.95576,4.438275,3.85305,2.941239,3.174779
36-2803999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.565613,1.072639,1.858171,2.111543,2.758477,4.062595,4.472691,4.952523,4.567574,4.050089,3.464864,2.553052,2.7865919999999997
37-2804768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507026,1.292558,1.54593,2.192864,3.496981,3.9070769999999997,4.386909999999999,4.0019599999999995,3.484475,2.899251,1.987439,2.2209790000000003
38-2803942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.785532,1.038904,1.6858380000000002,2.991956,3.402052,3.961778,4.346727,3.961788,3.3765629999999995,2.4647509999999997,2.6982909999999998
39-2803940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253372,0.9003059999999999,2.206424,2.61652,3.176247,3.561196,4.078681,4.162095,3.250284,3.483823
40-2806356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.646934,1.953052,2.363148,2.922874,3.3078230000000004,3.825308,4.410533,3.503655,3.737195
41-2804055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3061180000000001,1.716214,2.2759400000000003,2.660889,3.1783740000000003,3.7635989999999997,4.15059,4.384129
42-2804600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.414096,0.973823,1.3587719999999999,1.876257,2.461481,3.422293,3.1887529999999997
43-2806304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5597270000000001,0.9446760000000001,1.462161,2.047385,3.008197,2.774657
44-2800295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384949,0.9024340000000001,1.487659,2.448471,2.214931
45-2804482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5174850000000001,1.10271,2.0635209999999997,1.829982
46-2800300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.585225,1.546036,1.312497
47-2805078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9608120000000001,0.727272
48-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23354
49-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
