순번_정류장ID,30-2803394,31-2805673,32-2803403,33-2805014,34-2807528,35-2800108,36-2807508,37-2807498,38-2807501,39-2807560,40-2807559,41-2807555,42-2807278,43-2807511,44-2807544,45-2807533,46-2807532,47-2807527,48-2807506,49-2802941,50-2802865,51-2802949,52-2802963,53-2802956,54-2802984,55-2802529,56-2802558,57-2807488
30-2803394,0,0.9987219999999999,2.515833,4.17847,5.437926,7.448192999999999,9.225172,10.83041,12.489738000000001,15.133443,18.406929,27.220553999999996,29.628889,31.144375,34.257881,36.946275,39.731111,39.944511,41.332591,43.344742,43.014589,43.921552,44.74688,45.074540999999996,45.532591,47.807586,48.39175,48.01014
31-2805673,,0,1.517112,3.179748,4.439204,6.449472,8.22645,9.831688,11.491016,14.134720999999999,17.408207,26.221832,28.630167,30.145653999999997,33.260159,35.947554,38.732389000000005,40.944232,42.332312,44.343464000000004,44.013311,44.920274,45.746602,46.072263,46.531312,48.807308,49.390471999999995,49.006861
32-2803403,,,0,1.670637,2.930093,4.940361,6.717339,8.322577,9.981906,12.625611,15.899097,24.712721,27.121056,28.636543,31.751047999999997,34.437443,37.224278000000005,41.001497,43.272577000000005,45.859575,45.530421999999994,46.437385,47.262713,47.591374,48.048424,49.551082,48.540918,47.562528
33-2805014,,,,0,1.259457,3.269724,5.046702,6.651941000000001,8.311269,10.954974,14.22846,23.042085,25.45042,26.965906,30.080412,32.767806,35.553641999999996,39.331860999999996,41.601941,45.295289000000004,46.465439,46.572479,47.10973,47.437391,47.916441,47.878446000000004,46.870281,45.891892
34-2807528,,,,,0,2.010268,3.787246,5.392485,7.051813,9.695518,12.969004,21.782628,24.190963,25.70645,28.819956,31.50735,34.293186,38.071405,40.342484999999996,44.035833000000004,45.204983,45.313023,45.850274,46.177935,46.656985,46.620989,45.609825,44.632436
35-2800108,,,,,,0,1.791455,3.856217,5.5155449999999995,8.15925,11.432736,20.246361,22.654695999999998,24.170182,27.284688,29.972082,32.757918,36.536137,38.807217,42.499565999999994,43.668715,43.776755,44.314006,44.641667,45.120717,45.084722,44.073557,43.097167999999996
36-2807508,,,,,,,0,2.065762,3.7250900000000002,6.3687949999999995,9.642281,18.455906,20.864241,22.379727,25.493233,28.180627,30.966463,34.744682,37.015762,40.709109999999995,41.879259999999995,41.9863,42.523551,42.851212,43.330262,43.292266999999995,42.284102000000004,41.305713
37-2807498,,,,,,,,0,1.659329,4.303033999999999,7.5765199999999995,16.390144,18.798479,20.313966,23.428472,26.115866,28.900701,32.679921,34.95,38.643349,39.813499,39.920539,40.45779,40.785451,41.264501,41.227505,40.217341,39.239951
38-2807501,,,,,,,,,0,2.657706,5.931192,14.744816,17.153151,18.668638,21.782144,24.469538,27.255373,31.033592,33.304672,36.998021,38.168171,38.275211,38.812462,39.140122999999996,39.619172,39.581177000000004,38.572013,37.595622999999996
39-2807560,,,,,,,,,,0,3.273487,12.087111,14.495446,16.010932999999998,19.124439000000002,21.811833,24.597669,28.376888,30.646967999999998,34.340315999999994,35.510466,35.617506,36.154757000000004,36.482418,36.961467999999996,36.924473,35.916308,34.937919
40-2807559,,,,,,,,,,,0,8.831625,11.23996,12.755446000000001,15.869952,18.557346,21.343182000000002,25.120401,27.392481,31.084829,32.254979,32.362019000000004,32.89927,33.226931,33.705981,33.668986,32.659821,31.681432
41-2807555,,,,,,,,,,,,0,2.4083349999999997,3.923822,7.038328,9.725722,12.511558,16.289776999999997,18.559857,22.253204999999998,23.423354999999997,23.530395000000002,24.067646,24.395307,24.874357,24.837362,23.827197,22.849808
42-2807278,,,,,,,,,,,,,0,1.5624870000000002,4.675993,7.364387,10.150222,13.928442,16.199521,20.06987,21.25102,21.35106,21.888310999999998,22.215972,22.695021,22.665026,21.655862,20.677472
43-2807511,,,,,,,,,,,,,,0,3.113506,5.8009,8.586736,12.365955,14.636035000000001,18.507382999999997,19.818464000000002,19.788573,20.325824,20.653485,21.132535,21.234471,20.223306,19.245917000000002
44-2807544,,,,,,,,,,,,,,,0,2.687394,5.47323,9.252449,11.521529,15.392878,16.705026999999998,16.674067,17.211318,17.538979,18.018029000000002,19.099034,19.630188,19.247578
45-2807533,,,,,,,,,,,,,,,,0,3.439836,7.2180550000000006,9.488135,13.359482999999999,14.671632999999998,14.640673000000001,15.177923999999999,15.505585,15.984635,17.06564,17.596794,17.214184
46-2807532,,,,,,,,,,,,,,,,,0,3.781219,6.051299,9.922647999999999,11.234798,11.203838000000001,11.741089,12.06875,12.547799000000001,13.628804,14.159958999999999,13.778348000000001
47-2807527,,,,,,,,,,,,,,,,,,0,2.2730799999999998,6.144429,7.456579,7.425619,7.96287,8.290531,8.76958,9.850585,10.381739999999999,10.000129
