순번_정류장ID,1-2805953,2-2806527,3-2806526,4-2806910,5-2806429,6-2805649,7-2805659,8-2802210,9-2802213,10-2802220,11-2801901,12-2805900,13-2801903,14-2801864,15-2801842,16-2801840,17-2801838,18-2801836,19-2801820,20-2802268,21-2802276,22-2801814,23-2801811,24-2801818,25-2805040,26-2802248,27-2802230,28-2805977,29-2802217,30-2805534,31-2802203,32-2802199,33-2802198,34-2802192,35-2802175,36-2801848,37-2802181,38-2802178,39-2802797,40-2802795,41-2802787,42-2802771,43-2802758,44-2802714,45-2802696,46-2802689,47-2802708,48-2802731,49-2802755,50-2802776,51-2802800,52-2802815,53-2802826,54-2802834,55-2802833,56-2802832,57-2802846,58-2802886,59-2802934,60-2802984,61-2803578,62-2802646,63-2803032,64-2803031,65-2803025,66-2803023,67-2803016,68-2802995,69-2802957,70-2802933,71-2802911,72-2802891,73-2805153,74-2805154
11-2801901,,,,,,,,,,,0,0.7101109999999999,0.924782,1.320119,1.667619,1.929654,2.147081,1.816859,1.4100030000000001,1.447231,1.778593,2.204226,2.401052,2.310135,2.464137,2.8761189999999996,3.177237,2.699214,2.2870060000000003,2.454031,2.889095,3.024084,3.3012690000000005,4.217171,5.255022,5.535381,5.848051,6.255889,6.481054,6.6845289999999995,6.874880999999999,7.169088,7.413342,7.949089,8.304371000000002,8.751055000000001,9.170788,8.805838,8.601294000000001,8.190825,8.1087,8.455805,8.844349000000001,9.078054,9.276371000000001,9.925381,10.455333,10.175381,9.69213,9.585881,9.468534,9.866498,10.164201,10.424589,10.596237,10.699784,10.919018,11.15254,11.090257000000001,10.906842999999999,10.735597,10.881716,10.513881,10.194847
12-2805900,,,,,,,,,,,,0,0.214671,0.621008,0.968508,1.230543,1.447971,1.1177489999999999,0.710892,0.74812,1.079482,1.505115,1.7019419999999998,1.611025,1.7650259999999998,2.177009,2.478126,2.986675,2.995117,3.162142,3.597206,3.732195,4.00938,4.925282,5.962133000000001,6.2424919999999995,6.555161999999999,6.9639999999999995,7.189164999999999,7.39164,7.582992,7.877199000000001,8.121453,8.6572,9.012482,9.459166,9.877899000000001,9.513949,9.307405000000001,8.899936,8.815811,9.161916,9.55146,9.786164999999999,9.984482,10.634492,11.162444,10.883492,10.400241000000001,10.293992,10.176644999999999,10.574608999999999,10.872311999999999,11.1327,11.304348,11.407895,11.627129,11.860650999999999,11.798368,11.614954,11.443708,11.589827,11.221992,10.902958
13-2801903,,,,,,,,,,,,,0,0.40633800000000003,0.753838,1.015873,1.2333,0.903078,0.49622200000000005,0.533449,0.8648110000000001,1.290445,1.487271,1.396354,1.5503559999999998,1.9623380000000001,2.263455,2.772005,3.184213,3.376813,3.8118769999999995,3.9468660000000004,4.224051,5.139952,6.176803,6.4571629999999995,6.769832000000001,7.177671000000001,7.402836,7.435689999999999,7.520338000000001,7.814545,8.058799,8.594545,8.949827,9.396511,9.816244000000001,9.451294,9.245751,8.836281,8.754156,9.100261,9.489805,9.693511,9.891827000000001,10.541838,11.070789,10.790838,10.307586,10.201338,10.08399,10.481954,10.779657,11.040045,11.211692999999999,11.315241,11.534475,11.767996,11.705713000000001,11.522299,11.351053,11.497173,11.129338,10.810303999999999
14-2801864,,,,,,,,,,,,,,0,0.3525,0.614535,0.852038,0.976741,0.5698840000000001,0.607112,0.938474,1.364107,1.560934,1.470017,1.624018,2.036,2.3371180000000003,2.8456669999999997,3.257875,3.55215,3.987214,4.122203,4.399388,5.258290000000001,6.296141,6.5765,6.86717,7.275008000000001,7.500172999999999,7.509352000000001,7.593999999999999,7.888207,8.132461,8.668208,9.023489999999999,9.470174,9.889907000000001,9.524957,9.319413,8.910944,8.827819,9.173924000000001,9.563467999999999,9.767173,9.965489999999999,10.6145,11.143452,10.8645,10.381249,10.275,10.157653,10.555617,10.85332,11.113708,11.285356,11.388902999999999,11.608137,11.841659,11.779376,11.595962,11.424716,11.570835,11.203,10.883966000000001
15-2801842,,,,,,,,,,,,,,,0,0.26303499999999996,0.500538,0.83076,0.821384,0.858612,1.189974,1.615607,1.812434,1.817516,1.971518,2.3835,2.684618,3.193167,3.605375,3.89965,4.334714,4.469703,4.746887999999999,5.60679,6.643641000000001,6.9239999999999995,7.215669999999999,7.622508,7.846673,7.8558520000000005,7.9415,8.235707000000001,8.478961,9.015708,9.36999,9.817674,10.237406,9.871457000000001,9.666913000000001,9.258444,9.173319000000001,9.522424,9.909968,10.114673,10.31299,10.962,11.491952000000001,11.212,10.728749,10.6225,10.505153,10.903117,11.199819999999999,11.460208,11.631855,11.736403,11.954637,12.189159,12.125876,11.942461999999999,11.771216,11.918335,11.5495,11.231466000000001
16-2801840,,,,,,,,,,,,,,,,0,0.23750300000000002,0.567725,0.859419,0.896647,1.228009,1.6536419999999998,1.850469,2.079552,2.2335529999999997,2.6455349999999997,2.946653,3.455202,3.86741,4.161684999999999,4.596749,4.731738,5.008923,5.867825,6.905676,7.186035,7.476705,7.884542999999999,8.109708,8.118886999999999,8.203535,8.497742,8.741996,9.277743,9.633025,10.079709,10.499442,10.134492,9.929948,9.520479,9.436354,9.784459,10.174002999999999,10.376708,10.575025,11.224035,11.753987,11.474035,10.990784,10.884535000000001,10.767188,11.165152,11.462855000000001,11.723243,11.894891000000001,11.998438,12.217672,12.451194000000001,12.388911,12.205497,12.034251,12.18037,11.812535,11.493501
17-2801838,,,,,,,,,,,,,,,,,0,0.33022199999999996,0.737079,1.060074,1.3914360000000001,1.8170689999999998,2.013896,2.296979,2.450981,2.862963,3.16408,3.672629,4.0848379999999995,4.379112,4.814176,4.949165,5.226351,6.085252,7.1231029999999995,7.403461999999999,7.694132000000001,8.10297,8.327136,8.336314999999999,8.420962,8.715169,8.959423,9.49517,9.850452,10.297136,10.716869,10.351919,10.147376,9.737906,9.654781,10.001886,10.39143,10.594135000000001,10.792452,11.441462,11.971414,11.691463,11.208211,11.101963,10.984615,11.382579,11.680282,11.940669999999999,12.112318,12.215866,12.435099000000001,12.668621,12.606338000000001,12.422924,12.251678,12.397798,12.029963,11.710929
18-2801836,,,,,,,,,,,,,,,,,,0,0.406857,0.7298520000000001,1.0612139999999999,1.486848,1.6836740000000001,1.9667569999999999,2.120759,2.532741,2.833858,3.342407,3.7546160000000004,4.04889,4.483954,4.618943,4.896129,5.75603,6.7928809999999995,7.07424,7.36291,7.770749,7.995914,8.005092999999999,8.089739999999999,8.384947,8.628200999999999,9.163948,9.51923,9.965914,10.385647,10.021697,9.816154,9.405683999999999,9.324558999999999,9.671664,10.060208,10.262913000000001,10.46123,11.111239999999999,11.640191999999999,11.361241,10.876989,10.771741,10.653393,11.051357000000001,11.34906,11.609448,11.781096,11.884644,12.103877,12.338399,12.275116,12.091702,11.920456,12.066576,11.698741,11.379707000000002
19-2801820,,,,,,,,,,,,,,,,,,,0,0.322996,0.654358,1.079991,1.276817,1.5599,1.713902,2.125884,2.427002,2.935551,3.3477589999999995,3.6420339999999998,4.077098,4.212087,4.489272,5.349173,6.387025,6.667383999999999,6.956053999999999,7.364892,7.589057,7.598236,7.682884,7.977091000000001,8.221345,8.757091,9.112374,9.559058,9.97979,9.61484,9.409297,9.000828,8.915703,9.262807,9.654352000000001,9.856057,10.054374000000001,10.704384,11.233335,10.954384,10.470133,10.363883999999999,10.246536,10.6455,10.942203,11.202592,11.374239,11.477787,11.697021000000001,11.930543,11.86926,11.684845,11.5136,11.660719,11.291884,10.97285
20-2802268,,,,,,,,,,,,,,,,,,,,0,0.331362,0.756996,0.953822,1.238872,1.4919069999999999,1.903889,2.205006,2.713555,3.1257639999999998,3.420038,3.8551019999999996,3.9900910000000005,4.267277,5.1261779999999995,6.164029,6.444388,6.735058,7.1428970000000005,7.368061999999999,7.377241000000001,7.460889,7.755095,7.9993490000000005,8.535096000000001,8.891378,9.337062,9.756795,9.392845,9.187302,8.776832,8.693707,9.041812,9.431356,9.634061,9.832378,10.483388,11.01234,10.732389,10.249137,10.142889,10.024541000000001,10.422505000000001,10.720208,10.981596000000001,11.153244,11.256791999999999,11.476025,11.709547,11.647264,11.46385,11.291604,11.438724,11.070889,10.751855
21-2802276,,,,,,,,,,,,,,,,,,,,,0,0.425634,0.62246,0.90751,1.1605450000000002,1.572527,1.8736439999999999,2.3821939999999997,2.794402,3.088676,3.52374,3.658729,3.935915,4.794816,5.832667,6.1130260000000005,6.402696,6.810535000000001,7.0367,7.044878999999999,7.129527,7.424733,7.667986999999999,8.204734,8.560016000000001,9.0057,9.426433,9.060483,8.85694,8.44547,8.362345,8.71045,9.099994,9.303699,9.502016000000001,10.152027,10.680978,10.400027,9.917775,9.810527,9.694179,10.091142999999999,10.389846,10.650234,10.820882000000001,10.92543,11.144663000000001,11.378185,11.315902000000001,11.132488,10.961242,11.106361999999999,10.738527000000001,10.419493
22-2801814,,,,,,,,,,,,,,,,,,,,,,0,0.196826,0.48187700000000006,0.8769110000000001,1.288893,1.590011,2.09856,2.510768,2.805043,3.240107,3.375096,3.652281,4.511182,5.549034,5.830393,6.120063,6.527901,6.752066,6.761245,6.845892999999999,7.1401,7.384353999999999,7.9201,8.275383,8.722067,9.141799,8.776849,8.572306,8.162837,8.078712,8.426816,8.815361,9.019066,9.217383,9.866392999999999,10.395344,10.116392999999999,9.633142,9.526893,9.409545,9.807509,10.105212,10.365601,10.537248,10.640796,10.86003,11.093552,11.031269,10.847854,10.676609,10.822728,10.454892999999998,10.135859
23-2801811,,,,,,,,,,,,,,,,,,,,,,,0,0.285051,0.680085,1.092067,1.3931850000000001,1.901734,2.313942,2.608217,3.0432810000000003,3.17827,3.455455,4.314356,5.352208,5.632567,5.922237,6.331075,6.55624,6.564419,6.650067,6.943274000000001,7.1875279999999995,7.723274000000001,8.078557,8.525241000000001,8.944973,8.580022999999999,8.37448,7.965011,7.882886,8.229989999999999,8.619534,8.822239999999999,9.020557,9.669567,10.198518,9.919567,9.436316,9.331067,9.212719,9.610683,9.908386,10.169775,10.340422,10.44397,10.663203999999999,10.896726,10.835443,10.651028,10.479782,10.626902000000001,10.259067,9.940033
24-2801818,,,,,,,,,,,,,,,,,,,,,,,,0,0.39803499999999997,0.810017,1.111134,1.619683,2.031892,2.326166,2.76123,2.896219,3.173405,4.032306,5.070157,5.350516000000001,5.641186,6.049025,6.27419,6.283369,6.368016000000001,6.662223,6.906477000000001,7.442224,7.797505999999999,8.24419,8.663922999999999,8.298973,8.09343,7.683960000000001,7.600835000000001,7.9489399999999995,8.337484,8.541189,8.739506,9.388516000000001,9.917468,9.638517,9.155265,9.049017,8.931669,9.329633,9.627336,9.887724,10.059372,10.16292,10.382153,10.615675,10.553392,10.369978,10.198732000000001,10.344852000000001,9.977017,9.657983
25-2805040,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41598199999999996,0.7171,1.225649,1.637857,1.932132,2.367196,2.502185,2.77937,3.638271,4.677123,4.956482,5.247152,5.65399,5.880155,5.889334,5.973982,6.268189,6.512443,7.047189,7.402472,7.850156,8.268888,7.903938,7.699395,7.288925999999999,7.205800999999999,7.552906,7.94245,8.146155,8.345472000000001,8.993482,9.522434,9.243482,8.761231,8.653982000000001,8.537635,8.934599,9.233300999999999,9.493689999999999,9.664337,9.768885000000001,9.987119,10.220641,10.158358,9.974944,9.803697999999999,9.949817,9.581982,9.263948
26-2802248,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304118,0.812667,1.224876,1.51915,1.954214,2.089203,2.366389,3.22529,4.263141,4.5435,4.85617,5.2640080000000005,5.489173,5.635351999999999,5.72,6.014207,6.2584610000000005,6.794208,7.149489999999999,7.596174,8.015907,7.650957000000001,7.446414,7.036944,6.953819,7.300924,7.690467999999999,7.893173,8.09149,8.7415,9.269452000000001,8.990501,8.507249,8.401,8.283653,8.681617,8.97932,9.239708,9.411356,9.514904,9.734136999999999,9.967659,9.905375999999999,9.721962,9.550716,9.696836,9.329,9.009966
27-2802230,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50855,0.920758,1.216032,1.651096,1.786085,2.063271,2.979172,4.016023000000001,4.297382,4.609051999999999,5.016891,5.242056,5.445531,5.579118,5.873325,6.117579,6.653325,7.008608000000001,7.455292,7.875024000000001,7.510074,7.304531,6.895061999999999,6.811936,7.159041,7.548585000000001,7.7522910000000005,7.950608,8.599618,9.128569,8.849618,8.366367,8.260117999999999,8.14277,8.540734,8.838436999999999,9.098825,9.270472999999999,9.374021,9.593255000000001,9.826775999999999,9.764494000000001,9.581078999999999,9.409833,9.555953,9.188118,8.869083999999999
28-2805977,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.412208,0.707483,1.142547,1.277536,1.554721,2.470623,3.5074739999999998,3.787833,4.101503,4.508341000000001,4.734506,4.937981,5.127333,5.422540000000001,5.665794,6.202541,6.556823,7.004507,7.424239999999999,7.0582899999999995,6.853746000000001,6.445277,6.361152,6.708257000000001,7.096800999999999,7.331506,7.5298229999999995,8.179833,8.708785,8.428833000000001,7.945582000000001,7.839333,7.721986,8.11995,8.417653,8.678041,8.849689,8.953236,9.17247,9.405992,9.343709,9.160295,8.989049000000001,9.135169,8.767333,8.448299
29-2802217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295275,0.7303390000000001,0.8653280000000001,1.142513,2.058414,3.096266,3.376625,3.6892949999999995,4.097133,4.322298,4.525773,4.716125,5.010332,5.254586,5.790332,6.145615,6.592299000000001,7.0120309999999995,6.647081,6.442538,6.032069,5.948944,6.296048000000001,6.686592,6.9192979999999995,7.117615,7.766625,8.295575999999999,8.016625,7.533374,7.427125,7.309777,7.707741,8.005444,8.265833,8.43748,8.541028,8.760261999999999,8.993784,8.931500999999999,8.748086,8.576839999999999,8.72296,8.355125,8.036091
30-2805534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.435064,0.5700529999999999,0.8472379999999999,1.76214,2.799991,3.08035,3.39302,3.8008580000000003,4.026023,4.229498,4.41985,4.714057,4.958311,5.494058,5.84934,6.296024,6.715757000000001,6.350807,6.147264,5.735794,5.653669,5.9997739999999995,6.390318,6.624022999999999,6.82234,7.47235,8.001302,7.721350999999999,7.238099000000001,7.13185,7.0145029999999995,7.4124669999999995,7.71017,7.9705580000000005,8.142206,8.245754,8.464986999999999,8.698509,8.636225999999999,8.452812,8.281566,8.427686,8.05985,7.740816000000001
31-2802203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.134989,0.412174,1.338076,2.375927,2.656286,2.968956,3.3767940000000003,3.6019589999999995,3.8054349999999997,3.995786,4.289993,4.534247,5.069994,5.425276,5.87196,6.291693,5.926743,5.7232,5.311730000000001,5.228605,5.57571,5.965254,6.198958999999999,6.397276000000001,7.047286,7.576238,7.2962869999999995,6.813035,6.706786,6.589439,6.987403,7.285106,7.545494000000001,7.717142,7.820689999999999,8.039923,8.273444999999999,8.211162,8.027747999999999,7.856502000000001,8.002622,7.634786,7.315752000000001
32-2802199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.277185,1.202086,2.239938,2.5202970000000002,2.832967,3.240805,3.4659699999999996,3.6694449999999996,3.859797,4.1540040000000005,4.398258,4.934004,5.289287,5.735971,6.155703,5.790753,5.58521,5.176741000000001,5.093616,5.439721,5.829265,6.063969999999999,6.262287000000001,6.912297,7.441249000000001,7.161297,6.678046000000001,6.571797,6.45445,6.852414,7.150116000000001,7.410505000000001,7.582152000000001,7.6857,7.904934,8.138456,8.076172999999999,7.892759,7.721513000000001,7.867632,7.499797,7.180763000000001
33-2802198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.924901,1.962753,2.243112,2.5557819999999998,2.96362,3.1887849999999998,3.39226,3.582612,3.8768190000000002,4.121073,4.6568190000000005,5.012102,5.458786,5.878518,5.513568,5.309025,4.898556,4.816431,5.1635349999999995,5.5530800000000005,5.786785,5.9851019999999995,6.6351119999999995,7.1640630000000005,6.884111999999999,6.400861,6.294612,6.177264,6.575228,6.8729309999999995,7.133319999999999,7.3049669999999995,7.4085149999999995,7.627749000000001,7.861271,7.7989880000000005,7.6155729999999995,7.444328,7.590447,7.222612,6.9035779999999995
34-2802192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.037852,1.318211,1.630881,2.038719,2.263884,2.467359,2.657711,2.951918,3.1961720000000002,3.731918,4.087201,4.533885,4.9536169999999995,4.588667,4.384124,3.9746550000000003,3.8915300000000004,4.2386349999999995,4.628179,4.901884,5.100201,5.749211,6.279162,5.999211,5.51596,5.409711,5.292364,5.690327,5.98803,6.248419,6.420066,6.523614,6.7428479999999995,6.976369999999999,6.914086999999999,6.730672,6.559427,6.705546000000001,6.337711,6.018676999999999
35-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28136,0.594029,1.001868,1.227033,1.430508,1.62086,1.915066,2.15932,2.695067,3.050349,3.497033,3.9167660000000004,3.5518160000000005,3.3462730000000005,2.936803,2.853678,3.2007830000000004,3.590327,3.888032,4.086349,4.73536,5.265311,5.51436,5.410108,5.30386,5.1865120000000005,5.584476,5.882179,6.142567,6.314215,6.417763,6.636996000000001,6.6912009999999995,6.429235,6.245821,6.074575,6.220695,5.85286,5.533826
36-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31267,0.720508,0.945673,1.149148,1.3395,1.633707,1.877961,2.413707,2.76899,3.2156740000000004,3.6354059999999997,3.2704560000000003,3.065913,2.656444,2.572319,2.9194240000000002,3.308968,3.6066730000000002,3.80499,4.455,4.982952,5.233,5.168749,5.0625,4.9451529999999995,5.343116,5.6408190000000005,5.9012080000000005,6.072855000000001,6.176403,6.395637000000001,6.409842,6.147876,5.964461,5.793216,5.939335,5.5715,5.252466
37-2802181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40783800000000003,0.633004,0.8364790000000001,1.02683,1.321037,1.565291,2.101038,2.4563200000000003,2.903004,3.322737,2.9577869999999997,2.7522439999999997,2.3437740000000002,2.2606490000000004,2.606754,2.997298,3.295003,3.4933199999999998,4.14133,4.670282,4.920331,4.860582,4.91217,4.794822,5.192786,5.490489,5.750878,5.922525,6.026073,6.245307,6.0971720000000005,5.8352059999999994,5.6517919999999995,5.4805459999999995,5.626666,5.258831,4.939797
