순번_정류장ID,1-2804988,2-2804989,3-2801243,4-2801242,5-2801247,6-2801249,7-2801253,8-2801256,9-2801265,10-2801273,11-2801294,12-2801318,13-2801325,14-2801351,15-2801363,16-2801379,17-2801433,18-2801465,19-2805642,20-2801563,21-2801598,22-2801623,23-2801653,24-2801676,25-2801186,26-2801710,27-2801727,28-2801745,29-2806034,30-2801174,31-2801722,32-2801714,33-2801712,34-2801701,35-2805300,36-2801168,37-2801686,38-2801182,39-2801662,40-2801640,41-2801579,42-2801521,43-2800236,44-2801472,45-2801453,46-2801416,47-2801198,48-2801378,49-2801197,50-2801346,51-2801327,52-2801308,53-2801284,54-2801274,55-2801269,56-2805502,57-2801259,1-2800889,2-2800909,3-2800912,4-2806928,5-2800917,6-2800920,7-2805373,8-2806791,9-2806797,10-2806795,11-2806793,12-2800498,13-2800497,14-2800493,15-2800344,16-2800481,17-2805944,18-2807434,19-2800416,20-2804855,21-2800343,22-2800303,23-2800302
16-2801379,,,,,,,,,,,,,,,,0,0.512184,0.843376,1.232359,1.524605,1.691156,1.942292,2.114164,2.479151,2.879699,3.112591,3.358346,3.8542989999999997,4.213808,4.90572,4.710135,4.748156,4.864180999999999,5.14947,5.27463,5.333317,5.270683,5.469954,5.9774080000000005,5.922964,5.474214,5.394156,5.394439,5.050562,4.9874410000000005,4.623032,4.413361,4.002378,3.817852,4.049175,4.069838,3.8200760000000002,3.35802,3.2709740000000003,3.477103,3.71865,3.9389,9.06891,9.880215,10.170005,10.399453999999999,11.027315,11.522903,12.175464999999999,12.031751,10.74884,10.210842,9.834849,9.309871000000001,9.590779,10.099109,10.398909,10.649869,10.933662,11.474788,13.311863,13.724673999999998,14.149826999999998,14.277662,14.518453
17-2801433,,,,,,,,,,,,,,,,,0,0.331192,0.720175,1.012421,1.178972,1.430108,1.60198,1.966967,2.367515,2.600407,2.846162,3.342115,3.701624,4.393536,4.196952,4.234972,4.352997,4.638286,4.762447,4.821133000000001,4.758499,4.95777,5.465224,5.41078,4.96203,4.881972,4.882255000000001,4.538378,4.475257,4.110848000000001,3.900177,3.4901940000000002,3.5139650000000002,3.824302,4.090979,4.297203,3.866203,3.7791580000000002,3.9852870000000005,4.227834,4.448084,9.577094,10.388399,10.680189,10.908638,11.535499,12.032086999999999,12.686649000000001,12.542935,11.260024000000001,10.723025999999999,10.346033,9.820055,10.102963,10.612293,10.911093,11.159053,11.445846000000001,11.985972,13.825047,14.236857999999998,14.660010999999999,14.789845999999999,15.028637
18-2801465,,,,,,,,,,,,,,,,,,0,0.38898299999999997,0.681229,0.84778,1.098916,1.270788,1.635775,2.036323,2.269215,2.51497,3.010923,3.370432,4.062344,3.8657589999999997,3.9037800000000002,4.020805,4.306094,4.430254,4.489941,4.427307,4.626578,5.134032,5.079587999999999,4.6298379999999995,4.54978,4.551063,4.207186,4.144065,3.7796559999999997,3.569985,3.159002,3.182773,3.4931099999999997,3.759786,3.966011,4.198396,4.11135,4.316479,4.560026000000001,4.780276000000001,9.909286,10.720591,11.010381,11.24083,11.866691000000001,12.363278999999999,13.016841000000001,12.875127,11.592216,11.054217999999999,10.678225,10.152247000000001,10.435155,10.942485000000001,11.242285,11.491245,11.778038,12.318164,14.155239000000002,14.56805,14.991203,15.120038000000001,15.359829000000001
19-2805642,,,,,,,,,,,,,,,,,,,0,0.292246,0.458797,0.709933,0.881805,1.246793,1.647341,1.880232,2.125988,2.621941,2.981449,3.673361,3.4777769999999997,3.515797,3.632823,3.918111,4.0422720000000005,4.186636,4.151324,4.350596,4.858048999999999,4.803605999999999,4.352856,4.273797,4.27508,3.9302040000000003,4.071512,3.9820800000000003,3.7724089999999997,3.3614260000000002,3.385196,3.695533,3.96221,4.168435,4.409029,4.496333,4.7024610000000004,4.8903989999999995,5.0232589999999995,10.293269,11.105574,11.394363,11.625813,12.252674,12.747261,13.399823999999999,13.263109,11.982199000000001,11.4422,11.068208,10.542228999999999,10.823137,11.330468,11.630268,11.881227,12.166021,12.708147,14.544222,14.958032999999999,15.379185000000001,15.510021,15.749812
20-2801563,,,,,,,,,,,,,,,,,,,,0,0.166551,0.417687,0.589559,0.9545469999999999,1.3550950000000002,1.5879860000000001,1.833741,2.329695,2.689203,3.3811150000000003,3.3945309999999997,3.432551,3.549576,3.834865,3.959026,4.10339,4.090977,4.289248000000001,4.796702,4.7422580000000005,4.293508,4.21345,4.213733,3.869856,4.010164,4.259326000000001,4.048655,3.638672,3.662443,3.97278,4.239457,4.4456809999999995,4.686275,4.772579,4.979707,5.167644999999999,5.300505,10.570514999999999,11.38182,11.671609,11.902059,12.529919999999999,13.025508,13.679070000000001,13.557356,12.274445,11.736447,11.360453999999999,10.834475,11.116383,11.624713999999999,11.925514,12.173474,12.459267,12.999393,14.837468,15.249279000000001,15.674432000000001,15.803267000000002,16.041058
21-2801598,,,,,,,,,,,,,,,,,,,,,0,0.252136,0.424008,0.788996,1.1895440000000002,1.422436,1.668191,2.163144,2.523653,3.2145650000000003,3.22998,3.267,3.3840260000000004,3.670314,3.793475,3.9388389999999998,4.199528,4.397799,4.905252,4.909809,4.460058999999999,4.381,4.381283,4.037407,4.177715,4.425876000000001,4.216206,3.805222,3.828993,4.13933,4.406007,4.612232,4.852826,4.939129,5.146258,5.3341959999999995,5.467055,10.737065,11.54837,11.83816,12.068609,12.69547,13.192058,13.845621,13.721906,12.439995,11.901997,11.526003999999999,11.000026,11.281934,11.792264999999999,12.092065,12.340024,12.626818,13.166943,15.005019,15.41583,15.838982000000001,15.968817000000001,16.209609
22-2801623,,,,,,,,,,,,,,,,,,,,,,0,0.171872,0.53686,0.937408,1.170299,1.4160549999999998,1.9120080000000002,2.271517,2.963428,2.976844,3.0148639999999998,3.1318900000000003,3.417178,3.541339,3.6857029999999997,3.946392,4.145663,4.653116000000001,4.743673,4.648923,4.568864,4.6324190000000005,4.287543,4.427851,4.677012,4.466342,4.056359,4.080129,4.390466,4.657143,4.863368,5.103962,5.190266,5.396394,5.585332,5.718192,10.988202000000001,11.799507,12.090296,12.319745,12.946606,13.442194,14.096757,13.975042000000002,12.692132,12.153133,11.778141,11.252162,11.53507,12.042401,12.342201,12.59216,12.876954,13.41908,15.254154999999999,15.668966000000001,16.090118,16.220954000000003,16.460745000000003
23-2801653,,,,,,,,,,,,,,,,,,,,,,,0,0.36498800000000003,0.765536,0.9984270000000001,1.244183,1.7401360000000001,2.099644,2.790556,2.805972,2.8439919999999996,2.961018,3.246306,3.3694669999999998,3.5148309999999996,3.775519,3.974791,4.481244,4.572801,4.47805,4.3979919999999995,4.674709,4.460415,4.600723,4.848884,4.638214,4.228231,4.252001,4.562338,4.829015,5.03524,5.275834,5.363137999999999,5.568266,5.757204,5.890064,11.160074,11.973379,12.261168,12.491617,13.118479,13.614066000000001,14.269629,14.146914,12.864004,12.326005,11.950013,11.424033999999999,11.705942,12.214273,12.514073,12.763032,13.048826,13.590952,15.428026999999998,15.838838,16.26199,16.392826,16.631617000000002
24-2801676,,,,,,,,,,,,,,,,,,,,,,,,0,0.400548,0.63344,0.8791950000000001,1.374148,1.734657,2.4265689999999998,2.440985,2.479005,2.59603,2.881319,3.00548,3.149844,3.409532,3.608803,4.116257,4.207813,4.112063,4.032005000000001,4.309722,4.172411,4.311719999999999,4.662129,4.8617989999999995,4.593218,4.616989,4.927326,5.1940029999999995,5.400227,5.640821,5.727125,5.933254,6.122191,6.255051,11.525061,12.335366,12.625156,12.855605,13.483466,13.978054,14.633616,14.510902,13.227991000000001,12.689993,12.312999999999999,11.787022,12.06893,12.57826,12.878060000000001,13.12902,13.412813,13.953939000000002,15.791014,16.203825,16.626978,16.755813,16.995604
25-2801186,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23289200000000002,0.47964700000000005,0.9746,1.334109,2.027021,2.040436,2.078456,2.195482,2.480771,2.604931,2.749295,3.009984,3.2092549999999997,3.716709,3.807265,3.7125150000000002,3.632456,3.9091730000000005,3.7718629999999997,3.912171,4.262580000000001,4.461251,4.501679,4.52545,4.834787,5.101463,5.3096879999999995,5.550282,5.774586,5.980714,6.029652,6.162512,11.749522,12.560827,12.850616,13.081066,13.707927,14.204514000000001,14.858077,14.91045,13.627539,13.089541,12.715548,12.18957,12.470478,12.978808,13.279607999999998,13.528568,13.813360999999999,14.354486999999999,16.191562,16.604374,17.028526,17.155361,17.396152
26-2801710,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24675500000000003,0.7427090000000001,1.102217,1.794129,1.808545,1.8465650000000002,1.9635900000000002,2.248879,2.37304,2.517404,2.778092,2.977364,3.4848169999999996,3.5753739999999996,3.4806230000000005,3.4005650000000003,3.677282,3.539972,3.68028,4.030689,4.22936,4.269787,4.293558,4.602894999999999,4.869572,5.077796,5.31839,5.542694,5.748823000000001,5.79776,5.930619999999999,11.51863,12.329935,12.619725,12.849174,13.477035,13.972623,14.625185,15.144342000000002,13.861431,13.323432999999998,12.94744,12.421461,12.703369,13.2117,13.5125,13.76046,14.047253,14.587379,16.424454,16.837265,17.260417999999998,17.389253,17.629044
27-2801727,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.494953,0.854462,1.546374,1.85979,1.8978099999999998,2.0148349999999997,2.3001240000000003,2.424285,2.568649,2.8293369999999998,3.028608,3.5360620000000003,3.626618,3.5318680000000002,3.45181,3.7285269999999997,3.591216,3.731525,4.0819339999999995,4.280604,4.321032,4.344803,4.65414,4.9208169999999996,5.129041,5.369635,5.593939,5.800066999999999,5.849005,5.981865,11.567875,12.380180000000001,12.669969,12.900419,13.52728,14.024868,14.67743,15.359404000000001,14.106186,13.568188000000001,13.192195000000002,12.666217,12.949125,13.457455,13.757254999999999,14.006215,14.292008,14.833134,16.669209,17.08302,17.506173,17.635008,17.874799
28-2801745,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362509,1.0544209999999998,1.424877,1.653857,1.770882,2.056171,2.1803310000000002,2.324695,2.585384,2.784655,3.2921089999999995,3.5076650000000003,3.8332019999999996,3.7531440000000003,4.029861,3.892551,4.032858999999999,4.383268,4.581939,4.622366,4.646137,4.955474,5.222151,5.430375,5.670969,5.895273,6.101401999999999,6.150339,6.283199,11.870209,12.681514,12.973303999999999,13.203753,13.830614,14.326201999999999,14.979764000000001,15.658738,14.603139,14.064141000000001,13.689148000000001,13.162170000000001,13.445078,13.953408,14.254207999999998,14.502168,14.788960999999999,15.328087,17.167162,17.579973000000003,18.002126,18.131960999999997,18.371751999999997
29-2806034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.699912,1.070368,1.299348,1.4163729999999999,1.701662,1.825823,1.970187,2.230875,2.4301459999999997,2.9376,3.153156,3.7242889999999997,3.791348,4.069065,4.064754,4.205063,4.555472,4.7531419999999995,4.794569999999999,4.817341000000001,5.169678,5.436355000000001,5.686116,5.957173,6.182477,6.388605,6.364543,6.497403,12.229718,13.041023,13.330812,13.561262,14.188123000000001,14.682711,15.337273000000001,16.018247,14.961648,14.42365,14.046657000000002,13.522679,13.803587,14.313917000000002,14.611717,14.862677,15.147470000000002,15.688595999999999,17.525671,17.938482,18.361635,18.48947,18.729260999999997
30-2801174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370456,0.603436,0.720461,1.00575,1.129911,1.274275,1.5349629999999999,1.7342349999999997,2.241688,2.457245,3.028377,3.095436,3.373153,3.367843,3.5081510000000002,3.8585599999999998,4.058231,4.096658000000001,4.121429,4.473766,4.740443,4.990204,5.261261,5.485565,5.692694,5.6686309999999995,5.801491,11.557501,12.368806,12.658596000000001,12.889045,13.516906,14.012494,14.667056,15.34803,15.593430999999999,15.055432999999999,14.67944,14.153462,14.436370000000002,14.9447,15.2435,15.49346,15.778253,16.319379,18.157454,18.569264999999998,18.993418,19.121253,19.362044
31-2801722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23298000000000002,0.350006,0.6352939999999999,0.759455,0.903819,1.164508,1.363779,1.871232,2.086789,2.657922,2.72498,3.002697,2.997387,3.137695,3.489104,3.686775,3.7272019999999997,3.7519730000000004,4.10331,4.369987,4.620749,4.8908059999999995,5.114109,5.321238,5.299175,5.431035,11.188044999999999,11.99835,12.28814,12.519589,13.14645,13.641038,14.295601000000001,14.976574,15.223975,14.684976999999998,14.308983999999999,13.784006,14.064914000000002,14.573245000000002,14.874045,15.124004000000001,15.407798000000001,15.948923,17.786998999999998,18.19981,18.622962,18.750797,18.990589
32-2801714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.117026,0.403314,0.527475,0.6718390000000001,0.932528,1.131799,1.6392520000000002,1.854809,2.425942,2.6069999999999998,2.883717,2.911407,3.051715,3.401124,3.599795,3.640222,3.663993,4.01633,4.284007,4.533769,4.803826,5.028129,5.2342580000000005,5.211195,5.344055,11.099065,11.91037,12.20016,12.430609,13.05747,13.554058,14.206620999999998,14.887594,15.260995000000001,14.723997,14.348004000000001,13.821026000000002,14.102934,14.612264999999999,14.911064999999999,15.161024,15.446817999999999,15.986943,17.825019,18.236829999999998,18.659982,18.789817000000003,19.029609
