순번_정류장ID,1-2805981,2-2803328,3-2803305,4-2803293,5-2803289,6-2802621,7-2807483,8-2802850,9-2802858,10-2802886,11-2802984,12-2803020,13-2802429,14-2802467,15-2802469,16-2802465,17-2802460,18-2802450,19-2802455,20-2802476,21-2802523,22-2802537,23-2802364,24-2802544,25-2802365,26-2804851,27-2802597,28-2802596,29-2802602,30-2803624,31-2804420,32-2807598,33-2803359,34-2805065,35-2807232,36-2807362
1-2805981,0,1.437792,1.883356,2.3701779999999997,2.9953790000000002,3.4718190000000004,4.078155000000001,4.3773480000000005,4.684514,4.823921,4.859421,4.751846,5.738345,6.2833239999999995,6.766285000000001,6.918908,7.370404,7.774642999999999,8.121546,8.509373,9.540338,9.989962,10.216358999999999,10.528367999999999,10.330684,10.735233000000001,9.316394,8.549421,8.226421,8.196467,8.448539,21.232395999999998,28.503705,28.972209000000003,34.425793,34.426247
2-2803328,,0,0.445565,0.9323870000000001,1.557588,2.0340279999999997,2.641364,2.940557,3.247723,3.38613,3.4216300000000004,3.315055,4.300554,4.8455330000000005,5.328494999999999,5.481117,5.932613,6.337853,6.683755000000001,7.071582,8.104547,8.554171,8.778568,9.089577,8.892892999999999,9.297442,9.120603,8.78163,8.92763,8.371583,8.094512,19.795605,27.065914000000003,27.534418,32.987002000000004,32.987456
3-2803305,,,0,0.48982200000000004,1.115024,1.592463,2.1988,2.497993,2.805158,2.943565,2.9790650000000003,2.87249,3.857989,4.403968,4.88593,5.038551999999999,5.490048000000001,5.895288,6.2411900000000005,6.629017999999999,7.660982000000001,8.111607000000001,8.336003,8.648012,8.448328,8.854877,8.679039,8.338065,8.485064999999999,7.929019,7.6539470000000005,19.353041,26.62335,27.093853000000003,32.545437,32.546890999999995
4-2803293,,,,0,0.627202,1.104641,1.7109779999999999,2.0101709999999997,2.317336,2.731743,2.922243,2.974183,3.959682,4.5046610000000005,4.986623000000001,5.140244999999999,5.591741000000001,5.996981,6.3428830000000005,6.73071,7.761675,8.211299,8.437696,8.748705000000001,8.552021,8.95757,8.779731,8.440758,8.588758,8.032711,7.754639999999999,19.455733,26.725042,27.194546000000003,32.64813,32.646584000000004
5-2803289,,,,,0,0.47644,1.082776,1.381969,1.6891349999999998,2.103542,2.2940419999999997,2.799467,3.7849660000000003,4.330945,4.812906,4.965529,5.417025,5.822264,6.1681669999999995,6.554994000000001,7.588959,8.038583000000001,8.26198,8.573989,8.765305,9.169853999999999,8.993015,8.654041000000001,8.802041000000001,8.244995,7.967924000000001,19.668017000000003,26.938326,27.40783,32.860414,32.860867
6-2802621,,,,,,0,0.606337,0.90553,1.212695,1.627102,1.9006020000000001,2.406027,3.3915260000000003,3.9365050000000004,4.419467,4.572089,5.023585,5.428825,5.7747269999999995,6.162555,7.1945190000000006,7.644144,7.868539999999999,8.180549000000001,8.866662,9.271211,9.094372,8.755398,8.902398,8.346352,8.069280000000001,19.769374,27.039683,27.509187,32.961771,32.962224
7-2807483,,,,,,,0,0.299193,0.606359,1.020766,1.738266,2.243691,3.22919,3.7751690000000004,4.25713,4.409753,4.861249,5.266488,5.612391000000001,5.999218,7.032183,7.481807000000001,7.706204,8.018213000000001,8.854003,9.270078,9.092239,8.754265,8.901264999999999,8.343219,8.068147999999999,20.354710999999998,27.625020000000003,28.094523,33.547107000000004,33.547561
8-2802850,,,,,,,,0,0.307166,0.723572,1.441072,1.946498,2.931997,3.476976,3.959937,4.11256,4.564056,4.969295,5.3151980000000005,5.702025,6.734989,7.184614,7.40901,7.721019999999999,8.556809,8.970884,8.794046,8.455072,8.603072000000001,8.047025999999999,7.769953999999999,20.652904,27.922213,28.392715999999997,33.844301,33.845754
9-2802858,,,,,,,,,0,0.41640699999999997,1.133907,1.639332,2.624831,3.170811,3.652772,3.805395,4.256891,4.66213,5.008033,5.39586,6.427824,6.878449000000001,7.101845,7.414853999999999,8.250644,8.663719,8.487881,8.148907000000001,8.295907000000001,7.739861,7.462789,20.960069,28.231378000000003,28.699882000000002,34.152466,34.152919
10-2802886,,,,,,,,,,0,0.7255,1.230926,2.216424,2.762404,3.244365,3.396988,3.8484839999999996,4.253723,4.599626,4.986453,6.019417,6.469042,6.693438,7.006448,7.841237,8.257311999999999,8.080474,7.7395,7.8885,7.332453999999999,7.053382000000001,20.700476000000002,27.970785,28.439289000000002,33.891873,33.893326
