순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2807301,7-2803514,8-2803093,9-2803107,10-2803121,11-2803125,12-2803232,13-2803181,14-2803254,15-2803258,16-2803263,17-2806495,18-2802802,19-2802790,20-2802606,21-2802764,22-2802635,23-2802730,24-2802727,25-2802734,26-2802756,27-2802782,28-2802819,29-2802852,30-2802888,31-2802912,32-2802949,33-2802975,34-2802981,35-2802624,36-2802989,37-2802993,38-2802969,39-2802615,40-2802952,41-2802918,42-2802864,43-2802824,44-2802618,45-2802828,46-2802193,47-2802196,48-2802200,49-2802204,50-2805533,51-2802218,52-2805976,53-2802233,54-2802254,55-2802261,56-2802258,57-2802252,58-2802249,59-2802368,60-2802440,61-2802421,62-2802409,63-2802413,64-2802417,65-2802424,66-2802416,67-2802411,68-2802427,69-2802444,70-2802457,71-2802486,72-2802503,73-2802521,74-2802531,75-2802534,76-2802546,77-2802562,78-2802571,79-2802576,80-2802585,81-2802374,82-2802588
32-2802949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241977,0.540918,0.802732,1.192216,1.493918,1.8416689999999998,2.115598,2.284033,2.36963,3.186095,3.4312940000000003,3.736799,3.6331599999999997,4.131198,4.873078,5.269971,5.398832,5.752619,6.116969,6.551539,6.879909,7.189665,7.0093309999999995,6.567385000000001,6.13311,5.569817,5.305072,5.274468,5.025851,4.861716,5.094855,4.782094,4.156093,4.463908,4.838435,4.554730999999999,4.890889,4.508222,4.1764790000000005,4.385127,4.647431,4.943499,5.2217769999999994,5.580492,5.907643,6.197213,6.472278,6.3416879999999995,6.547480999999999,6.8126
33-2802975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298941,0.560755,0.950239,1.25194,1.5996920000000001,1.873621,2.042056,2.127653,2.9451169999999998,3.189317,3.494822,3.391182,3.88922,4.631101,5.027993,5.156855,5.510642,5.874992,6.309561,6.637931,6.947688,6.766354,6.325408,5.891133,5.32784,5.063095,5.032491,4.783873000000001,4.619739,4.852878,4.541117,3.9141160000000004,4.221931,4.596458,4.3117529999999995,4.647911,4.266245,3.933502,4.14315,4.404454,4.701522,4.9798,5.338515,5.665666000000001,5.955236,6.230301,6.099711,6.304504,6.570622999999999
34-2802981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261815,0.6512979999999999,0.953,1.3007520000000001,1.574681,1.7431150000000002,1.828712,2.645177,2.890376,3.195882,3.0922419999999997,3.5902800000000004,4.33216,4.7290529999999995,4.857915,5.211701000000001,5.5760510000000005,6.0106209999999995,6.338991,6.647748,6.467414,6.026467,5.592192,5.0289,4.764154,4.73355,4.484933,4.320798,4.553937,4.2411769999999995,3.616175,3.9239910000000005,4.2985169999999995,4.013813,4.348971,3.966304,3.635562,3.84321,4.105514,4.402582,4.680859,5.038574,5.365726,5.656296,5.93036,5.80077,6.006563,6.271682
35-2802624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389484,0.691185,1.038937,1.312866,1.481301,1.566898,2.383362,2.628562,2.9340669999999998,2.8304270000000002,3.328465,4.070346,4.467238,4.5961,4.949887,5.314237,5.748806,6.077176000000001,6.386933,6.205598999999999,5.764653,5.330378,4.767085,4.50234,4.471736,4.223118,4.058984,4.292123,3.979362,3.354361,3.662176,4.036703,3.7519980000000004,4.088156,3.7044900000000003,3.372747,3.5813949999999997,3.843699,4.139767,4.418044999999999,4.7767599999999995,5.103911,5.394481,5.6695459999999995,5.537955999999999,5.743749,6.009868
36-2802989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301702,0.649453,0.9233819999999999,1.091817,1.642414,2.459879,2.705078,3.009583,2.905944,3.403982,4.145862,4.5427550000000005,4.671616,5.025403,5.389753,5.824323000000001,6.152693,6.461449,6.281115,5.840169,5.405894,4.842601,4.577856,4.547251999999999,4.298635,4.1345,4.367639,4.0612330000000005,3.436232,3.744047,4.118574,3.8338690000000004,4.171027,3.788361,3.456618,3.6652660000000004,3.92657,4.223637999999999,4.5019160000000005,4.860631,5.187782,5.477352,5.7524169999999994,5.621827,5.82762,6.092739
37-2802993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349752,0.623681,0.792115,1.341713,2.159177,2.404377,2.708882,2.6052419999999996,3.10328,3.84516,4.242053,4.370915,4.724702,5.089052,5.523621,5.852991,6.161748,5.981414,5.539468,5.105193,4.5419,4.2771550000000005,4.246551,3.997933,3.833799,4.066937,4.362935,3.7379330000000004,4.045749,4.420275,4.135571,4.471729,4.0890629999999994,3.7573199999999995,3.965968,4.2282720000000005,4.52534,4.802617,5.162332,5.488484,5.778054,6.053119000000001,5.922528,6.128322,6.39344
38-2802969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273929,0.44236400000000003,0.9919610000000001,1.808425,2.054625,2.35913,2.25549,2.7535279999999998,3.4954080000000003,3.8923010000000002,4.021163,4.37495,4.7393,5.173869,5.502239,5.811996,5.631662,5.189716000000001,4.755441,4.192148,3.927403,3.8967989999999997,3.6481809999999997,3.4840470000000003,3.717186,4.055314,4.086685,4.3945,4.2999730000000005,4.484061,4.820481,4.436814,4.106072,4.314719,4.576023999999999,4.873092,5.151369,5.488823,5.815974,6.105544,6.380609,6.27128,6.477073000000001,6.741192
39-2802615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.168435,0.719032,1.535497,1.7806959999999998,2.086201,1.982562,2.4806,3.22248,3.6193730000000004,3.7482339999999996,4.102021,4.466371,4.900941,5.230311,5.538067,5.358733,4.916787,4.482512,3.9192190000000005,3.654474,3.6238699999999997,3.375253,3.211118,3.444257,3.7823849999999997,3.9184949999999996,4.22631,4.027044,4.212133000000001,4.610591,4.268624,3.937881,4.145529,4.407833,4.703901,4.964703,5.2158940000000005,5.543044999999999,5.8326150000000005,6.10768,6.1020900000000005,6.308883,6.573002000000001
40-2802952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550597,1.3680620000000001,1.6122610000000002,1.9177669999999998,1.814127,2.3121650000000002,3.054045,3.450938,3.5798,3.933586,4.297936,4.732506,5.060876,5.369633,5.1902989999999996,4.748352,4.314076999999999,3.750785,3.486039,3.455435,3.206818,3.0426830000000002,3.2758220000000002,3.613951,3.75006,4.056875,3.8586099999999997,4.042698000000001,4.441155999999999,4.100189,3.768447,3.977095,4.239399,4.535467,4.796268,5.047459,5.374611,5.664181,5.939245,5.934655,6.139448000000001,6.405567
41-2802918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.817465,1.0626639999999998,1.36717,1.2635299999999998,1.761568,2.503448,2.900341,3.029203,3.38299,3.7473400000000003,4.181908999999999,4.510279,4.820036,4.639702,4.197755,3.7634809999999996,3.2001880000000003,2.9354419999999997,2.904839,2.656221,2.492086,2.725225,3.063354,3.652646,3.68254,3.308013,3.4921010000000003,3.8905589999999997,4.002775,3.671032,3.8796800000000005,4.141984,4.438052,4.245671,4.496862,4.824014,5.1135839999999995,5.388649,5.822058999999999,6.027851999999999,6.142848000000001
42-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2452,0.594705,0.8668239999999999,1.433215,2.2150950000000003,2.611988,2.74085,3.094636,3.458986,3.893556,4.380186,4.725683,4.563349,4.121402,3.687127,3.1238349999999997,2.859089,2.8284860000000003,2.579868,2.4157330000000004,2.6488720000000003,2.987001,3.77011,3.6061870000000003,3.2316599999999998,3.4157480000000002,3.814206,4.199872,4.487497,4.696145,4.570663,4.447595,4.169318,4.420509,4.747661,5.037230999999999,5.312296,5.745705,5.951499,6.066495
43-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349505,0.621624,1.679414,2.462295,2.859187,2.9870490000000003,3.340836,3.705186,4.139755999999999,4.626386,4.971882,4.808548,4.367602,3.933327,3.3700339999999995,3.105289,3.0746849999999997,2.8260669999999997,2.6619330000000003,2.8950720000000003,3.2332,4.01631,3.852386,3.4778589999999996,3.661947,4.0604059999999995,4.446072,4.733696,4.943344000000001,4.816863,4.693795,4.4155169999999995,4.666709,4.99386,5.28343,5.558495,5.991905,6.197698,6.3126940000000005
44-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273119,1.366399,2.148279,2.545172,2.675033,3.02882,3.3931699999999996,3.82674,4.314369999999999,4.657866,4.771532,4.330586,4.068168,3.557539,3.292794,3.2621900000000004,3.013573,2.849438,3.082577,3.4207050000000003,4.204815,4.039891000000001,3.665364,3.850453,4.248911,4.634576999999999,5.038201,5.246849,5.004368,4.8813,4.603023,4.854214,5.181365,5.470935,5.746,6.17941,6.385203,6.500198999999999
45-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.13028,1.9131599999999997,2.310053,2.4379150000000003,2.7917009999999998,3.1560509999999997,3.590621,4.077251,4.422748,4.535414,4.094467,3.83205,3.4539,3.1891540000000003,3.15855,2.909933,2.7457979999999997,2.9789369999999997,3.3170660000000005,4.101175,3.9362519999999996,3.561725,3.7458129999999996,4.144271,4.529937,4.935562,5.14421,4.901728,4.77766,4.499383,4.750573999999999,5.077726,5.367296,5.642361,6.0757699999999994,6.281564,6.39656
46-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.782881,1.179773,1.308635,1.662422,2.0267720000000002,2.461341,2.947972,3.292468,3.4061339999999998,2.965188,2.70277,2.968063,2.964875,2.934271,2.685653,2.521519,2.754658,3.0927860000000003,3.876896,3.7119720000000003,3.3374449999999998,3.522533,3.920992,4.305658,4.851282,4.938753,4.6754489999999995,4.553381,4.275103,4.526294999999999,4.853446,5.143016,5.418081,5.851491,6.057283999999999,6.172280000000001
47-2802196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396893,0.525755,0.879541,1.243891,1.678461,2.165091,2.565588,2.762668,2.977386,2.714968,2.980261,2.968073,2.9374689999999997,2.6888509999999997,2.524717,2.7578560000000003,3.095984,3.8790940000000003,3.7151699999999996,3.340643,3.5247309999999996,3.924189,4.309856,4.85548,4.941951,4.6806470000000004,4.556579,4.278301,4.529493,4.856644,5.146214,5.421279,5.854689,6.060482,6.175478
48-2802200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12886199999999998,0.482649,0.846999,1.281568,1.768199,2.168695,2.365776,2.806722,3.111861,3.377153,3.364965,3.334362,3.085744,2.921609,3.154748,3.4928769999999996,4.276986,4.112063,3.737536,3.922624,4.321082,4.706748999999999,5.252373,5.338844,5.077539,4.9534720000000005,4.675194,4.926385,5.253537000000001,5.543107,5.818172,6.251582,6.457375,6.572371
49-2802204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35378699999999996,0.718137,1.152707,1.6393369999999998,2.0398330000000002,2.236914,2.67786,2.994135,3.504428,3.4938269999999996,3.463223,3.2146060000000003,3.050471,3.28361,3.6217379999999997,4.404848,4.240924,3.866397,4.050486,4.448944,4.83461,5.380234,5.466705,5.204401,5.082333,4.804056,5.0552470000000005,5.382398,5.671968,5.947033,6.380443,6.586236,6.701232000000001
50-2805533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36435100000000004,0.79892,1.28555,1.686047,1.883127,2.324074,2.641349,3.151641,3.4163870000000003,3.63985,3.568392,3.404258,3.637397,3.975525,4.759635,4.594711,4.220184,4.404272,4.803731,5.1893970000000005,5.734021,5.821492,5.559188,5.34996,5.071682,5.322873,5.650025,5.939595,6.21466,6.64807,6.8538630000000005,6.877859
51-2802218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43456999999999996,0.9212,1.321697,1.518777,1.9597240000000002,2.275999,2.786291,3.052037,3.2745,3.634258,3.739747,3.9738860000000003,4.311015,5.094124,4.931201000000001,4.555674,4.608378,4.632219999999999,5.017887,5.564511,5.550982,5.2876769999999995,4.98461,4.707332,4.957523,5.285675,5.5742449999999995,5.84931,6.28372,6.488512999999999,6.513509
52-2805976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48663,0.887127,1.084208,1.5251540000000001,1.841429,2.351721,2.6164669999999997,2.83993,3.199688,3.3051769999999996,3.5383160000000005,3.876445,4.660554,4.4956309999999995,4.121104,4.173808,4.19765,4.583317,5.128941,5.114412000000001,4.853108,4.55004,4.271762,4.522953,4.850105,5.139675,5.41474,5.84815,6.053943,6.077939
53-2802233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400497,0.5975779999999999,1.038524,1.355799,1.866091,2.130837,2.3533,2.713058,2.818547,3.052686,3.3908150000000004,4.1739239999999995,4.0090010000000005,3.635474,3.6881779999999997,3.71202,4.0976870000000005,4.643311,4.628782,4.366478,4.06441,3.786132,4.037323000000001,4.364475,4.654045,4.92911,5.36152,5.568313,5.592308999999999
54-2802254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197081,0.638027,1.073302,1.636595,1.9013400000000003,2.124803,2.484562,2.7810509999999997,3.01419,3.352318,4.016427999999999,3.971504,3.596977,3.458682,3.4825239999999997,3.8681900000000002,4.413814,4.400285,4.137981,3.834913,3.556636,3.8078269999999996,4.134978,4.424548000000001,4.699612999999999,5.133023000000001,5.3388160000000005,5.362812
55-2802261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440946,0.8752209999999999,1.4385139999999998,1.703259,1.926722,2.286481,2.58297,2.816109,3.1542369999999997,3.818347,3.773423,3.3988959999999997,3.260601,3.284443,3.6701089999999996,4.215733,4.201204,3.9389,3.636832,3.3585550000000004,3.609746,3.936897,4.2264669999999995,4.501532,4.9349419999999995,5.140735,5.164731
56-2802258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.434275,0.997568,1.262313,1.485776,1.845535,2.142024,2.375163,2.713291,3.3774010000000003,3.3324769999999995,2.95795,2.819655,2.843497,3.2291630000000002,3.7747870000000003,3.761258,3.497954,3.1958860000000002,2.917608,3.1688,3.4959510000000003,3.7855209999999997,4.060586,4.493996,4.699789,4.7237849999999995
57-2802252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.563293,0.8280379999999999,1.051501,1.41126,1.7077490000000002,1.9408880000000002,2.279016,2.943126,2.898202,2.523675,2.38538,2.409222,2.7948880000000003,3.3405120000000004,3.3269830000000002,3.064679,2.7616110000000003,2.483334,2.734525,3.061676,3.3512459999999997,3.626311,4.059721,4.265514,4.28951
58-2802249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264746,0.488208,0.847967,1.144456,1.3775950000000001,1.7157240000000002,2.379833,2.334909,1.9603830000000002,1.8220869999999998,1.8459290000000002,2.231595,2.7772200000000002,2.76269,2.501386,2.198318,1.9200409999999999,2.171232,2.498383,2.787954,3.063018,3.496428,3.7022209999999998,3.7262169999999997
59-2802368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22346300000000002,0.583222,0.879711,1.11285,1.450978,2.115088,2.070164,1.6956369999999998,1.557342,1.581184,1.96685,2.512474,2.497945,2.2356409999999998,1.933573,1.6552950000000002,1.9064869999999998,2.233638,2.5232080000000003,2.798273,3.2316830000000003,3.437476,3.461472
60-2802440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360759,0.6572479999999999,0.890387,1.228515,1.892625,1.8477009999999998,1.473174,1.3348790000000001,1.3587209999999998,1.744387,2.2900110000000002,2.275482,2.013178,1.71111,1.432833,1.6840240000000002,2.011175,2.300745,2.5758099999999997,3.00922,3.215013,3.4308680000000003
61-2802421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.305489,0.538628,0.876757,1.659866,1.495943,1.121416,1.305504,1.5243389999999999,1.910005,2.455629,2.4421,2.179796,1.876728,1.59845,1.8496419999999998,2.176793,2.4663630000000003,2.741428,3.1748380000000003,3.3806309999999997,3.64775
62-2802409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23413899999999999,0.572268,1.355377,1.191454,0.8169270000000001,1.001015,1.399473,1.7851400000000002,2.330764,2.4182349999999997,2.15593,2.1732169999999997,1.894939,2.146131,2.4732819999999998,2.762852,3.0379169999999998,3.4713269999999996,3.6771199999999995,3.944239
63-2802413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338129,1.1242379999999998,0.9593139999999999,0.584788,0.769876,1.168334,1.554,2.099625,2.186095,1.923791,1.982645,2.128078,2.37927,2.7064209999999997,2.995991,3.271056,3.4708330000000003,3.676626,3.943745
64-2802417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7861100000000001,0.621186,0.24665900000000002,0.43174799999999997,0.830206,1.2158719999999998,1.761496,1.8489669999999998,1.586663,1.645516,1.9237939999999998,2.310509,2.63766,2.9272299999999998,3.202295,3.132705,3.3384980000000004,3.6056169999999996
65-2802424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307816,0.682342,0.557746,0.956204,1.3418709999999998,1.8874950000000001,1.9739659999999999,1.7116619999999998,1.770515,2.0487919999999997,2.435508,2.762659,3.052229,3.327294,3.2587040000000003,3.464497,3.7316160000000003
66-2802416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.374527,0.865562,1.2640200000000001,1.649686,2.1953099999999997,2.281781,2.019477,2.07833,2.356608,2.743323,3.0704740000000004,3.3600440000000003,3.6351089999999995,3.5665190000000004,3.7723120000000003,4.0394309999999995
67-2802411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.604296,1.0027540000000001,1.38842,1.934045,2.021515,1.759211,1.818065,2.096342,2.483057,2.8102080000000003,3.0997790000000003,3.374843,3.306253,3.512046,3.7791650000000003
68-2802427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398458,0.784125,1.329749,1.41622,1.153916,1.212769,1.4910459999999999,1.877762,2.204913,2.4944830000000002,2.769548,2.700958,2.905751,3.17287
69-2802444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389666,0.935291,1.143939,1.178758,1.237611,1.515888,1.9026029999999998,2.229755,2.519325,2.79439,2.7248,2.931593,3.198712
70-2802457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.552624,0.7612720000000001,1.023576,1.319644,1.5979219999999998,1.984637,2.311788,2.6013580000000003,2.876423,2.806833,3.012626,3.2807449999999996
71-2802486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.208648,0.47095200000000004,0.76702,1.045298,1.432013,1.759164,2.048734,2.323799,2.254209,2.461002,2.727121
72-2802503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262304,0.564372,0.84265,1.229365,1.556516,1.8460860000000001,2.121151,2.051561,2.2573540000000003,2.524473
73-2802521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302068,0.580346,0.9670610000000001,1.2942120000000001,1.583782,1.8588470000000001,1.790257,1.99605,2.263169
74-2802531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278278,0.757993,1.085144,1.374714,1.649779,1.84811,2.053903,2.321022
75-2802534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47971499999999995,0.806867,1.096437,1.371502,1.8049119999999998,2.0107049999999997,2.2778240000000003
76-2802546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327152,0.616722,0.8917860000000001,1.3251959999999998,1.530989,1.7981080000000003
77-2802562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28957,0.564635,0.9980450000000001,1.203838,1.470957
78-2802571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275065,0.708475,0.9142680000000001,1.1813870000000002
79-2802576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43341,0.639203,0.906322
80-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20579299999999998,0.472912
81-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267119
82-2802588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
