순번_정류장ID,55-2802378,56-2802395,57-2802397,58-2802399,59-2802406,60-2802412,61-2802372,62-2802474,63-2802481,64-2802475,65-2805714,66-2802468,67-2802445,68-2802444,69-2802457,70-2802483,71-2802371,72-2802449,73-2802370,74-2802459,75-2802461,76-2805716,77-2802464,78-2806674,79-2802369,80-2802532,81-2802524,82-2802515,83-2802497,84-2805022,85-2802495,86-2802517,87-2802357,88-2802379,89-2802558,90-2802569,91-2807488,92-2807486,93-2802555,94-2802556,95-2802566,96-2802366,97-2802579,98-2802374
55-2802378,0,0.452766,0.741943,0.9364299999999999,1.572749,1.8109529999999998,2.264711,2.655566,2.891221,3.366018,3.411951,3.1620369999999998,3.040794,3.1829240000000003,3.56859,4.074324,4.0397110000000005,3.894713,4.093325,4.446263,4.748798000000001,5.029705,5.2602720000000005,5.594623,6.160727,6.151857,5.947889,5.725823,5.470584,5.318949,5.22656,5.416717,5.784287,6.1360410000000005,6.783386,6.1122440000000005,6.4007760000000005,6.331465000000001,5.374454,5.065873000000001,4.8667739999999995,5.1754809999999996,5.0815209999999995,5.320216
56-2802395,,0,0.289177,0.48366400000000004,1.119984,1.358187,1.8119459999999998,2.202801,2.438455,2.913253,2.960186,2.7102720000000002,2.589029,2.731159,3.116825,3.622559,3.831493,3.6854949999999995,3.883107,4.237046,4.53958,4.820488,5.051054,5.385405,5.951509,5.942639,5.738671,5.516605,5.261366000000001,5.109732,5.017342,5.207498999999999,5.575069,5.926823000000001,6.546849,5.869026,6.157558,6.088247,4.922689,4.614108,4.4150089999999995,4.721716000000001,4.628755,4.867451
57-2802397,,,0,0.19448800000000002,0.830807,1.0690110000000002,1.522769,1.9136240000000002,2.149279,2.6240759999999996,2.671009,2.421095,2.299852,2.441982,2.827648,3.333382,3.541316,3.395318,3.5939300000000003,3.9468690000000004,4.249404,4.530311,4.760877,5.096229,5.661332,5.652462,5.448494,5.226428,4.971189,4.819555,4.728165,4.917322,5.285892,5.637647,6.257672,5.579848999999999,5.868380999999999,5.7990699999999995,4.6335120000000005,4.323931,4.125832,4.433539,4.3395779999999995,4.5782739999999995
58-2802399,,,,0,0.63632,0.8745229999999999,1.328281,1.719137,1.954791,2.429589,2.477522,2.226608,2.105365,2.2474950000000002,2.633161,3.138895,3.347829,3.200831,3.398443,3.7523809999999997,4.055916000000001,4.334823,4.567389,4.901741,5.465845,5.458975,5.255007,5.032941,4.777702,4.626067,4.533678,4.721835,5.089405,5.443159,6.063185,5.384362,5.673894000000001,5.604583,4.439024,4.131443,3.931345,4.2380510000000005,4.145091000000001,4.383787
59-2802406,,,,,0,0.241204,0.694962,1.085817,1.321472,1.796269,1.843202,1.5932879999999998,1.472045,1.614175,1.999841,2.505575,2.71351,2.567511,2.766123,3.119062,3.421597,3.7025040000000002,3.93307,4.267422,4.833525,4.824655,4.620687,4.398621,4.143382,3.9917480000000003,3.8993589999999996,4.0895150000000005,4.457085,4.80884,5.429865,4.752041999999999,5.040573999999999,4.9712629999999995,3.8047050000000002,3.496124,3.297025,3.604732,3.511772,3.750467
60-2802412,,,,,,0,0.453758,0.844614,1.080268,1.555066,1.7586439999999999,1.545442,1.424199,1.566329,1.9519950000000001,2.457729,2.665664,2.5196650000000003,2.718277,3.071216,3.3737510000000004,3.654658,3.885224,4.219576,4.784679,4.77681,4.572841,4.350775,4.095536,3.9439019999999996,3.8515129999999997,4.041669000000001,4.409239,4.760994,5.3820190000000006,4.704196,4.992728,4.923417,3.7425010000000003,3.4339199999999996,3.2348209999999997,3.454114,3.270568,3.509264
61-2802372,,,,,,,0,0.390855,0.62651,1.101308,1.304886,1.3022,1.180958,1.3230870000000001,1.708754,2.2144880000000002,2.624453,2.8544240000000003,3.053036,3.4059739999999996,3.708509,3.9894160000000003,4.219982,4.554334,5.1194370000000005,5.111568,4.907598999999999,4.685534,4.430294,4.2786599999999995,4.186271,4.376428,4.743997,5.095752,4.981904,4.304081,4.592612,4.523301,3.288743,2.980162,2.781063,3.000356,2.81681,3.0555060000000003
62-2802474,,,,,,,,0,0.239655,0.7144520000000001,0.9180299999999999,1.167945,1.4272280000000002,1.569358,1.9540240000000002,2.1127580000000004,2.522723,3.100694,3.2993069999999998,3.6522449999999997,3.9547800000000004,4.235687,4.466253,4.800605,5.366708,5.357839,5.1538699999999995,4.931805000000001,4.676565,4.524931,4.432542,4.622698000000001,4.990268,5.247393,4.596049,3.918226,4.206757,4.138446,2.9038880000000002,2.594307,2.3952080000000002,2.613501,2.429955,2.66865
63-2802481,,,,,,,,,0,0.47479799999999994,0.678376,0.92829,1.186574,1.328703,1.7143700000000002,1.944104,2.354069,2.86004,3.060652,3.4125900000000002,3.714125,3.995032,4.225598000000001,4.56095,5.125053,5.117184,4.914215,4.69215,4.43591,4.284276,4.193887,4.384044,4.749613,5.077739,4.4273940000000005,3.749571,4.038101999999999,3.9677919999999998,2.734233,2.424652,2.226553,2.52474,2.3411939999999998,2.5798900000000002
64-2802475,,,,,,,,,,0,0.21057800000000002,0.460492,0.718776,0.861906,1.247572,1.476306,1.8862709999999998,2.3942419999999998,2.591854,2.945793,3.247328,3.529235,3.7598010000000004,4.092153,4.6602559999999995,4.6513860000000005,4.447418,4.225352,3.9701129999999996,3.818479,3.725089,3.916246,4.282816,4.610941,3.958596,3.2807730000000004,3.5693050000000004,3.5009940000000004,2.2654360000000002,1.956855,1.7587560000000002,2.0654630000000003,2.250009,2.583198
65-2805714,,,,,,,,,,,0,0.25091399999999997,0.5101979999999999,0.652328,1.037994,1.266728,1.676693,2.184664,2.383276,2.736215,3.0377490000000003,3.318657,3.5492230000000005,3.883574,4.449678,4.4408080000000005,4.23684,4.014774,3.759535,3.607901,3.515511,3.706668,4.073238,4.400363,3.749018,3.071195,3.3597269999999995,3.2904160000000005,2.055858,1.747277,1.548178,1.8558849999999998,2.039431,2.37262
66-2802468,,,,,,,,,,,,0,0.259284,0.401414,0.78708,1.292814,1.702779,1.93275,2.132362,2.4843,2.787835,3.067742,3.298308,3.63366,4.199764,4.190894,3.9869260000000004,3.7638599999999998,3.509621,3.356986,3.265597,3.455754,3.8223239999999996,4.175078,3.9055769999999996,3.227754,3.516286,3.447975,2.2134169999999997,1.904836,1.7057369999999998,2.012444,2.19699,2.529179
67-2802445,,,,,,,,,,,,,0,0.14213,0.531796,1.0375299999999998,1.447495,1.8125069999999999,2.011119,2.364057,2.6665919999999996,2.947499,3.178066,3.5124169999999997,4.078521,4.069651,3.865683,3.643617,3.388378,3.236743,3.144354,3.334511,3.7020809999999997,4.053834999999999,3.96182,3.2839970000000003,3.5725290000000003,3.503218,2.471701,2.163119,1.964021,2.271727,2.455274,2.788463
68-2802444,,,,,,,,,,,,,,0,0.389666,0.895401,1.3053649999999999,1.8913369999999998,2.0899490000000003,2.4438869999999997,2.746422,3.027329,3.257895,3.592247,4.15735,4.149481,3.9455120000000004,3.723447,3.468207,3.3165730000000004,3.224184,3.41434,3.78191,4.133665000000001,3.819691,3.141868,3.430399,3.3610879999999996,2.39717,2.306249,2.10715,2.414857,2.597404,2.931593
69-2802457,,,,,,,,,,,,,,,0,0.512734,0.9226989999999999,1.5086700000000002,1.708282,2.0612209999999997,2.362755,2.643663,2.875229,3.208581,3.773684,3.7658139999999998,3.561846,3.33978,3.085541,2.932907,2.8415169999999996,3.0306740000000003,3.398244,3.749998,3.4370239999999996,2.759201,3.047733,2.978422,2.014504,2.323085,2.189184,2.496891,2.680437,3.012626
70-2802483,,,,,,,,,,,,,,,,0,0.41096499999999997,0.996936,1.195548,1.548486,1.8510209999999998,2.131929,2.362495,2.696846,3.26195,3.25408,3.050112,2.828046,2.572807,2.421173,2.328783,2.51894,2.88651,3.238264,2.9742900000000003,2.296467,2.5849990000000003,2.515688,1.55177,1.8603509999999999,1.8165509999999998,2.124258,2.307804,2.640993
71-2802371,,,,,,,,,,,,,,,,,0,0.585971,0.784583,1.137522,1.440057,1.720964,1.95153,2.285882,2.8509849999999997,2.843115,2.639147,2.417081,2.161842,2.010208,1.917819,2.107975,2.475545,2.8273,2.750356,2.072533,2.361065,2.291754,1.327836,1.636417,2.137516,2.4452220000000002,2.6287689999999997,2.961958
72-2802449,,,,,,,,,,,,,,,,,,0,0.211612,0.564551,0.867086,1.147993,1.378559,1.712911,2.279014,2.270145,2.066176,1.844111,1.588871,1.437237,1.344848,1.535004,1.9025740000000002,2.2543290000000002,2.901673,2.659504,2.948036,2.878725,1.914807,2.223388,2.724487,3.032194,3.2157400000000003,3.5489290000000002
73-2802370,,,,,,,,,,,,,,,,,,,0,0.357939,0.660473,0.9413809999999999,1.1719469999999998,1.506299,2.072402,2.063532,1.859564,1.637498,1.382259,1.230625,1.138235,1.328392,1.695962,2.047716,2.695061,2.857116,3.145648,3.076337,2.112419,2.421,2.9220990000000002,3.229806,3.4133519999999997,3.7465410000000006
