순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2806288,28-2804660,29-2804658,30-2804164,31-2805495,32-2805490,33-2807401,34-2805491,35-2805493
18-2803690,,,,,,,,,,,,,,,,,,0,1.0598610000000002,1.002275,1.4131770000000001,1.948105,2.344638,3.152588,3.603071,4.1438180000000004,4.438573,4.672185,4.862394999999999,5.006708000000001,5.431292,5.924415,6.462263,6.909077000000001,7.427458000000001
19-2803691,,,,,,,,,,,,,,,,,,,0,0.220996,0.631899,1.166826,1.563359,2.371309,2.821792,3.362539,3.6572940000000003,3.8919059999999996,4.081116000000001,4.242571,4.666156,5.159279,5.697127,6.143941000000001,6.662321
20-2804136,,,,,,,,,,,,,,,,,,,,0,0.41090200000000004,0.94583,1.342363,2.150313,2.600795,3.141543,3.4362980000000003,3.66991,3.8611199999999997,4.020575,4.446159,4.9392830000000005,5.476131,5.922944,6.441325
21-2804665,,,,,,,,,,,,,,,,,,,,,0,0.534928,0.9314610000000001,1.739411,2.189893,2.730641,3.0253959999999998,3.260008,3.450217,3.6106730000000002,4.035257,4.5283809999999995,5.066228,5.5130419999999996,6.031423
22-2804138,,,,,,,,,,,,,,,,,,,,,,0,0.39653299999999997,1.204483,1.654966,2.195713,2.490468,2.72408,2.9142900000000003,3.074745,3.4993300000000005,3.992453,4.530301000000001,4.977115,5.495495
23-2804663,,,,,,,,,,,,,,,,,,,,,,,0,0.807951,1.258433,1.7991810000000001,2.0939360000000002,2.328548,2.518757,2.6792119999999997,3.103797,3.59692,4.134768,4.581582,5.099963
24-2804142,,,,,,,,,,,,,,,,,,,,,,,,0,0.450482,0.9912299999999999,1.285985,1.520597,1.710807,1.871262,2.295846,2.78897,3.326818,3.773631,4.292012000000001
25-2804145,,,,,,,,,,,,,,,,,,,,,,,,,0,0.540748,0.8355030000000001,1.070115,1.260324,1.420779,1.845364,2.3384869999999998,2.8763349999999996,3.323149,3.84153
26-2804661,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29475500000000004,0.528367,0.718577,0.8790319999999999,1.3036159999999999,1.7967400000000002,2.334588,2.781401,3.299782
27-2806288,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.535613,0.7258220000000001,0.886278,1.310862,1.803985,2.3418330000000003,2.788647,3.307028
28-2804660,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19021,0.352665,0.777249,1.270373,1.8082209999999999,2.255034,2.773415
29-2804658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.162455,0.58704,1.080163,1.618011,2.064825,2.583206
30-2804164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42458500000000005,0.917708,1.4555559999999998,1.902369,2.42075
31-2805495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49312399999999995,1.0309709999999999,1.4777850000000001,1.9961659999999999
32-2805490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.537848,0.984662,1.503042
33-2807401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44681400000000004,0.965195
34-2805491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5183810000000001
35-2805493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
