순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2805055,5-2802388,6-2806726,7-2805771,8-2807230,9-2807357,10-2807447,11-2807445,12-2803579,13-2802358,14-2804867,15-2802347,16-2805062,17-2802383,18-2802381,19-2802387,20-2802384,21-2802603,22-2802361,23-2802362,24-2802595,25-2802598,26-2805538,27-2802587,28-2802580,29-2802578,30-2803629,31-2802575,32-2802567,33-2802553,34-2802543,35-2802525,36-2802513,37-2802490,38-2802458,39-2802446,40-2802433,41-2802422,42-2802418,43-2802415,44-2802398,45-2802396,46-2804816,47-2802864,48-2802824,49-2802618,50-2802176,51-2802169,52-2802154,53-2802137,54-2802117,55-2802074,56-2802046,57-2802029,58-2802013,59-2802003,60-2802033,61-2802057,62-2802105,63-2802127,64-2802131,65-2802148,66-2802155,67-2806098,68-2806513,69-2807111,70-2806524,71-2806523,72-2806522,73-2806521,74-2805659,75-2802210,76-2802213,77-2802220,78-2801901,79-2805900,80-2801903,81-2803532,82-2801819,83-2803807,84-2804958,85-2803818,86-2804899,87-2805043,88-2804852,89-2804854,90-2805422,91-2806045,92-2806046,93-2805420,94-2802323,95-2803539,96-2803540,97-2802319,98-2802316,99-2802312,100-2802309,101-2802565,102-2802545,103-2802546,104-2802562,105-2802571,106-2802576,107-2802581,108-2804851,109-2802597,110-2802594,111-2802591,112-2802596,113-2802604,114-2802385,115-2802386,116-2802380,117-2802382,118-2804909,119-2802345,120-2802359,121-2803520,122-2807446,123-2807448,124-2807358,125-2807231,126-2805770,127-2806725,128-2805822,129-2805054,130-2803522,131-2805654
11-2807445,,,,,,,,,,,0,0.487746,0.935751,1.446882,1.584645,2.124779,2.6318479999999997,2.548187,2.267761,2.193182,2.39245,2.701686,2.937622,2.6716450000000003,2.425145,2.305843,3.6818800000000005,4.1721449999999995,4.445337,4.29049,4.441662,4.767664,5.114262999999999,5.438002,5.96263,6.332803,6.484388,6.960632,6.878806,6.802602,7.0471449999999995,7.324746,7.456919999999999,7.7063440000000005,8.158475,8.642612,9.239201,9.4854,9.674905,9.877265,10.244050999999999,10.663456,11.289272,11.894645,12.217832000000001,12.583145,12.965228999999999,13.426323000000002,13.748697,13.211703,13.074342,12.695199,12.726598,12.781350999999999,12.401927,12.007861,12.241941,13.369716,13.670073,13.77392,13.433839,13.167781,12.989211,12.476357,10.974241000000001,10.831989,10.612302,10.321264,9.622152999999999,9.406482,9.241679,9.340266999999999,9.618358,9.569686,9.270062,9.038644999999999,8.840587,8.53316,8.314538,8.16494,8.0386,7.6881070000000005,7.463265,7.4301449999999996,7.165408,6.709830999999999,6.433721,5.914297,5.524736,5.064039,4.608808,5.228777,5.263691000000001,4.93754,4.64697,4.372905,4.206208,3.554333,2.420671,2.6545919999999996,2.847689,2.658145,2.288145,2.210655,2.289747,2.554786,2.613802,2.0627150000000003,1.561933,0.9138569999999999,0.538272,0.339238,0.435562,0.6448050000000001,1.051295,0.818661,0.746923,0.777091,1.3870200000000001,1.758645,2.178702
12-2803579,,,,,,,,,,,,0,0.448006,0.9591370000000001,1.096899,1.637033,2.143103,2.361357,2.184015,1.705436,1.903705,2.21294,2.632922,2.686399,2.720601,2.601299,3.977336,4.467601,4.741793,4.586946,4.738118,5.06412,5.40972,5.735458,6.219914,6.065057,6.216642,6.704886,7.102736999999999,7.101058999999999,7.342600999999999,7.618202,7.752375999999999,8.000801,8.453932,8.937069000000001,9.535657,9.781856,9.969362,10.174721,10.538507000000001,10.957912,11.583728,12.190101,12.514288,12.878601,13.259685000000001,13.721779000000002,14.043153,13.506159,13.368798000000002,12.989655,13.022055,13.076808,12.697383,12.303317999999999,12.536398,13.665172,13.964529,14.069377,13.730296,13.463237,13.283667999999999,12.771813,11.270698,11.128446,10.907759,10.616719999999999,9.917608999999999,9.702939,9.537136,9.636724000000001,9.914814,9.867142999999999,9.566519,9.335101,9.137044,8.829616999999999,8.611995,8.462397,8.336057,7.984564,7.758722,7.726601,7.460864,7.0062880000000005,6.732178,6.209753,5.819192,5.359495,4.903264,5.524234,5.559148,5.230997,4.9424269999999995,4.667362000000001,4.501665,3.849789,2.716127,2.703451,2.511355,2.170399,1.7993990000000002,1.72291,2.2060009999999997,2.353758,2.125057,1.573969,1.074188,0.42511099999999996,0.384273,0.634694,0.920307,1.12955,1.53904,1.3034059999999998,1.0945340000000001,1.072548,1.658525,1.7008990000000002,2.125957
13-2802358,,,,,,,,,,,,,0,0.511131,0.820894,1.3610280000000001,1.8680970000000001,2.0863509999999996,1.9080099999999998,1.429431,1.627699,1.937935,2.357916,2.4103939999999997,2.6578939999999998,3.0205919999999997,4.3956290000000005,4.885894,5.159086,5.006239,5.155411,5.481413,5.584512,5.910251000000001,5.992909,5.839052,5.990637,6.4788809999999994,6.8767320000000005,7.205850999999999,7.448394,7.724995,8.070619,8.419093,8.873224,9.355361,9.69945,9.943649,10.249153999999999,10.454514,10.8193,11.237705,11.863521,12.469894,12.794081,13.158394,13.539477999999999,14.001572,14.323946,13.785951999999998,13.648591,13.269448,13.301847,13.3566,12.977176,12.583110000000001,12.816189999999999,13.944965,14.245322,14.488669,14.149588,13.88153,13.702960000000001,13.190106,11.688989999999999,11.546738000000001,11.327050999999999,11.036013,10.336902,10.120231,9.955428,10.055016,10.332107,10.284436,9.982811,9.752394,9.555336,9.245909,9.030287,8.880689,8.754349000000001,8.401856,8.176014,8.142894,7.878157000000001,7.42358,7.14947,6.627046000000001,6.239485,5.777788,5.323557,5.942526,5.976441,5.650289,5.3607190000000005,5.085654,4.921957,4.269082,2.6623669999999997,2.428446,2.23535,1.8953939999999998,1.5233940000000001,1.4469040000000002,1.9299959999999998,2.078752,1.850051,1.297964,0.626182,0.09031900000000001,0.50348,1.0827,1.368312,1.577556,1.9870450000000002,1.751411,1.5425389999999999,1.520553,1.7777319999999999,1.820107,2.245164
14-2804867,,,,,,,,,,,,,,0,0.309762,0.8498959999999999,1.355966,1.5742200000000002,1.396879,0.918299,1.116568,1.4268040000000002,1.8457849999999998,1.899262,2.145762,2.508461,3.885498,4.3747620000000005,4.649955,4.493108,4.646279,4.970282,5.072381,5.398119,5.482777,5.32792,5.478505999999999,5.966749,6.364601,6.69372,6.936263,7.212864,7.5584869999999995,7.908962,8.362093,8.84523,9.186318,9.432518,9.738023,9.942382,10.307167999999999,10.726574000000001,11.35339,11.957761999999999,12.281949000000001,12.646262,13.027346000000001,13.490441,13.810815,13.274820000000002,13.136460000000001,12.757317,12.789716,12.845469,12.466044,12.071978999999999,12.304059,13.432832999999999,13.733191,13.976538,13.635457,13.372398,13.191829,12.678974,11.177859,11.035607,10.814919999999999,10.522881,9.823771,9.6101,9.443297,9.542885,9.819975,9.771303999999999,9.47268,9.241261999999999,9.042205000000001,8.735778,8.518156,8.369558,8.243217999999999,7.890725,7.663883,7.632763000000001,7.367025,6.9124490000000005,6.637339,6.115914,5.726354,5.265656,4.811425,5.430395,5.4653089999999995,5.139158,4.849588,4.574523,4.408826,3.75595,2.151236,1.9163150000000002,1.7232189999999998,1.383262,1.012263,0.935773,1.418864,1.5666209999999998,1.33792,0.786832,0.31047399999999997,0.534026,1.015611,1.5948309999999999,1.880443,2.0886869999999997,2.498177,2.262543,2.054671,2.031685,1.465388,1.507763,1.93282
15-2802347,,,,,,,,,,,,,,,0,0.540134,1.047204,1.265458,1.087116,0.608537,0.806806,1.116041,1.536023,1.5895,1.8359999999999999,2.198698,3.5737349999999997,4.066,4.339192,4.1843449999999995,4.335516999999999,4.661519,4.762619,5.089357,5.172015,5.017158,5.168743,5.656987,6.054838,6.383958,6.6265,6.9031009999999995,7.248725,7.5982,8.051331,8.535468,8.878556,9.121755,9.427261,9.63262,9.996406,10.415811,11.042627,11.648,11.972187,12.3365,12.717584,13.179678,13.501052,12.965058,12.827697,12.448554,12.480953999999999,12.534706,12.156282000000001,11.761217,11.994297,13.124070999999999,13.422428,13.667776000000002,13.327695,13.061636,12.882067,12.369212,10.866097,10.723844999999999,10.503158,10.212119,9.513008000000001,9.301338000000001,9.132535,9.232123,9.512213000000001,9.464542,9.164918,8.9315,8.733443,8.426016,8.207394,8.058796000000001,7.934456,7.579963,7.357121,7.3229999999999995,7.056263,6.6026869999999995,6.329577,5.805152,5.417591000000001,4.9578940000000005,4.501663,5.121633,5.156547,4.829396,4.538826,4.264761,4.100064,3.446188,1.8404740000000002,1.606552,1.413456,1.0745,0.7025,0.626011,1.109102,1.257859,1.0291569999999999,0.47707,0.195711,0.8437879999999999,1.1483729999999999,1.731593,2.0172060000000003,2.226449,2.635939,2.400305,2.191433,1.959554,1.350625,1.393,1.8180580000000002
16-2805062,,,,,,,,,,,,,,,,0,0.50707,0.725324,1.00475,0.9536709999999999,1.15194,1.461175,1.882157,1.935634,2.181134,2.460064,3.837101,4.3273660000000005,4.601558,4.446711,4.597883,4.923885,5.108753,5.432491000000001,5.518149,5.362292,5.514876999999999,6.003121,6.399972,6.729092,6.971634,7.248236,7.593858999999999,7.860566,8.313697,8.796834,9.22369,9.46889,9.773394999999999,9.978753999999999,10.34254,10.760946,11.388761,11.993134,12.318321000000001,12.682634,13.062717999999998,13.525812,13.846186,13.310192,13.172832000000001,12.793688000000001,12.825088000000001,12.880841,12.501416,12.106351,12.341431,13.470204999999998,13.767562,13.930142000000002,13.589061,13.323001999999999,13.144433,12.631578,11.128463,10.986211,10.765524000000001,10.474485000000001,9.775374000000001,9.560704,9.394900999999999,9.494489,9.771579,9.723908,9.423283999999999,9.191866000000001,8.994809,8.687382000000001,8.46976,8.320162,8.193822,7.841328999999999,7.616486999999999,7.584366,7.318629,6.864053,6.589942999999999,6.067518,5.678957,5.21926,4.763029,5.383999,5.418913,5.091762,4.802192,4.527127,4.36143,3.7095540000000002,2.185608,1.951686,1.7595900000000002,1.418634,1.047634,0.971145,0.984764,0.717725,0.48902299999999993,0.678796,0.735845,1.3839219999999999,1.6885080000000001,2.271727,2.55734,2.7665830000000002,3.176073,2.940439,2.7315669999999996,2.499688,1.8907599999999998,1.933134,2.358192
17-2802383,,,,,,,,,,,,,,,,,0,0.218254,0.49868,0.977259,1.3016020000000001,1.610838,2.0308189999999997,2.0842959999999997,2.073296,1.9539950000000001,3.331032,3.821296,4.095489,3.9396419999999996,4.090813,4.416816000000001,4.761415,5.087153,5.610782,5.511955,5.66354,6.151783,6.5269580000000005,6.452754,6.694297,6.9718979999999995,7.105072,7.353496000000001,7.806627000000001,8.290764,8.888352000000001,9.135552,9.323057,9.527416,9.892202000000001,10.310608,10.936424,11.542796000000001,11.866984,12.231296,12.613380000000001,13.074475,13.395848999999998,12.858854,12.721494,12.343351,12.37575,12.429503,12.050078,11.657013000000001,11.889092999999999,13.018867,13.318225,13.423072,13.082991,12.816932000000001,12.637363,12.125508,10.622392999999999,10.480141,10.259454,9.968415,9.269305000000001,9.054634,8.888831,8.988419,9.265509,9.217838,8.917214,8.685797,8.488739,8.181312,7.96369,7.814092,7.687752000000001,7.336259,7.110417,7.078297,6.812558999999999,6.357983,6.082873,5.561448,5.171888,4.71319,4.256958999999999,4.8769290000000005,4.912843,4.5846919999999995,4.295122,4.0200569999999995,3.85436,3.203484,2.068823,2.1013490000000004,1.908253,1.568296,1.1972969999999998,0.959786,0.47869399999999995,0.29493800000000003,0.11536099999999999,0.570134,1.242915,1.8909919999999998,2.196577,2.7797970000000003,3.065409,3.274653,3.684142,3.4485080000000004,3.239637,3.007757,2.398829,2.441204,2.866261
18-2802381,,,,,,,,,,,,,,,,,,0,0.280426,0.759005,1.083348,1.392584,1.8125650000000002,1.8660419999999998,1.8550419999999999,1.735741,3.1117779999999997,3.602042,3.876235,3.720388,3.8715589999999995,4.1975620000000005,4.544161,4.8678989999999995,5.393528,5.2937,5.445286,5.933529,6.308704,6.2355,6.476043,6.753644,6.886817999999999,7.135242,7.588373,8.07151,8.670098,8.915298,9.103803,9.309161999999999,9.672948,10.092353999999998,10.718169999999999,11.323542,11.647730000000001,12.012042,12.395126,12.856221000000001,13.178595000000001,12.6416,12.502239999999999,12.124097,12.156496,12.210249000000001,11.832824,11.437759,11.670838999999999,12.799613,13.098971,13.203818,12.862737,12.596678,12.417109,11.906253999999999,10.405139,10.262887,10.0422,9.750161,9.051051,8.83738,8.671577000000001,8.771165,9.047255,9.000584,8.69996,8.468542999999999,8.269485000000001,7.963058,7.745436,7.593838000000001,7.467498,7.116005,6.893163,6.860042999999999,6.595305000000001,6.139729,5.864619,5.344194,4.9546339999999995,4.493936,4.036705,4.658675,4.693589,4.366438,4.076868,3.801803,3.6371059999999997,2.98523,1.850569,1.883095,1.6899990000000003,1.350042,0.979043,0.741532,0.26044,0.076684,0.305385,0.787388,1.460169,2.108246,2.412831,2.695136,2.980748,3.189991,3.599481,3.3638470000000003,3.154975,3.132989,2.6150830000000003,2.657458,3.0825150000000003
19-2802387,,,,,,,,,,,,,,,,,,,0,0.478579,0.802922,1.112157,1.532139,1.585616,1.574616,1.455314,2.831352,3.3216160000000006,3.5958080000000003,3.4409620000000003,3.592133,3.918135,4.263735,4.5884730000000005,5.113102,5.013274,5.164859,5.653103,6.028278,5.955074,6.196616000000001,6.473218,6.606391,6.8548160000000005,7.307947,7.791084,8.390672,8.634872,8.823377,9.028736,9.392522,9.811928,10.437743,11.044116,11.368303,11.732616,12.1137,12.575795,12.897167999999999,12.360174,12.222814,11.84367,11.87607,11.930823,11.551397999999999,11.157333,11.390413,12.519186999999999,12.818544000000001,12.924392,12.583311,12.317252,12.137683,11.625828,10.123713,9.981461,9.760774000000001,9.469735,8.770624,8.555954,8.390151,8.488739,8.766829,8.719158,8.418534,8.187116,7.988059,7.680632000000001,7.463010000000001,7.313412,7.187072,6.835578999999999,6.610736999999999,6.578616,6.313879,5.859303,5.584193,5.061768,4.673207,4.213509999999999,3.757279,4.378248999999999,4.413163,4.086012,3.796442,3.5213769999999998,3.3556800000000004,2.703804,1.570143,1.602668,1.4095719999999998,1.069616,0.698616,0.461106,0.255218,0.287026,0.515727,1.066814,1.282827,1.9309040000000002,2.2364900000000003,2.41471,2.7003220000000003,2.909565,3.319055,3.083421,2.874549,2.852563,2.438742,2.4801159999999998,2.906174
20-2802384,,,,,,,,,,,,,,,,,,,,0,0.324343,0.633578,1.05356,1.107037,1.353537,1.700661,3.075698,3.5659629999999995,3.840155,3.684308,3.8354800000000004,4.161482,4.280156,4.605894,4.689552,4.534695,4.68628,5.174524,5.572375,5.901495,6.144037,6.419638,6.766261999999999,7.099163000000001,7.552294,8.035430999999999,8.395093,8.640292,8.945798,9.150157,9.514942999999999,9.934348,10.560164,11.166537,11.490724,11.855037,12.236121,12.697215,13.018589,12.482595,12.345234,11.966091,11.998491,12.053244,11.673819,11.279753999999999,11.511834,12.641608,12.940965,13.168739000000002,12.827658,12.562599,12.38303,11.870175,10.37006,10.227808,10.007121000000001,9.716082,9.016971,8.802301,8.636498,8.736086,9.013176,8.965505,8.664881,8.433463,8.235406,7.926978999999999,7.709357000000001,7.559759,7.434419,7.082926,6.8570839999999995,6.823963000000001,6.560225999999999,6.10565,5.82954,5.308115,4.917554,4.457857,4.001626,4.622596,4.65751,4.330359,4.040789,3.7657239999999996,3.600027,2.9481509999999997,1.358011,1.124089,0.9309930000000001,0.591037,0.22003699999999998,0.143548,0.5005649999999999,0.765605,0.9943059999999999,0.8906069999999999,0.804248,1.452325,1.757911,2.3411299999999997,2.626743,2.835986,3.245476,3.009842,2.80097,2.569091,1.960163,2.002537,2.427595
21-2802603,,,,,,,,,,,,,,,,,,,,,0,0.310236,0.730217,0.783695,1.030195,1.392893,2.76993,3.259195,3.5323870000000004,3.37754,3.527712,3.855714,3.956813,4.281552,4.36621,4.211353,4.362938,4.851182,5.249033,5.578151999999999,5.820695,6.096296,6.44192,6.793394,7.244525,7.729661999999999,8.071750999999999,8.31795,8.621455000000001,8.827815,9.191601,9.610006,10.236822,10.843195,11.167382,11.530695,11.911779,12.374873,12.696247,12.158253,12.021892,11.641749,11.674147999999999,11.729901,11.350477,10.956411,11.188491,12.317266,12.617623,12.86197,12.521889,12.254831,12.076261,11.563407000000002,10.062291,9.920039,9.698352,9.406314,8.709203,8.493532,8.327729,8.428317,8.705408,8.656737,8.356112,8.125695,7.927637,7.619210000000001,7.402588000000001,7.251989999999999,7.1256509999999995,6.775157000000001,6.549315,6.517195,6.251458,5.797880999999999,5.521771,5.0003470000000005,4.610786,4.150089,3.6958580000000003,4.316827,4.348742,4.02359,3.73302,3.457955,3.294258,2.6413830000000003,1.034668,0.800747,0.607651,0.26769499999999996,0.210695,0.341816,0.824908,1.089947,1.318648,1.088876,1.002517,1.650594,1.9561790000000001,2.539399,2.825011,3.034255,3.443744,3.2071099999999997,2.998238,2.767359,2.1574310000000003,2.200806,2.624863
22-2802361,,,,,,,,,,,,,,,,,,,,,,0,0.41998100000000005,0.473459,0.719959,1.082657,2.458694,2.948959,3.2221509999999998,3.068304,3.219476,3.544478,3.646578,3.9713160000000003,4.055974,3.9011169999999997,4.052702,4.540946,4.938797,5.2679160000000005,5.510459,5.787059999999999,6.132683999999999,6.481159,6.935289999999999,7.417426,7.760515,8.007714,8.31122,8.517579,8.881364999999999,9.29977,9.926586,10.531959,10.857146,11.221459,11.602542999999999,12.064637,12.386011,11.849017,11.711656,11.331513000000001,11.364913,11.419665,11.039241,10.646175999999999,10.879256,12.00803,12.307387,12.551734,12.211654,11.945594999999999,11.766025,11.253171,9.752056,9.609803999999999,9.389117,9.098078,8.398966999999999,8.184297,8.018493,8.118082000000001,8.395172,8.347501,8.046876,7.815459,7.616402000000001,7.308975,7.091353,6.941755000000001,6.815415,6.463922,6.239079,6.2069589999999994,5.942222,5.487645,5.211536,4.690111,4.30055,3.840853,3.3846220000000002,4.005592,4.039505999999999,3.712355,3.4227839999999996,3.14872,2.9830229999999998,2.331147,0.724433,0.490511,0.297415,0.385459,0.413541,0.6520520000000001,1.135143,1.400183,1.628884,1.399111,1.312753,1.9608299999999999,2.2664150000000003,2.8496349999999997,3.135247,3.34449,3.7539800000000003,3.5183459999999998,3.309474,3.077595,2.468667,2.5110419999999998,2.936099
23-2802362,,,,,,,,,,,,,,,,,,,,,,,0,0.26597800000000005,0.512478,0.8751760000000001,2.250213,2.740478,3.01467,2.858823,3.009995,3.3359970000000003,3.681596,4.006335,4.133037,3.9781809999999997,4.129766,4.61801,5.015861,5.3449800000000005,5.587523,5.863124,6.025253,6.273676999999999,6.726808,7.209944999999999,7.809533999999999,8.053733,8.242238,8.446598,8.811384,9.230789,9.856605,10.462978,10.787165,11.151478,11.532561999999999,11.994655999999999,12.31603,11.779036,11.641675,11.262532,11.294931,11.349684,10.970260000000001,10.576194000000001,10.809274,11.938049000000001,12.237406,12.342253,12.002172,11.736114,11.556544,11.04469,9.543574000000001,9.401322,9.180636,8.890597,8.191486,7.976814999999999,7.811012,7.9106,8.187691000000001,8.14002,7.839395,7.607978,7.40992,7.101493,6.8848720000000005,6.734273,6.608934,6.256441000000001,6.031598000000001,5.9984779999999995,5.7347410000000005,5.280164,5.005054,4.48263,4.092069,3.632372,3.176141,3.79711,3.831025,3.5048730000000003,3.215303,2.940238,2.774541,2.122666,0.5169520000000001,0.28303,0.265022,0.46252299999999996,0.8335229999999999,1.071033,1.554125,1.819164,2.0478650000000003,1.818093,1.731734,2.379811,2.684396,3.084571,3.3701830000000004,3.5794269999999995,3.988916,3.753282,3.544411,3.4955760000000002,2.886648,2.929023,3.35408
24-2802595,,,,,,,,,,,,,,,,,,,,,,,,0,0.2465,0.6091979999999999,1.9842349999999997,2.4745,2.747692,2.593845,2.744017,3.070019,3.4166190000000003,3.741357,4.186515,4.031658,4.183243,4.671487,5.069338,5.107958,5.3485,5.626101,5.759275,6.0077,6.460831,6.943967999999999,7.542555999999999,7.788755,7.976261,8.18162,8.545406,8.964811,9.590627,10.197000000000001,10.521187,10.8855,11.266584,11.728678,12.050052,11.513058000000001,11.375697,10.996554,11.028953999999999,11.083706,10.704282000000001,10.310217,10.543297,11.672071,11.971428,12.077275,11.736195,11.471136,11.291567,10.778711999999999,9.276597,9.134345,8.914658,8.622619,7.923508,7.708838,7.543035000000001,7.6426229999999995,7.919713000000001,7.8720419999999995,7.5714179999999995,7.34,7.1419429999999995,6.834516000000001,6.616894,6.467296,6.340955999999999,5.989463,5.76462,5.7325,5.466762999999999,5.012186,4.738077,4.2156519999999995,3.8260910000000004,3.366394,2.9101630000000003,3.531133,3.5650470000000003,3.237896,2.948326,2.674261,2.508564,1.8566880000000001,0.250974,0.159948,0.176044,0.516,0.887,1.1255110000000002,1.608602,1.8736419999999998,2.101343,1.87257,1.785211,2.434288,2.738873,2.818593,3.104206,3.313449,3.7229389999999998,3.487305,3.278433,3.256447,2.941125,2.9835,3.409558
25-2802598,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362698,1.738735,2.229,2.503192,2.3473450000000002,2.499517,2.825519,3.171119,3.495857,4.0194849999999995,4.278158,4.429743,4.917987,4.934662,4.860458,5.104,5.378601000000001,5.513775,5.7622,6.215331,6.698467999999999,7.298056,7.542255,7.730761,7.9351199999999995,8.299906,8.719312,9.345127,9.9515,10.275687,10.64,11.021084,11.483178,11.804552000000001,11.267558,11.130197,10.751054,10.783453999999999,10.838207,10.458782000000001,10.064717,10.297797000000001,11.426571000000001,11.725928,11.830776,11.490695,11.225636,11.046066999999999,10.532212,9.031097,8.889845,8.670158,8.378119,7.6790080000000005,7.463338,7.298535,7.3991229999999995,7.674213000000001,7.627542,7.3279179999999995,7.0955,6.897442999999999,6.591016000000001,6.373394,6.222796,6.096456,5.743963,5.519121,5.487,5.222263,4.7676870000000005,4.492577,3.9701519999999997,3.5805910000000005,3.120894,2.664663,3.2856330000000002,3.320547,2.9933959999999997,2.703826,2.4277610000000003,2.263064,1.6111879999999998,0.311526,0.229448,0.422544,0.7625,1.1335,1.372011,1.596602,1.8616419999999998,2.090343,2.11807,2.031711,2.6797880000000003,2.771127,2.572093,2.8577060000000003,3.066949,3.476439,3.240805,3.031933,3.009947,3.187626,3.23,3.6550580000000004
26-2805538,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.377038,1.867302,2.140494,1.986648,2.137819,2.463821,2.809421,3.135159,3.658788,4.02796,4.179546,4.656789,4.574964,4.49976,4.743302,5.018904,5.152076999999999,5.4005019999999995,5.853633,6.33677,6.936358,7.181558,7.369063000000001,7.574422,7.938208,8.357614,8.983429,9.589802,9.913989,10.278302,10.659386,11.121481,11.442853999999999,10.90586,10.7685,10.389357,10.421756,10.476509,10.097083999999999,9.703019,9.936099,11.064873,11.364230000000001,11.470077999999999,11.129997,10.863938000000001,10.684369,10.170514,8.669399,8.527147,8.306460000000001,8.015421,7.3163100000000005,7.10164,6.935836999999999,7.035425,7.312514999999999,7.264844,6.96422,6.732802,6.533745,6.226318,6.008696,5.859098,5.733758,5.382265,5.156423,5.123302,4.859565,4.404989,4.129879,3.607454,3.218893,2.7591959999999998,2.302965,2.9239349999999997,2.957849,2.6306979999999998,2.341128,2.066063,1.901366,1.24949,0.358225,0.592146,0.785242,1.125198,1.496198,1.6831880000000001,1.4773,1.7423400000000002,1.971041,2.481768,2.39541,3.0274099999999997,2.651825,2.4527919999999996,2.738404,2.947647,3.3571370000000003,3.1215029999999997,2.912631,2.890645,3.500573,3.5916980000000005,4.016756
27-2802587,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49026499999999995,0.7644569999999999,0.829081,0.980252,1.306255,1.6518540000000002,1.976592,2.500221,2.869393,3.020979,3.498222,3.416397,3.341193,3.584735,3.8603370000000004,3.77504,4.023465,4.476596,4.959733,5.559321,5.80352,5.992026,6.196385,6.561171000000001,6.980575999999999,7.606392,8.212765,8.536952000000001,8.901264999999999,9.282349,9.744442999999999,10.065817,9.528823,9.391461999999999,9.012319,9.044719,9.099471000000001,8.720047000000001,8.325982000000002,8.559061999999999,9.687836,9.987193,10.092041,9.75196,9.486901,9.307332,8.793477000000001,7.356362,7.214110000000001,6.994422999999999,6.703384,6.003273,5.788603,5.6228,5.723388,6.000478,6.202807,5.902183,5.670765,5.924823,5.790280999999999,5.573658999999999,5.422061,5.295721,4.944228,4.719386,4.163265,3.797528,3.3429519999999995,2.767842,2.2454169999999998,1.8418560000000002,1.382159,0.9259280000000001,1.5468979999999999,1.581812,1.254661,0.965091,0.690026,0.524329,0.130548,1.734262,1.9681830000000002,2.161279,2.501235,2.872235,3.059225,2.853337,3.118377,3.3470779999999998,3.8578050000000004,3.7704470000000003,4.403447,4.027862,3.8288290000000003,4.114441,4.323684,4.733174,4.49754,4.288668,4.266682,4.8766099999999994,4.969736,5.393793
28-2802580,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273192,0.434655,0.680517,1.006519,1.351119,1.675857,2.067485,2.436658,2.588243,3.065487,2.982662,2.908458,3.1510000000000002,3.427601,3.432775,3.8612,4.314331,4.797468,5.396056,5.6422550000000005,5.829761,6.03412,6.398906,6.8183110000000005,7.444127000000001,8.0505,8.374687,8.738999999999999,9.120084,9.582178,9.903552000000001,9.366558,9.229197000000001,8.850054,8.882454,8.937207,8.557782000000001,8.163717,8.396797,9.525571000000001,9.824928,9.929775999999999,9.590695,9.324636,9.144067,8.632211999999999,7.1950970000000005,7.052845,6.831158,6.541119,5.840008,5.627338,5.461535,5.5591230000000005,5.837212999999999,6.040541999999999,5.739918,5.5085,5.762558,5.628016000000001,5.410394,5.260796,5.135456,4.781962999999999,4.558121,4.001,3.6352629999999997,3.180687,2.6055770000000003,2.083152,1.679591,1.219894,0.763663,1.382368,1.090547,0.763396,0.473826,0.198761,0.294937,0.620812,2.224526,2.4584479999999997,2.650544,2.9915,3.3625,3.55049,3.3436019999999997,3.609642,3.838343,4.3470699999999995,4.259711,4.892712,4.5171269999999994,4.319093,4.605706,4.813949,5.224439,4.988805,4.779933,4.756947,5.366875,5.46,5.8840580000000005
29-2802578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16146300000000002,0.407325,0.7333270000000001,1.078927,1.404665,1.928293,2.296466,2.449051,2.926295,2.84247,2.7692650000000003,3.0108080000000004,3.2884089999999997,3.377967,3.921392,4.374523,4.85766,5.456248,5.702448,5.889953,6.094312,6.459098,6.8785039999999995,7.50432,8.110692,8.434878999999999,8.799192,9.180276,9.642371,9.963745,9.42675,9.28939,8.910247,8.942646,8.997399,8.617974,8.223908999999999,8.456989,9.585763,9.88512,10.081968,9.741887,9.475828,9.296259,8.783403999999999,7.467289,7.325036999999999,7.10435,6.814311,6.1152,5.89953,5.733727,5.834315,6.111405,6.314734,6.01411,5.782692,6.03675,5.902208,5.684586,5.534987999999999,5.407648,5.056155,4.831313,4.275192,3.9094550000000003,3.454879,2.879769,2.357344,1.9537830000000003,1.494086,1.037855,1.32756,1.035739,0.708588,0.419018,0.143953,0.240129,0.8950040000000001,2.499719,2.73264,2.925736,3.265692,3.636692,3.823682,3.6177940000000004,3.8828339999999995,4.111535,4.621262000000001,4.534904,5.166904,4.792319,4.593286,4.878898,5.088141,5.497631,5.261997,5.053125,5.031139,5.641067,5.733192,6.15825
