순번_정류장ID,37-2806578,38-2805419,39-2805722,40-2805399,41-2806080,42-2804477,43-2804478,44-2800034,45-2800047,46-2804479,47-2804480,48-2804481,49-2805071,50-2803585,51-2803586,52-2800056,53-2800057,54-2800006,55-2800299,56-2804058,57-2800295,58-2804482,59-2800300,60-2805078,61-2800297,62-2803996,63-2803994,64-2803992,65-2806003,66-2803990,67-2803981,68-2806017,69-2803980,70-2805721,71-2805719,72-2803976,73-2803974
47-2804480,,,,,,,,,,,0,0.39100300000000004,0.6958949999999999,0.9603370000000001,1.8552369999999998,2.584444,3.180531,4.091792,6.146229,6.924192999999999,8.586763000000001,8.971712,9.489197,10.074421000000001,10.798813,10.944294000000001,11.252317999999999,11.654501,12.119407,12.866862,14.88424,15.575756,16.341634,16.443238,16.645815,16.979502,17.613056
48-2804481,,,,,,,,,,,,0,0.30489299999999997,0.569334,1.464235,2.193441,2.789528,3.70079,5.755227,6.533191,8.19576,8.580708999999999,9.098194,9.683419,10.407810000000001,10.553291,10.861316,11.263498,11.728404,12.475859,14.494238000000001,15.185753,15.950632,16.052235999999997,16.254813000000002,16.589499,17.223053
49-2805071,,,,,,,,,,,,,0,0.264442,1.164342,1.8935490000000001,2.489636,3.400897,5.455334,6.2332980000000004,7.895867999999999,8.280816999999999,8.798302,9.383526,10.107918,10.253397999999999,10.561423,10.963606,11.428512,12.175967,14.194345000000002,14.886860999999998,15.651739000000001,15.753343,15.95592,16.290607,16.92416
50-2803585,,,,,,,,,,,,,,0,0.8999010000000001,1.6291069999999999,2.2251939999999997,3.136456,5.190893,5.968857,7.631425999999999,8.016375,8.53386,9.119085,9.843475999999999,9.988957000000001,10.296982,10.699164,11.164069999999999,11.911525,13.928904000000001,14.621419,15.386298000000002,15.487901,15.689479,16.026165,16.658719
51-2803586,,,,,,,,,,,,,,,0,0.7342069999999999,1.330294,2.241555,4.295992,5.073956,6.736526,7.121475,7.638960000000001,8.224184,8.948576,9.094056,9.402080999999999,9.804264,10.269169999999999,11.016625,13.033002999999999,13.725519,14.490397,14.593001000000001,14.794578,15.130265,15.763817999999999
52-2800056,,,,,,,,,,,,,,,,0,0.596087,1.515349,3.569786,4.34775,6.010319,6.395268,6.9127529999999995,7.497978,8.222369,8.36785,8.675875,9.078057000000001,9.542963,10.290419,12.308797,13.001313,13.765191,13.866795000000002,14.069372,14.405057999999999,15.036612
53-2800057,,,,,,,,,,,,,,,,,0,0.9192620000000001,2.9736990000000003,3.7516629999999997,5.414232,5.799181,6.316666000000001,6.901891,7.626282000000001,7.771763000000001,8.079788,8.48197,8.946876,9.694331,11.71171,12.403225,13.169104,13.270707999999999,13.473285,13.807970999999998,14.441525
54-2800006,,,,,,,,,,,,,,,,,,0,2.055437,2.833401,4.49597,4.88092,5.398404,5.9836290000000005,6.708019999999999,6.853501,7.161525999999999,7.563708999999999,8.028615,8.776069999999999,10.793448,11.484964,12.250842,12.352446,12.555023,12.889710000000001,13.523263
55-2800299,,,,,,,,,,,,,,,,,,,0,0.778965,2.441534,2.826483,3.343968,3.929192,4.6535839999999995,4.799065000000001,5.107089,5.509272,5.974178,6.721633,8.740011,9.431527,10.196405,10.298009,10.500586,10.835272999999999,11.469827
56-2804058,,,,,,,,,,,,,,,,,,,,0,1.666569,2.051518,2.569003,3.154228,3.878619,4.0241,4.332125,4.734307,5.199212999999999,5.946669,7.965047,8.655563,9.421441,9.523045,9.725622,10.060308000000001,10.693862
57-2800295,,,,,,,,,,,,,,,,,,,,,0,0.384949,0.9024340000000001,1.487659,2.21205,2.3575310000000003,2.665556,3.0677380000000003,3.5326440000000003,4.2801,6.297478,6.989992999999999,7.754872,7.856476,8.058053,8.393739,9.026292999999999
58-2804482,,,,,,,,,,,,,,,,,,,,,,0,0.5174850000000001,1.10271,1.8271009999999999,1.972582,2.280607,2.682789,3.147695,3.89515,5.9135290000000005,6.606044,7.370922,7.471526,7.674103999999999,8.009789999999999,8.641344
59-2800300,,,,,,,,,,,,,,,,,,,,,,,0,0.585225,1.309616,1.4550969999999999,1.763122,2.165304,2.63021,3.3776650000000004,5.394044,6.087559,6.852436999999999,6.954041,7.156619,7.4913050000000005,8.124858999999999
60-2805078,,,,,,,,,,,,,,,,,,,,,,,,0,0.724391,0.869872,1.177897,1.580079,2.044986,2.792441,4.809819,5.5023349999999995,6.268212999999999,6.369816999999999,6.572394,6.907081,7.540634
61-2800297,,,,,,,,,,,,,,,,,,,,,,,,,0,0.148481,0.456506,0.8586879999999999,1.3235940000000002,2.0710490000000004,4.0884279999999995,4.780943,5.545822,5.647425,5.850003,6.184689,6.818242999999999
62-2803996,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308025,0.7102069999999999,1.1751129999999999,1.922569,3.940947,4.633463,5.397341,5.498945,5.701522,6.036208,6.6697619999999995
63-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.402183,0.8670889999999999,1.614544,3.6319220000000003,4.324438,5.088316000000001,5.18992,5.393497,5.728184,6.360737
64-2803992,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46490600000000004,1.212361,3.22874,3.9222550000000003,4.687133,4.788737,4.991315,5.327001,5.959555
65-2806003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.747455,2.765834,3.4583489999999997,4.222226999999999,4.323831,4.526408999999999,4.861095,5.494649
66-2803990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.017378,2.709894,3.474772,3.576376,3.778954,4.11364,4.747194
67-2803981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.692516,1.457394,1.5589979999999999,1.761575,2.096262,2.7298150000000003
68-2806017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.764878,0.866482,1.0690600000000001,1.403746,2.0373
69-2803980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.101604,0.304181,0.638868,1.2724209999999998
70-2805721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202577,0.5372640000000001,1.1708180000000001
71-2805719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334687,0.96824
72-2803976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.633554
73-2803974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
