순번_정류장ID,43-2800705,44-2800697,45-2801603,46-2801583,47-2801574,48-2801556,49-2801563,50-2801598,51-2801623,52-2801653,53-2801676,54-2801186,55-2801710,56-2801727,57-2807422,58-2801185,59-2801687,60-2801184,61-2801665,62-2801638,63-2801576,64-2801549,65-2801518,66-2801490,67-2801458,68-2801434,69-2801399,70-2801381,71-2804949,72-2801372,73-2801362,74-2801350,75-2801334,76-2801312,77-2801284,78-2801274,79-2801269,80-2805502,81-2801259
53-2801676,,,,,,,,,,,0,0.400548,0.63344,0.8791950000000001,1.331289,1.210492,1.2905360000000001,1.765438,2.037023,2.467139,3.004033,3.092303,3.256891,3.446532,3.769518,3.669429,3.6072349999999997,3.880228,3.960797,3.828728,3.945212,4.327903,4.715051,5.188085,5.640821,5.727125,5.933254,6.122191,6.255051
54-2801186,,,,,,,,,,,,0,0.23289200000000002,0.47964700000000005,0.9327409999999999,0.810944,0.8909879999999999,1.36589,1.636475,2.066591,2.603485,2.693755,2.856343,3.047984,3.3689699999999996,3.6060239999999997,3.880695,4.153688,4.3176559999999995,4.2292760000000005,4.34724,4.58555,4.624512,5.097544999999999,5.550282,5.774586,5.980714,6.029652,6.162512
55-2801710,,,,,,,,,,,,,0,0.24675500000000003,0.6998489999999999,0.578052,0.659096,1.133999,1.404583,1.834699,2.371593,2.461863,2.625451,2.816092,3.136078,3.374132,3.648804,3.921797,4.084764,4.181297,4.115349,4.353658,4.39262,4.865654,5.31839,5.542694,5.748823000000001,5.79776,5.930619999999999
56-2801727,,,,,,,,,,,,,,0,0.45209399999999994,0.33129699999999995,0.710341,1.185243,1.4558280000000001,1.8859439999999998,2.422838,2.512108,2.675696,2.8663369999999997,3.188323,3.4263769999999996,3.7000480000000002,3.9720410000000004,4.137009,4.232542,4.167593,4.404903,4.443865,4.916899,5.369635,5.593939,5.800066999999999,5.849005,5.981865
57-2807422,,,,,,,,,,,,,,,0,0.5897720000000001,0.968816,1.443719,1.714303,2.144419,2.6813130000000003,2.771583,2.935171,3.125812,3.4467980000000003,3.684852,3.9585239999999997,4.231517,4.395484,4.491017,4.426069,4.663378,4.70234,5.175374,5.6281099999999995,5.852414,6.058543,6.107480000000001,6.24034
58-2801185,,,,,,,,,,,,,,,,0,0.38504499999999997,0.8599469999999999,1.130531,1.560648,2.097542,2.186811,2.3514,2.541041,2.8630259999999996,3.1000799999999997,3.3747519999999995,3.6467449999999997,3.8117120000000004,3.9072449999999996,3.8422970000000003,4.079606,4.118568,4.591602,5.044339,5.268642,5.474771,5.523708999999999,5.656568
59-2801687,,,,,,,,,,,,,,,,,0,0.47490299999999996,0.745487,1.1756030000000002,1.7124970000000002,1.8027669999999998,1.9663549999999999,2.156996,2.477982,2.716036,2.9897080000000003,3.262701,3.426668,3.5222010000000004,3.4572529999999997,3.6945620000000003,3.7335239999999996,4.206558,4.659294,4.883598,5.089727,5.138664,5.271523999999999
60-2801184,,,,,,,,,,,,,,,,,,0,0.27058499999999996,0.700701,1.237595,1.326865,1.490453,1.6810939999999999,2.002079,2.240134,2.513805,2.786798,2.950766,3.082834,2.98135,3.2196599999999997,3.2586209999999998,3.7316550000000004,4.184392,4.408696,4.614824,4.663762,4.796622
61-2801665,,,,,,,,,,,,,,,,,,,0,0.430116,0.96701,1.0562799999999999,1.219869,1.410509,1.731495,1.9695490000000002,2.243221,2.5162139999999997,2.680181,2.81225,2.710766,2.949075,2.988037,3.461071,3.913808,4.138111,4.34424,4.393177,4.5260370000000005
62-2801638,,,,,,,,,,,,,,,,,,,,0,0.536894,0.748164,0.911752,1.102393,1.4233790000000002,1.6614330000000002,1.9351049999999999,2.208098,2.372065,2.504134,2.40265,2.518959,2.557921,3.030955,3.4836910000000003,3.707995,3.9141239999999997,3.963061,4.095921
63-2801576,,,,,,,,,,,,,,,,,,,,,0,0.21126999999999999,0.37485799999999997,0.565499,0.8864850000000001,1.124539,1.398211,1.6712040000000001,1.8351709999999999,1.96724,1.8657560000000002,2.118879,2.499027,2.972061,3.4247970000000003,3.6491010000000004,3.85523,3.9041669999999997,4.037026999999999
64-2801549,,,,,,,,,,,,,,,,,,,,,,0,0.415185,0.605826,0.9268120000000001,1.164866,1.4385370000000002,1.71153,1.8754979999999999,1.9514340000000001,1.906082,2.159205,2.539354,3.012387,3.465124,3.689428,3.8955559999999996,3.944494,4.077354
65-2801518,,,,,,,,,,,,,,,,,,,,,,,0,0.190641,0.511627,0.749681,1.023352,1.296345,1.460313,1.592382,1.490897,1.7440200000000001,2.131169,2.604203,3.056939,3.281243,3.487371,3.5383089999999995,3.6711690000000003
66-2801490,,,,,,,,,,,,,,,,,,,,,,,,0,0.320986,0.55904,0.8327120000000001,1.105705,1.269672,1.401741,1.300257,1.55338,1.9405279999999998,2.4135619999999998,2.866298,3.090602,3.296731,3.347668,3.480528
67-2801458,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238054,0.511726,0.7847189999999999,0.948686,1.080755,0.9792709999999999,1.232394,1.619542,2.0925759999999998,2.545313,2.769616,2.975745,3.026682,3.1595419999999996
68-2801434,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27367199999999997,0.546665,0.7106319999999999,0.842701,0.741217,0.99434,1.3814879999999998,1.8545220000000002,2.307259,2.531562,2.737691,2.7886279999999997,2.921488
69-2801399,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.272993,0.436961,0.569029,0.467545,0.720668,1.107817,1.58085,2.033587,2.257891,2.464019,2.530957,2.663817
70-2801381,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163968,0.296036,0.268016,0.521139,0.9082870000000001,1.381321,1.834057,2.058361,2.2644900000000003,2.331427,2.464287
71-2804949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.132069,0.327017,0.685106,1.072255,1.545288,1.998025,2.222329,2.428457,2.4953950000000003,2.628255
72-2801372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194948,0.582639,0.9697870000000001,1.442821,1.895558,2.119861,2.32599,2.392928,2.525787
73-2801362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387691,0.774839,1.247873,1.700609,1.924913,2.131042,2.197979,2.330839
74-2801350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38814899999999997,0.861182,1.313919,1.538223,1.7443509999999998,1.811289,1.9441490000000001
75-2801334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.474034,0.9267709999999999,1.151074,1.3572030000000002,1.42414,1.557
76-2801312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.455737,0.680041,0.8861690000000001,0.9531069999999999,1.085967
77-2801284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.224304,0.430433,0.67298,0.89323
78-2801274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206129,0.449676,0.669926
79-2801269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24354699999999999,0.46379799999999993
80-2805502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22025100000000003
81-2801259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
