순번_정류장ID,1-2807210,2-2800306,3-2800305,4-2800402,5-2805665,6-2804856,7-2800418,8-2800434,9-2800443,10-2800454,11-2800461,12-2800463,13-2800466,14-2800470,15-2800353,16-2803672,17-2800309,18-2800480,19-2800491,20-2800494,21-2800496,22-2800499,23-2805303,24-2800514,25-2800516,26-2800518,27-2800522,28-2800531,29-2800540,30-2804975,31-2805675,32-2803658,33-2806604,34-2806174,35-2806731,36-2805743,37-2804896,38-2805037,39-2805221,40-2805232,41-2805872,42-2805230,43-2805331,44-2805579,45-2806912,46-2805449,47-2805840,48-2805330,49-2805707
11-2800461,,,,,,,,,,,0,0.19230799999999998,0.540701,0.7947960000000001,1.014049,0.9988950000000001,1.4139389999999998,1.617054,1.8708810000000002,2.230594,2.651461,2.940098,3.9521610000000003,4.634598,4.778612,4.951524,5.136425,5.496148000000001,5.963176,6.192799,7.022748,7.9275139999999995,8.84254,9.047339,9.208573,9.508415,9.744987,10.077598,10.308892,10.653117,10.843097,11.067418,11.642122,11.981836,12.372991,12.977739,13.110428,13.250316,12.937097999999999
12-2800463,,,,,,,,,,,,0,0.348393,0.602488,0.8217409999999999,0.8065869999999999,1.221631,1.4247459999999998,1.6785729999999999,2.0382860000000003,2.4591529999999997,2.74779,3.7598529999999997,4.441289,4.586304,4.759216,4.943117,5.303839,5.769868,5.999491,6.830439999999999,7.7342059999999995,8.651232,8.855031,9.015265,9.315107000000001,9.552679,9.88529,10.117583999999999,10.459809,10.650789,10.87611,11.449814,11.790528,12.181683,12.786431,12.91812,13.058008000000001,12.74479
13-2800466,,,,,,,,,,,,,0,0.25709499999999996,0.47634799999999994,0.46119399999999994,0.876238,1.0793540000000001,1.333181,1.692893,2.1137599999999996,2.402397,3.414461,4.095897,4.240911,4.412823,4.598725,4.9584470000000005,5.425475,5.654098,6.485047,7.388813000000001,8.30584,8.508638000000001,8.669872,8.970714,9.208287,9.538897,9.771192,10.115416,10.304396,10.530717999999998,11.104421,11.444135000000001,11.835289999999999,12.439038,12.572727,12.712615,12.398397000000001
14-2800470,,,,,,,,,,,,,,0,0.264351,0.2041,0.619143,0.822259,1.076086,1.435798,1.8566650000000002,2.145302,3.157366,3.8398019999999997,3.9838160000000005,4.155728,4.34163,4.701352,5.16838,5.398003,6.227951999999999,7.132719,8.048745,8.252543,8.413778,8.71362,8.950192,9.282802,9.515097,9.857322,10.049301,10.273622999999999,10.846326,11.188039999999999,11.579196000000001,12.182944,12.314632000000001,12.45552,12.141302
15-2800353,,,,,,,,,,,,,,,0,0.12984600000000002,0.54489,0.7480060000000001,1.001833,1.361545,1.7824119999999999,2.0710490000000004,3.083113,3.7655489999999996,3.909563,4.082475,4.267377,4.628099,5.094126999999999,5.32375,6.153699,7.058464999999999,7.974492,8.178289999999999,8.339524,8.639366,8.876939,9.208549,9.440844,9.783068,9.974048,10.198369999999999,10.772072999999999,11.112786999999999,11.503942,12.10869,12.242379,12.381267,12.067049
16-2803672,,,,,,,,,,,,,,,,0,0.41504399999999997,0.61816,0.8719870000000001,1.2316989999999999,1.652566,1.9412029999999998,2.953267,3.635703,3.7797169999999998,3.951629,4.136531,4.497253,4.963280999999999,5.193904,6.023853,6.927619,7.844646000000001,8.047444,8.209678,8.50952,8.747093,9.078702999999999,9.309997000000001,9.653222,9.844202000000001,10.068524,10.643227,10.983941,11.375096000000001,11.977844000000001,12.111533,12.252421,11.937203
17-2800309,,,,,,,,,,,,,,,,,0,0.207116,0.46094300000000005,0.8206559999999999,1.241523,1.530159,2.541223,3.223659,3.3676739999999996,3.5405860000000002,3.725487,4.086208999999999,4.552238,4.78186,5.611809,6.516576000000001,7.432602,7.6364,7.7976350000000005,8.097477,8.335049,8.666659,8.898954,9.242179,9.432159,9.65648,10.230184,10.571898,10.963053,11.567801,11.70049,11.839378,11.525159
18-2800480,,,,,,,,,,,,,,,,,,0,0.254827,0.61454,1.035407,1.324044,2.336107,3.018543,3.162558,3.3354699999999995,3.520371,3.881093,4.347122,4.576745,5.406694,6.31146,7.227486,7.431285000000001,7.592519,7.892361,8.129933,8.461544,8.693838000000001,9.037063,9.228043,9.452364,10.026067999999999,10.366782,10.757937,11.362685,11.495374,11.635261999999999,11.321044
19-2800491,,,,,,,,,,,,,,,,,,,0,0.359713,0.78058,1.069217,2.08128,2.7637169999999998,2.906731,3.0806430000000002,3.265544,3.626267,4.092295,4.321918,5.151867,6.055633,6.972658999999999,7.176458,7.337692,7.637534,7.875106,8.206717,8.438011,8.781236,8.972216,9.196537,9.771241,10.111955,10.503110000000001,11.106858,11.238547,11.379435,11.066217
20-2800494,,,,,,,,,,,,,,,,,,,,0,0.420867,0.709504,1.720568,2.403004,2.5470189999999997,2.7199299999999997,2.904832,3.2655540000000003,3.731582,3.961205,4.791154,5.695921,6.611947,6.815745,6.97698,7.276822,7.514394,7.846004,8.078299000000001,8.421524,8.612503,8.836825,9.410528,9.751242,10.142398,10.747146,10.879833999999999,11.019722,10.705504
21-2800496,,,,,,,,,,,,,,,,,,,,,0,0.288637,1.300701,1.983137,2.127151,2.300063,2.4849650000000003,2.845687,3.311715,3.5413379999999997,4.371287000000001,5.276054,6.192080000000001,6.395878,6.557111999999999,6.856955,7.094527,7.426137,7.657432000000001,8.001656,8.192636,8.415958,8.989661,9.331375,9.721531,10.326279,10.458967,10.599855,10.284637
22-2800499,,,,,,,,,,,,,,,,,,,,,,0,1.011064,1.6935,1.8375139999999999,2.010426,2.195328,2.55605,3.022078,3.2517009999999997,4.08165,4.986416999999999,5.902443,6.106241000000001,6.267476,6.567317999999999,6.804889999999999,7.1365,7.367795,7.71202,7.901999000000001,8.126321,8.700024,9.040738000000001,9.432894000000001,10.036642,10.16933,10.309218,9.995
23-2805303,,,,,,,,,,,,,,,,,,,,,,,0,0.6854359999999999,0.829451,1.002363,1.1872639999999999,1.547986,2.014015,2.243637,3.073586,3.978353,4.894379,5.098177,5.259412,5.559254,5.796826,6.128436,6.3607309999999995,6.703956,6.894936,7.119257000000001,7.692961,8.033675,8.42483,9.029578,9.162267,9.302155,8.986936
24-2800514,,,,,,,,,,,,,,,,,,,,,,,,0,0.144014,0.326926,0.511828,0.87255,1.338578,1.568201,2.39815,3.302917,4.218943,4.422741,4.583975,4.883818,5.12139,5.452999999999999,5.685295,6.027519,6.219499,6.442821,7.016524,7.357238000000001,7.749394000000001,8.353142,8.48583,8.625717999999999,8.3115
25-2800516,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182912,0.367814,0.728536,1.194564,1.424187,2.254136,3.158902,4.074929,4.278727,4.439961,4.739803,4.9773760000000005,5.308986,5.540280999999999,5.883505,6.074485,6.298807,6.872510000000001,7.213224,7.604379,8.209127,8.341816,8.481703999999999,8.167486
26-2800518,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.184902,0.545624,1.011652,1.241275,2.071224,2.9759900000000004,3.8920169999999996,4.095815,4.257048999999999,4.556891,4.794464,5.126074,5.3583680000000005,5.7005930000000005,5.891573,6.115895,6.689597999999999,7.0303119999999995,7.421467,8.026214999999999,8.158904,8.298792,7.984574
27-2800522,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360722,0.826751,1.056374,1.886322,2.791089,3.707115,3.910914,4.072148,4.37199,4.609562,4.941173,5.172467,5.516692,5.7076720000000005,5.931993,6.5056970000000005,6.846411,7.237566,7.842314,7.975003,8.114891,7.8006720000000005
28-2800531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.466028,0.695651,1.5256,2.430367,3.346393,3.5501910000000003,3.7114260000000003,4.011268,4.24884,4.58045,4.812745,5.15497,5.345949,5.570271,6.143974,6.485688,6.875844,7.480592,7.61428,7.753168,7.43995
29-2800540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229623,1.059572,1.9643380000000001,2.8803650000000003,3.084163,3.245397,3.54524,3.7828120000000003,4.114422,4.346717,4.689941,4.880921,5.104243,5.678946,6.01866,6.409815,7.015564,7.148252,7.288139999999999,6.973922
30-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8299489999999999,1.734716,2.934144,3.137942,3.299177,3.315617,3.553189,3.8847989999999997,4.116094,4.459319,4.651298000000001,4.87562,5.449323000000001,5.789037,6.180193,6.784941000000001,6.917628999999999,7.057517,6.744299000000001
31-2805675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.904767,2.241908,2.528591,2.598875,2.487668,2.7252400000000003,3.05685,3.2881449999999997,3.6313699999999995,3.823349,4.047671,4.620374,4.961088,5.352244000000001,5.957992,6.09068,6.230568,5.91535
32-2803658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.337141,1.623825,1.694109,1.5829010000000001,1.8204740000000001,2.152084,2.383379,2.726603,2.917583,3.141905,3.715608,4.056322,4.447476999999999,5.052225,5.184914,5.324802,5.010584
33-2806604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286684,0.44791800000000004,0.714875,0.9524469999999999,1.284058,1.5163520000000001,1.859577,2.050557,2.273878,2.848582,3.189296,3.580451,4.185199,4.317888,4.457776,4.1435580000000005
34-2806174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161234,0.525077,0.762649,1.094259,1.326554,1.669778,1.8607580000000001,2.08508,2.658783,2.9994970000000003,3.390653,3.995401,4.128089,4.267976999999999,3.953759
35-2806731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363842,0.6014149999999999,0.933025,1.164319,1.507544,1.6985240000000001,1.9228459999999998,2.4965490000000004,2.837263,3.228418,3.8331660000000003,3.9658550000000004,4.106743,3.791525
36-2805743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23757199999999998,0.569183,0.801477,1.143702,1.334682,1.5590030000000001,2.132707,2.473421,2.864576,3.469324,3.602013,3.7419010000000004,3.427683
37-2804896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33161,0.562905,0.9061299999999999,1.09711,1.321431,1.8951349999999998,2.235849,2.627004,3.231752,3.3644410000000002,3.5043279999999997,3.19011
38-2805037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23129499999999997,0.57452,0.7654989999999999,0.989821,1.563524,1.904238,2.295394,2.9001419999999998,3.03283,3.172718,2.8585
39-2805221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343225,0.534205,0.758526,1.33223,1.6729439999999998,2.064099,2.668847,2.801536,2.941424,2.627206
40-2805232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19097999999999998,0.41630200000000006,0.9900049999999999,1.330719,1.721875,2.326623,2.459311,2.599199,2.284981
41-2805872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22532199999999997,0.799025,1.1397389999999998,1.5308950000000001,2.135643,2.2683310000000003,2.408219,2.094001
42-2805230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.576704,0.9174180000000001,1.308573,1.9133209999999998,2.04601,2.185898,1.87168
43-2805331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34771399999999997,0.73887,1.343618,1.562306,1.7021939999999998,1.8790240000000002
44-2805579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392156,0.9969040000000001,1.215592,1.35548,1.7982619999999998
45-2806912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.605748,0.8244370000000001,0.964325,1.4071069999999999
46-2805449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.220689,0.360577,0.803359
47-2805840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.139888,0.58267
48-2805330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44278199999999995
49-2805707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
