순번_정류장ID,1-2801360,2-2800384,3-2800607,4-2800618,5-2800623,6-2800631,7-2800642,8-2800664,9-2800333,10-2800681,11-2800696,12-2800701,13-2800704,14-2800713,15-2800751,16-2800770,17-2800781,18-2800790,19-2800792,20-2800794,21-2800800,22-2801771,23-2801773,24-2801774,25-2801787,26-2801806,27-2801954
13-2800704,,,,,,,,,,,,,0,0.25906399999999996,0.775098,1.07798,1.40364,1.736948,1.9495049999999998,2.10188,2.460619,2.672463,3.10182,3.2770639999999998,3.781767,4.302815,4.8243089999999995
14-2800713,,,,,,,,,,,,,,0,0.516034,0.818916,1.144576,1.477884,1.690441,1.842816,2.202555,2.433399,2.862756,3.0380000000000003,3.542703,4.063751,4.585245
15-2800751,,,,,,,,,,,,,,,0,0.302883,0.628542,0.961851,1.174407,1.326782,1.6855209999999998,1.989366,2.418723,2.5939669999999997,3.0986689999999997,3.620718,4.140212
16-2800770,,,,,,,,,,,,,,,,0,0.32566,0.6589689999999999,0.871525,1.0239,1.382639,1.686484,2.11584,2.291084,2.795787,3.3168349999999998,3.83733
17-2800781,,,,,,,,,,,,,,,,,0,0.333309,0.5458649999999999,0.69824,1.057979,1.361824,1.7911810000000001,1.966425,2.471127,2.991176,3.51367
18-2800790,,,,,,,,,,,,,,,,,,0,0.21255700000000002,0.36493200000000003,0.723671,1.027515,1.456872,1.632116,2.136819,2.657867,3.178361
19-2800792,,,,,,,,,,,,,,,,,,,0,0.152375,0.5121140000000001,0.815959,1.245315,1.42056,1.9252619999999998,2.44631,2.967805
20-2800794,,,,,,,,,,,,,,,,,,,,0,0.35974,0.6645840000000001,1.093941,1.269185,1.7738880000000001,2.294936,2.81643
21-2800800,,,,,,,,,,,,,,,,,,,,,0,0.304845,0.734201,0.9094459999999999,1.414148,1.9341959999999998,2.455691
22-2801771,,,,,,,,,,,,,,,,,,,,,,0,0.429357,0.604601,1.109304,1.6293520000000001,2.151846
23-2801773,,,,,,,,,,,,,,,,,,,,,,,0,0.175245,0.6799470000000001,1.200995,1.72249
24-2801774,,,,,,,,,,,,,,,,,,,,,,,,0,0.504703,1.024751,1.546245
25-2801787,,,,,,,,,,,,,,,,,,,,,,,,,0,0.520048,1.041543
26-2801806,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5214949999999999
27-2801954,,,,,,,,,,,,,,,,,,,,,,,,,,,0
