순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2802347,5-2803527,6-2803624,7-2802589,8-2802362,9-2802598,10-2805538,11-2802340,12-2805282,13-2805042,14-2803817,15-2804957,16-2801820,17-2801864,18-2801860,19-2801858,20-2802151,21-2802130,22-2802072,23-2802044,24-2801690,25-2800217,26-2800197,27-2800193,28-2800191,29-2800183,30-2800140,31-2803502,32-2807466,33-2803415,34-2805157,35-2805159,36-2805161,37-2805168,38-2805163,39-2805165,40-2803466,41-2806275,42-2806277,43-2803486,44-2803483
1-2805045,0,0.636848,0.92724,2.048,2.8035,3.4825470000000003,3.4356139999999997,3.584023,3.8055,3.6861980000000005,7.886557000000001,9.89102,10.233148,10.836537,10.953412,10.696384,10.8615,11.77315,13.117509,13.706836,14.181932999999999,14.743047,15.034220999999999,18.56638,20.729643,22.058018,22.428815,22.7275,23.608001,24.747116000000002,25.306531,30.26694,36.1355,38.33708,39.135733,39.650956,40.180634999999995,40.869414,41.25899999999999,41.694962,42.247040999999996,42.567836,43.571022,44.667018
2-2803524,,0,0.290392,1.6961529999999998,2.4526529999999998,3.1316990000000002,3.0857669999999997,3.233175,3.534153,3.8958510000000004,8.097209,10.101672,10.444801,11.047189,11.163065,10.905036,11.071153,11.982803,13.328161999999999,13.727989,14.202085,14.7642,15.054373000000002,18.777032000000002,20.478296,21.804671,22.177467,22.477153,23.354653,24.496769,25.053182999999997,30.013593,35.885153,38.084732,38.882386,39.400608,39.927288,40.616067,41.008653,41.444614,41.996693,42.315488,43.318674,44.41667
3-2803525,,,0,1.405761,2.161261,2.841307,2.795375,2.9437830000000003,3.243761,3.6064589999999996,7.803817,9.809280000000001,10.153409,10.756797,10.873673,10.615644999999999,10.777761,11.689411,13.036769999999999,13.437597,13.912692999999999,14.472807999999999,14.764981,18.486639999999998,20.186904000000002,21.514279000000002,21.887075,22.186760999999997,23.064261,24.207376999999997,24.763791,29.723201,35.593761,37.794340000000005,38.592994,39.109215999999996,39.637896000000005,40.325675,40.717261,41.154222,41.705301,42.025096000000005,43.029282,44.125278
4-2802347,,,,0,0.7555,1.5365469999999999,1.388614,1.536023,1.8359999999999999,2.198698,6.401057,8.405519,8.747648,9.351037,9.464912,9.207884,9.375,10.28365,11.631008999999999,12.079836,12.555933,13.116047,13.407221,17.07988,18.830143,20.157518,20.529314000000003,20.83,21.7085,22.851616,23.408031,28.36644,34.238,36.43758,37.236233,37.753456,38.279135,38.968914,39.3595,39.797461,40.349540999999995,40.670336,41.671521000000006,42.770518
5-2803527,,,,,0,0.8060470000000001,1.052114,1.200523,1.5005,1.863198,6.062557,8.06702,8.408147999999999,9.012537,9.129412,8.871383999999999,9.0365,9.94815,11.293509,11.402336,11.877433,12.438547,12.729721000000001,16.54188,18.152642999999998,19.480017999999998,19.851814,20.1515,21.029,22.172116,22.728531,27.688940000000002,33.5585,35.75908,36.558733000000004,37.072956,37.602635,38.292414,38.681,39.119960999999996,39.670041,39.989836,40.994021999999994,42.092017999999996
6-2803624,,,,,,0,0.49683999999999995,0.845476,1.1454540000000002,1.508152,5.70951,7.713972999999999,8.055102,8.660491,8.776366000000001,8.519338000000001,8.683454,9.595104,10.939463,10.598289999999999,11.073387,11.634501,11.925675,15.737832999999998,17.348597,18.675972,19.047767999999998,19.347454,20.224954,21.36807,21.924485,26.884894,32.755454,34.956034,35.753687,36.27091,36.799589000000005,37.487368,37.877953999999995,38.313915,38.865994,39.18679,40.189975,41.287971
7-2802589,,,,,,,0,0.348637,0.648614,1.011313,5.211671,7.216133999999999,7.557262,8.161650999999999,8.279525999999999,8.021498,8.186614,9.098265,10.441623,10.693222,11.167319,11.729433,12.020607,15.831764999999999,17.443529,18.770904,19.1427,19.441385999999998,20.318886,21.463002,22.018417000000003,26.979826,32.849385999999996,35.050965999999995,35.846619,36.364841999999996,36.893521,37.5803,37.972885999999995,38.407847,38.960926,39.281721999999995,40.284907000000004,41.379903999999996
8-2802362,,,,,,,,0,0.512478,0.8751760000000001,5.075533999999999,7.080997,7.422126,8.026515,8.14339,7.885362,8.050478,8.961128,10.306486999999999,10.894814,11.36991,11.931025,12.222197999999999,15.755357,17.791166,19.119541,19.491336999999998,19.790023,20.668523,21.811639000000003,22.367053,27.327462,33.198023,35.399602,36.197256,36.711478,37.241158,37.928936,38.320523,38.757484000000005,39.308563,39.628358,40.632544,41.72854
9-2802598,,,,,,,,,0,0.362698,4.564057,6.5685199999999995,6.909648,7.514036999999999,7.631912,7.372884,7.537999999999999,8.45065,9.794008999999999,10.383336,10.858433,11.419547,11.710721000000001,15.24288,17.406143,18.733518,19.105314,19.405,20.2835,21.424616,21.982031,26.94244,32.814,35.01458,35.812233,36.329456,36.857135,37.544914,37.9355,38.373461,38.923541,39.244336,40.249522,41.344518
10-2805538,,,,,,,,,,0,4.200359,6.204822,6.54595,7.150339,7.2682139999999995,7.010186,7.175302,8.086952,9.433311,10.021638000000001,10.496735000000001,11.057849000000001,11.349022999999999,14.881182,17.045445,18.37182,18.744617,19.044302,19.922803,21.063918,21.620333,26.581742,32.452302,34.651882,35.450534999999995,35.966758,36.494437,37.183215999999994,37.575802,38.010764,38.563843,38.883638,39.885824,40.98482
