순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805948,6-2800371,7-2803056,8-2802651,9-2802638,10-2803669,11-2803046,12-2803045,13-2803071,14-2803082,15-2803093,16-2803107,17-2803121,18-2803113,19-2803106,20-2803048,21-2803109,22-2803227,23-2803239,24-2803252,25-2804953,26-2803256,27-2803249,28-2803230,29-2803233,30-2803234,31-2803237,32-2803241,33-2802745,34-2802737,35-2802629,36-2802719,37-2802709,38-2802703,39-2802693,40-2802688,41-2802684,42-2802674,43-2802665,44-2802662,45-2802659,46-2802650,47-2800819,48-2800815,49-2800810,50-2800806,51-2800793,52-2800785,53-2800771,54-2800764,55-2800756,56-2800736,57-2800710,58-2800705,59-2800697,60-2801603,61-2801583,62-2801565,63-2801546,64-2801527,65-2801514,66-2801509,67-2801497,68-2801482,69-2801450,70-2801424,71-2801411,72-2801401,73-2801160,74-2801367,75-2801346,76-2800173,77-2801259,78-2805069,79-2801243,80-2801242,81-2801247,82-2801249,83-2801253,84-2801083,85-2801057,86-2801043,87-2801010
28-2803230,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39934200000000003,0.662623,0.948556,1.35225,1.8585200000000002,2.105586,2.741419,2.992325,3.284447,3.781307,4.1788099999999995,4.407587,4.643829,4.859502,4.952205,4.726087000000001,4.717566000000001,4.940745,5.105283,5.3612150000000005,5.0853660000000005,4.7977099999999995,5.048858,5.243761,5.590414,5.772597,5.920037000000001,6.217573000000001,6.576913,6.6546259999999995,6.686605,7.6643550000000005,7.995564999999999,8.261188,8.550763,8.972585,9.222317,9.394695,9.701889,10.123869000000001,10.537236,10.90283,11.164658,11.463887,11.704566,12.012751,12.523489999999999,13.170297,13.851215,14.09216,14.283498000000002,14.173544,13.862020999999999,13.578076999999999,13.301260999999998,13.509877,13.741797,14.144410999999998,14.971997
29-2803233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263282,0.549215,0.952908,1.459178,1.7062439999999999,2.342078,2.5929830000000003,2.885106,3.381965,3.779468,4.008246,4.244487,4.460161,4.552862999999999,4.326746,4.318224,4.541404,4.7069410000000005,4.961873000000001,4.686025,4.398369000000001,4.651516,4.84542,5.1920720000000005,5.374256,5.521694999999999,5.818231,6.1775709999999995,6.256285,6.288263,7.266013,7.597223,7.862846,8.152422,8.574243,8.823976,8.996353,9.302548,9.725528,10.137894000000001,10.504488,10.766316,11.066546,11.307224,11.614409,12.124149000000001,12.770956,13.451873999999998,13.694819,13.886156,13.775201999999998,13.462679000000001,13.178735000000001,12.90292,13.112535000000001,13.343456,13.747069,14.572656
30-2803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288933,0.692627,1.1988969999999999,1.4459629999999999,2.0817959999999998,2.332702,2.6248240000000003,3.121684,3.519187,3.747964,3.984206,4.199879,4.414493,4.333391000000001,4.3248690000000005,4.5470489999999995,4.712586,4.967518,4.69067,4.403013,4.657161,4.850065,5.196717,5.378901,5.52634,5.822876,6.182216,6.26093,6.293908,7.271658,7.602867999999999,7.867491,8.157066,8.578888000000001,8.828619999999999,8.999998,9.309192,9.730172,10.142539,10.510133,10.770961,11.071191,11.311869,11.619054,12.128793,12.7766,13.457519,13.699463,13.890801000000002,13.779847,13.467324,13.18338,12.908564,13.11718,13.349101000000001,13.752714000000001,14.5783
31-2803237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403694,0.909964,1.15703,1.792863,2.0437689999999997,2.335891,2.832751,3.230254,3.459031,3.6952730000000003,3.910946,4.12556,4.113531,4.10501,4.423019,4.658727,4.913659,4.77281,4.4851540000000005,4.738302,4.932205000000001,5.2788580000000005,5.461041000000001,5.608480999999999,5.905017,6.264357,6.34307,6.375049,7.352799,7.684009,7.949632000000001,8.239207,8.661029,8.910761,9.083139,9.389333,9.812313,10.22368,10.591274,10.853100999999999,11.153331,11.39401,11.701195,12.210934,12.857741,13.538658999999999,13.781604000000002,13.972942000000002,13.861988,13.549465,13.265521,12.989705,13.199321,13.430241,13.833854999999998,14.659441000000001
32-2803241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50827,0.755336,1.391169,1.642075,1.9341970000000002,2.431057,2.82856,3.057337,3.2935790000000003,3.5092529999999997,3.7238660000000006,3.7118379999999997,3.7033160000000005,4.021325,4.257033,4.511965,4.371117,4.083461,4.336608,4.530512,4.877164,5.059348,5.206787,5.503323,5.8626629999999995,5.941376999999999,5.973355000000001,6.951105,7.282315,7.547938,7.837514,8.259335,8.509067,8.681445,8.987639,9.411619,9.822986,10.18958,10.451408,10.751638,10.992316,11.299501,11.809241,12.456047,13.136966000000001,13.379910999999998,13.571248,13.460294000000001,13.147770999999999,12.863827,12.588011999999999,12.797627,13.028547999999999,13.432160999999999,14.257747
33-2802745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24706599999999998,0.882899,1.133805,1.425927,1.9227869999999998,2.32029,2.549067,2.785309,3.000982,3.215596,3.203568,3.195046,3.5130550000000005,3.748763,4.003695,3.862847,3.57519,3.8283379999999996,4.022241999999999,4.368894,4.5510779999999995,4.698517,4.9950529999999995,5.354393,5.433107,5.465085,6.442835,6.774045,7.039667999999999,7.329242999999999,7.751065,8.000797,8.173175,8.480369,8.903349,9.313716000000001,9.68131,9.943138000000001,10.243367999999998,10.484046000000001,10.791231,11.30097,11.947777,12.628696000000001,12.87164,13.062978,12.952024,12.639501,12.355557000000001,12.079741,12.289357,12.520278,12.923891000000001,13.749476999999999
34-2802737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.635833,0.8867389999999999,1.1788610000000002,1.675721,2.073224,2.3020009999999997,2.538243,2.753916,2.96853,2.956502,2.94798,3.265989,3.501697,3.756629,3.6157809999999997,3.328124,3.5812720000000002,3.775176,4.121828,4.304012,4.4514510000000005,4.747987,5.107327,5.186041,5.218019,6.195769,6.526979,6.7926020000000005,7.082177000000001,7.503999,7.753731,7.925109,8.232303,8.655283,9.06765,9.434244,9.696072000000001,9.996302,10.23698,10.544165,11.053904,11.700711,12.38163,12.624574,12.815911999999999,12.704958,12.392435,12.108491,11.832675,12.042291,12.273212,12.676825,13.502410999999999
35-2802629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250906,0.549028,1.045888,1.443391,1.672168,1.90841,2.124084,2.3386970000000002,2.326669,2.318147,2.636156,2.871864,3.126796,2.985948,2.6982909999999998,2.951439,3.145343,3.4919949999999997,3.674179,3.821618,4.118154,4.477494,4.556208,4.588186,5.565936,5.897146,6.162769,6.452344,6.874166000000001,7.123898,7.295275999999999,7.602469999999999,8.02545,8.437816999999999,8.804411,9.066239,9.366469,9.607147,9.914332,10.424072,11.070878,11.751797,11.994741000000001,12.186079,12.075125,11.762602000000001,11.478658,11.202843,11.412458,11.643379,12.046992,12.872578
36-2802719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298122,0.794982,1.192485,1.421262,1.657504,1.873177,2.087791,2.0757630000000002,2.067241,2.38525,2.6209580000000003,2.87589,2.735042,2.4473849999999997,2.700533,2.894437,3.241089,3.4232720000000003,3.5707120000000003,3.8672480000000005,4.226588,4.305301999999999,4.337280000000001,5.31503,5.64624,5.911862999999999,6.201438,6.62326,6.872992,7.04537,7.351564,7.775544,8.185911,8.553505,8.815333,9.115563,9.356241,9.663426,10.173165,10.819972,11.500891000000001,11.743835,11.935172999999999,11.824219,11.511696,11.227752,10.951936,11.161552,11.392472999999999,11.796086,12.621672
37-2802709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49686,0.8943629999999999,1.12314,1.3593819999999999,1.5750549999999999,1.789669,1.77764,1.7691189999999999,2.087128,2.322836,2.577768,2.436919,2.149263,2.402411,2.596314,2.942967,3.12515,3.27259,3.5691260000000002,3.9284660000000002,4.007179,4.0391580000000005,5.016908,5.348118,5.613741,5.903316,6.325138,6.57487,6.746248,7.0534419999999995,7.476422,7.887789,8.255383,8.51721,8.81744,9.058119,9.365304,9.875043,10.52185,11.202767999999999,11.445713,11.637051,11.526097,11.213574000000001,10.92963,10.653814,10.863430000000001,11.09435,11.497964,12.32355
38-2802703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.397503,0.6262810000000001,0.8625219999999999,1.0791959999999998,1.293809,1.520926,1.698259,2.016268,2.251976,2.506908,2.533353,2.2456970000000003,2.498844,2.692748,3.0394,3.221584,3.3690230000000003,3.6655589999999996,4.024899,4.103613,4.135592,5.113341999999999,5.444552,5.710175,5.99975,6.421572,6.671303999999999,6.843681,7.149876,7.572856,7.985222,8.351817,8.506350999999999,8.681125999999999,8.681258999999999,8.989444,9.498184,10.144991000000001,10.825909,11.068854,11.260191,11.43547,11.153714,10.869769999999999,10.593955000000001,10.80357,11.035491,11.439103999999999,12.263691
39-2802693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228777,0.46501899999999996,0.681693,0.8963059999999999,1.123423,1.300756,1.618765,1.854473,2.1094049999999998,2.571144,2.6432,2.896348,3.090251,3.436904,3.6190870000000004,3.7665260000000003,4.063063,4.422403,4.501116000000001,4.533094999999999,5.510845,5.842055,6.107678,6.397253,6.819075,7.0688070000000005,7.240183999999999,7.037622,7.235059,7.647425999999999,8.15702,8.108848,8.282623,8.282756,8.589941,9.099681,9.746487,10.428405999999999,10.67035,10.861688000000001,11.036967,10.756211,10.472267,10.197452,10.405066999999999,10.636988,11.039601,11.866187
40-2802688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236242,0.45291499999999996,0.667529,0.8946459999999999,1.071979,1.389988,1.6256959999999998,1.880628,2.342367,2.630023,3.021271,3.215175,3.5618269999999996,3.744011,3.89145,4.187986,4.547326,4.62604,4.658018,5.635768,5.966978,6.232601,6.4789699999999995,6.668997999999999,6.91873,7.091108,6.809844,7.007282000000001,7.418649,7.929243,7.880071000000001,8.054846000000001,8.054979,8.362164,8.871903,9.51871,10.199629,10.442573,10.633911,10.80919,10.527434,10.24349,9.967675,10.17729,10.408211,10.811824,11.637410000000001
41-2802684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216673,0.431287,0.658404,0.8357370000000001,1.153746,1.3894540000000002,1.6443860000000001,2.106125,2.393781,2.785029,2.978933,3.325585,3.507769,3.655208,3.951744,4.311083999999999,4.389798000000001,4.421776,5.399526,5.730736,5.996359,6.243728,6.4327559999999995,6.682488,6.854866,6.5746020000000005,6.771039999999999,7.181407000000001,7.692000999999999,7.6418289999999995,7.819603999999999,7.819737,8.126922,8.636661,9.282468,9.964387,10.206331,10.398669,10.572948,10.291192,10.006248,9.732432000000001,9.940047999999999,10.172969,10.575582,11.401167999999998
42-2802674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214614,0.44173100000000004,0.6190640000000001,0.9370729999999999,1.1727809999999999,1.427713,1.8894520000000001,2.177108,2.568356,2.762259,3.108912,3.291095,3.438535,3.735071,4.094411,4.173124,4.205103,5.182853,5.514063,5.779686,6.069261,6.4097669999999995,6.658499000000001,6.831877,6.549613,6.749051,7.158417999999999,7.670012,7.620839999999999,7.794614999999999,7.795748,8.101933,8.612672,9.259478999999999,9.940397,10.183342,10.37368,10.549958,10.268203,9.985259,9.708442999999999,9.918059,10.148978999999999,10.552593,11.377179
43-2802665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.227117,0.40445,0.722459,0.958167,1.213099,1.674839,1.962495,2.353742,2.547646,2.894298,3.076482,3.223921,3.520457,3.879797,3.958511,3.9904889999999997,4.968239,5.299449,5.565072,5.854648,6.2764690000000005,6.526202,6.697578999999999,6.765227,6.961664999999999,7.374031,7.884626,7.834453,8.010228999999999,8.009361,8.317547,8.826286,9.474093,10.155011,10.398956,10.588293,10.764572,10.481817,10.197872,9.922057,10.132672,10.364593,10.767206,11.591793
44-2802662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178333,0.496342,0.73205,0.986982,1.448721,1.736377,2.127625,2.321529,2.668181,2.850365,2.997804,3.29434,3.6536800000000005,3.732394,3.7643720000000003,4.742122,5.073332,5.338955,5.6285300000000005,6.050351999999999,6.300084,6.471462,6.779656,7.077636,7.490003,7.980597,7.949425,8.1262,8.125333,8.432518,8.943257000000001,9.590064,10.269983,10.513927,10.705264999999999,10.879544000000001,10.597788000000001,10.313844,10.039029,10.247644000000001,10.478565,10.883178,11.707764
45-2802659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31800900000000004,0.553717,0.808649,1.270389,1.558044,1.9492919999999998,2.143196,2.489848,2.672032,2.819471,3.1160069999999997,3.475347,3.554061,3.586039,4.563789,4.894998999999999,5.160622,5.450198,5.872019,6.121752,6.293129,6.6003229999999995,6.900303999999999,7.31067,7.802264,7.772092,7.946867,7.947,8.254185000000001,8.764925,9.411731,10.09165,10.335595,10.525932000000001,10.701211,10.420455,10.135511,9.860696,10.070311,10.301232,10.704844999999999,11.529431
46-2802650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235708,0.49063999999999997,0.9523790000000001,1.240035,1.631283,1.825187,2.171839,2.3540229999999998,2.501462,2.7979979999999998,3.157338,3.236052,3.26803,4.24578,4.57699,4.842613,5.132187999999999,5.55401,5.803742,5.9751199999999995,6.2823139999999995,6.581294000000001,6.993661,7.484255,7.455083,7.628858,7.629991,7.937175999999999,8.445915,9.093722,9.773641,10.016585000000001,10.208923,10.384202,10.101446000000001,9.818502,9.542686999999999,9.752302,9.983222999999999,10.385836,11.211422
47-2800819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254932,0.717672,1.005328,1.396575,1.5904790000000002,1.9371310000000002,2.1193150000000003,2.266754,2.5632900000000003,2.92263,3.001344,3.033322,4.011072,4.342282,4.607905000000001,4.897481,5.3193019999999995,5.5690349999999995,5.741412,6.048607,6.347587,6.758953,7.249547,7.218375,7.39515,7.395283,7.702468,8.212208,8.858015,9.538933,9.782878,9.973215,10.148494,9.867738000000001,9.582794,9.306979,9.516594,9.748515,10.152128,10.977715
48-2800815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46274,0.750396,1.141643,1.335547,1.6821990000000002,1.8643830000000001,2.011822,2.308358,2.667698,2.746412,2.7783900000000004,3.7561400000000003,4.08735,4.352973,4.642549,5.064369999999999,5.314103,5.48648,5.793674,6.091655,6.5030209999999995,6.994615,6.965443,7.139218,7.139351,7.446536,7.956276,8.603083,9.284001,9.526946,9.719283,9.893562,9.611806,9.327862,9.053047,9.261662,9.492583,9.896196,10.722783
49-2800810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28765599999999997,0.678904,0.872808,1.21946,1.4016440000000001,1.549083,1.845619,2.204959,2.283673,2.315651,3.2934010000000002,3.6246110000000002,3.8902339999999995,4.179809,4.601630999999999,4.851363,5.022741000000001,5.329935,5.752915,6.165282,6.5318760000000005,6.793703999999999,7.093934,7.334612,7.641797,8.151536,8.798343,9.479262,9.722206,9.913544,9.802589999999999,9.490067,9.206123,8.930307,9.139923,9.370844,9.774457,10.600043
50-2800806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.391248,0.585151,0.9318040000000001,1.113987,1.261427,1.557963,1.917303,1.996016,2.027995,3.005745,3.336955,3.602578,3.892153,4.313975,4.563707,4.736085,5.043279,5.465259,5.876626,6.244219999999999,6.506048000000001,6.806277000000001,7.046956,7.354141,7.86388,8.510686999999999,9.191605000000001,9.43455,9.625888,9.514934,9.202411,8.918467,8.642650999999999,8.852267,9.083186999999999,9.486801,10.312387
51-2800793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193904,0.540556,0.7227399999999999,0.870179,1.166715,1.526055,1.6047690000000001,1.6367479999999999,2.6144979999999998,2.945708,3.21133,3.5009059999999996,3.9227279999999998,4.17246,4.344837,4.652032,5.075012,5.486378,5.852972,6.1148,6.415030000000001,6.655708,6.962892999999999,7.472633,8.119439999999999,8.800358000000001,9.043303,9.234639999999999,9.123686,8.811163,8.527219,8.251403999999999,8.461019,8.691939999999999,9.095553,9.92114
52-2800785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34665300000000004,0.528836,0.676275,0.9728120000000001,1.332152,1.410865,1.442844,2.420594,2.751804,3.017427,3.3070019999999998,3.728824,3.9785559999999998,4.150933,4.457128,4.881108,5.292475,5.659069000000001,5.920896,6.221126,6.461804,6.76899,7.278728999999999,7.925536,8.606454,8.849399,9.040737,8.929783,8.61726,8.333316,8.0575,8.267114999999999,8.498036,8.90165,9.727236
53-2800771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18218399999999998,0.329623,0.626159,0.985499,1.0642129999999999,1.506191,2.483941,2.8151509999999997,3.0807740000000003,3.37035,3.7921709999999997,4.041904,4.213280999999999,4.521476,4.944456,5.355822,5.722416,5.984244,6.2844739999999994,6.525151999999999,6.832337,7.342077000000001,7.988884,8.669802,8.912747,9.104084,8.99313,8.680607,8.396663,8.120847999999999,8.330463,8.561384,8.964997,9.790583999999999
54-2800764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14743900000000001,0.44997600000000004,0.809316,0.8880290000000001,1.330008,2.307758,2.638968,2.904591,3.194166,3.6159879999999998,3.8657199999999996,4.037097,4.344292,4.767272,5.1786389999999995,5.546233,5.80806,6.10829,6.348968,6.656153999999999,7.165893,7.8127,8.493618,8.736563,8.927901,8.816947,8.504424,8.22048,7.9446639999999995,8.154278999999999,8.3852,8.788814,9.6144
55-2800756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302536,0.661876,0.74059,1.182569,2.160319,2.491529,2.757151,3.046727,3.468549,3.7182809999999997,3.890658,4.197853,4.619833,5.032198999999999,5.398793,5.660621,5.960851,6.201529,6.508714,7.018453999999999,7.665261,8.346179,8.589124,8.780461,8.669507000000001,8.356983999999999,8.073039999999999,7.797225,8.006839999999999,8.237761,8.641374,9.466961
56-2800736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36034,0.439054,0.941032,1.918782,2.2499919999999998,2.515615,2.8051909999999998,3.2270119999999998,3.4767449999999998,3.6481220000000003,3.956317,4.378297,4.789663,5.1572569999999995,5.419085,5.719315,5.959993,6.2671779999999995,6.776917999999999,7.423725,8.104643,8.347588,8.538925,8.427971000000001,8.115447999999999,7.831504,7.555689,7.7653039999999995,7.996225,8.399838,9.225425
57-2800710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.07871399999999999,0.582692,1.560442,1.8916520000000001,2.157275,2.4468509999999997,2.868672,3.118405,3.290782,3.596976,4.019957,4.431323,4.798916999999999,5.060745,5.360975,5.601653,5.908837999999999,6.418578,7.065384,7.746303,7.989248,8.180585,8.069631,7.757108000000001,7.473164,7.197349000000001,7.406964,7.637885000000001,8.041497999999999,8.867085000000001
58-2800705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503979,1.481729,1.8129389999999999,2.078562,2.368137,2.789959,3.039691,3.211068,3.5192629999999996,3.941243,4.352609999999999,4.720204,4.982031,5.282261,5.52294,5.830125,6.3398639999999995,6.986671,7.6675889999999995,7.910533999999999,8.101872,7.990918,7.678395,7.394450999999999,7.118635,7.32825,7.559171000000001,7.962785,8.788371000000001
59-2800697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.97975,1.3109600000000001,1.576583,1.8661580000000002,2.28798,2.537712,2.70909,3.016284,3.439264,3.850631,4.218225,4.480053,4.780283,5.020961,5.328146,5.837885,6.484692,7.165611,7.408555000000001,7.599892999999999,7.488939,7.176416000000001,6.892472,6.616657000000001,6.826272,7.057192999999999,7.460806,8.286392
60-2801603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33121,0.596833,0.886408,1.30823,1.557962,1.72934,2.036534,2.459514,2.8708810000000002,3.238475,3.5003029999999997,3.800533,4.041211,4.348396,4.858135,5.504942,6.185861,6.4288050000000005,6.620143,6.509189,6.1966660000000005,5.9127220000000005,5.636906,5.846522,6.077443,6.481056,7.306642
61-2801583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265623,0.555198,0.9770200000000001,1.226752,1.39913,1.705324,2.128304,2.540671,2.907265,3.169093,3.469323,3.710001,4.017186,4.526925,5.173732,5.8546510000000005,6.097595,6.288933,6.177979,5.865456,5.581512,5.305696,5.515312000000001,5.746233,6.149846,6.9754320000000005
62-2801565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289575,0.7113970000000001,0.9611290000000001,1.132507,1.4397010000000001,1.862681,2.274048,2.641642,2.90347,3.2037,3.444378,3.7515629999999995,4.261302,4.908109,5.589028,5.831972,6.0233099999999995,5.912356,5.599833,5.315889,5.040074,5.249689,5.4806099999999995,5.884223,6.709809
63-2801546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42382200000000003,0.673554,0.844932,1.152126,1.575106,1.986473,2.3540669999999997,2.615894,2.916124,3.156803,3.4639879999999996,3.973727,4.620533999999999,5.301451999999999,5.544397,5.735735,5.624781,5.312258,5.028314,4.752498,4.962114,5.193034,5.596648,6.4222339999999996
64-2801527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249732,0.42211000000000004,0.729304,1.152284,1.5636510000000001,1.930245,2.192073,2.4923029999999997,2.732981,3.040166,3.5499050000000003,4.196712000000001,4.877631,5.120575,5.311913,5.200958999999999,4.8884360000000004,4.604492,4.328677,4.538292,4.769213,5.172826000000001,5.998412
65-2801514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173378,0.480572,0.903552,1.314919,1.6885130000000002,1.9503400000000002,2.25057,2.4912490000000003,2.798434,3.3081730000000005,3.9549800000000004,4.635898,4.878843,5.070181,4.965227,4.652704,4.36876,4.092944,4.30256,4.53348,4.937094,5.7626800000000005
66-2801509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307195,0.730175,1.141541,1.5151350000000001,1.776963,2.077193,2.317871,2.6250560000000003,3.1347959999999997,3.781603,4.462521,4.705466,4.896803,4.791849,4.479326,4.195382,3.919567,4.129182,4.360103,4.7637160000000005,5.589303
67-2801497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42298,0.834347,1.290399,1.552226,1.852456,2.0931349999999997,2.4003200000000002,2.910059,3.5568660000000003,4.2377839999999996,4.480729,4.672067,4.567113,4.25459,3.970646,3.6948300000000005,3.9044449999999995,4.135366,4.5389800000000005,5.364566
68-2801482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413367,0.923961,1.185789,1.486019,1.7266970000000001,2.033882,2.543621,3.190428,3.871347,4.114291000000001,4.305629,4.200675,3.888152,3.6042080000000003,3.328392,3.538008,3.768929,4.172542,4.9981279999999995
69-2801450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512594,0.774422,1.074652,1.3153299999999999,1.622515,2.132255,2.7790619999999997,3.4599800000000003,3.702925,3.8942620000000003,3.789308,3.476785,3.192841,2.917026,3.126641,3.357562,3.761175,4.586762
70-2801424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262828,0.563058,0.803736,1.1109209999999998,1.6206610000000001,2.267468,2.948386,3.191331,3.3826680000000002,3.421714,3.109191,2.825247,2.549432,2.7590470000000002,2.989968,3.3935809999999997,4.219168
71-2801411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30123,0.541908,0.849094,1.358833,2.00564,2.6865580000000002,2.929503,3.1208400000000003,3.2948809999999997,2.982358,2.698414,2.422599,2.632214,2.8631349999999998,3.2667479999999998,4.092333999999999
72-2801401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24167800000000003,0.548864,1.058603,1.7054099999999999,2.386328,2.629273,2.82061,2.995889,2.714134,2.430189,2.1543740000000002,2.363989,2.59491,2.998524,3.8241099999999997
73-2801160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307185,0.816925,1.463732,2.14465,2.387595,2.578932,2.754211,2.472455,2.188511,1.912696,2.122311,2.3532319999999998,2.756845,3.582432
74-2801367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50974,1.1565459999999999,1.8374650000000001,2.080409,2.271747,2.4470259999999997,2.37327,2.089326,2.0716919999999996,2.281307,2.512228,2.915841,3.741428
75-2801346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.648807,1.329725,1.57267,1.7640080000000002,1.939286,2.2035310000000004,1.9185869999999998,2.045569,2.643047,2.873967,3.2775809999999996,4.103167
76-2800173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6839189999999999,0.9268629999999999,1.118201,1.29348,1.608003,1.85578,1.9817619999999998,2.74058,2.971501,3.376114,4.2007
77-2801259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243945,0.435283,0.610561,0.925084,1.2090290000000001,1.482844,2.241661,2.472582,2.8761959999999998,3.701782
78-2805069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195338,0.370616,0.685139,0.9690840000000001,1.242899,2.0017169999999997,2.232637,2.6362509999999997,3.461837
79-2801243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175279,0.48980200000000007,0.773746,1.047562,1.8063790000000002,2.0373,2.440913,3.2665
