순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802577,5-2802581,6-2804851,7-2807104,8-2804421,9-2802601,10-2803628,11-2803794,12-2805538,13-2802587,14-2802570,15-2802561,16-2802550,17-2802540,18-2802363,19-2802480,20-2802472,21-2802448,22-2802421,23-2802407,24-2802398,25-2802396,26-2804816,27-2802864,28-2802179,29-2802170,30-2802160,31-2802149,32-2804879,33-2802144,34-2802740,35-2802747,36-2802724,37-2802732,38-2802739,39-2802733,40-2802625
1-2807327,0,0.16403299999999998,0.379575,0.6941510000000001,0.8618520000000001,0.397727,1.704516,2.990151,3.13226,2.936004,1.949729,1.643217,0.39065,1.280915,1.373106,1.561747,1.864214,2.179451,2.660541,2.862461,3.1747,3.507103,3.867157,4.414115,4.867246,5.350383,5.948971,6.341548,6.595403999999999,6.886006,7.117537,7.3943460000000005,7.662021000000001,7.913755,7.700943,8.068532000000001,7.7561279999999995,7.490914999999999,7.50535,8.122613000000001
2-2802586,,0,0.215542,0.531118,0.698819,0.53993,1.7497189999999998,3.037353,3.179463,2.983207,1.996932,1.6894200000000001,0.532853,1.124882,1.2100739999999999,1.398715,1.701181,2.016418,2.4975080000000003,2.6994279999999997,3.0116669999999996,3.344071,3.7041239999999998,4.380082,4.833213,5.31635,5.915938,6.307515,6.562371000000001,6.851972999999999,7.084503999999999,7.3603130000000005,7.627988,7.879722999999999,7.666910000000001,7.968266000000001,7.594094999999999,7.3298820000000005,7.3443179999999995,7.95958
3-2802584,,,0,0.315576,0.48327700000000007,0.755472,1.966261,3.252895,3.3950050000000003,3.1987490000000003,2.2124740000000003,1.9049619999999998,0.748395,0.909341,0.994532,1.183173,1.485639,1.800876,2.281966,2.483886,2.796125,3.128529,3.488583,4.164540000000001,4.617671,5.100808,5.699396,6.092974,6.345829,6.636431,6.8679619999999995,7.144771,7.412446000000001,7.664181,7.4513679999999995,7.754724,7.377553,7.1143410000000005,7.128775999999999,7.745038
4-2802577,,,,0,0.167701,0.821577,2.128365,3.415,3.5571099999999998,3.360853,2.374578,2.0670669999999998,0.691029,0.5937640000000001,0.678955,0.867597,1.1700629999999999,1.4853,1.96639,2.16831,2.4805490000000003,2.812953,3.173006,3.848964,4.302095,4.785232,5.3848199999999995,5.777397000000001,6.030253,6.320855,6.553386,6.830195,7.09687,7.348605,7.1357919999999995,7.503381,7.625449000000001,7.3602360000000004,7.374671,7.991933
5-2802581,,,,,0,0.654876,1.9616650000000002,3.2482990000000003,3.3904089999999996,3.194152,2.207878,1.900366,0.524329,0.687937,0.7731279999999999,0.9617690000000001,1.264235,1.579472,2.060562,2.262482,2.574721,2.907125,3.267179,3.895263,4.348394,4.831531,5.43012,5.822697,6.076553,6.368154,6.599685000000001,6.876494,7.144169000000001,7.3949039999999995,7.182091000000001,7.54968,7.722149000000001,7.454936999999999,7.470372,8.086634
6-2804851,,,,,,0,1.3097889999999999,2.5964240000000003,2.739533,2.542277,1.556002,1.24949,0.130548,1.020812,1.4280030000000001,1.616644,1.919111,2.234348,2.709438,2.9113580000000003,3.2235970000000003,3.4130010000000004,3.773054,4.154012000000001,4.607143,5.09028,5.688868,6.082445,6.336301000000001,6.6269029999999995,6.858434,7.135242999999999,7.402918,7.653653,7.44084,7.808428999999999,8.133025,7.867812,7.8822470000000004,8.49951
7-2807104,,,,,,,0,1.475665,2.2315549999999997,2.24769,1.261415,0.9539030000000001,1.4373360000000002,2.327601,2.7337919999999998,2.9224330000000003,3.2249,3.540137,4.016227,4.218147,4.530386,4.719789,5.079843,5.460801,5.913932,6.397069,6.9956570000000005,7.389234,7.643089999999999,7.933692,8.165223,8.442032000000001,8.709707,8.582239999999999,8.370427000000001,8.591783,8.218613000000001,7.9524,7.9668350000000006,8.585097
8-2804421,,,,,,,,0,0.75589,1.1336469999999998,1.246049,1.347934,2.722971,3.613236,3.7314559999999997,3.920097,4.170564,4.484801,4.966891,5.168811,5.48105,5.813453,5.924507,6.600465,7.053596000000001,7.2717979999999995,7.154321,7.544898,7.799753999999999,8.090356,8.321887,8.598696,8.66416,8.289105000000001,8.077293,8.300647999999999,7.925478,7.660264999999999,7.6737,8.290962
9-2802601,,,,,,,,,0,0.419757,1.388159,1.4900440000000001,2.8660810000000003,3.7553449999999997,4.163537,4.352178,4.653644,4.968881,5.443971,5.647891,5.95913,6.149534,6.508588,6.888545,7.343675999999999,7.8268130000000005,7.909211,8.301788,8.555644000000001,8.846246,9.077777000000001,9.354585,9.42005,9.044995,8.832183,9.054538,8.681367999999999,8.416155,8.430589999999999,9.046852000000001
10-2803628,,,,,,,,,,0,0.986275,1.293787,2.670824,3.561089,3.96728,4.155921,4.458387,4.774624,5.249714,5.451633999999999,5.763873,5.953277,6.313331,6.694288,7.147419,7.6305559999999995,8.229144999999999,8.622722,8.876578,9.166179,9.398710000000001,9.674519,9.797807,9.422752000000001,9.20994,9.433295,9.057125,8.791912,8.807347,9.424609
11-2803794,,,,,,,,,,,0,0.307512,1.684549,2.573814,2.981005,3.1696459999999997,3.472112,3.78735,4.26244,4.464359,4.776598,4.966002,5.3260559999999995,5.707013,6.160144,6.643281,7.24287,7.634447,7.888303,8.178905,8.410436,8.687244,8.954919,9.206653999999999,8.993841,9.361431,9.171527000000001,8.905314,8.920749,9.537011
12-2805538,,,,,,,,,,,,0,1.377038,2.267302,2.673493,2.862134,3.1646009999999998,3.4798379999999995,3.9559279999999997,4.157848,4.470087,4.659491,5.019544000000001,5.4005019999999995,5.853633,6.33677,6.936358,7.328935,7.582791,7.873392999999999,8.104924,8.380733,8.649408,8.900143,8.687330000000001,9.054919,9.172514999999999,8.907302,8.921737,9.538
13-2802587,,,,,,,,,,,,,0,0.890265,1.297456,1.486097,1.788564,2.103801,2.578891,2.780811,3.09305,3.282453,3.642507,4.023465,4.476596,4.959733,5.559321,5.951898,6.205754,6.495356,6.726887,7.004696000000001,7.272371000000001,7.523105,7.310293,7.677882,8.055052,7.860735000000001,7.875171000000001,8.491433
14-2802570,,,,,,,,,,,,,,0,0.425191,0.6138319999999999,0.916299,1.231536,1.7126259999999998,1.9145459999999999,2.226785,2.5591880000000002,2.9192419999999997,3.4732,3.926331,4.409468,5.008056,5.400633,5.654489,5.945091000000001,6.176622,6.453431,6.721106,6.97284,6.760028,7.127617,7.373213000000001,7.108,7.122435,7.739698
15-2802561,,,,,,,,,,,,,,,0,0.191641,0.494108,0.809345,1.290435,1.4923549999999999,1.8045939999999998,2.136997,2.497051,3.173009,3.6261400000000004,4.109277,4.707865,5.100442,5.354298,5.6449,5.877431,6.15424,6.421915,6.672649000000001,6.459837,6.827425999999999,6.952022,6.684809,6.7002440000000005,7.317507000000001
16-2802550,,,,,,,,,,,,,,,,0,0.30346599999999996,0.618704,1.0997940000000002,1.301713,1.613952,1.9463560000000002,2.30641,2.982367,3.4354980000000004,3.9186349999999996,4.518224,4.910801,5.164657,5.455259,5.68579,5.963598,6.231273000000001,6.482008,6.269196,6.636785000000001,6.761381,6.495168,6.508603,7.126865
