순번_정류장ID,59-2801409,60-2801449,61-2801493,62-2801515,63-2801589,64-2801619,65-2801647,66-2801634,67-2801667,68-2801680,69-2801698,70-2801720,71-2801737,72-2801748,73-2801759,74-2801768,75-2801790,76-2801977,77-2802024,78-2802051,79-2802098,80-2802129,81-2802152,82-2802157,83-2802165,84-2802778,85-2802792,86-2802800,87-2802815,88-2802826,89-2802834,90-2802833,91-2802832,92-2802846,93-2802843,94-2802804,95-2802799,96-2803264,97-2803257,98-2803253,99-2803249,100-2803226,101-2803217,102-2803219,103-2803223,104-2803227,105-2803239,106-2803240,107-2803236,108-2803248,109-2804859,110-2803271,111-2803278,112-2803283,113-2803282,114-2803280,115-2803277
59-2801409,0,0.360713,0.731586,0.9525100000000001,1.321993,1.583698,1.921914,1.741616,1.991055,2.3540389999999998,2.87148,3.199749,3.551162,4.001648,4.500575,4.742380000000001,5.217778,5.753381,6.183349,6.377524,6.830430000000001,7.202862,7.8562199999999995,8.297618,8.493696,8.314135,8.83388,9.198198,9.545303,9.935913000000001,9.917553,10.117869,10.76488,11.295831,11.251092,11.27508,11.34967,11.89588,12.073131,12.514735,12.223647999999999,11.730935,12.165621,12.452121,12.757121000000001,12.872446,13.227007,13.601585,13.756599,14.499263000000001,14.582167000000002,15.133574,15.497344,15.881804,16.168620999999998,16.226594,15.917978
60-2801449,,0,0.370873,0.591797,0.9612799999999999,1.2229860000000001,1.561202,1.380903,1.630342,1.993326,2.510767,2.839036,3.190449,3.640935,4.139863,4.381667,4.857065,5.3926680000000005,5.822636,6.016811,6.469717,6.843149,7.494508000000001,7.937906,8.132983,7.951422,8.472167,8.834486,9.183589999999999,9.5762,9.557839999999999,9.756157,10.405167,10.935118,10.892380000000001,10.912367,10.989957,11.532167,11.712418,12.153022,12.202694000000001,11.706982,12.229667,12.517167,12.821166999999999,12.980492,13.350052999999999,13.714632,13.870645000000001,14.61331,14.697214,15.24862,15.610391,15.99885,16.283667,16.33964,16.031024
61-2801493,,,0,0.220925,0.590408,0.8521129999999999,1.1903290000000002,1.010031,1.25947,1.622454,2.139895,2.468164,2.8195759999999996,3.270062,3.76899,4.010795,4.486192,5.021795,5.451764,5.645939,6.098845,6.4712760000000005,7.1246350000000005,7.566033,7.761111,7.58055,8.101295,8.464613,8.811717999999999,9.206327,9.185967,9.384284,10.032295,10.562246,10.520507,10.544495,10.618084,11.163295,11.340546,11.78215,11.830822,11.336109,11.857795,12.145294999999999,12.449295,12.610619999999999,12.976181,13.343759,13.499773000000001,14.242436999999999,14.325341,14.876748000000001,15.242517999999999,15.625978,15.911795000000001,15.967768,15.660151999999998
62-2801515,,,,0,0.369483,0.633188,0.971404,0.930106,1.2508059999999999,1.61379,2.131231,2.304239,2.655652,3.106137,3.605065,3.8468699999999996,4.322268,4.857871,5.287839,5.4820139999999995,5.93492,6.308351999999999,6.95971,7.402108,7.544186,7.363625,7.88237,8.246688,8.593793,8.986403,8.966042999999999,9.167359,9.81437,10.343321000000001,10.301582000000002,10.32657,10.39916,10.94437,11.121621000000001,11.564225,11.611897,11.117185000000001,11.63987,11.92737,12.233369999999999,12.392695,12.761256,13.125834,13.281848000000002,14.024512,14.107417000000002,14.658823000000002,15.020593,15.407053,15.692870000000001,15.749842999999998,15.441227
63-2801589,,,,,0,0.263706,0.6019220000000001,0.560623,0.898062,1.261046,1.778487,1.9347560000000001,2.2861689999999997,2.736655,3.235583,3.4773870000000002,3.952785,4.488388,4.918356,5.112531,5.565437999999999,5.937869,6.590228,7.032626,7.173703,6.992141999999999,7.512886999999999,7.876206,8.224311,8.61792,8.597560000000001,8.795877,9.446887,9.973839,9.9331,9.956088000000001,10.027677,10.574887,10.753138,11.194742,11.242415,10.746702,11.268386999999999,11.555887,11.859886999999999,12.021212,12.389773,12.753352,12.912365,13.654029999999999,13.736934,14.28834,14.650110999999999,15.036570000000001,15.322386999999999,15.38136,15.072744
64-2801619,,,,,,0,0.33821599999999996,0.6244460000000001,1.022994,1.3859780000000002,1.7905810000000002,1.6710509999999998,2.022464,2.4729490000000003,2.971877,3.213682,3.689079,4.224683,4.654651,4.848826,5.301732,5.674164,6.327522,6.76992,6.910997999999999,6.730436999999999,7.248182000000001,7.6125,7.9616050000000005,8.353214,8.331854,8.532171,9.180182,9.713133000000001,9.668394000000001,9.691382,9.764972,10.313182000000001,10.490433,10.930036999999999,10.979709,10.484996,11.006682000000001,11.294182000000001,11.599182,11.760507,12.125067999999999,12.492646,12.648660000000001,13.391324,13.476228,14.027635,14.388404999999999,14.775865,15.061682000000001,15.118654999999999,14.808039
65-2801647,,,,,,,0,0.28623000000000004,0.708141,1.071125,1.588566,1.5719040000000002,1.9233169999999997,2.373802,2.87273,3.114535,3.5899330000000003,4.125536,4.555504,4.749679,5.202585,5.576017,6.228375,6.670773,6.809850999999999,6.629289999999999,7.150035000000001,7.5133529999999995,7.860458,8.253067999999999,8.233708,8.432024,9.081035,9.610986,9.567247,9.591235000000001,9.664825,10.210035000000001,10.389286,10.829889999999999,10.878561999999999,10.383849,10.907535000000001,11.196035,11.499035000000001,11.659360000000001,12.027921000000001,12.391499000000001,12.548513,13.292176999999999,13.375081,13.927488,14.288257999999999,14.674717999999999,14.961535000000001,15.018507999999999,14.709892000000002
66-2801634,,,,,,,,0,0.421911,0.784895,1.3023360000000002,1.630606,1.982018,2.432504,2.931432,3.173236,3.6486339999999995,4.184237,4.614205999999999,4.8083800000000005,5.261287,5.633718,6.286077,6.729475,7.024552000000001,6.843991,7.363736,7.729055000000001,8.07616,8.468769,8.449409,8.647725999999999,9.297736,9.825688000000001,9.855477,9.876465,9.953054,10.498264,10.675516,11.11612,11.167792,10.672079,11.193764,11.481264,11.785264,11.946589,12.31115,12.679729,12.835742,13.578407,13.661310999999998,14.213718,14.576488000000001,14.962947,15.246764,15.303738000000001,14.993120999999999
67-2801667,,,,,,,,,0,0.36298400000000003,0.880425,1.208695,1.560107,2.010593,2.509521,2.751325,3.226723,3.7623260000000003,4.192294,4.386469,4.839376000000001,5.212807,5.865166,6.306564,6.602641,6.42208,6.942825,7.307144,7.653249000000001,8.046858,8.027498,8.225814999999999,8.874825,9.404777000000001,9.667613000000001,9.805026,9.878615,10.425825,10.671077,11.111680999999999,11.396353,10.901639999999999,11.423325,11.710825,12.014825,12.17515,12.543711,12.729289999999999,12.886303,13.630968,13.713872,14.266278,14.628048999999999,15.012507999999999,15.300325,15.354298000000002,15.046682
68-2801680,,,,,,,,,,0,0.517441,0.8517110000000001,1.203123,1.653609,2.1525369999999997,2.394341,2.869739,3.4053419999999996,3.835311,4.029485,4.482392,4.855823,5.508182,5.95058,6.245657,6.065096,6.585841,6.949160000000001,7.296264999999999,7.688874,7.6695139999999995,7.868831,8.517841,9.045793,9.309629,9.450042,9.523631,10.068841,10.312092999999999,10.752697,11.039369,10.544656,11.066341,11.353841000000001,11.657841000000001,11.818166,12.186727000000001,12.374305999999999,12.531319,13.273984,13.356888,13.906295000000002,14.268065,14.654523999999999,14.940341,14.998315,14.688698
