순번_정류장ID,73-2802155,74-2807105,75-2802127,76-2802109,77-2802072,78-2802061,79-2802077,80-2802068,81-2802032,82-2802007,83-2801989,84-2801958,85-2801947,86-2801939,87-2801934,88-2801940,89-2801951,90-2801962,91-2801979,92-2801967,93-2801973,94-2801956,95-2801945,96-2801169,97-2805307,98-2801700,99-2801706,100-2801713,101-2801703,102-2801681,103-2801666,104-2801633,105-2801192,106-2801636,107-2801604,108-2801564,109-2801518,110-2801490,111-2801458,112-2801434,113-2801399,114-2801370,115-2801341,116-2801316,117-2801297,118-2801318,119-2801325,120-2807166,121-2801351,122-2803551,123-2801331,124-2801344,125-2801357,126-2801360,127-2800384,128-2800607,129-2800618,130-2800623,131-2800631,132-2800642,133-2800664,134-2800333,135-2803555,136-2800688,137-2805582,138-2800715,139-2800729,140-2800743,141-2800755,142-2800308,143-2800317,144-2800369
115-2801341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320383,0.6175069999999999,0.983376,1.158004,1.563081,1.969595,2.338531,2.815573,3.163262,3.454621,3.73087,4.396776,4.609502,4.873082,5.177485,5.440262000000001,5.642774,5.247262999999999,4.961129,5.512201,6.112855000000001,6.314641,6.490346,6.704851,7.3155589999999995,7.762575999999999,8.21439,8.501398,8.922505000000001
116-2801316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297124,0.662992,0.837621,1.2426979999999999,1.649212,2.018148,2.49519,2.842879,3.1342380000000003,3.4104870000000003,4.075393,4.288119,4.552699,4.857101999999999,5.118879,5.425843,5.567646,5.281512,5.832584,6.433237999999999,6.6350240000000005,6.810728999999999,7.025235,7.635942,8.081959,8.533773,8.821782,9.241888000000001
117-2801297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365869,0.5404979999999999,0.945574,1.352088,1.721024,2.198067,2.5457549999999998,2.837114,3.113364,3.779269,3.990996,4.254575,4.558978,4.821756,5.12772,5.523231,5.301613,5.852684,6.453338,6.655125,6.830830000000001,7.044335,7.6560429999999995,8.102058999999999,8.553873,8.840882,9.261989
118-2801318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.174629,0.579705,0.9862190000000001,1.355156,1.832198,2.179886,2.471245,2.7474950000000002,3.4124,3.6251269999999995,3.8887059999999996,4.193109,4.455887000000001,4.761851,5.157362,4.935744000000001,5.486816,6.08747,6.289256,6.464961,6.679466000000001,7.289174000000001,7.737189999999999,8.189003999999999,8.475013,8.89612
119-2801325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40507600000000005,0.811591,1.180527,1.6575689999999998,2.005257,2.2966159999999998,2.572866,3.237772,3.4504980000000005,3.7140779999999998,4.0184809999999995,4.281258,4.587222,4.9827330000000005,4.761115,5.312187000000001,5.912841,6.114627,6.290332,6.504837,7.115545,7.562561,8.014375,8.301383999999999,8.722491
120-2807166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.406514,0.775451,1.252493,1.6001809999999999,1.8915400000000002,2.16779,2.833695,3.046422,3.3090010000000003,3.613404,3.877182,4.183146,4.578657,4.356039,4.9071110000000004,5.507765,5.709551,5.885256,6.098761,6.709469,7.156485000000001,7.608299000000001,7.895308,8.316415
121-2801351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.368936,0.8459780000000001,1.193667,1.485026,1.761275,2.426181,2.6389080000000003,2.902487,3.2078900000000004,3.470668,3.7766309999999996,4.172143,3.949524,4.500596,5.10125,5.303037000000001,5.478741,5.692247,6.302955,6.749971,7.201785000000001,7.488794,7.9089
122-2803551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48904200000000003,0.836731,1.12809,1.404339,2.070245,2.281971,2.5455509999999997,2.849954,3.112731,3.4186949999999996,3.814207,4.07366,4.624732,5.225386,5.4271720000000006,5.602876999999999,5.817382,6.42709,6.875107000000001,7.325921000000001,7.612928999999999,8.034036
123-2801331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34868899999999997,0.640048,0.9162969999999999,1.582203,1.794929,2.058509,2.3629119999999997,2.625689,2.931653,3.327165,3.6132980000000003,4.280618,4.881272,5.083058,5.258763,5.472268,6.083976,6.530993,6.982807000000001,7.2698160000000005,7.689922
124-2801344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29135900000000003,0.567609,1.2325139999999999,1.445241,1.70882,2.013223,2.276001,2.5819650000000003,2.977476,3.26361,3.9309300000000005,4.531584,4.73337,4.909075,5.1235800000000005,5.734287999999999,6.181304,6.633118,6.920127000000001,7.341234
125-2801357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27625,0.942155,1.154882,1.418461,1.722864,1.985642,2.291605,2.6871169999999998,2.973251,3.64057,4.241224,4.443011,4.618716,4.833221,5.443929,5.890944999999999,6.342759,6.629767999999999,7.050875
126-2801360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.664906,0.877632,1.1412120000000001,1.4456149999999999,1.708392,2.0143560000000003,2.409868,2.696001,3.363321,3.963975,4.165761,4.3414660000000005,4.5559709999999995,5.165679,5.612696,6.06451,6.351519000000001,6.771625
127-2800384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.212727,0.47630600000000006,0.789709,1.0524870000000002,1.35845,1.7539619999999998,2.040096,2.707415,3.308069,3.5098559999999996,3.685561,3.8990660000000004,4.509774,4.95679,5.408604,5.695613,6.11572
128-2800607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26358000000000004,0.576983,0.8397600000000001,1.145724,1.5412350000000001,1.8273689999999998,2.494689,3.095343,3.297129,3.4728339999999998,3.686339,4.298047,4.745064,5.196878,5.482887,5.903993
129-2800618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31340300000000004,0.576181,0.882144,1.277656,1.5637889999999999,2.231109,2.831763,3.03355,3.209254,3.4237599999999997,4.034468,4.481484,4.933298000000001,5.220307,5.641413
130-2800623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262777,0.575741,0.971253,1.2573860000000001,1.924706,2.52536,2.727146,2.9028509999999996,3.116357,3.727064,4.174081,4.625895,4.912904,5.33401
131-2800631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31296399999999996,0.708475,0.994609,1.661929,2.2625830000000002,2.464369,2.6400740000000003,2.853579,3.464287,3.911304,4.363118,4.6501269999999995,5.071233
132-2800642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395512,0.681645,1.348965,1.9496189999999998,2.151405,2.32711,2.541615,3.152323,3.59934,4.051154,4.338163,4.759269000000001
133-2800664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286134,0.9534540000000001,1.554108,1.7558939999999998,1.931599,2.145104,2.7558119999999997,3.202828,3.654642,3.9416510000000002,4.361758
134-2800333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.66732,1.267974,1.46976,1.6454650000000002,1.8599700000000001,2.469678,2.9166950000000003,3.3685089999999995,3.655518,4.076624
135-2803555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.600654,0.802441,0.978146,1.203651,1.814359,2.261375,2.713189,3.000198,3.4213050000000003
136-2800688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201786,0.37749099999999997,0.602997,1.2137040000000001,1.660721,2.112535,2.3995439999999997,2.82065
137-2805582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175705,0.40121,1.011918,1.458935,1.9107490000000003,2.197757,2.618864
138-2800715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225505,0.8362129999999999,1.2832299999999999,1.7350439999999998,2.022053,2.442159
139-2800729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.610708,1.0577239999999999,1.509539,1.7965470000000001,2.216654
140-2800743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.447017,0.8988309999999999,1.1858389999999999,1.6059459999999999
141-2800755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45181400000000005,0.738823,1.15893
142-2800308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287009,0.707116
143-2800317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42110699999999995
144-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
