순번_정류장ID,37-2802694,38-2802692,39-2802713,40-2802744,41-2802767,42-2802785,43-2802812,44-2802844,45-2802867,46-2802393,47-2802395,48-2802397,49-2802399,50-2802401,51-2802403,52-2802404,53-2802223,54-2802225,55-2802247,56-2802368,57-2802456,58-2802482,59-2802509,60-2802516,61-2802530,62-2802542,63-2802367,64-2802541,65-2802547,66-2802552,67-2802566,68-2802366,69-2802579,70-2802577,71-2802581,72-2802565
47-2802395,,,,,,,,,,,0,0.289177,0.48366400000000004,0.818458,0.9963930000000001,1.202706,1.6521599999999999,1.868009,2.1788819999999998,1.7750419999999998,1.7379470000000001,2.155061,2.392586,2.642974,2.8301790000000002,3.1874599999999997,3.4785739999999996,3.7462190000000004,3.928286,4.105799,4.4150089999999995,4.721716000000001,4.628755,4.299773,4.346072,3.549346
48-2802397,,,,,,,,,,,,0,0.19448800000000002,0.529281,0.707216,0.913529,1.362983,1.578832,1.889705,1.485865,1.4487700000000001,1.865884,2.103409,2.353797,2.541002,2.898283,3.189397,3.457042,3.6391089999999995,3.817622,4.125832,4.433539,4.3395779999999995,4.010596,4.056895,3.260169
49-2802399,,,,,,,,,,,,,0,0.334794,0.512729,0.719042,1.168496,1.3843450000000002,1.6952180000000001,1.2913780000000001,1.254282,1.671397,1.9089209999999999,2.15931,2.346515,2.703795,2.994909,3.262555,3.445622,3.6241339999999997,3.931345,4.2380510000000005,4.145091000000001,3.8161089999999995,3.8624080000000003,3.065681
50-2802401,,,,,,,,,,,,,,0,0.17793499999999998,0.384248,0.833702,1.0495510000000001,1.599677,1.336483,1.299388,1.716502,1.954027,2.204415,2.36662,2.7239009999999997,3.015015,3.28266,3.465727,3.6412400000000003,3.94945,4.258157,4.165196,3.836214,3.907513,3.1107869999999997
51-2802403,,,,,,,,,,,,,,,0,0.20631300000000002,0.655767,0.871616,1.421743,1.275649,1.2385540000000002,1.6556680000000001,1.8931930000000001,2.143581,2.3067860000000002,2.6640669999999997,2.955181,3.222826,3.405893,3.581406,3.8916160000000004,4.198323,4.105362,3.77638,3.846679,3.049953
52-2802404,,,,,,,,,,,,,,,,0,0.449454,0.665303,1.21543,1.139731,1.102635,1.51975,1.757275,2.007663,2.169868,2.527149,2.818263,3.084908,3.266975,3.444487,3.7526980000000005,4.060404,3.9684440000000003,3.6394620000000004,3.710761,2.9140349999999997
53-2802223,,,,,,,,,,,,,,,,,0,0.21584899999999999,0.765976,1.169816,1.386787,1.8039009999999998,2.041426,2.291815,2.57002,2.9273,3.218414,3.535362,3.717429,3.895942,4.203151999999999,4.511858,4.368596,4.039613,3.994913,3.198186
54-2802225,,,,,,,,,,,,,,,,,,0,0.550127,0.953967,1.1709379999999998,1.5880530000000002,1.825577,2.075966,2.354171,2.711451,3.002565,3.450211,3.631278,3.80979,4.119,4.336293,4.152747,3.8237650000000003,3.779064,2.982337
55-2802247,,,,,,,,,,,,,,,,,,,0,0.40384000000000003,0.620811,1.0379260000000001,1.27545,1.525839,1.8040439999999998,2.161324,2.452438,2.900084,3.0821509999999996,3.260663,3.5678730000000005,3.786166,3.6026199999999995,3.273638,3.2289369999999997,2.43221
56-2802368,,,,,,,,,,,,,,,,,,,,0,0.216971,0.6340859999999999,0.87161,1.121999,1.400204,1.757484,2.048598,2.495244,2.677311,2.854823,3.1640330000000003,3.3823269999999996,3.1987799999999997,2.869798,2.825097,2.0283700000000002
57-2802456,,,,,,,,,,,,,,,,,,,,,0,0.41711499999999996,0.6546390000000001,0.905028,1.304233,1.661513,1.9526270000000001,2.400273,2.58134,2.759852,3.0690619999999997,3.2863550000000004,3.102809,2.7738270000000003,2.608126,1.8113990000000002
58-2802482,,,,,,,,,,,,,,,,,,,,,,0,0.237525,0.487914,0.8871190000000001,1.244399,1.535513,1.9831590000000001,2.1652259999999997,2.343738,2.650948,2.869241,2.685695,2.356712,2.1910119999999997,1.394285
59-2802509,,,,,,,,,,,,,,,,,,,,,,,0,0.250389,0.649594,1.006874,1.297988,1.745634,1.9277009999999999,2.106213,2.413423,2.631716,2.44817,2.1191880000000003,1.953487,1.15676
60-2802516,,,,,,,,,,,,,,,,,,,,,,,,0,0.39920500000000003,0.756486,1.0476,1.494245,1.6763119999999998,1.8548240000000003,2.163035,2.381328,2.197781,1.868799,1.9450290000000001,1.148303
61-2802530,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357281,0.6483949999999999,1.09604,1.2781069999999999,1.455619,1.76383,1.9821229999999999,1.7985759999999997,1.469594,1.563766,1.241167
62-2802542,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294114,0.7417590000000001,0.9238270000000001,1.1013389999999998,1.409549,1.627842,1.4442959999999998,1.115313,1.209486,0.8868860000000001
63-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44764499999999996,0.629713,0.808225,1.116435,1.424142,1.607689,1.284329,1.3785020000000001,1.0559020000000001
64-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183067,0.36058,0.66879,0.976497,1.160043,1.488026,1.6557259999999998,1.503547
65-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178513,0.48672299999999996,0.794429,0.9779760000000001,1.305958,1.472659,1.501386
66-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31021,0.617917,0.8014640000000001,1.129446,1.2971469999999998,1.3238729999999999
67-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315707,0.499254,0.8272360000000001,0.9949370000000001,1.315663
68-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18354700000000002,0.512529,0.68023,1.477956
69-2802579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32898299999999997,0.496683,1.29341
70-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167701,0.964427
71-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7977270000000001
72-2802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
