순번_정류장ID,77-2806891,78-2806890,79-2806888,80-2807293,81-2806886,82-2804580,83-2804213,84-2804211,85-2804209,86-2804207,87-2804205,88-2804204,89-2806290,90-2804202,91-2806292,92-2803609,93-2806232,94-2803608,95-2803607,96-2803606,97-2806297,98-2803616,99-2803853,100-2803850,101-2803617,102-2806299,103-2803618,104-2806300,105-2803600,106-2800273,107-2803601,108-2804331,109-2803581,110-2800271,111-2805489,112-2807150,113-2804581,114-2804582,115-2800267,116-2804032
87-2804205,,,,,,,,,,,0,0.231778,0.5860810000000001,0.999878,1.2534530000000002,1.7504060000000001,2.125493,2.454135,2.961345,3.253735,3.803185,4.121583,4.320138,4.7165,5.31197,5.836655,6.103065,6.4202650000000006,7.106524,7.567806,7.778532000000001,7.950239999999999,8.207906,8.692355000000001,9.192219,9.565989,9.894252,10.191208,10.556292,10.13567
88-2804204,,,,,,,,,,,,0,0.354304,0.7681,1.021675,1.518628,1.893716,2.222357,2.7275669999999996,3.021957,3.573407,3.891805,4.0903599999999996,4.486722,5.082192,5.606877,5.873287,6.190487,6.876746000000001,7.3380279999999996,7.548754,7.718463000000001,7.978128,8.462577,8.962442,9.336212,9.664475,9.96143,10.326514,9.905892999999999
89-2806290,,,,,,,,,,,,,0,0.413797,0.6673720000000001,1.164325,1.539412,1.868054,2.373264,2.665654,3.219104,3.5375019999999995,3.736057,4.1324190000000005,4.727889,5.252574,5.518984,5.836183999999999,6.522443,6.983725,7.194450999999999,7.366159,7.623825,8.108274,8.608138,8.981908,9.310171,9.607127,9.972211,9.551589
90-2804202,,,,,,,,,,,,,,0,0.253575,0.752528,1.127615,1.456257,1.9634669999999999,2.255857,2.8073069999999998,3.125705,3.3242599999999998,3.720622,4.316092,4.840777,5.1071860000000004,5.424387,6.110646,6.5719270000000005,6.782653999999999,6.954362,7.212028,7.696477000000001,8.196341,8.570111,8.898374,9.19533,9.560414,9.139792
91-2806292,,,,,,,,,,,,,,,0,0.498954,0.874041,1.202683,1.7098919999999997,2.002282,2.553732,2.87213,3.0706860000000002,3.467048,4.062518,4.587203,4.853612,5.170813,5.8570709999999995,6.318353,6.52908,6.700788,6.958454,7.442903,7.942767,8.316537,8.6448,8.941755,9.30684,8.886218
92-2803609,,,,,,,,,,,,,,,,0,0.375087,0.703729,1.208939,1.5013290000000001,2.052779,2.371177,2.569732,2.966094,3.5615639999999997,4.086249,4.352658,4.669859,5.356118,5.8174,6.028126,6.199834,6.4575,6.941949,7.441813000000001,7.815583,8.143846,8.440802,8.805886,8.385264
93-2806232,,,,,,,,,,,,,,,,,0,0.328642,0.833852,1.126242,1.6776919999999997,1.9960900000000001,2.194645,2.591007,3.186477,3.7111620000000003,3.9775709999999997,4.294772,4.981031,5.442312,5.653039,5.824747,6.082413,6.5668619999999995,7.066725999999999,7.440496,7.768758999999999,8.065714999999999,8.430799,8.010177
94-2803608,,,,,,,,,,,,,,,,,,0,0.50521,0.7976,1.34905,1.667448,1.8660029999999999,2.262365,2.8578360000000003,3.3825199999999995,3.6489300000000005,3.96613,4.652389,5.113671,5.324397,5.496106,5.7537720000000006,6.23822,6.738085000000001,7.111855,7.440117999999999,7.737073,8.102158,7.681536
95-2803607,,,,,,,,,,,,,,,,,,,0,0.29239,0.8448399999999999,1.163238,1.361793,1.758155,2.3536259999999998,2.87831,3.14472,3.4619199999999997,4.148179,4.6094610000000005,4.820188,4.991896,5.249562,5.73401,6.233875,6.607645,6.935908,7.232863,7.597948,7.177326
96-2803606,,,,,,,,,,,,,,,,,,,,0,0.55245,0.870848,1.069403,1.465765,2.061236,2.58592,2.85233,3.16953,3.855789,4.317071,4.5277970000000005,4.6995059999999995,4.957172,5.4416199999999995,5.941485,6.3152550000000005,6.643517999999999,6.940473,7.305558,6.884936
97-2806297,,,,,,,,,,,,,,,,,,,,,0,0.319399,0.517954,0.914316,1.509786,2.034471,2.30088,2.618081,3.3043400000000003,3.765621,3.976348,4.1480559999999995,4.405722,4.890171,5.390035,5.7638050000000005,6.092068,6.389024,6.7541080000000004,6.333486
98-2803616,,,,,,,,,,,,,,,,,,,,,,0,0.198555,0.594917,1.190388,1.7150720000000002,1.981482,2.298682,2.984941,3.4462230000000003,3.65695,3.8286580000000003,4.086323999999999,4.570772,5.0706370000000005,5.444407,5.77267,6.069625,6.43471,6.014088
99-2803853,,,,,,,,,,,,,,,,,,,,,,,0,0.396362,0.9918319999999999,1.5165170000000001,1.7829270000000002,2.100127,2.7863860000000003,3.247668,3.458394,3.6301019999999995,3.887768,4.372217,4.872081,5.245851999999999,5.574114,5.87107,6.236154,5.815532
100-2803850,,,,,,,,,,,,,,,,,,,,,,,,0,0.5954699999999999,1.120155,1.386565,1.7037650000000002,2.3900240000000004,2.851306,3.062032,3.23374,3.4914059999999996,3.975855,4.47572,4.84949,5.177753,5.474708000000001,5.839792,5.4191709999999995
101-2803617,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5246850000000001,0.792095,1.1092950000000001,1.795554,2.256836,2.467562,2.6392700000000002,2.896936,3.381385,3.881249,4.25502,4.583282,4.880237999999999,5.245322,4.8247
102-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26741,0.5846100000000001,1.270869,1.7321509999999998,1.942877,2.114585,2.372251,2.8567,3.356564,3.7303349999999997,4.058597,4.355553,4.720637,4.300015
103-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3172,1.003459,1.464741,1.675468,1.847176,2.1048419999999997,2.58929,3.089155,3.462925,3.7911879999999996,4.088143,4.453228,4.0326059999999995
104-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6862590000000001,1.147541,1.3582670000000001,1.529976,1.7876419999999997,2.27209,2.7719549999999997,3.145725,3.473988,3.770943,4.136028,3.7154059999999998
105-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,2.085696,2.459466,2.787729,3.084684,3.4497690000000003,3.029147
106-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.624414,1.998184,2.326447,2.623402,2.988487,2.5678650000000003
107-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,1.4136879999999998,1.7874580000000002,2.1157209999999997,2.412676,2.777761,2.357139
108-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,1.2419790000000002,1.6157489999999999,1.9440119999999999,2.240968,2.606052,2.1854299999999998
109-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,0.9843129999999999,1.358083,1.686346,1.9833020000000001,2.348386,1.927764
110-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506865,0.8806350000000001,1.208898,1.505853,1.8709380000000002,1.450316
111-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37377,0.702033,0.9989889999999999,1.3640729999999999,0.943451
112-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328263,0.625218,0.990303,0.569681
113-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297955,0.66304,0.543514
114-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365085,0.840469
115-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
116-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
