순번_정류장ID,39-2801192,40-2806417,41-2801564,42-2801450,43-2801438,44-2801461,45-2804438,46-2803644,47-2800676,48-2800667,49-2800657,50-2800340,51-2800624,52-2800619,53-2806215,54-2807077,55-2807079,56-2806633,57-2805743,58-2804896,59-2805037,60-2805221,61-2805232,62-2806173,63-2804998,64-2805341,65-2805225,66-2805227,67-2805329,68-2805818,69-2805330,70-2805838,71-2805334,72-2805757,73-2806170,74-2806829,75-2807268,76-2806683
49-2800657,,,,,,,,,,,0,0.28915599999999997,0.833643,1.11504,1.901721,1.6731150000000001,2.028939,2.5297959999999997,2.942011,3.180584,3.511194,3.7444879999999996,4.087713,4.711191,5.322639,5.748675,5.337934,4.902753,6.0129220000000005,6.223356,6.684912,6.819748,6.544562,6.294601999999999,6.357321,6.836127,7.068049,8.473567999999998
50-2800340,,,,,,,,,,,,0,0.5444869999999999,0.8258840000000001,1.612565,1.384959,1.7407830000000002,2.24064,2.653855,2.890428,3.2230380000000003,3.453332,3.798557,4.422035,5.032483,5.458519,5.047778,4.613597,5.722766,5.9332,6.3957559999999996,6.529592,6.2544059999999995,6.0064459999999995,6.069165,6.5479709999999995,6.7798929999999995,8.183411999999999
51-2800624,,,,,,,,,,,,,0,0.28139699999999995,1.068077,0.8914719999999999,1.247295,1.6961529999999998,2.108368,2.34594,2.677551,2.9098450000000002,3.2520700000000002,3.876547,4.487996,4.914032,4.503291,4.06811,5.177279,5.387713,5.850269,5.9841050000000005,5.708919,5.460958,5.523676999999999,6.001483,6.234406,7.6369240000000005
52-2800619,,,,,,,,,,,,,,0,0.7866810000000001,0.610075,0.965899,1.414756,1.826971,2.0645439999999997,2.396154,2.627448,2.971673,3.5961510000000003,4.207599,4.633635,4.222894,3.7877129999999997,4.896882,5.107316,5.569872,5.703708,5.428522,5.180562,5.243281,5.721087000000001,5.954008999999999,7.357528
53-2806215,,,,,,,,,,,,,,,0,0.807395,1.163218,1.154076,1.567291,1.804863,2.136473,2.367768,2.710993,3.3354699999999995,3.9469190000000003,4.372955,3.9632129999999997,3.5270330000000003,4.637201999999999,4.846636,5.309191,5.444028,5.167842,4.919881,4.9826,5.460406,5.693328,7.096847
54-2807077,,,,,,,,,,,,,,,,0,0.355824,0.957681,1.369896,1.607469,1.939079,2.172373,2.515598,3.1390759999999998,3.7495239999999996,4.17656,3.7668190000000004,3.331638,4.440807,4.651241000000001,5.113797,5.245633,4.972447,4.722487,4.786206,5.263012000000001,5.4969339999999995,6.900453
55-2807079,,,,,,,,,,,,,,,,,0,0.601858,1.015073,1.252645,1.584255,1.81555,2.158775,2.783252,3.3947010000000004,3.8207370000000003,3.4109949999999998,2.974815,4.083984,4.294418,4.757973000000001,4.8918099999999995,4.6156239999999995,4.368663,4.430382,4.908188,5.14311,6.5446290000000005
56-2806633,,,,,,,,,,,,,,,,,,0,0.41221499999999994,0.649788,0.981398,1.212693,1.556917,2.181395,2.7928439999999997,3.2188790000000003,2.808138,2.372957,3.481126,3.692561,4.154116,4.288952,4.012767,3.765806,3.828525,4.306331,4.538253,5.942772
57-2805743,,,,,,,,,,,,,,,,,,,0,0.23757199999999998,0.569183,0.801477,1.143702,1.7681790000000002,2.379628,2.805664,2.394923,1.9597419999999999,3.068911,3.2793449999999997,3.7419010000000004,3.8757370000000004,3.6005510000000003,3.35259,3.4153089999999997,3.8931150000000003,4.126037999999999,5.5295559999999995
58-2804896,,,,,,,,,,,,,,,,,,,,0,0.33161,0.562905,0.9061299999999999,1.530607,2.142056,2.568092,2.15735,1.72217,2.831339,3.041773,3.5043279999999997,3.6381650000000003,3.362979,3.115018,3.177737,3.655543,3.8894660000000005,5.291983999999999
59-2805037,,,,,,,,,,,,,,,,,,,,,0,0.23129499999999997,0.57452,1.1989969999999999,1.810446,2.236482,1.8257400000000001,1.39056,2.499729,2.710163,3.172718,3.3065550000000004,3.0313689999999998,2.783408,2.846127,3.3239330000000002,3.5578550000000004,4.9593739999999995
60-2805221,,,,,,,,,,,,,,,,,,,,,,0,0.343225,0.9677030000000001,1.579151,2.005187,1.5944459999999998,1.159265,2.268434,2.478868,2.941424,3.0752599999999997,2.800074,2.552114,2.614833,3.092639,3.326561,4.729080000000001
61-2805232,,,,,,,,,,,,,,,,,,,,,,,0,0.625478,1.236927,1.6629619999999998,1.2522209999999998,0.817041,1.9262099999999998,2.136644,2.599199,2.7330349999999997,2.45785,2.209889,2.272608,2.750414,2.984336,4.385855
62-2806173,,,,,,,,,,,,,,,,,,,,,,,,0,0.611449,1.037485,0.8892639999999999,0.764556,1.873725,2.084159,2.5467150000000003,2.680551,2.405366,2.157405,2.220124,2.432071,2.357859,3.7603769999999996
63-2804998,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5320739999999999,0.7077060000000001,1.142886,2.485174,2.695608,3.1581639999999997,3.292,3.016814,2.768854,2.729319,2.251513,2.177301,3.174929
64-2805341,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.417742,0.852922,2.20221,2.412644,2.8752,3.009036,2.73385,2.485889,2.439355,1.960549,1.8873369999999998,2.753893
65-2805225,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43518100000000004,1.7824689999999999,1.9929029999999999,2.455458,2.5892939999999998,2.314109,2.066148,2.1288669999999996,1.812328,1.7391159999999999,3.140634
66-2805227,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3472879999999998,1.5577219999999998,2.020278,2.154114,1.878928,1.630968,1.693687,2.171493,2.173296,3.575815
67-2805329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210434,0.67299,0.806826,0.706097,0.458136,0.520856,0.998662,1.385584,2.789103
68-2805818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.462556,0.717717,0.845794,0.668571,0.73129,1.209096,1.596018,2.998537
69-2805330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45272799999999996,0.778914,0.65269,0.715409,1.193215,1.5801370000000001,2.982656
70-2805838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32818600000000003,0.5771470000000001,0.7666810000000001,1.2444870000000001,1.63141,3.033928
71-2805334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24796100000000001,0.446496,0.9243020000000001,1.311224,2.714743
72-2805757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198535,0.676341,1.0632629999999998,2.466782
73-2806170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47780600000000006,0.8647290000000001,2.2672470000000002
74-2806829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386923,1.789441
75-2807268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.407519
76-2806683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
