순번_정류장ID,1-2800630,2-2806418,3-2806633,4-2806834,5-2805743,6-2804896,7-2806010,8-2805037,9-2805221,10-2805910,11-2805253,12-2805251,13-2805249,14-2805945,15-2800569,16-2807222,17-2800563,18-2807520,19-2807504,20-2804850,21-2803359,22-2803215,23-2804433,24-2803214,25-2806618,1-2807429,2-2805676,3-2805630,4-2807038,5-2805632,6-2805634,7-2806163,8-2807626,9-2805703,10-2806807,11-2807439,12-2805702,13-2805700,14-2805698,15-2806024,16-2805696,17-2805694,18-2805636,19-2805692,20-2803157,21-2803651,22-2806491,23-2803182,24-2803678,25-2803679,26-2803155,27-2805705,28-2803154,29-2803655,30-2806607,31-2805970,32-2805972,33-2807630,34-2807300,35-2803298,36-2803190,37-2805833,38-2803288,39-2803285,40-2803650,41-2803291,42-2803296,43-2803179,44-2804433,45-2806619
11-2805253,,,,,,,,,,,0,0.46407200000000004,0.90879,1.147494,2.595236,2.926111,3.28464,5.602111,15.331036,27.463875,27.473639000000002,27.480596000000002,27.622415999999998,27.652581,27.720918,15.653475,16.006853,16.460093,16.77862,17.124562,17.754319,18.045517999999998,18.428855,18.745936999999998,19.173354,19.385425,19.688089,19.878304,19.880899,19.666638,19.599438,19.521767999999998,19.110393,18.677259,18.193835,18.554869,18.542448,18.121533,17.990496,18.276467999999998,18.745419000000002,19.6089,20.349632,20.360529,19.975428,19.911067000000003,20.212037,20.432527,19.951539,19.655914000000003,19.318354,19.395937,19.862942999999998,20.302128,20.471854999999998,20.207621,20.062855,20.184185,27.622415999999998,27.962956
12-2805251,,,,,,,,,,,,0,0.444718,0.683422,2.131164,2.462039,2.820568,5.138039,14.866964000000001,26.999803000000004,27.009566999999997,27.016524,27.158344,27.188509000000003,27.256846000000003,15.189403,15.542781,15.996020999999999,16.314548000000002,16.660491,17.290248000000002,17.581446,17.964782999999997,18.281865,18.709283,18.921353,19.224017,19.414232000000002,19.416826999999998,19.202566,19.135367000000002,19.057696,18.646321,18.213186999999998,17.729763000000002,18.090798,18.078376000000002,17.657460999999998,17.526424,17.811396,18.281348,19.144828,19.88556,19.896457,19.511356,19.446996,19.747965,19.967454999999998,19.486467,19.190842,18.854283,18.931865,19.398871,19.838055999999998,20.007783,19.743548999999998,19.598782999999997,19.720113,27.158344,27.498884000000004
13-2805249,,,,,,,,,,,,,0,0.23870500000000003,1.686446,2.017321,2.37585,4.693322,14.422246,26.555086,26.56485,26.571807,26.713627000000002,26.743792,26.812128,14.744685999999998,15.098063,15.551304,15.869829999999999,16.215773000000002,16.84553,17.136728,17.520065,17.837147,18.264565,18.476636,18.779298999999998,18.969514999999998,18.97211,18.757849,18.690649,18.612978,18.201603,17.76847,17.285045,17.646079999999998,17.633658999999998,17.212744,17.081706,17.366678,17.837629999999997,18.701110999999997,19.440842,19.45174,19.066639000000002,19.002278,19.303247,19.523738,19.04175,18.747125,18.409565,18.487148,18.954154,19.393339,19.563064999999998,19.298832,19.154065,19.275396,26.713627000000002,27.054167
14-2805945,,,,,,,,,,,,,,0,1.447742,1.778617,2.137146,4.454617,14.183542000000001,26.316381,26.326146,26.333102,26.474922999999997,26.505087,26.573424,14.505981,14.859359,15.312598999999999,15.631126,15.977069,16.606826,16.898024,17.281360999999997,17.598443,18.025861,18.237932,18.540595,18.730811,18.733406,18.519145,18.451945000000002,18.374274,17.962899,17.529765,17.046341,17.407376,17.394954000000002,16.974039,16.843002,17.128974,17.597926,18.461407,19.203138,19.213036,18.827935,18.763574,19.064543,19.285034,18.803045,18.50842,18.170861,18.248442999999998,18.715449,19.154633999999998,19.324361,19.060126999999998,18.915360999999997,19.036691,26.474922999999997,26.815462
15-2800569,,,,,,,,,,,,,,,0,0.330875,0.689404,3.006875,12.7358,24.86864,24.878404,24.885361,25.027181,25.057346,25.125682,13.05824,13.411617000000001,13.864857999999998,14.183384,14.529326999999999,15.159084,15.450282000000001,15.833619,16.150701,16.578119,16.79019,17.092853,17.283069,17.285664,17.071403,17.004203,16.926532,16.515157000000002,16.082023,15.598598999999998,15.959634,15.947213,15.526298,15.39526,15.681232000000001,16.151184,17.014665,17.755395999999998,17.765294,17.380193,17.315832,17.616801000000002,17.836292,17.355304,17.060679,16.723119,16.800701999999998,17.267708,17.706893,17.876619,17.612385999999997,17.467619,17.58895,25.027181,25.367721
16-2807222,,,,,,,,,,,,,,,,0,0.358529,2.676001,12.404925,24.537765,24.547529,24.554485999999997,24.696306,24.726471,24.794807000000002,12.727364999999999,13.080741999999999,13.533983,13.852509,14.198452,14.828209,15.119407,15.502744,15.819826,16.247244,16.459315,16.761979,16.952194,16.954789,16.740528,16.673328,16.595657,16.184282,15.751149,15.267724,15.628759,15.616338,15.195423000000002,15.064385000000001,15.350357,15.820309,16.68379,17.424521,17.434419000000002,17.049318,16.984957,17.285926,17.506417000000003,17.025429000000003,16.729804,16.392244,16.469827,16.936833,17.376018,17.545744,17.281511,17.136744,17.258075,24.696306,25.036846
17-2800563,,,,,,,,,,,,,,,,,0,2.317471,12.046396000000001,24.179236,24.189,24.195957,24.337777,24.367942000000003,24.436278,12.368836,12.722213,13.175454,13.493979999999999,13.839923,14.469679999999999,14.760878,15.144214999999999,15.461297,15.888715,16.100786,16.403449,16.593664999999998,16.59626,16.381999,16.314799,16.237128,15.825753,15.392619,14.909195,15.270229999999998,15.257809,14.836894000000001,14.705855999999999,14.990828,15.46178,16.325260999999998,17.065992,17.07589,16.690789000000002,16.626428,16.927397,17.147888000000002,16.6669,16.371275,16.033715,16.111298,16.578304,17.017489,17.187215,16.922982,16.778215,16.899546,24.337777,24.678317
18-2807520,,,,,,,,,,,,,,,,,,0,9.798925,21.931765,21.941529,21.948485,22.090305999999998,22.12047,22.188807,10.121364,10.474741999999999,10.927982,11.246509,11.592452,12.222209,12.513407,12.896744,13.213826000000001,13.641244,13.853315,14.155978,14.346194,14.348789000000002,14.134528,14.067328,13.989657000000001,13.578282000000002,13.145148,12.661724000000001,13.022758999999999,13.010337,12.589422,12.458385,12.744357,13.214309,14.07779,14.818520999999999,14.828419,14.443318,14.378957000000002,14.679926000000002,14.899417000000001,14.418428,14.122803,13.786244,13.863826000000001,14.330832000000001,14.770017000000001,14.939744000000001,14.675510000000001,14.530744,14.652073999999999,22.090305999999998,22.430846
19-2807504,,,,,,,,,,,,,,,,,,,0,12.13284,12.142603999999999,12.149561,12.291381,12.321546000000001,12.389883,0.32244,0.912817,1.366058,1.684584,2.030527,2.660284,2.951482,3.3348190000000004,3.651901,4.079319,4.29139,4.594054,4.784269,4.786864,4.572603,4.505403,4.427733,4.016358,3.583224,3.099799,3.4608339999999997,3.448413,3.027498,2.896461,3.181432,3.6513839999999997,4.514865,5.255596,5.029494000000001,4.644393,4.580032,4.881002,5.100492,4.620504,4.323879,3.9873190000000003,4.064902,4.5319080000000005,4.971093,5.1408190000000005,4.876586,4.731819000000001,4.85315,12.291381,12.631921
20-2804850,,,,,,,,,,,,,,,,,,,,0,0.009764,0.016721,0.15854100000000002,0.18870599999999998,0.25704299999999997,12.356641,12.948019,12.526782,12.208256,12.329728999999999,12.871556,12.580358,12.197021000000001,12.223103,12.650521000000001,12.53945,12.665255,12.855471000000001,12.255065,12.040805,11.730437,11.104108,11.515483,11.948617,12.591041,12.230006,11.908614,11.488699,10.98938,10.705408,10.237456,9.369975,8.783797999999999,9.113695,9.168447,9.434234,9.735203,10.256348,10.538705,9.99008,10.152521,9.862938,10.141109,10.008747,9.776021,9.511787,9.367021000000001,9.07669,0.15854100000000002,0.49908100000000005
21-2803359,,,,,,,,,,,,,,,,,,,,,0,0.006957,0.148777,0.17894200000000002,0.247279,12.366405,12.956783,12.536547,12.21802,12.338493,12.88132,12.590122000000001,12.206785,12.232867,12.660285,12.550214,12.674019,12.864235,12.26483,12.050569,11.740200999999999,11.113872,11.525247,11.958381,12.599805,12.23977,11.918378,11.497463,10.999144,10.715172,10.24722,9.379739,8.793562,9.123460000000001,9.178211,9.443997999999999,9.744966999999999,10.266112,10.547469,9.999844,10.162285,9.872702,10.150872999999999,10.018511,9.785785,9.521550999999999,9.376785,9.086455,0.148777,0.489317
22-2803215,,,,,,,,,,,,,,,,,,,,,,0,0.141821,0.171985,0.24032199999999998,12.373362,12.96374,12.544503,12.225977,12.346449,12.888277,12.597078999999999,12.213742,12.239824,12.667242,12.556171,12.680976,12.871191,12.271786,12.057525,11.747158,11.120828,11.532204,11.965337,12.607762,12.246727,11.926335,11.505419999999999,11.0061,10.722128999999999,10.254177,9.386696,8.800519,9.130416,9.185167999999999,9.450954,9.751924,10.273069,10.554426,10.006801,10.169242,9.879659,10.15783,10.025468,9.792742,9.528508,9.383742,9.093411,0.141821,0.48236
23-2804433,,,,,,,,,,,,,,,,,,,,,,,0,0.030164999999999997,0.09850199999999999,12.515182000000001,13.10656,12.685324000000001,12.367797,12.48827,13.030097,12.738899,12.355561999999999,12.381644,12.809061999999999,12.697991,12.822796,13.013012,12.413607,12.199346,11.888978,11.262649,11.674024000000001,12.107158,12.749582,12.388547,12.067155,11.646239999999999,11.147921,10.863949,10.395997,9.528516,8.942339,9.272236999999999,9.326988,9.592775,9.893744,10.414889,10.697246,10.148621,10.311062,10.021479,10.29965,10.167288000000001,9.934562,9.670328999999999,9.525561999999999,9.235232,0.0,0.34054
24-2803214,,,,,,,,,,,,,,,,,,,,,,,,0,0.068337,12.545347,13.135725,12.716488,12.397962,12.518435,13.060262,12.769064,12.385727000000001,12.411809,12.839227000000001,12.728156,12.852961,13.044177000000001,12.443771,12.229510000000001,11.919143,11.292814,11.704189,12.137323,12.778747000000001,12.418712,12.09832,11.677405,11.178086,10.894114,10.426162,9.558681,8.972503999999999,9.302401,9.357153,9.62294,9.923909,10.445053999999999,10.726411,10.178786,10.341227,10.051644,10.329815,10.197453,9.964727,9.700493,9.555727000000001,9.265396,0.030164999999999997,0.310375
25-2806618,,,,,,,,,,,,,,,,,,,,,,,,,0,12.613684,13.204061,12.784825,12.466299000000001,12.586771,13.128598,12.837401,12.454063,12.480145,12.907563,12.797493,12.921298,13.111513,12.512108,12.297847,11.98748,11.36115,11.772525,12.205658999999999,12.847083,12.486048,12.165657000000001,11.744742,11.246422,10.96245,10.494498,9.627018,9.04084,9.370738000000001,9.42549,9.691276,9.992246000000002,10.513391,10.795748,10.247123,10.409563,10.119981,10.398152,10.265789999999999,10.033063,9.76883,9.624063,9.333733,0.09850199999999999,0.24203899999999998
1-2807429,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.108378,1.560618,1.879145,2.224088,2.853845,3.145043,3.5283800000000003,3.8454620000000004,4.272880000000001,4.48495,4.787614,4.977829,4.980424,4.766163,4.698964,4.621293,4.209918,3.7767839999999997,3.29336,3.6543949999999996,3.641973,3.221058,3.090021,3.374993,3.8449449999999996,4.708425,5.449157,5.253295,4.868194,4.803833999999999,5.1048029999999995,5.325293,4.843305,4.547680000000001,4.211121,4.288703,4.7557089999999995,5.194894000000001,5.364621,5.1003870000000004,4.955621,5.076951,12.515182000000001,12.855722
2-2805676,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.453241,0.771767,1.12571,1.7554669999999999,2.046665,2.430002,2.747084,3.174502,3.3865730000000003,3.6892370000000003,3.8794519999999997,3.882047,3.667786,3.600586,3.5229160000000004,3.111541,2.678407,2.194982,2.5560169999999998,2.543596,2.122681,1.991643,2.277615,2.7475669999999996,3.6110480000000003,4.3517790000000005,5.008328,5.393429,5.394211,5.695180000000001,5.915671,5.434683000000001,5.139058,4.8014980000000005,4.879080999999999,5.346087000000001,5.785272,5.954998000000001,5.690765,5.545998,5.6673290000000005,13.10556,13.4461
3-2805630,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.318527,0.67247,1.302227,1.593425,1.976762,2.293844,2.721262,2.933333,3.235996,3.4262120000000005,3.428807,3.214546,3.1473459999999998,3.069675,2.6583,2.225166,1.741742,2.102777,2.0903549999999997,1.66944,1.538403,1.823375,2.293327,3.1568080000000003,3.897539,4.554087,4.939188,5.464975,5.765944,6.287089,5.886923,5.591298,5.254739,5.332321,5.799327,6.238512,6.408239,6.144005,5.999239,6.120569000000001,12.685324000000001,13.025863000000001
4-2807038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.353943,0.9837,1.2748979999999999,1.658235,1.9753169999999998,2.402735,2.614806,2.9174700000000002,3.107685,3.11028,2.896019,2.8288189999999998,2.7511490000000003,2.3397740000000002,1.9066400000000001,1.423215,1.78425,1.771829,1.350914,1.219877,1.5058479999999999,1.9758,2.839281,3.5800120000000004,4.236561,4.620662,5.146448,5.447418,5.968563,6.20745,5.911825,5.5742650000000005,5.651848,6.118854,6.558039,6.727765,6.463532,6.318765,6.440096,12.366797,12.708337
5-2805632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.629758,0.920956,1.304293,1.621375,2.048793,2.260863,2.563527,2.753742,2.756337,2.542076,2.474877,2.397206,1.9858310000000001,1.552697,1.069273,1.430307,1.7506990000000002,1.471386,1.340349,1.626321,2.095273,2.958754,3.700485,4.357033,4.742134,5.266921,5.568890000000001,6.090034999999999,6.5580240000000005,6.256767,5.919208,5.996791,6.463796,6.902982000000001,7.072708,6.808475,6.663708,6.785038,12.48827,12.82881
6-2805634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.291198,0.674535,0.991617,1.419035,1.631106,1.9337689999999998,2.123985,2.12658,1.9123189999999999,1.845119,1.767448,1.3560729999999999,0.922939,0.439515,0.80055,1.120942,1.541857,1.9701060000000001,2.256078,2.7260299999999997,3.589511,4.330242,4.98579,5.3708919999999996,5.897678,6.198647,6.719792,7.187781,6.885525,6.548965,6.626548,7.093553,7.532739,7.702464999999999,7.438232000000001,7.293464999999999,7.414796000000001,13.030097,13.370637
7-2806163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.383338,0.7004199999999999,1.127837,1.339908,1.6425720000000001,1.832787,1.835382,1.6211209999999998,1.5539209999999999,1.476251,1.064876,0.631742,0.148318,0.509352,0.829744,1.250659,1.7499790000000002,2.03595,2.505902,3.369383,4.110114,4.766662999999999,5.151764,5.67755,5.97852,6.499665,6.967653,7.177722999999999,6.841163000000001,6.9187460000000005,7.385752,7.824936999999999,7.994663,7.73043,7.585663,7.706994,12.738899,13.079439
8-2807626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.31708200000000003,0.7445,0.956571,1.259235,1.44945,1.452045,1.237784,1.170584,1.092913,0.681538,0.24840500000000001,0.39998,0.761015,1.081407,1.502322,2.001641,2.286613,2.756565,3.620046,4.360777,5.017326000000001,5.402426999999999,5.9282129999999995,6.229182,6.750328,7.218316000000001,7.560060000000001,7.2235,7.301083,7.768089,8.207274,8.377,8.112767,7.968,8.089331,12.355561999999999,12.696102
9-2805703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.427418,0.6394890000000001,0.942152,1.132368,1.478127,1.263866,1.196666,1.1189959999999999,0.707621,0.274487,0.717062,1.0780969999999999,1.3984889999999999,1.819404,2.318723,2.603695,3.0736470000000002,3.937128,4.677859,5.335408,5.7195089999999995,6.245295,6.547265,7.067410000000001,7.535398,7.877142,7.540582000000001,7.618164999999999,8.086171,8.524356,8.695082000000001,8.430849,8.285082000000001,8.406413,12.381644,12.722184
10-2806807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.212071,0.514734,0.70495,1.308545,1.094284,1.027084,1.5464129999999998,1.135038,0.701904,1.14448,1.505515,1.825907,2.2468220000000003,2.746141,3.031113,3.502065,4.364546,5.105277,5.761825,6.147926,6.672713000000001,6.9746820000000005,7.494827000000001,7.962816,8.30456,7.968999999999999,8.046583,8.513588,8.952774,9.1215,8.857267,8.7135,8.834831,12.809061999999999,13.149602
11-2807439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.302664,0.492879,1.095474,0.8812129999999999,0.814014,1.758484,1.3471090000000001,0.913975,1.356551,1.717586,2.037977,2.458893,2.958212,3.243184,3.714136,4.577616,5.318348,5.974896,6.3589970000000005,6.744642999999999,7.045611999999999,7.566757000000001,8.034745,8.457489,8.11993,8.197512,8.664518,9.103703,9.273430000000001,9.009196000000001,8.86443,8.98576,12.697991,13.038530999999999
12-2805702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.190216,0.984722,1.007018,0.939818,1.912321,1.649773,1.216639,1.659215,2.020249,2.340641,2.761556,3.2608759999999997,3.546847,4.016799,4.88028,5.621011,6.27756,6.604661,6.870447,7.171417,7.692562,8.16055,8.583294,8.245733999999999,8.323317,8.790322999999999,9.229508000000001,9.399234,9.135000999999999,8.990234,9.111564999999999,12.823796000000002,13.164335999999999
13-2805700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.794506,1.008767,1.130034,2.102537,1.8399880000000002,1.406854,1.84943,2.210465,2.530857,2.951772,3.4510910000000004,3.7360629999999997,4.207015,5.070496,5.811227,6.467775,6.7948759999999995,7.060663000000001,7.361632000000001,7.882777000000001,8.350766,8.773508999999999,8.43595,8.513533,8.980538000000001,9.419724,9.58945,9.325217,9.18045,9.30178,13.014012,13.354551999999998
14-2805698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.214261,0.529629,1.502132,1.244583,1.203641,1.852025,2.21306,2.533451,2.954366,3.4536860000000003,3.7396580000000004,4.20961,5.0730900000000005,5.813822,6.13972,6.194471,6.4602580000000005,6.761227000000001,7.2823720000000005,7.750361,8.173103999999999,7.835545,7.913127,8.380133,8.819317999999999,8.989044999999999,8.724811,8.580045,8.701375,12.413607,12.754146
15-2806024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.315368,1.287871,1.030322,0.9893799999999999,1.637764,1.9987990000000002,2.3191900000000003,2.740106,3.239425,3.524397,3.9953489999999996,4.85883,5.598561,5.925459,5.98021,6.245997,6.546966,7.068111,7.5361,7.958842999999999,7.621283999999999,7.698866000000001,8.165872,8.605057,8.774784,8.51055,8.365784,8.487114,12.199346,12.539886
16-2805696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.977503,0.9631219999999999,0.9221799999999999,1.5705639999999998,1.931599,2.251991,2.6729060000000002,3.172225,3.4571970000000003,3.928149,4.7916300000000005,5.285193,5.6150910000000005,5.669843,5.9356290000000005,6.236599,6.757744000000001,7.225732000000001,7.648476,7.310916000000001,7.388499,7.855505,8.29469,8.464416,8.200183,8.055416000000001,8.176747,11.888978,12.229517999999999
17-2805694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.411375,0.8445090000000001,1.492894,1.8539279999999998,2.1743200000000003,2.5952349999999997,3.0945549999999997,3.3795260000000003,3.849478,4.712959,4.658864,4.988762,5.043513,5.3093,5.610269000000001,6.131414,6.599403,7.021146000000001,6.684587,6.762169999999999,7.229175,7.668361,7.838087,7.573853999999999,7.429086999999999,7.5504169999999995,11.262649,11.603189
