순번_정류장ID,1-2805935,2-2805937,3-2806688,4-2800680,5-2806689,6-2805948,7-2807328,8-2807329,9-2805903,10-2803067,11-2803040,12-2803077,13-2803101,14-2803115,15-2803134,16-2803133,17-2805713,18-2803122,19-2805890,20-2803091,21-2805891,22-2803081,23-2803052,24-2806035,25-2803069,26-2803073,27-2803072,28-2803088,29-2803090,30-2803089,31-2803076,32-2803083,33-2805887,34-2803092,35-2803098,36-2803103,37-2803116,38-2805712,39-2805896,40-2803234,41-2803237,42-2803241,43-2802763,44-2802772,45-2802788,46-2802805,47-2802836,48-2805690,49-2806493,50-2805688
11-2803040,,,,,,,,,,,0,0.343269,0.710993,1.021771,1.479306,1.8126240000000002,1.6891180000000001,1.4966620000000002,1.2226110000000001,1.3504180000000001,1.6077629999999998,1.820095,1.899546,2.002306,1.870798,2.287105,2.582609,2.642635,2.266306,2.1448080000000003,1.9184290000000002,1.736386,1.570827,1.333768,1.145048,1.212815,1.455634,1.698035,1.7389119999999998,1.882269,2.168202,2.399716,2.316498,2.741565,3.074048,3.3449760000000004,3.814312,4.304231,4.566733999999999,4.81726
12-2803077,,,,,,,,,,,,0,0.367725,0.678503,1.1360379999999999,1.517719,1.470775,1.277319,1.003269,1.131075,1.388421,1.600752,1.680204,1.782963,1.651455,2.067762,2.363266,2.423292,2.0469630000000003,1.9254650000000002,1.699086,1.517043,1.351484,1.114425,0.9257059999999999,0.9934719999999999,1.237291,1.4786920000000001,1.395644,1.539001,1.824934,2.056448,1.9732299999999998,2.398297,2.730779,3.0017080000000003,3.471043,3.9609629999999996,4.223466,4.473992
13-2803101,,,,,,,,,,,,,0,0.31077899999999997,0.768313,1.149995,1.463125,1.466956,1.3709930000000001,1.4988,1.756145,1.968477,2.0479279999999997,2.150687,2.01918,2.435486,2.7309900000000003,2.791016,2.414687,2.29319,2.066811,1.8847669999999999,1.719208,1.48215,1.2934299999999999,1.361197,1.506985,1.471042,1.027919,1.171276,1.457209,1.688723,1.605505,2.0305720000000003,2.363055,2.633983,3.103319,3.593239,3.855742,4.106267
14-2803115,,,,,,,,,,,,,,0,0.457535,0.839216,1.152347,1.1561780000000002,1.62084,1.748647,2.005992,2.218324,2.345294,2.461466,2.329958,2.746265,2.760232,2.489863,2.1135349999999997,2.171032,2.327411,2.134615,1.969055,1.731997,1.543277,1.440025,1.1962059999999999,1.160264,0.717141,0.860498,1.146431,1.550124,1.6586580000000002,2.082725,2.4152080000000002,2.686136,3.155472,3.6453910000000005,3.907895,4.15842
15-2803134,,,,,,,,,,,,,,,0,0.382682,0.695813,0.6996439999999999,1.163306,1.291113,1.548458,1.76079,1.887759,2.1790000000000003,2.0474930000000002,2.4637990000000003,2.303697,2.034329,1.6580000000000001,1.715498,1.869877,1.67708,1.511521,1.274463,1.086743,0.983491,0.739672,0.70373,0.26060700000000003,0.403963,0.689896,1.09359,1.6511930000000001,2.07626,2.4087419999999997,2.679671,3.149006,3.638926,3.9014290000000003,4.151955
16-2803133,,,,,,,,,,,,,,,,0,0.313131,0.31696199999999997,0.780624,0.908431,1.165776,1.3781079999999999,1.5050780000000001,1.796318,1.664811,2.081117,1.920016,1.6506470000000002,1.274318,1.3318159999999999,1.487195,1.294399,1.128839,0.8917809999999999,0.7030609999999999,0.600809,0.35699000000000003,0.321048,0.439288,0.582645,0.8685780000000001,1.272271,1.8298740000000002,2.254941,2.587424,2.858352,3.3276879999999998,3.8176069999999998,4.0801099999999995,4.330636
17-2805713,,,,,,,,,,,,,,,,,0,0.193456,0.658118,0.784925,1.04227,1.254602,1.381572,1.672812,1.541305,1.957611,1.7965099999999998,1.527141,1.1508120000000002,1.20831,1.363689,1.170892,1.005333,0.768275,0.580555,0.477303,0.23348400000000002,0.051459000000000005,0.43720600000000004,0.895776,1.1817090000000001,1.585402,2.143005,2.568072,2.900554,3.1714830000000003,3.640818,4.130738,4.393241000000001,4.6437669999999995
18-2803122,,,,,,,,,,,,,,,,,,0,0.46466199999999996,0.5914689999999999,0.848814,1.061146,1.189116,1.479357,1.347849,1.764155,1.801341,1.531973,1.1556440000000001,1.213141,1.170233,0.9774370000000001,0.8118770000000001,0.575819,0.38709899999999997,0.28384699999999996,0.237315,0.201373,0.441038,0.8996069999999999,1.18554,1.589233,2.146836,2.571903,2.904386,3.1753139999999997,3.64465,4.134569,4.3970720000000005,4.647598
19-2805890,,,,,,,,,,,,,,,,,,,0,0.127807,0.385152,0.597484,0.724454,1.015694,0.8841870000000001,1.3004930000000001,1.5959969999999999,1.580023,1.203694,1.0821969999999999,0.706571,0.513775,0.348215,0.11115699999999999,0.113049,0.180815,0.423634,0.665035,0.9047,1.363269,1.649202,2.052895,2.6104979999999998,3.035565,3.3680480000000004,3.638976,4.108312000000001,4.598231,4.860734,5.11126
20-2803091,,,,,,,,,,,,,,,,,,,,0,0.257345,0.46967700000000007,0.596647,0.8878879999999999,0.75638,1.172687,1.468191,1.452217,1.075888,0.95439,0.578765,0.385968,0.22040900000000002,0.138425,0.20636999999999997,0.308622,0.551441,0.793842,1.032506,1.491076,1.778009,2.180702,2.738305,3.164372,3.495854,3.766783,4.236118,4.726038,4.989541,5.240067
21-2805891,,,,,,,,,,,,,,,,,,,,,0,0.21233200000000002,0.339302,0.630542,0.49903500000000006,0.915341,1.2108450000000002,1.194871,0.818542,0.697045,0.470666,0.5215380000000001,0.355979,0.273995,0.463715,0.565967,0.808786,1.051187,1.289852,1.748421,2.035354,2.438047,2.99565,3.420717,3.7542,4.024128,4.494464,4.984383,5.2458860000000005,5.496412
22-2803081,,,,,,,,,,,,,,,,,,,,,,0,0.12697,0.41821099999999994,0.28670300000000004,0.70301,0.9985139999999999,0.98254,0.6062109999999999,0.484713,0.258334,0.45113100000000006,0.56831,0.48632700000000006,0.6760470000000001,0.778299,1.022118,1.263519,1.503183,1.9617529999999999,2.247686,2.651379,3.208982,3.6340489999999996,3.966532,4.23746,4.706796,5.196715,5.459218,5.709744000000001
23-2803052,,,,,,,,,,,,,,,,,,,,,,,0,0.29124099999999997,0.15973299999999999,0.57604,0.8715440000000001,0.85557,0.479241,0.357743,0.131364,0.32416100000000003,0.48972,0.613297,0.803017,0.9052690000000001,1.148088,1.3904889999999999,1.630153,2.088723,2.3746549999999997,2.778349,3.335952,3.761019,4.092501,4.3644300000000005,4.8337650000000005,5.323685,5.586188,5.836714
24-2806035,,,,,,,,,,,,,,,,,,,,,,,,0,0.262493,0.6787989999999999,0.974303,1.034329,0.6579999999999999,0.536502,0.310123,0.50292,0.668479,0.904538,1.094257,1.196509,1.439329,1.6807290000000001,1.9213939999999998,2.376963,2.662896,3.06659,3.624192,4.049258999999999,4.381742,4.65267,5.122006,5.611926,5.874429,6.124954
25-2803069,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416307,0.714811,0.9028219999999999,0.526493,0.404995,0.178616,0.371413,0.536972,0.77303,0.96275,1.065002,1.308821,1.550222,1.788887,2.2454560000000003,2.531389,2.935082,3.492685,3.9177519999999997,4.250235,4.520163,4.990499,5.479418,5.741921,5.992447
26-2803073,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298504,0.562873,0.9302010000000001,0.8213010000000001,0.5949220000000001,0.787719,0.9532780000000001,1.189337,1.379056,1.481308,1.724127,1.965528,2.205193,2.661762,2.947695,3.3513889999999997,3.9089910000000003,4.333058,4.6665410000000005,4.937469,5.406805,5.896725,6.159228,6.409753
27-2803072,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278368,0.6456970000000001,0.767195,0.890426,1.083223,1.248782,1.484841,1.6745599999999998,1.7768119999999998,1.840369,1.804427,2.044091,2.427661,2.713593,3.1172869999999997,3.67489,4.099957,4.432439,4.703368,5.172703,5.662623,5.925126000000001,6.1756519999999995
28-2803088,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37632899999999997,0.497827,0.874452,1.067249,1.232808,1.468867,1.6585860000000001,1.7608380000000001,1.573001,1.536058,1.776723,2.1592919999999998,2.445225,2.848919,3.406521,3.8315879999999995,4.1630709999999995,4.4349989999999995,4.904335,5.393255,5.656758,5.9072830000000005
29-2803090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.121498,0.498123,0.69092,0.8564790000000001,1.092538,1.282257,1.384509,1.196672,1.1587290000000001,1.4003940000000001,1.782963,2.068896,2.4725900000000003,3.030192,3.455259,3.7877419999999997,4.058669999999999,4.5280059999999995,5.017926,5.280429,5.530954
30-2803089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376626,0.5694229999999999,0.734982,0.97104,1.16076,1.263012,1.253169,1.217227,1.456892,1.839461,2.125394,2.530087,3.08669,3.511757,3.84424,4.116168,4.584504,5.074423,5.336926,5.588451999999999
31-2803076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.192797,0.358356,0.5954149999999999,0.785134,0.887386,1.131205,1.372606,1.612271,2.07084,2.356773,2.760467,3.3180690000000004,3.7431360000000002,4.0756190000000005,4.346547,4.815883,5.305803,5.568306,5.818830999999999
32-2803083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16555999999999998,0.402618,0.592337,0.694589,0.937409,1.179809,1.419474,1.877043,2.162976,2.56767,3.125273,3.54934,3.881822,4.15275,4.622086,5.112006,5.375509,5.626034
33-2805887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23705900000000002,0.426778,0.52903,0.772849,1.01425,1.253915,1.7124840000000001,1.9984169999999999,2.402111,2.9597130000000003,3.38478,3.7172629999999995,3.9881910000000005,4.457527,4.947447,5.20995,5.460475
34-2803092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18972,0.29197199999999995,0.534791,0.776192,1.0158559999999999,1.474426,1.760359,2.164052,2.7216549999999997,3.146722,3.479204,3.7501330000000004,4.219468,4.709388,4.971891,5.222417
35-2803098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103252,0.347071,0.588472,0.8281370000000001,1.286706,1.572639,1.9763330000000001,2.533935,2.959002,3.2914849999999998,3.562413,4.031749,4.521668,4.784172,5.034697
36-2803103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243819,0.48522,0.724885,1.183454,1.469387,1.8730799999999999,2.430683,2.85575,3.1882330000000003,3.459161,3.928497,4.418416000000001,4.680919,4.931445
37-2803116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24140100000000003,0.481066,0.939635,1.225568,1.629261,2.186864,2.6119310000000002,2.944414,3.2153419999999997,3.684678,4.174597,4.4371,4.687626
38-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44512299999999994,0.9036930000000001,1.189625,1.5933190000000002,2.150922,2.575989,2.908471,3.1794,3.648735,4.138655,4.401158000000001,4.6516839999999995
39-2805896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46057,0.746503,1.150196,1.707799,2.132866,2.465348,2.736277,3.205612,3.695532,3.9580349999999997,4.208561
40-2803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288933,0.692627,1.250229,1.675296,2.007779,2.278707,2.748043,3.237963,3.5004660000000003,3.7509910000000004
41-2803237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403694,0.961297,1.386364,1.7188459999999999,1.9897740000000002,2.45911,2.94903,3.211533,3.4620580000000003
42-2803241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.559603,0.98467,1.317152,1.5880809999999999,2.057416,2.547336,2.8098389999999998,3.060365
43-2802763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42506700000000003,0.75755,1.028478,1.497814,1.9877330000000002,2.250236,2.500762
44-2802772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.332483,0.6034109999999999,1.072747,1.562667,1.8251700000000002,2.075695
45-2802788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270929,0.740264,1.230184,1.492687,1.7432130000000001
46-2802805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.469336,0.959255,1.221758,1.472284
47-2802836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48991999999999997,0.752423,1.0029489999999999
48-2805690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26250300000000004,0.513029
49-2806493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250526
50-2805688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
