순번_정류장ID,59-2800198,60-2800203,61-2800208,62-2801378,63-2801385,64-2801389,65-2801400,66-2801406,67-2801422,68-2801438,69-2805321,70-2801487,71-2801529,72-2801544,73-2801187,74-2801581,75-2801606,76-2800694,77-2800726,78-2800751,79-2800765,80-2800782,81-2800797,82-2800813,83-2803049,84-2802654,85-2807098,86-2802671,87-2802630,88-2803042,89-2803043,90-2803099,91-2803071,92-2803082,93-2803093,94-2803107,95-2803121,96-2803125,97-2803232,98-2803181,99-2803260,100-2803270,101-2803269,102-2803273,103-2803279,104-2803294,105-2803308,106-2803318,107-2803315,108-2803323,109-2803332
81-2800797,,,,,,,,,,,,,,,,,,,,,,,0,0.629393,0.9825139999999999,1.271017,2.000227,2.241564,2.666514,2.988227,3.331727,3.744946,3.5224300000000004,3.824044,4.22082,4.483515000000001,4.673622,5.077893,5.054844999999999,5.4317269999999995,5.699165,5.987658000000001,5.7630930000000005,5.533975,5.880521,6.545617,6.990727000000001,7.511889999999999,8.269919999999999,9.260488,9.810452
82-2800813,,,,,,,,,,,,,,,,,,,,,,,,0,0.353122,0.641624,1.3718350000000001,1.6131719999999998,2.038121,2.388835,2.731335,3.145554,3.048038,3.349652,3.746428,4.009123000000001,4.20023,4.5105,4.455452999999999,4.832335,5.099773,5.358265,5.1337,4.904583000000001,5.251129,5.916225,6.3613349999999995,6.881498,7.6405270000000005,8.631096000000001,9.180059
83-2803049,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288503,1.018713,1.26005,1.685,2.035713,2.378213,2.792432,2.694916,2.99653,3.3923059999999996,3.6550010000000004,3.847108,4.157379,4.1023309999999995,4.479213,4.746652,5.0051440000000005,4.780579,4.551461,4.898007,5.564103,6.008213,6.529376,7.287406,8.277974,8.826938
84-2802654,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7302109999999999,0.971548,1.3964969999999999,1.747211,2.089711,2.50393,2.405414,2.7070279999999998,3.1038040000000002,3.3664989999999997,3.556606,3.868876,3.813829,4.190711,4.458149,4.806641,4.582076,4.352958999999999,4.699505,5.450601,5.894711,6.415873,7.173903,8.164472,8.714435
85-2807098,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24133800000000002,0.666287,1.0170000000000001,1.3595,1.7737189999999998,1.6762029999999999,1.977817,2.374593,2.637289,2.828395,3.138666,3.083618,3.4605,3.727939,4.0764309999999995,3.8518660000000002,3.6227480000000005,3.969294,4.72039,5.1645,5.685663,6.443693,7.434261,7.984225
86-2802671,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42495,0.775663,1.118163,1.532382,1.434866,1.73648,2.1332560000000003,2.3959509999999997,2.586058,2.898329,2.8422810000000003,3.219163,3.4866010000000003,3.835093,3.610529,3.381411,3.727957,4.4790529999999995,4.923163,5.444326,6.202356,7.1929240000000005,7.742887
87-2802630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350713,0.693214,1.107432,1.009917,1.3115299999999999,1.708306,1.9710020000000001,2.161108,2.473379,2.417332,2.794213,3.061652,3.4101440000000003,3.185579,2.9564619999999997,3.303008,4.054103,4.498213,5.019376,5.777406,6.767975,7.317938000000001
88-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3435,0.7577189999999999,0.9072030000000001,1.208817,1.605593,1.8682889999999999,1.883605,2.123666,2.0676189999999997,2.4445,2.711939,3.0604310000000003,2.8358659999999998,2.606748,2.953294,3.70439,4.1485,4.669663,5.427693,6.418261,6.968225
89-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41421899999999995,0.8587040000000001,1.160317,1.557093,1.731212,1.5401049999999998,1.779166,1.724119,2.101,2.368439,2.716931,2.492366,2.263249,2.609795,3.36089,3.805,4.326162999999999,5.084193,6.074762000000001,6.624725
90-2803099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444485,0.7460979999999999,1.142874,1.40557,1.515324,1.7543849999999999,1.699338,2.076219,2.343658,2.69215,2.4675849999999997,2.238467,2.585013,3.3361089999999995,3.780219,4.301382,5.059412,6.049980000000001,6.599944
91-2803071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304614,0.70139,0.9640850000000001,1.154192,1.558463,1.9974150000000002,2.3742970000000003,2.6417349999999997,3.100366,2.912069,2.6829520000000002,3.029498,3.780593,4.224703,4.745866,5.503896,6.494465,7.044428
92-2803082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396776,0.6594720000000001,0.849578,1.2528489999999999,1.6928020000000001,2.0696830000000004,2.337122,2.794753,2.9630490000000003,2.733932,3.080478,3.831573,4.275683,4.7968459999999995,5.554876,6.545445,7.095408
93-2803093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262696,0.45280200000000004,0.856073,1.2960260000000001,1.672907,1.940346,2.397977,2.566273,2.337155,2.6837009999999997,3.434797,3.878907,4.4000699999999995,5.1581,6.148668,6.698632000000001
94-2803107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.191107,0.594378,1.0333299999999999,1.410212,1.67765,2.1362810000000003,2.304578,2.0754599999999996,2.422006,3.173102,3.6172120000000003,4.138375,4.896405000000001,5.886973,6.436937
95-2803121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403271,0.843223,1.220105,1.487544,1.9451740000000002,2.113471,1.884353,2.230899,2.981995,3.426105,3.947268,4.705298,5.6958660000000005,6.245830000000001
96-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.439953,0.8168340000000001,1.084273,1.5419040000000002,1.7664689999999998,1.887083,2.233629,2.984725,3.4288339999999997,3.949997,4.7080269999999995,5.698596,6.248558999999999
97-2803232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382882,0.650321,1.107952,1.332516,1.61513,1.9616759999999998,2.712772,3.156882,3.6780449999999996,4.436075,5.426643,5.976607
98-2803181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267439,0.72507,0.949634,1.232248,1.578794,2.3298900000000002,2.7739999999999996,3.2951629999999996,4.053193,5.043761,5.593725
99-2803260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45763100000000007,0.682196,1.16781,1.514356,2.2654520000000002,2.709562,3.2307240000000004,3.988754,4.979323,5.529286
100-2803270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22456500000000001,0.715179,1.061725,1.812821,2.2569310000000002,2.778094,3.5361239999999996,4.526692,5.076656
101-2803269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49061400000000005,0.83716,1.588256,2.032366,2.553529,3.3115589999999995,4.302127,4.852091000000001
102-2803273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346546,1.097642,1.541752,2.0629150000000003,2.820945,3.8115129999999997,4.361476000000001
103-2803279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.751096,1.195206,1.7163689999999998,2.474399,3.4649669999999997,4.014931
104-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44411000000000006,0.9652729999999999,1.7233029999999998,2.7138709999999997,3.263835
105-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521163,1.279193,2.269761,2.819725
106-2803318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.760031,1.7505990000000002,2.3005619999999998
107-2803315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.992569,1.542532
108-2803323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.667964
109-2803332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
