순번_정류장ID,63-2805248,64-2803365,65-2803370,66-2803373,67-2803375,68-2803378,69-2803142,70-2806165,71-2803367,72-2803368,73-2803371,74-2805243,75-2803363,76-2806596,77-2804983,78-2804932,79-2805302,80-2807338,81-2803379,82-2803381,83-2807010,84-2805325,85-2803211,86-2804850,87-2803212,88-2803210,89-2803361,90-2807505,91-2807521,92-2806171,93-2800565,94-2806015,95-2800567,96-2807460,97-2800347,98-2800346,99-2805193,100-2800592,101-2805250,102-2805252,103-2805254,104-2800680,105-2800722,106-2807301,107-2803514,108-2803093,109-2803107,110-2803121,111-2803125,112-2803225,113-2803233,114-2803124,115-2803100,116-2803087,117-2802637,118-2802652,119-2802647,120-2802648,121-2802649,122-2800819,123-2800815,124-2800817,125-2801800
63-2805248,0,0.649228,1.270529,1.6607779999999999,2.036536,2.458243,3.431202,3.819723,3.815825,4.437708,4.5724290000000005,4.36362,5.134958999999999,5.703031,6.108085,6.577452,7.6925550000000005,7.243841000000001,7.160216999999999,7.287325999999999,7.7283550000000005,11.6304,12.420592999999998,13.813723000000001,13.356857000000002,12.655606,12.960377000000001,15.996049,25.727607,26.534084000000004,28.024458000000003,28.391740999999996,28.591261,28.829884999999997,29.073045,29.332890000000003,29.663854999999998,29.997077,30.432071999999998,30.877403,31.331771999999997,33.291274,34.111445,36.045504,36.564198,37.36635,37.628045,37.820152,38.222423,38.098321999999996,37.665076,38.038964,38.047164,38.033477000000005,37.548657,37.535841,37.425257,37.901613,38.216743,39.48338,39.341202,39.781353,40.069936
64-2803365,,0,0.621301,1.01155,1.387308,1.809015,2.781974,3.1704950000000003,3.1665959999999997,3.788479,3.923201,3.7143919999999997,4.48573,5.053803,5.459857,5.929224,7.044327,6.594613000000001,6.510989,6.638097999999999,7.079127000000001,10.981172,11.771365,13.164494,12.707628999999999,12.005377000000001,12.311149,16.645277,26.376835999999997,27.183313000000002,28.673687,29.040969,29.240489,29.479113,29.722272999999998,29.982118,30.313083000000002,30.646306,31.081301,31.526632,31.981001000000003,33.940502,34.760673,36.695732,37.213426,38.014578,38.277274,38.468379999999996,38.870651,38.74755,38.314304,38.688192,38.697392,38.683704999999996,38.197885,38.185069,38.074484999999996,38.549841,38.865971,40.131608,39.991431,40.430581,40.718164
65-2803370,,,0,0.39025,0.771007,1.192715,2.165673,2.554195,2.550296,3.1721790000000003,3.3069,3.098091,3.8694300000000004,4.437501999999999,4.8435559999999995,5.312924,6.427026000000001,5.978312,5.8946879999999995,6.021797,6.462827,10.364871,11.155064,12.548194,12.092328,11.390077,11.694849000000001,17.263578,26.995136,27.801613,29.291987,29.659270000000003,29.858790000000003,30.097414,30.340573,30.600419,30.931384,31.264606,31.699601,32.144932,32.599301000000004,34.558803000000005,35.378974,37.314033,37.831727,38.633879,38.628426,38.437319,38.440049,38.251279,37.818033,38.337508,38.845121,38.787995,38.817186,38.80437,38.693785999999996,39.168141999999996,39.485271999999995,40.750908,40.609731,41.049882000000004,41.337465
66-2803373,,,,0,0.380758,0.802465,1.7754240000000001,2.163945,2.160047,2.78193,2.916651,2.707842,3.4791809999999996,4.0472529999999995,4.453307,4.921673999999999,6.036777,5.588063,5.504439,5.631548,6.072577,9.974622,10.764814999999999,12.158945,11.702079,10.999827999999999,11.305599,17.653827,27.385385,28.191863,29.682236,30.049519,30.249039,30.487663,30.730822999999997,30.990668,31.321633000000002,31.654854999999998,32.089851,32.535182,32.98955,34.949052,35.769223,37.704282,38.221976,38.501872,38.237177,38.04707,38.0508,37.86203,37.427784,37.948258,38.454871999999995,38.399746,38.882566,39.080549,39.084035,39.558391,39.874521,40.885088,40.998981,41.440131,41.727714
67-2803375,,,,,0,0.430708,1.403666,1.7921880000000001,2.0998740000000002,2.7217569999999998,2.856478,2.647669,3.4190080000000003,3.98708,4.3921339999999995,4.861502,5.976604,5.52789,5.444266000000001,5.571375,6.012405,9.914449000000001,10.704642,12.097772,11.641906,10.938655,11.245427000000001,18.029585,27.761143,28.56762,30.057994,30.425277,30.624796000000003,30.863421000000002,31.106579999999997,31.366425,31.697390999999996,32.030613,32.465608,32.910939,33.365308,35.324809,36.144981,38.080040000000004,38.597734,38.4407,38.178004,37.986898,37.989627,37.800857,37.367611,37.887086,38.394698999999996,38.339573,38.823392999999996,39.022377,39.400793,39.876148,40.083307,40.824915000000004,41.078846999999996,41.601888,41.795113
68-2803378,,,,,,0,0.972959,1.36148,2.0235819999999998,2.645464,3.102814,3.0693770000000002,3.8407150000000003,4.4087879999999995,4.813842,5.283208999999999,6.398312000000001,5.949598,5.695974,5.8230830000000005,6.264112,10.166157,10.95635,12.350479,11.892614,11.190363,11.496134,18.451292000000002,28.18285,28.989328000000004,30.479701000000002,30.846984000000003,31.046504,31.285128000000004,31.528288,31.788133000000002,32.119098,32.45232,32.887316,33.332646999999994,33.787015000000004,35.746517,36.566688,38.501746999999995,39.020441,38.691407,38.429712,38.238605,38.241334,38.053565,37.619319,38.139793,38.648407,38.591281,39.076101,39.273084000000004,39.6535,40.128856,40.335015000000006,41.076623,41.331555,41.854596,42.045821000000004
69-2803142,,,,,,,0,0.393521,1.055623,1.6775060000000002,2.134856,2.213418,2.984757,3.552829,3.958883,4.428251,5.543353,5.093639,4.728015,4.855124,5.2961529999999994,9.198198,9.988391,11.381521000000001,10.924655,10.222404,10.528176,19.424251,29.155809,29.962286,31.452659999999998,31.819943,32.019463,32.258086999999996,32.501246,32.761091,33.092057000000004,33.425278999999996,33.860274,34.305605,34.759974,36.719476,37.539646999999995,39.043295,38.5236,37.724447999999995,37.460753000000004,37.269646,37.272376,37.084606,36.65036,37.170835,37.678447999999996,37.621322,38.107141999999996,38.306125,38.683541999999996,39.158896999999996,39.367056,40.108664000000005,40.363596,40.885637,41.077861999999996
70-2806165,,,,,,,,0,0.6691020000000001,1.290984,1.748334,1.8268970000000002,2.598235,3.1663080000000003,3.5723620000000005,4.040729,5.154832,4.707118,4.341494,4.468603,4.909632,8.812677,9.60187,10.995,10.539133999999999,9.835883,10.141653999999999,19.812772,29.54433,30.350808,31.841181,32.208464,32.407984,32.646608,32.889768,33.149613,33.480578,33.8138,34.248796,34.694127,35.148495000000004,37.107997,37.928168,38.657773999999996,38.141079,37.339927,37.075232,36.885125,36.886854,36.700084999999994,36.263839000000004,36.784313,37.292927,37.234801000000004,37.720621,37.919604,38.29702,38.773376,38.980534999999996,39.724143,39.979075,40.499116,40.693341
71-2803367,,,,,,,,,0,0.621883,1.0792329999999999,1.384795,2.156134,2.724206,3.13026,3.5986279999999997,4.71373,4.216016000000001,3.672392,3.7995010000000002,4.240531,8.143575,8.933767999999999,10.325898,9.869032,9.166781,9.473552999999999,19.808874,29.540432,30.346909000000004,31.837283000000003,32.204566,32.404084999999995,32.64271,32.885869,33.145714,33.476679,33.809902,34.244896999999995,34.690228000000005,35.144597,37.104098,37.92427,37.989672,37.470978,36.668826,36.40713,36.216024,36.216753000000004,36.030983,35.596737,36.116212,36.621825,36.565699,37.051519,37.252503000000004,37.628919,38.105274,38.312433,39.054041,39.306973,39.831014,40.02324
72-2803368,,,,,,,,,,0,0.45635,0.761912,1.533251,2.101323,2.5063779999999998,2.975745,4.0918470000000005,3.5931339999999996,3.049509,3.176618,3.6176480000000004,7.519692999999999,8.309885000000001,9.703014999999999,9.246149,8.543898,8.84967,19.673828,29.405386,30.211863,31.702237,32.069520000000004,32.269040000000004,32.507664,32.750823,33.010668,33.341634,33.674856,34.109851,34.555182,35.009551,36.969053,37.789224,37.365789,36.846095,36.044942999999996,35.783246999999996,35.591141,35.59487,35.407101000000004,34.973853999999996,35.493328999999996,36.000941999999995,35.943816,36.427636,36.62662,37.005036,37.480391999999995,37.68955,38.429158,38.68509,39.208131,39.401357
