순번_정류장ID,79-2805804,80-2801168,81-2803645,82-2801666,83-2801633,84-2801192,85-2801604,86-2801555,87-2801181,88-2801508,89-2801482,90-2801450,91-2801438,92-2805321,93-2801461,94-2801462,95-2804438,96-2803644,97-2800676,98-2800667,99-2800657,100-2800340,101-2800624,102-2800619,103-2806215,104-2807461,105-2806729,106-2806175,107-2806745,108-2806743,109-2806902,110-2800582,111-2800579,112-2800570,113-2800558,114-2800552,115-2800338,116-2800538,117-2800525,118-2800520,119-2800513,120-2805304,121-2800498,122-2800497,123-2800493,124-2800489,125-2800483,126-2800475,127-2800471,128-2800467,129-2800449,130-2800441,131-2800436,132-2800433,133-2800425,134-2800321,135-2803560,136-2803561,137-2803562,138-2800395,139-2800397,140-2800399,141-2800316,142-2805901,143-2800410,144-2800434,145-2800443,146-2800458,147-2800330,148-2800473,149-2805322,150-2800356,151-2800358,152-2800360
89-2801482,,,,,,,,,,,0,0.413367,0.8449190000000001,1.204766,1.3589229999999999,1.535188,2.094055,4.142359,4.871580000000001,5.209516000000001,5.3845160000000005,5.673671,6.218159,6.278862999999999,6.279236,6.760834,7.119101,7.588562,7.983784,8.415049,8.294898,8.126392999999998,8.224401,8.506664,8.738967,8.873391,8.596989,8.791439,9.42341,9.794524000000001,10.279494,10.710848,11.725317,12.008225,12.516556,12.951609,13.14988,13.379442999999998,13.511616,13.736438,14.407892000000002,15.193607,15.473574,15.493835,15.62389,16.18318,17.189119,18.002758,18.359142000000002,18.014287,17.764941,17.55041,17.400914,16.674478,15.833174,15.885029999999999,15.596876000000002,15.446026999999999,15.680994,15.999986999999999,15.538823999999998,16.338155,16.793074,17.052245000000003
90-2801450,,,,,,,,,,,,0,0.43355200000000005,1.031981,1.1861389999999998,1.3624040000000002,1.925271,3.9735739999999997,4.702795,5.040731,5.215731,5.504887,6.049373999999999,6.105078,6.106452,6.58805,6.946317,7.4157779999999995,7.810999000000001,8.243265,8.121113000000001,7.954608,8.051617,8.33388,8.566182000000001,8.461024,8.184622000000001,8.379072,9.011042999999999,9.383157,9.868127000000001,10.298482,11.313951,11.596859,12.104189,12.539242999999999,12.736513,12.967075999999999,13.09925,13.325072,13.996525,14.780241,15.061207999999999,15.084468,15.212523999999998,15.772814000000002,16.776752,17.592392,17.946776,17.60292,17.351574,17.138044,16.987548,16.262112,15.420808,15.472663,15.184509,15.03266,15.270628,15.587620000000001,15.125457999999998,15.926788,16.380707,16.639879
91-2801438,,,,,,,,,,,,,0,0.600429,0.754586,0.930851,1.493718,3.5420220000000002,4.271243,4.609179,4.784179,5.073335,5.617822,5.673526,5.674899,6.156497,6.514765000000001,6.984226,7.379447,7.811713,7.689561,7.522056,7.620064,7.902328,8.13463,8.399728,8.123325999999999,8.317775,8.950746,9.32086,9.80583,10.237185,11.252654,11.535561999999999,12.043892,12.476946,12.676216,12.906779,13.038953,13.262775,13.934228,14.719944,14.999910999999999,15.022170999999998,15.150227,15.711517,16.716455,17.530095000000003,17.886479,17.541623,17.291276999999997,17.075747,16.926251,16.200815,15.358510999999998,15.411366000000001,15.123211999999999,14.971363,15.208331,15.526323000000001,15.065160999999998,15.865491,16.318410999999998,16.578582
92-2805321,,,,,,,,,,,,,,0,0.154158,0.331423,0.8942899999999999,2.9425939999999997,3.671814,4.0097510000000005,4.18475,4.4739059999999995,5.018394,5.074098,5.075471,5.557069,5.915336,6.384797,6.780017999999999,7.211284,7.090133,6.922628,7.020636,7.302899000000001,7.5342009999999995,7.817844,8.095246000000001,7.974797,8.434061999999999,8.806175999999999,9.290146,9.721501,10.737969999999999,11.019878,11.529208,11.961262,12.161532000000001,12.391095,12.523269,12.747091000000001,13.419545000000001,14.20326,14.484226999999999,14.736401,15.436345000000001,15.485833,16.490771,17.303410999999997,17.393093,17.026939000000002,16.775593,16.561063,16.411567,15.685131,14.843827,14.897682000000001,14.607528,14.456679000000001,14.692647000000001,15.010639000000001,14.550476999999999,15.349807,15.803726999999999,16.063898000000002
93-2801461,,,,,,,,,,,,,,,0,0.177265,0.740133,2.788436,3.517657,3.855593,4.030593,4.319749,4.864236,4.92094,4.921314,5.4029110000000005,5.761179,6.23064,6.6258610000000004,7.058127000000001,6.936975,6.76947,6.867478,7.149742,7.381044,7.664687,7.941089,7.820639,8.280905,8.652019000000001,9.136989,9.568344,10.583812,10.866719999999999,11.374051,11.809105,12.007375,12.236938,12.370111,12.592933,13.264387,14.050101999999999,14.33107,14.583243,15.282188,15.330675,16.336614,17.151254,17.239936,16.872782,16.622435999999997,16.406905,16.257409,15.530973999999999,14.689669,14.742525,14.453370999999999,14.303522000000001,14.539489999999999,14.857482000000001,14.395319,15.19665,15.650569,15.909741
94-2801462,,,,,,,,,,,,,,,,0,0.562867,2.611171,3.340392,3.678328,3.853328,4.142484,4.686971,4.934633,4.936006,5.417604,5.7758709999999995,6.245332,6.640553,7.072819,6.951668,6.783163,6.8821710000000005,7.164434,7.394736,7.679378999999999,7.955781,7.835332000000001,8.294597,8.665711,9.150681,9.583036,10.597505,10.879413000000001,11.388743,11.822797,12.020067,12.25163,12.383804,12.606626,13.279079999999999,14.064795000000002,14.344762,14.596936,15.296078,15.344368,16.351306,17.165945999999998,17.252628,16.886474,16.636128,16.421598,16.272102,15.545666,14.704362,14.757217,14.468063,14.317214000000002,14.553182000000001,14.871174,14.410012,15.210342,15.664261999999999,15.924432999999999
95-2804438,,,,,,,,,,,,,,,,,0,2.048304,2.777525,3.1154610000000003,3.290461,3.579617,4.124104,4.405501,4.7458730000000005,5.147779,5.5060459999999996,5.975507,6.370729,6.882686,6.761535,6.59403,6.692038,6.973300999999999,7.205603999999999,7.488246000000001,7.765649000000001,7.645199000000001,8.104464,8.476579,8.961547999999999,9.392903,10.407372,10.69028,11.198611,11.632664,11.830935,12.061498,12.193671,12.416493,13.088947000000001,13.874661999999999,14.154629000000002,14.406803,15.105747000000001,15.154235,16.159174,16.975813,17.063495,16.695342,16.445995,16.231465,16.080969,15.355533,14.513229,14.567084,14.27793,14.127082000000001,14.362048999999999,14.681041,14.219879,15.019210000000001,15.475129,15.7333
96-2803644,,,,,,,,,,,,,,,,,,0,0.729221,1.067157,1.242157,1.531313,2.0758,2.357197,2.769878,3.099475,3.4577430000000002,3.927204,4.322425,4.906691,4.785539,4.618034,4.716042,4.9983059999999995,5.229608,5.513251,5.7896529999999995,5.6692029999999995,6.129469,6.500583,6.984553,7.416908,8.432377,8.714285,9.223614999999999,9.657669,9.855939,10.084502,10.218675,10.441497,11.112950999999999,11.898667,12.179634,12.431807000000001,13.13095,13.180239000000002,14.184178,14.998818,15.0875,14.720346,14.470999999999998,14.256469000000001,14.105973,13.380538,12.538233,12.591089,12.301935,12.151086,12.388053999999999,12.704046,12.243883,13.044214,13.499132999999999,13.759305
97-2800676,,,,,,,,,,,,,,,,,,,0,0.338936,0.513936,0.803092,1.347579,1.628976,2.415657,2.371255,2.7295220000000002,3.198983,3.594204,4.65647,4.546318,4.378813,4.476822,4.759085,4.990387,5.274030000000001,5.550432,5.429982,5.890248000000001,6.261362,6.746332000000001,7.177687,8.193156,8.476064,8.984394,9.418448,9.615718,9.847281,9.978455,10.203277,10.87373,11.660446,11.939413,12.192586,12.892531,12.941019,13.944957,14.759597,14.849279000000001,14.481125,14.230779,14.016248999999998,13.867752,13.141317,12.300013,12.351868,12.063714,11.912865,12.147833,12.465825,12.004663,12.804993,13.259912,13.520083999999999
98-2800667,,,,,,,,,,,,,,,,,,,,0,0.175,0.464156,1.008643,1.2900399999999999,2.076721,2.032318,2.390586,2.8600470000000002,3.255268,4.317533999999999,4.208382,4.039877,4.138885,4.421149,4.651451,4.935094,5.212496,5.0910459999999995,5.551312,5.922426000000001,6.408396,6.83875,7.8542190000000005,8.138127,8.646458,9.079512,9.278782000000001,9.508345,9.640518,9.86534,10.535794000000001,11.322509,11.600477,11.85465,12.553595,12.603082,13.605020999999999,14.422660999999998,14.510342999999999,14.142189000000002,13.893842999999999,13.679312,13.527816,12.802381,11.962076,12.014932,11.724778,11.573929,11.809897,12.127889,11.666725999999999,12.468057,12.921975999999999,13.181148
99-2800657,,,,,,,,,,,,,,,,,,,,,0,0.28915599999999997,0.833643,1.11504,1.901721,1.857319,2.215586,2.685047,3.0802680000000002,4.1425339999999995,4.032382,3.864877,3.962886,4.245149,4.477451,4.761094,5.037496,4.916046,5.377312,5.748426,6.233396,6.6637509999999995,7.67922,7.962128,8.470458,8.903512,9.103782,9.332345,9.465519,9.689341,10.361794,11.14551,11.427477,11.67965,12.377595,12.428082,13.432020999999999,14.248660999999998,14.336343,13.969189000000002,13.717842999999998,13.504313,13.354816,12.627381,11.787077,11.838932000000002,11.549778,11.398928999999999,11.634897,11.953889,11.491727000000001,12.291057,12.747976,13.007147999999999
100-2800340,,,,,,,,,,,,,,,,,,,,,,0,0.5444869999999999,0.8258840000000001,1.612565,1.568163,1.9264299999999999,2.3958909999999998,2.791112,3.8533779999999997,3.745226,3.577721,3.67573,3.957993,4.1892949999999995,4.472938,4.7503400000000005,4.629891000000001,5.089156,5.4602699999999995,5.94524,6.376595,7.3920639999999995,7.673972,8.182302,8.616356,8.814625999999999,9.045189,9.177363,9.402185000000001,10.072638000000001,10.859354,11.138321000000001,11.390494,12.089637,12.138927,13.144865,13.957505,14.047187,13.680032999999998,13.429687,13.215157000000001,13.065661,12.339225,11.497921,11.550775999999999,11.261622000000001,11.110773,11.346741,11.664733,11.203571,12.003900999999999,12.45882,12.717992
101-2800624,,,,,,,,,,,,,,,,,,,,,,,0,0.28139699999999995,1.068077,1.023675,1.381943,1.851404,2.246625,3.3088910000000005,3.201739,3.033234,3.1322419999999997,3.413506,3.645808,3.9294510000000002,4.204853,4.0854029999999995,4.545669,4.916783000000001,5.400753,5.833107,6.8485759999999996,7.130484,7.638814999999999,8.072869,8.271139,8.501702,8.633875,8.857697,9.528151,10.314866,10.594834,10.846007,11.545952,11.594439,12.599378,13.414017999999999,13.503699,13.136546,12.8862,12.671669,12.522173,11.795738,10.954433,11.007289,10.718135,10.567286,10.803253999999999,11.121246000000001,10.660083,11.460414,11.914333000000001,12.173505
102-2800619,,,,,,,,,,,,,,,,,,,,,,,,0,0.7866810000000001,0.742279,1.1005459999999998,1.570007,1.965228,3.027494,2.9203419999999998,2.752837,2.8508459999999998,3.133109,3.364411,3.648054,3.9244559999999997,3.804007,4.264272,4.6353860000000005,5.120356,5.551711,6.5671800000000005,6.849088,7.357417999999999,7.791472,7.989742,8.220305,8.352478999999999,8.576300999999999,9.247753999999999,10.03347,10.313437,10.565611,11.264753,11.313042999999999,12.318980999999999,13.133621,13.222303,12.855149,12.604803,12.390272999999999,12.240777,11.514341,10.673036999999999,10.725892,10.436738,10.285889,10.521857,10.839849000000001,10.378687,11.179017,11.632936,11.892108
103-2806215,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48159799999999997,0.839865,1.309326,1.704548,2.6478669999999997,2.526716,2.359211,2.457219,2.7394819999999998,2.970785,3.254427,3.5308300000000004,3.4103800000000004,3.8706449999999997,4.24176,4.726729,5.158084,6.173553,6.456461,6.964792,7.398845,7.597116000000001,7.827678999999999,7.959852000000001,8.183674,8.855128,9.640842999999998,9.920810000000001,10.172984,10.872126,10.920416000000001,11.926355000000001,12.739994,12.829676,12.462522,12.212176,11.997646000000001,11.84815,11.121714,10.28041,10.333264999999999,10.044111000000001,9.893263000000001,10.12923,10.447222,9.98606,10.786391,11.240310000000001,11.500481
104-2807461,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358268,0.827729,1.22295,2.285216,2.625687,2.793192,2.938817,3.2210799999999997,3.452382,3.736025,4.012427,3.891978,4.352243,4.723357,5.208327,5.639682,6.655150999999999,6.938059,7.446389,7.880443,8.078713,8.309277,8.44045,8.665272,9.335726,10.122441,10.402408,10.654582000000001,11.353724,11.402014,12.406952,13.223592000000002,13.311274,12.94412,12.693774000000001,12.479244,12.329748,11.603311999999999,10.762008,10.814863,10.525708999999999,10.37486,10.609828,10.92782,10.467658,11.267989,11.722908,11.982078999999999
105-2806729,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46946099999999996,0.864683,1.9269479999999999,2.267419,2.434925,2.8563,3.137563,3.368866,3.653508,3.9289110000000003,3.809461,4.269726,4.640841,5.1258099999999995,5.549165,6.564634,6.8465419999999995,7.355873,7.7899259999999995,7.988197,8.218760000000001,8.350933,8.573755,9.246209,10.031924,10.310891,10.563065,11.265009,11.311497,12.318436,13.133075,13.220757,12.853603,12.603257000000001,12.388727000000001,12.239231,11.512795,10.670491,10.724346,10.435192,10.284344,10.520311,10.837303,10.376141,11.176472,11.631391,11.889562
106-2806175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39522199999999996,1.457487,1.7979580000000002,1.9654630000000002,2.386839,2.668102,2.899404,3.183047,3.4594489999999998,3.339,3.799265,4.170380000000001,4.655349,5.079704,6.095173,6.378081,6.885412,7.3204649999999996,7.518736,7.749299000000001,7.8814720000000005,8.105294,8.775748,9.562463000000001,9.84243,10.093604,10.793746,10.842036,11.845975,12.663614,12.751296,12.384142,12.133796,11.918266000000001,11.76977,11.043334,10.201030000000001,10.254885,9.965731,9.813883,10.05085,10.367842,9.907680000000001,10.708011,11.16193,11.422101
107-2806745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.062266,1.4027370000000001,1.570242,1.991618,2.2738810000000003,2.505183,2.788826,3.065228,2.944779,3.405044,3.776158,4.261128,4.684483,5.699952,5.98286,6.4911900000000005,6.925244,7.123514,7.3540779999999994,7.486250999999999,7.709072999999999,8.380527,9.167242,9.446209,9.698383,10.397525,10.447815,11.452753,12.265393,12.356075,11.987921,11.737575,11.524045,11.374549,10.648113,9.806809,9.859664,9.569510000000001,9.419661,9.654629,9.973621000000001,9.512459,10.31279,10.766709,11.02588
108-2806743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340471,0.507976,0.9283520000000001,1.210615,1.4419170000000001,1.7255599999999998,2.001962,1.881513,2.3417779999999997,2.7128919999999996,3.1978619999999998,3.622217,4.637686,4.920594,5.428923999999999,5.862978,6.0602480000000005,6.290812,6.423985,6.647807000000001,7.318261,8.104975999999999,8.384943,8.636117,9.335258999999999,9.384549,10.390487,11.203127,11.293809,10.926655,10.675309,10.461779,10.312283,9.584847,8.744543,8.797398,8.508244,8.356395,8.593363,8.911355,8.450192999999999,9.249523,9.704443,9.963614
109-2806902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167505,0.587881,0.870144,1.101446,1.385089,1.661491,1.541042,2.001307,2.372421,2.857391,3.2887459999999997,4.304215,4.586123000000001,5.094453,5.528507,5.726776999999999,5.95734,6.089514,6.313336,6.984789,7.770505,8.050472000000001,8.302645,9.001788000000001,9.050078,10.058016,10.870656,10.959338,10.592184,10.341838000000001,10.127308,9.977812,9.251375999999999,8.410072,8.462927,8.173772999999999,8.022924,8.258892,8.576884,8.115722,8.916052,9.369971000000001,9.630142999999999
110-2800582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.420376,0.702639,0.933941,1.217584,1.493986,1.373537,1.8338020000000002,2.204916,2.689886,3.121241,4.13671,4.418618,4.926948,5.361002,5.559272,5.789835,5.922009,6.145830999999999,6.817284,7.604,7.882967,8.13514,8.834283000000001,8.882572999999999,9.889511,10.702150999999999,10.791833,10.425678999999999,10.174333,9.959802999999999,9.810307,9.083871,8.242567,8.296422,8.006267999999999,7.855419,8.091387,8.409379,7.948217,8.748547,9.203466,9.461638
111-2800579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282264,0.513566,0.797208,1.073611,1.471545,1.9318099999999998,2.302924,2.7878939999999997,3.219249,4.234718,4.517626,5.0249559999999995,5.46001,5.658281,5.888844000000001,6.021017,6.243839,6.915292999999999,7.702008,7.981975,8.233149000000001,8.932291000000001,8.982581,9.985519,10.802159,10.889841,10.523686999999999,10.272341,10.058811,9.908315,9.181878999999999,8.340575,8.39343,8.105276,7.954427000000001,8.190395,8.508386999999999,8.047225,8.847555999999999,9.301475,9.560646
112-2800570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241302,0.524945,0.801347,1.338192,1.9611630000000002,2.332277,2.817247,3.248602,4.2640709999999995,4.545979,5.055308999999999,5.488363,5.6866330000000005,5.918197,6.04937,6.274192,6.9446460000000005,7.730361,8.010328,8.263502,8.962446,9.010933999999999,10.014872,10.829512,10.919194000000001,10.55204,10.301694,10.088164,9.938668,9.212232,8.369928,8.423783,8.133628999999999,7.98378,8.219748,8.53674,8.075578,8.876908,9.331828,9.590999
113-2800558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.283643,0.560045,1.09689,1.728861,2.099975,2.5849450000000003,3.0163,4.031769000000001,4.313676999999999,4.822007,5.256061,5.454331,5.684894,5.817068,6.04089,6.712343,7.498059,7.778026,8.030199,8.729341999999999,8.778632,9.78257,10.59721,10.686892,10.319738000000001,10.069392,9.854861999999999,9.705366,8.97893,8.137626,8.190481,7.901327,7.750478,7.986446000000001,8.304438000000001,7.8432759999999995,8.643606,9.098525,9.357697
114-2800552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276402,0.813247,1.4452180000000001,1.816332,2.301302,2.732657,3.748126,4.030034,4.538364,4.972418,5.170688,5.401251,5.533425,5.7572470000000004,6.4297,7.214416,7.495383,7.746557000000001,8.448501,8.495989,9.499927,10.315567,10.403249,10.037094999999999,9.785749000000001,9.571219000000001,9.421723,8.695286999999999,7.853983,7.907838000000001,7.617684,7.4668350000000006,7.702803,8.020795,7.559633,8.359963,8.814883,9.074053999999999
115-2800338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.536845,1.168816,1.53993,2.0249,2.456255,3.4717239999999996,3.754632,4.262962,4.696016,4.894286,5.125849,5.258023000000001,5.481845,6.153298,6.939014,7.218980999999999,7.471155,8.171099,8.218587,9.225525,10.038165,10.127847000000001,9.760693,9.510347,9.295817,9.145321000000001,8.419885,7.578581,7.631436,7.342282000000001,7.191433,7.427401,7.745392999999999,7.284231,8.084561,8.539480000000001,8.798652
116-2800538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.632971,1.0040850000000001,1.489055,1.92041,2.935879,3.217787,3.726117,4.160171,4.358441,4.589004,4.721178,4.945,5.616454,6.402169000000001,6.682136,6.934310000000001,7.6344520000000005,7.682742,8.68768,9.50332,9.592002,9.223848,8.973502,8.758972,8.609475999999999,7.88404,7.042736,7.094591,6.806437,6.655588000000001,6.890556,7.209548,6.748386,7.548716000000001,8.003636,8.262807
