순번_정류장ID,41-2807592,42-2807589,43-2807595,44-2805544,45-2807620,46-2803141,47-2803380,48-2805503,49-2803377,50-2805199,51-2805233,52-2805235,53-2805245,54-2805244,55-2805238,56-2805240,57-2805241,58-2805201,59-2805942,60-2803372,61-2803369,62-2803364,63-2805964,64-2805057,65-2806030,66-2807271,67-2803306,68-2803180,69-2804875,70-2803177,71-2807053,72-2805813,73-2805149,74-2807040,75-2806036,76-2803197,77-2805706,78-2803164,79-2803680
51-2805233,,,,,,,,,,,0,0.65427,1.591135,2.3510459999999997,2.7099439999999997,3.2288229999999998,3.3303949999999998,4.056202,4.5162379999999995,4.923811,5.442686,6.063969999999999,6.393196,6.705012,7.320662,8.11294,14.960572,15.249796,15.60096,15.345298000000001,14.767776000000001,13.983982999999998,13.458723,13.225560999999999,12.934954,12.593404,13.850685,14.705245000000001,15.179388000000001
52-2805235,,,,,,,,,,,,0,0.936865,1.696777,2.055675,2.574553,2.676126,3.401932,3.861968,4.269541,4.788416000000001,5.4097,5.738926,6.050742,6.666392,7.458671000000001,15.613842000000002,15.905066,16.25423,16.000567999999998,15.421045999999999,14.639253,14.112993,13.880831,13.589225,13.247674,14.503955,15.359515,15.833657999999998
53-2805245,,,,,,,,,,,,,0,0.759911,1.118809,1.6376879999999998,1.7392599999999998,2.465067,2.925103,3.332676,3.851551,4.472835,4.802061,5.113877,5.729527,6.5218050000000005,16.551707,16.841931,17.192096,16.937433,16.358911,15.576118,15.048859,14.817696,14.525089999999999,14.183539000000001,15.441820000000002,16.295379999999998,16.769523
54-2805244,,,,,,,,,,,,,,0,0.358898,0.877777,0.979349,1.705155,2.165192,2.572765,3.09164,3.7129239999999997,4.04215,4.353966000000001,4.969615,5.761894,16.458316,16.74854,17.098705,16.844042,16.265520000000002,15.482726999999999,14.956468,14.724305,14.432699,14.091148,15.348429000000001,16.202989000000002,16.677132
55-2805238,,,,,,,,,,,,,,,0,0.518879,0.620451,1.346257,1.8062939999999998,2.213867,2.732742,3.354026,3.6832519999999995,3.995068,4.610717,5.402996,16.188418,16.478642,16.828807,17.112242000000002,16.53272,15.749927,15.223668,14.991504999999998,14.700899,14.359348,15.616629000000001,16.471189000000003,16.944332
56-2805240,,,,,,,,,,,,,,,,0,0.591572,1.317379,1.7774150000000002,2.184988,2.703863,3.3251470000000003,3.6543730000000005,3.966189,4.5818389999999996,5.374117,16.15954,16.449764000000002,16.799928,17.185879999999997,17.052599,16.268806,15.743547,15.510384,15.219778,14.878226999999999,16.134508,16.990068,17.464211
57-2805241,,,,,,,,,,,,,,,,,0,0.7298060000000001,1.189843,1.597416,2.116291,2.737575,3.066801,3.3786169999999998,3.9942660000000005,4.786544999999999,15.571967,15.862191000000001,16.212356,16.598307000000002,17.154170999999998,16.371378,15.845119,15.612956,15.32135,14.979799,16.23708,17.091639999999998,17.565783
58-2805201,,,,,,,,,,,,,,,,,,0,0.460037,0.86761,1.386485,2.0077689999999997,2.336995,2.6488110000000002,3.2644599999999997,4.056739,14.842160999999999,15.132385000000001,15.482548999999999,15.868501,16.447023,17.097184,16.570925,16.338763,16.047156,15.705604999999998,16.962885999999997,17.817446,18.29159
59-2805942,,,,,,,,,,,,,,,,,,,0,0.407573,0.9264479999999999,1.5477319999999999,1.8769580000000001,2.188774,2.804424,3.5967019999999996,14.382125,14.672348999999999,15.022513,15.408465,15.986985999999998,16.769779999999997,17.030962,16.797798999999998,16.506193,16.165642000000002,17.421923,18.276483,18.750626
60-2803372,,,,,,,,,,,,,,,,,,,,0,0.518875,1.140159,1.469385,1.7812009999999998,2.396851,3.18913,13.974552,14.264776000000001,14.614939999999999,15.000892000000002,15.579413,16.362207,16.888466,17.121628,16.914765,16.573215,17.829496,18.684055999999998,19.159198999999997
61-2803369,,,,,,,,,,,,,,,,,,,,,0,0.6212840000000001,0.9505100000000001,1.262326,1.8779759999999999,2.670254,13.455677,13.745901000000002,14.096065,14.482017,15.060538000000001,15.843332,16.369591,16.602753,16.90436,17.091089999999998,18.255789,19.11035,19.584493
62-2803364,,,,,,,,,,,,,,,,,,,,,,0,0.329226,0.641042,1.256692,2.04897,12.834392999999999,13.124617,13.474781,13.860732999999998,14.439254,15.222048000000001,15.748307,15.981469,16.283076,16.818224,17.634504999999997,18.489066,18.963209
63-2805964,,,,,,,,,,,,,,,,,,,,,,,0,0.311817,0.927466,1.719745,12.505167,12.795391,13.145554999999998,13.531507000000001,14.110029,14.892822,15.419081,15.652244,15.95385,16.488999,17.30528,18.15984,18.633982999999997
64-2805057,,,,,,,,,,,,,,,,,,,,,,,,0,0.61565,1.407929,12.193351,12.483575,12.833739,13.219691000000001,13.798212,14.581006,15.107265,15.340426999999998,15.642033999999999,16.177183,16.993463000000002,17.848024,18.322167
65-2806030,,,,,,,,,,,,,,,,,,,,,,,,,0,0.792279,11.577701,11.867925,12.21809,12.604041,13.182563,13.965357000000001,14.491616,14.724778,15.026385000000001,15.561532999999999,16.377814,17.232374,17.706517
66-2807271,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.785423,11.075647,11.425811,11.811763000000001,12.390284,13.173078,13.699337,13.932498999999998,14.234106,14.769255,15.585535,16.440096,16.914239000000002
67-2803306,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290224,0.640389,1.02634,1.604862,2.3876560000000002,2.9139150000000003,3.147077,3.4486839999999996,3.983832,4.800113,5.654673000000001,6.1288160000000005
68-2803180,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350165,0.736116,1.314638,2.0974310000000003,2.623691,2.856853,3.15846,3.6936080000000002,4.509889,5.364449,5.838592
69-2804875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385952,0.9644739999999999,1.747267,2.273526,2.5066889999999997,2.808295,3.3434440000000003,4.159725,5.014285,5.488428
70-2803177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.578522,1.361316,1.887575,2.120737,2.422344,2.957492,3.7737730000000003,4.6283330000000005,5.102476
71-2807053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.782794,1.309053,1.542215,1.843822,2.3789700000000003,3.195251,4.049811,4.523954
72-2805813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5262600000000001,0.759422,1.061029,1.596177,2.412458,3.267018,3.741161
73-2805149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233163,0.5347689999999999,1.069918,2.050199,2.904759,3.3789019999999996
74-2807040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302607,0.8377549999999999,1.818036,2.672596,3.1467400000000003
75-2806036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.546149,1.8034299999999999,2.6579900000000003,3.132133
76-2803197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2572809999999999,2.111841,2.585985
77-2805706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.85556,1.329704
78-2803164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47414300000000004
79-2803680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
