순번_정류장ID,1-2805837,2-2805742,3-2805231,4-2805400,5-2804895,6-2805744,7-2806214,8-2806244,9-2805963,10-2800852,11-2801087,12-2801055,13-2801058,14-2801277,15-2801158,16-2801391,17-2801380,18-2800201,19-2800213,20-2800231,21-2801632,22-2807601,23-2807602,24-2805854,25-2807603,26-2807543,27-2807510,28-2807277,29-2807554,30-2807558,31-2807561,32-2807500,33-2807499,34-2807509,35-2800107,36-2803386,37-2803399,38-2803395,39-2803392
1-2805837,0,1.43967,1.9612040000000002,2.4613959999999997,2.934628,3.52489,4.838739,5.742724,7.511169000000001,8.382334,9.419483,10.097851,10.305667999999999,10.745969,11.20427,11.713472,12.142066999999999,13.568616,14.681401999999999,15.398168,14.879354000000001,17.739931,21.667282,22.686057,24.356889000000002,26.694096999999996,29.679582,31.585727000000002,33.555603000000005,42.458667999999996,46.022067,47.58735,50.135663,49.991482,48.272902,43.268716999999995,42.425665,41.819559000000005,40.830185
2-2805742,,0,0.521534,1.021727,1.495958,2.086221,3.3990690000000003,4.303054,6.071499,6.942664999999999,7.979813,8.658182,8.864999000000001,9.3063,9.7646,10.273802,10.702397999999999,12.130946,13.240732000000001,13.957498999999999,13.439684,16.299260999999998,20.226612,21.246387,22.919220000000003,25.254427,28.241912,30.145057,32.113934,41.016999,44.580397,46.15068,48.694994,48.549813,46.832232,41.829048,40.985995,40.379889,39.388515000000005
3-2805231,,,0,0.500193,0.974424,1.5646870000000002,2.877535,3.7815199999999995,5.549965,6.421131,7.458278999999999,8.136648,8.344465,8.785766,9.243066,9.752267999999999,10.180864,11.605412,12.718198,13.436964999999999,12.91815,15.782727,19.704078,20.721853,22.397686,24.732893,27.725378000000003,29.623523,31.5954,40.495465,44.058863,45.626146000000006,48.17246,48.030279,46.311698,41.306514,40.465461,39.858354999999996,38.868981
4-2805400,,,,0,0.474232,1.064494,2.378343,3.2823279999999997,5.050773,5.920938,6.958087,7.637455999999999,7.844272,8.285573,8.742874,9.252075999999999,9.680671,11.11122,12.217006,12.937772,12.418958,15.283535,19.210886,20.221660999999997,21.895494,24.234701,27.221186,29.125331,31.095208000000003,40.002272999999995,43.558671000000004,45.131954,47.676268,47.529087,45.811506,40.808322,39.965269,39.357163,38.368789
5-2804895,,,,,0,0.591263,1.905112,2.809097,4.577541,5.448707,6.485855,7.164224000000001,7.371041,7.812342,8.270642,8.779844,9.20844,10.634988,11.742774,12.468541,11.945725999999999,14.807303,18.732654,19.748429,21.423262,23.758469,26.753953999999997,28.650098999999997,30.619976,39.524041,43.090439,44.653721999999995,47.203036,47.055855,45.339273999999996,40.33509,39.492036999999996,38.883931,37.895557000000004
6-2805744,,,,,,0,1.313849,2.217834,3.986279,4.857444,5.894593,6.572961,6.780778,7.221079,7.67938,8.188582,8.617177,10.042726,11.156512,11.874278,11.354463,14.219041,18.140392000000002,19.158167000000002,20.829999,23.166206,26.155692000000002,28.058837,30.027713000000002,38.932778000000006,42.495177000000005,44.062459999999994,46.609773,46.465592,44.747012,39.744827,38.901775,38.294669,37.304295
7-2806214,,,,,,,0,0.903985,2.67243,3.543596,4.580744,5.259113,5.4669300000000005,5.9072309999999995,6.365531,6.874733,7.303329,8.732877,9.842663,10.55943,10.040614999999999,12.905192,16.831543,17.849318,19.518151,21.856358,24.842843,26.746988,28.715865,37.61893,41.187328,42.752611,45.300925,45.151744,43.433163,38.429978999999996,37.586926,36.979820000000004,35.990446
8-2806244,,,,,,,,0,1.768445,2.63961,3.6767589999999997,4.355128,4.561944,5.003245,5.461546,5.970748,6.399343,7.825892,8.935678,9.660444,9.13663,12.000207000000001,15.929557999999998,16.944333,18.618166,20.951373,23.942857999999998,25.849003,27.81488,36.716945,40.282343,41.850626,44.39394,44.376758,42.658178,37.654994,36.811941,36.204834999999996,35.215461
9-2805963,,,,,,,,,0,0.871166,1.9083139999999998,2.5866830000000003,2.9865,3.9042,4.380103,4.889304,5.3179,6.743449000000001,7.852235,8.576001,8.055186,10.916764,14.841114000000001,15.858889999999999,17.532722,19.866929000000003,22.858414,24.760559,26.729436,35.633501,39.1969,40.763183000000005,43.310496,43.181315000000005,41.463734,36.45955,35.617497,35.010391,34.020016999999996
10-2800852,,,,,,,,,,0,1.042149,1.7205169999999999,2.120334,3.0800330000000002,3.9889360000000003,4.537138,4.836733000000001,6.143282,7.253067999999999,7.973834,7.711019,10.317597,14.241948,15.258723000000002,16.931555,19.267762,22.257248,24.160393,26.128269,35.034334,38.596733,40.162015999999994,42.710328999999994,42.442147999999996,40.722568,35.718383,34.876331,34.269225,33.279851
