순번_정류장ID,1-2803874,2-2803973,3-2803975,4-2805718,5-2803979,6-2806018,7-2804334,8-2803989,9-2806004,10-2803991,11-2803993,12-2803995,13-2800298,14-2805077,15-2800301,16-2804454,17-2800294,18-2804057,19-2800259,20-2800007,21-2800058,22-2800055,23-2803619,24-2804455,25-2805072,26-2804456,27-2804526,28-2804457,29-2800045,30-2803584,31-2805079,32-2804459,33-2806016,34-2805398,35-2805723,36-2805418
11-2803993,,,,,,,,,,,0,0.312297,0.448029,1.189222,1.7753259999999997,2.250552,2.703955,4.333913,5.383813,7.186928,8.033499,8.768657000000001,9.551782000000001,10.074763,10.554511999999999,10.878346,11.238247,11.566628,12.018887,12.919784,14.682585999999999,14.862371,15.090746,15.332270000000001,15.836719,16.314407
12-2803995,,,,,,,,,,,,0,0.135732,0.876925,1.4630290000000001,1.9382549999999998,2.391657,4.021615,5.071516,6.874631,7.721202000000001,8.45636,9.239484,9.762466,10.242215,10.566049000000001,10.92595,11.254331,11.70659,12.607486999999999,14.371289,14.549074,14.777448999999999,15.019973,15.524422,16.002110000000002
13-2800298,,,,,,,,,,,,,0,0.741193,1.3272959999999998,1.8025229999999999,2.255925,3.885883,4.935784,6.738899000000001,7.58547,8.320627,9.103752,9.626733999999999,10.106482000000002,10.430316,10.790218,11.118599,11.570857,12.471755,14.234557,14.414342000000001,14.641717000000002,14.883241,15.388689999999999,15.866378
14-2805077,,,,,,,,,,,,,,0,0.590104,1.0653299999999999,1.5187329999999999,3.148691,4.198591,6.0017059999999995,6.848277,7.583435000000001,8.36656,8.889541,9.36929,9.693124000000001,10.053025,10.381406,10.833665,11.734562,13.497364000000001,13.677148999999998,13.904523999999999,14.147048000000002,14.651497,15.129185000000001
15-2800301,,,,,,,,,,,,,,,0,0.47522600000000004,0.928629,2.5585869999999997,3.608488,5.411601999999999,6.258173,6.9933309999999995,7.776456,8.299437,8.779186,9.103019999999999,9.462921000000001,9.791303,10.243561,11.144458,12.907261,13.086045,13.313421,13.555944,14.060394,14.538082000000001
16-2804454,,,,,,,,,,,,,,,,0,0.453403,2.083361,3.133261,4.936376,5.782947,6.518105,7.30123,7.824211,8.30396,8.627794,8.987695,9.316077,9.768335,10.669232000000001,12.432035,12.610819000000001,12.838194,13.080718,13.585167000000002,14.062854999999999
17-2800294,,,,,,,,,,,,,,,,,0,1.632958,2.682859,4.485974,5.332544,6.067702,6.850827000000001,7.373809,7.853557,8.177391,8.537291999999999,8.865674,9.317932,10.218829,11.982632,12.161417,12.388792,12.631316,13.135765,13.613453
18-2804057,,,,,,,,,,,,,,,,,,0,1.049901,2.8530159999999998,3.699587,4.434744,5.217869,5.740851,6.220599,6.544433000000001,6.9043339999999995,7.232716,7.684974,8.585872,10.349674,10.528459,10.755834,10.998358,11.502807,11.980495
19-2800259,,,,,,,,,,,,,,,,,,,0,1.8041150000000001,2.650686,3.385844,4.1689680000000005,4.69195,5.171698999999999,5.495532,5.855434,6.183815,6.636074000000001,7.536971,9.299773,9.478558,9.706933,9.948457000000001,10.452906,10.930594000000001
20-2800007,,,,,,,,,,,,,,,,,,,,0,0.846571,1.5817290000000002,2.3648540000000002,2.887835,3.3675839999999995,3.691418,4.051319,4.379701,4.8319589999999994,5.732856,7.495659,7.674442999999999,7.902817999999999,8.144342,8.648792,9.126479
21-2800058,,,,,,,,,,,,,,,,,,,,,0,0.735158,1.518283,2.041264,2.521013,2.844847,3.204748,3.5331300000000003,3.985388,4.886285,6.649088000000001,6.827872,7.055248,7.297771000000001,7.802221,8.279909
22-2800055,,,,,,,,,,,,,,,,,,,,,,0,0.783125,1.306106,1.785855,2.109689,2.46959,2.797972,3.2502299999999997,4.151127,5.91493,6.093715,6.32109,6.563614,7.068063,7.545750999999999
23-2803619,,,,,,,,,,,,,,,,,,,,,,,0,0.522982,1.00273,1.3265639999999999,1.686466,2.014847,2.467105,3.368003,5.131805,5.31059,5.537965,5.780489,6.2849379999999995,6.762625999999999
24-2804455,,,,,,,,,,,,,,,,,,,,,,,,0,0.479749,0.803583,1.163484,1.491866,1.9441240000000002,2.845021,4.608823999999999,4.7876080000000005,5.014983,5.257507,5.761956,6.239644
25-2805072,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323834,0.683735,1.012117,1.464375,2.365272,4.128075,4.306858999999999,4.534235,4.776758999999999,5.281208,5.758896
26-2804456,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359901,0.688283,1.142541,2.043438,3.8072410000000003,3.9860260000000003,4.212401,4.455925,4.960374,5.438062
27-2804526,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328382,0.78264,1.6835369999999998,3.44734,3.626124,3.8535,4.096023000000001,4.600473,5.078161
28-2804457,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454258,1.3551549999999999,3.1179580000000002,3.296743,3.524118,3.766642,4.271091,4.748779
29-2800045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.900897,2.6637,2.842485,3.06986,3.3123839999999998,3.8168330000000004,4.294521
30-2803584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7638029999999998,1.9425880000000002,2.169963,2.412487,2.916936,3.394624
31-2805079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178785,0.40715999999999997,0.877684,1.382133,1.859821
32-2804459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228375,0.6988989999999999,1.2033479999999999,1.681036
33-2806016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.470524,0.974974,1.452661
34-2805398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5044489999999999,0.982137
35-2805723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.477688
36-2805418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
