순번_정류장ID,73-2802586,74-2802584,75-2802575,76-2802567,77-2802553,78-2802543,79-2805388,80-2806693,81-2802468,82-2802444,83-2802457,84-2802494,85-2805600,86-2802371,87-2802449,88-2802370,89-2802459,90-2802461,91-2805716,92-2802464,93-2806674,94-2802462,95-2802428,96-2803019,97-2802965,98-2802939,99-2802634,100-2802857,101-2802848,102-2802799,103-2803266,104-2803268,105-2803259,106-2803249,107-2803226,108-2803127,109-2803132,110-2803135,111-2803124,112-2803100,113-2803087,114-2802637,115-2802652,116-2803058,117-2800805,118-2800798,119-2807057,120-2807074,121-2803491,122-2806937,123-2804966,124-2800630,125-2806418,126-2806633,127-2805743,128-2804896,129-2805564,130-2804968,131-2804905,132-2805413,133-2805498,134-2805576,135-2805225,136-2805227,137-2805329,138-2806741,139-2805758
73-2802586,0,0.215542,0.448399,0.774402,1.120001,1.444739,1.782073,2.3309509999999998,2.492619,2.894032,2.976066,2.450801,2.344382,2.925398,3.512369,3.710981,4.062919,4.366454,4.647361,4.877927,5.212279,5.123683,5.480185,6.505882,6.953836999999999,7.18502,7.757906,8.081461000000001,8.432,9.199172,9.638888,10.037297,10.491747,10.490855,10.970197,11.187883,10.899981,10.752403,11.051089,11.060289,11.002163000000001,11.179782000000001,11.168966000000001,11.399483,11.892484,12.134219,12.5644,13.066158999999999,13.3104,13.779632000000001,14.629856,15.397537,15.894607999999998,16.351985,16.7652,17.002772,17.349725,17.75456,18.104909,17.914407999999998,18.180823999999998,18.52211,18.430122,17.995942000000003,19.104111,19.357766,19.626367000000002
74-2802584,,0,0.23285799999999998,0.55886,0.904459,1.230197,1.566531,2.114409,2.2770770000000002,2.678491,2.760524,2.235259,2.128841,2.7098560000000003,3.2968269999999995,3.4954389999999997,3.8483769999999997,4.150912,4.4308190000000005,4.662386,4.995737,4.9081410000000005,5.264643,6.290341000000001,6.737295,6.970478999999999,7.542364,7.866919,8.217458,8.981630000000001,9.425346000000001,9.820755,10.277205,10.276313,10.754655,10.971341,10.685439,10.537861,10.836547,10.842747,10.787621000000001,10.967239999999999,10.954424000000001,11.181941,11.678942,11.916677,12.350858,12.852617,13.096858000000001,13.56409,14.414314000000001,15.183995000000001,15.678066000000001,16.138443,16.547658,16.78823,17.137183,17.541017999999998,17.891367000000002,17.695866,17.967282,18.308568,18.214581,17.7804,18.891569,19.143224,19.410825
75-2802575,,,0,0.326002,0.671602,0.99634,1.333674,1.8825509999999999,2.04522,2.444633,2.5276669999999997,2.003402,1.896983,2.476999,3.06397,3.262582,3.6145199999999997,3.9180550000000003,4.197962,4.428528,4.76288,4.676283,5.031786,6.057483,6.503438,6.737621000000001,7.309507000000001,7.634061999999999,7.983600999999999,8.749773,9.191488,9.588898,10.045347999999999,10.044456,10.521798,10.738483,10.451581,10.306004,10.602689999999999,10.61089,10.554764,10.732383,10.719567,10.950083,11.445085,11.68482,12.117001,12.61876,12.862001,13.330232999999998,14.181455999999999,14.950138,15.443209,15.902586,16.318801,16.553373,16.902326000000002,17.305161,17.65551,17.464009,17.734425,18.073711,17.981723000000002,17.547543,18.656712,18.911367000000002,19.177968
76-2802567,,,,0,0.3456,0.670338,1.007671,1.555549,1.718218,2.118631,2.201664,1.6763990000000002,1.5699809999999998,2.150996,2.736967,2.9365799999999997,3.288518,3.591053,3.87296,4.102526,4.436878,4.3492809999999995,4.704783,5.732481,6.1784349999999995,6.411619,6.982505000000001,7.30806,7.658599000000001,8.422771000000001,8.865486,9.261896,9.718345,9.717452999999999,10.195796000000001,10.413480999999999,10.126579,9.978002,10.277688000000001,10.284888,10.227762,10.406381,10.392565,10.625081,11.119083,11.356817,11.790999000000001,12.292758000000001,12.536999,13.005231,13.854454,14.622136,15.118207,15.574582999999999,15.990798000000002,16.228371,16.578323,16.980159,17.330508,17.137006,17.408423000000003,17.747709,17.656720999999997,17.22154,18.330709,18.585365,18.851965
77-2802553,,,,,0,0.325739,0.663072,1.21095,1.373618,1.775032,1.8570650000000002,1.3318,1.225382,1.8673970000000002,2.454368,2.65298,3.0049189999999997,3.308453,3.5893610000000002,3.819927,4.154279,4.3530809999999995,4.650183999999999,5.677882,6.122836,6.3570199999999994,6.928906,7.2534600000000005,7.603999000000001,8.369172,8.851887,9.250296,9.670746000000001,9.668854,10.149196,10.365882000000001,10.07898,9.931402,10.222089,10.231288000000001,10.173162,10.122781,10.111966,10.341482000000001,10.836484,11.073217999999999,11.509399,12.010158,12.2554,12.722632,13.573854999999998,14.342535999999999,14.833607,15.295983999999999,15.708198999999999,15.945772,16.293723999999997,16.697559,17.048909,16.854407000000002,17.126823,17.465108999999998,17.374122,16.938941,18.04811,18.301765,18.569366
78-2802543,,,,,,0,0.337334,0.8852110000000001,1.04788,1.448293,1.531327,1.006062,0.8996430000000001,1.5416590000000001,2.12863,2.327242,2.68018,2.9827150000000002,3.2636220000000002,3.494188,3.8285400000000003,4.027343,4.325444999999999,5.352143,5.798098,6.031281,6.603167,6.927722,7.278261,8.043433,8.527148,8.924558,9.345008,9.344116,9.823458,10.040142999999999,9.753241000000001,9.605663999999999,9.89735,9.90555,9.848424000000001,9.799043,9.786227,10.015742999999999,10.510745,10.75048,11.183661,11.68542,11.929661,12.395893,13.248116,14.015798,14.509869,14.969246,15.380460999999999,15.619032999999998,15.967985999999998,16.370821,16.72117,16.527669,16.801085,17.139371,17.048382999999998,16.613203,17.721372,17.976027,18.243627
79-2805388,,,,,,,0,0.560878,0.723546,1.12396,1.206993,0.860891,0.910691,1.245325,1.832296,2.030908,2.3838470000000003,2.686382,2.967289,3.197855,3.532207,3.73101,4.0291120000000005,5.05581,5.501764,5.734948,6.306833999999999,6.631388,6.981927000000001,7.7471,8.230815,8.628224000000001,9.048674,9.047782000000002,9.527125,9.74381,9.456908,9.309330000000001,9.601017,9.609216,9.55209,9.502709,9.489894,9.71941,10.214412,10.452146,10.888327,11.388086,11.632328,12.10056,12.950783,13.720464999999999,14.211535000000001,14.671911999999999,15.083127,15.3227,15.673651999999999,16.073487,16.426837,16.234335,16.503752,16.842038,16.75205,16.315869,17.426038000000002,17.678693,17.949294000000002
80-2806693,,,,,,,,0,0.163669,0.565082,0.9507479999999999,1.28615,1.458568,1.670584,2.0974180000000002,2.29603,2.6489689999999997,2.951504,3.232411,3.4629769999999995,3.797329,3.996132,4.294233999999999,5.320932,5.766886,6.00007,6.571956,6.896511,7.24705,8.012222,8.495937,8.893346000000001,9.313796,9.312904,9.792247,10.008932000000001,9.72203,9.574453,9.865139,9.873339,9.817213,9.766832,9.754016,9.983532,10.481534,10.719268,11.15145,11.653209,11.89645,12.367682,13.215905,13.986587,14.477657999999998,14.938034,15.351249,15.589822,15.936774,16.338608999999998,16.689958999999998,16.497457,16.767874,17.10916,17.015172,16.582991,17.69216,17.945816,18.210416
81-2802468,,,,,,,,,0,0.401414,0.78708,1.318345,1.621237,1.702779,1.93275,2.132362,2.4843,2.787835,3.067742,3.298308,3.63366,3.831463,4.1295660000000005,5.1572629999999995,5.602218,5.836402,6.4082870000000005,6.732842,7.083381,7.848553,8.332269,8.728678,9.149128,9.149236,9.628578,9.845264,9.558361999999999,9.410784,9.70147,9.71067,9.653544,9.605163000000001,9.590347,9.822864,10.315864999999999,10.5546,10.989780999999999,11.49054,11.734781,12.201013,13.053237,13.820917999999999,14.313989000000001,14.775366,15.186581,15.422153,15.775106,16.173941,16.52929,16.333789000000003,16.604205,16.943491,16.852504,16.418323,17.527492000000002,17.780147,18.048748
82-2802444,,,,,,,,,,0,0.389666,0.920932,1.26235,1.3053649999999999,1.8913369999999998,2.0899490000000003,2.4438869999999997,2.746422,3.027329,3.257895,3.592247,3.79105,4.0891519999999995,5.11585,5.561804,5.794988,6.366874,6.691428999999999,7.041967999999999,7.8071399999999995,8.290855,8.688265,9.108713999999999,9.107823,9.587164999999999,9.80385,9.516948,9.369371000000001,9.660057,9.668257,9.612131,9.56275,9.549934,9.78045,10.274452,10.513187,10.947367999999999,11.448127000000001,11.693368,12.1596,13.009822999999999,13.779504999999999,14.272576,14.732952,15.147167999999999,15.381739999999999,15.732692000000002,16.133528,16.485877,16.292375,16.563792000000003,16.903078,16.81109,16.37591,17.485078,17.738734,18.007334
