순번_정류장ID,1-2803524,2-2803525,3-2803769,4-2804876,5-2803770,6-2803820,7-2806041,8-2806216,9-2806694,10-2805397,11-2805059,12-2805587,13-2804865,14-2806094,15-2805553,16-2805205,17-2805308,18-2805204,19-2804420,20-2806239,21-2802484,22-2802458,23-2802446,24-2802447,25-2802433,26-2802422,27-2802418,28-2802415,29-2802407,30-2802398,31-2802396,32-2802394,33-2802864,34-2802824,35-2802816,36-2802618,37-2802828
11-2805059,,,,,,,,,,,0,0.21955,0.457607,0.841418,0.8802780000000001,0.8155,0.8028609999999999,0.951623,1.122747,2.24598,4.566333,5.020116000000001,5.417967,5.523808,5.747086,5.989629,6.26523,6.610854,7.011871000000001,7.687828,8.141959,8.164154,8.241684,8.485884,8.645789,8.791389,8.687749
12-2805587,,,,,,,,,,,,0,0.23905700000000002,0.622868,0.661729,0.596951,1.014589,1.171173,1.3422969999999999,2.4655299999999998,4.6195260000000005,5.073309,5.47116,5.577001999999999,5.800279,6.042822,6.318423,6.665047,7.065064,7.742021,8.194152,8.217347,8.294878,8.538077000000001,8.696983,8.843582000000001,8.739942999999998
13-2804865,,,,,,,,,,,,,0,0.385811,0.42367200000000005,0.358894,0.775533,1.106759,1.277883,2.401116,4.388469000000001,4.842251999999999,5.2401029999999995,5.3459449999999995,5.569222,5.811765,6.087366,6.4339900000000005,6.835007000000001,7.509964999999999,7.963096000000001,7.985291,8.061821,8.308019999999999,8.465926,8.612525999999999,8.508886
14-2806094,,,,,,,,,,,,,,0,0.176048,0.363083,0.779722,1.111949,1.283073,2.4063060000000003,4.0026589999999995,4.456441000000001,4.854293,4.960134,5.183412000000001,5.425955,5.701556,6.048179,6.449197,7.125153999999999,7.578285,7.599480000000001,7.676010000000001,7.92121,8.080115,8.226714999999999,8.123075
15-2805553,,,,,,,,,,,,,,,0,0.18703599999999998,0.6036739999999999,0.934901,1.106025,2.229258,3.9667980000000003,4.42058,4.818432,4.924273,5.147551,5.390094,5.666695,6.012318,6.413336,7.088292999999999,7.541424,7.563619,7.642149000000001,7.885349000000001,8.045254,8.190854,8.088214
16-2805205,,,,,,,,,,,,,,,,0,0.41663900000000004,0.747866,0.91899,2.042223,4.1538330000000006,4.607616,5.0054669999999994,5.111308999999999,5.334586,5.577129,5.85273,6.198354,6.5993710000000005,7.275328,7.728459,7.751653999999999,7.829185000000001,8.073383999999999,8.232289999999999,8.378889,8.27525
17-2805308,,,,,,,,,,,,,,,,,0,0.331227,0.502351,1.625584,3.9459370000000002,4.399719999999999,4.797571,4.903412,5.12669,5.369233,5.6448339999999995,5.991458000000001,6.392475,7.067432000000001,7.520563,7.543758,7.619288,7.865488,8.024393,8.169993,8.066353
18-2805204,,,,,,,,,,,,,,,,,,0,0.172124,1.2953569999999999,3.61571,4.0694930000000005,4.467344000000001,4.573186,4.796463,5.039006,5.314607,5.660231,6.061248,6.737205,7.190336,7.213531,7.291061999999999,7.535261,7.694167,7.839766,7.737127
19-2804420,,,,,,,,,,,,,,,,,,,0,1.123233,3.4435870000000004,3.8973690000000003,4.29522,4.4010620000000005,4.62434,4.866882,5.142484,5.488107,5.890124,6.565082,7.018213,7.040408,7.116938,7.363138,7.521043,7.667642999999999,7.564003
20-2806239,,,,,,,,,,,,,,,,,,,,0,2.320354,2.774136,3.171987,3.277829,3.501107,3.743649,4.019251000000001,4.3648739999999995,4.765891000000001,5.442849,5.89498,5.918175,5.994705000000001,6.239905,6.39881,6.54441,6.44177
21-2802484,,,,,,,,,,,,,,,,,,,,,0,0.502783,0.900634,1.006475,1.229753,1.4722959999999998,1.7488970000000001,2.093521,2.494538,3.1704950000000003,3.6236260000000002,4.043769999999999,4.30676,4.55396,4.712865,4.858465,4.753825
22-2802458,,,,,,,,,,,,,,,,,,,,,,0,0.397851,0.5036930000000001,0.726971,0.969513,1.2461149999999999,1.5917379999999999,1.9927549999999998,2.668713,3.121844,3.541988,4.203569,4.448769,4.546352,4.637274,4.533633999999999
23-2802446,,,,,,,,,,,,,,,,,,,,,,,0,0.105842,0.329119,0.571662,0.8472629999999999,1.192887,1.593904,2.269861,2.7229919999999996,3.143137,3.804718,4.049917,4.147501,4.238423,4.1347830000000005
24-2802447,,,,,,,,,,,,,,,,,,,,,,,,0,0.22327800000000003,0.46581999999999996,0.742422,1.087045,1.488062,2.1640200000000003,2.617151,3.037295,3.6988760000000003,3.9440760000000004,4.04166,4.132581,4.0289410000000005
25-2802433,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24454299999999998,0.5211439999999999,0.866768,1.267785,1.9437419999999999,2.396873,2.817018,3.478599,3.7237980000000004,3.821382,3.912303,3.808664
26-2802422,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275602,0.621225,1.022242,1.6982,2.1513310000000003,2.571475,3.233056,3.4782559999999996,3.5758389999999998,3.666761,3.5631209999999998
27-2802418,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345624,0.746641,1.422599,1.87573,2.295874,2.958455,3.2036540000000002,3.300238,3.3911599999999997,3.2875199999999998
28-2802415,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401017,1.076975,1.530106,1.95025,2.611831,2.857031,2.954615,3.0455360000000002,2.941896
29-2802407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.675958,1.129089,1.549233,2.210814,2.456014,2.553598,2.644519,2.540879
30-2802398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45813100000000007,0.8782760000000001,1.539857,1.7850560000000002,1.88264,1.9735619999999998,1.869922
31-2802396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.423145,1.085726,1.330925,1.427509,1.5184309999999999,1.414791
32-2802394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.888531,1.13373,1.231314,1.322235,1.218596
33-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2452,0.404105,0.594705,0.8668239999999999
34-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.158906,0.349505,0.621624
35-2802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1906,0.46271899999999994
36-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273119
37-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
