순번_정류장ID,33-2803402,34-2803401,35-2803398,36-2803385,37-2803384,38-2805647,39-2805047,40-2803567,41-2803569,42-2803391,43-2803573,44-2803572,45-2807547,46-2807522,47-2807539,48-2807536,49-2807530,50-2807491,51-2807490,52-2807496,53-2800944,54-2800841,55-2800840,56-2800985,57-2800838,58-2801072,59-2801110,60-2801301,61-2801388,62-2801524
45-2807547,,,,,,,,,,,,,0,7.143011,8.48974,9.62965,11.065908,14.389523,18.371396,21.293165,27.436214,28.016937,28.267151000000002,28.599573,28.114657,27.360089000000002,26.916141999999997,27.078947999999997,27.963334999999997,29.17005
46-2807522,,,,,,,,,,,,,,0,1.34673,2.486639,3.9228980000000004,7.246511999999999,11.227385,14.150154999999998,20.294204,20.873926,21.124141,21.457563,20.972645999999997,20.217079000000002,19.774132,19.936937,20.822325,22.029039
47-2807539,,,,,,,,,,,,,,,0,1.14591,2.5821680000000002,5.9057830000000004,9.887656,12.809425,18.952474,19.533197,19.783410999999997,20.115833,19.629916,18.875349,18.432402,18.595207000000002,19.480595,20.68631
48-2807536,,,,,,,,,,,,,,,,0,1.436259,4.759873000000001,8.740746000000001,11.662516,19.404314000000003,19.984036,20.235251,20.567673000000003,20.082756,19.327189,18.884242,19.047047,19.932435,21.139149
49-2807530,,,,,,,,,,,,,,,,,0,3.340615,7.322487,10.245257,18.446306,18.908028,19.407242999999998,19.971069,20.455985000000002,20.128448000000002,19.685501000000002,19.848306,20.734694,21.939408
50-2807491,,,,,,,,,,,,,,,,,,0,3.981873,6.904642999999999,15.105692000000001,15.567414000000001,16.066628,16.631454,17.116371,17.807567000000002,17.990886,18.951425,19.584813,20.880978
51-2807490,,,,,,,,,,,,,,,,,,,0,2.92277,11.123819000000001,11.585541000000001,12.084756,12.648582000000001,13.133498000000001,13.825694,14.007013,14.973552,15.601939999999999,16.899105
52-2807496,,,,,,,,,,,,,,,,,,,,0,8.892049,9.353772,9.852986,10.417812,10.901729,11.593924000000001,11.775243,12.741782,13.370170000000002,14.667335999999999
53-2800944,,,,,,,,,,,,,,,,,,,,,0,0.701723,1.2009370000000001,1.764763,2.249679,2.894875,3.077194,4.037733,4.671121,5.968287
54-2800841,,,,,,,,,,,,,,,,,,,,,,0,0.500215,1.06504,1.549957,2.3035240000000003,2.6814720000000003,3.647011,4.487722,5.783888
55-2800840,,,,,,,,,,,,,,,,,,,,,,,0,0.564826,1.049743,1.8043099999999999,2.243257,3.208797,4.101185,5.39835
56-2800985,,,,,,,,,,,,,,,,,,,,,,,,0,0.484917,1.239484,1.678432,2.643971,3.5363589999999996,4.833524
57-2800838,,,,,,,,,,,,,,,,,,,,,,,,,0,0.754568,1.1935149999999999,2.1590540000000003,3.0514419999999998,4.348607
58-2801072,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43894799999999995,1.404487,2.296875,3.59404
59-2801110,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.96554,1.857927,3.155093
60-2801301,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.892388,2.1895540000000002
61-2801388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.300166
62-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
