순번_정류장ID,1-2800270,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804539,33-2804541,34-2804069,35-2804543,36-2804544,37-2804071,38-2804547,39-2804549,40-2804551,41-2804553,42-2804073
11-2804712,,,,,,,,,,,0,0.270432,0.545117,1.243292,2.143615,2.3038849999999997,2.8571560000000003,3.562179,3.993097,4.8205089999999995,5.2727699999999995,6.150580000000001,7.471885,7.904542,8.329398,8.842698,9.388353,9.623892,10.11777,10.388588,10.877517,11.616133,11.799146,12.13067,12.312422999999999,12.68543,12.935429,13.299083999999999,13.513481,14.01285,14.46582,15.2121
12-2800276,,,,,,,,,,,,0,0.274685,0.9728600000000001,1.8731830000000003,2.0334529999999997,2.5867240000000002,3.291747,3.722665,4.550077,5.002338,5.880148,7.201453,7.634110000000001,8.058966,8.572266,9.11992,9.35246,9.847338,10.117156,10.606085,11.345701,11.527713,11.862238,12.043991,12.416998,12.666997,13.028652000000001,13.244048999999999,13.744418,14.197388,14.941668
13-2800277,,,,,,,,,,,,,0,0.698175,1.598498,1.758768,2.312039,3.0170619999999997,3.4479800000000003,4.275392,4.727653,5.605462999999999,6.925768,7.359425,7.783281,8.296581,8.844235000000001,9.077775,9.571653,9.842471000000002,10.3314,11.069016,11.252028,11.587553,11.768305999999999,12.141313,12.391312,12.752967,12.969364,13.467732999999999,13.921702999999999,14.666982999999998
14-2803597,,,,,,,,,,,,,,0,0.900323,1.0605930000000001,1.6138649999999999,2.3188880000000003,2.749806,3.5772180000000002,4.029478,4.907289,6.228594,6.661250999999999,7.085107000000001,7.598406,8.146061,8.379601,8.873479,9.144296,9.633225999999999,10.371842,10.554853999999999,10.888378999999999,11.070131,11.443138000000001,11.693138000000001,12.054791999999999,12.271189999999999,12.770558,13.223528,13.967807999999998
15-2806642,,,,,,,,,,,,,,,0,0.16027,0.713542,1.419565,1.850483,2.677895,3.130155,4.007966000000001,5.32827,5.760928,6.184784,6.6980830000000005,7.245738,7.479278,7.9731559999999995,8.243973,8.732902000000001,9.471519,9.654531,9.988056,10.169808,10.542815,10.792815,11.154469,11.370867,11.870235000000001,12.323205,13.067485000000001
16-2804030,,,,,,,,,,,,,,,,0,0.553272,1.259295,1.6902130000000002,2.517625,2.9698860000000002,3.847696,5.168001,5.602658,6.025514,6.538814,7.086467999999999,7.3200080000000005,7.813886,8.084703999999999,8.573633000000001,9.312249000000001,9.495261,9.828786000000001,10.010539,10.383545,10.633545,10.995199000000001,11.211597,11.710966,12.163935,12.908216
17-2800279,,,,,,,,,,,,,,,,,0,0.706023,1.136941,1.9643529999999998,2.416614,3.294424,4.6147290000000005,5.048386,5.473242,5.984542,6.533196,6.766736,7.260614,7.531432000000001,8.021361,8.758977,8.942989,9.276514,9.457267,9.830274000000001,10.081273,10.441927,10.659325,11.157694000000001,11.609663000000001,12.353944
18-2804029,,,,,,,,,,,,,,,,,,0,0.43791800000000003,1.2653299999999998,1.717591,2.595401,3.9167059999999996,4.350363,4.774219,5.2875190000000005,5.835173,6.068713,6.562591,6.833409,7.322338,8.060953999999999,8.243966,8.577491,8.759244,9.132251,9.38225,9.743905,9.960302,10.459671,10.912641,11.656921
19-2800282,,,,,,,,,,,,,,,,,,,0,0.827412,1.279673,2.157483,3.477788,3.9104449999999997,4.335301,4.848601,5.395256,5.628794999999999,6.122673000000001,6.393491,6.88342,7.6220360000000005,7.805049,8.138574,8.320326,8.692333,8.942332,9.303987,9.521384,10.019753,10.473723,11.217003
20-2800284,,,,,,,,,,,,,,,,,,,,0,0.45226099999999997,1.330071,2.6503759999999996,3.0830330000000004,3.506889,4.020189,4.567843,4.801383,5.295261,5.566079,6.055008,6.793624,6.976636,7.310161,7.4919139999999995,7.864921000000001,8.11492,8.476575,8.692972,9.192341,9.645311,10.389591000000001
21-2800285,,,,,,,,,,,,,,,,,,,,,0,0.8778100000000001,2.199115,2.632772,3.056628,3.568928,4.116582,4.350122,4.843999999999999,5.114818,5.603747,6.342363,6.525375,6.8589,7.040653,7.41366,7.663659,8.025314,8.241711,8.74108,9.19405,9.93833
22-2803933,,,,,,,,,,,,,,,,,,,,,,0,1.3203049999999998,1.752962,2.176818,2.690118,3.237772,3.471312,3.96519,4.236008,4.724937000000001,5.463553,5.646565,5.980090000000001,6.161843,6.53485,6.784849,7.146503,7.362901,7.86227,8.315239,9.05952
23-2800287,,,,,,,,,,,,,,,,,,,,,,,0,0.43265699999999996,0.856513,1.369813,1.917468,2.151007,2.644885,2.9157029999999997,3.404632,4.143248000000001,4.326261,4.659786,4.841538,5.214544999999999,5.464544,5.826199,6.042596,6.541965,6.994935000000001,7.739215
24-2800288,,,,,,,,,,,,,,,,,,,,,,,,0,0.42385600000000007,0.937156,1.48481,1.71835,2.212228,2.483046,2.971975,3.7105910000000004,3.8936029999999997,4.2271279999999996,4.408881,4.7818879999999995,5.031887,5.393542,5.609939,6.109308,6.562278,7.306558
25-2804793,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5133,1.0609540000000002,1.294494,1.788372,2.05919,2.548119,3.2867349999999997,3.469747,3.803272,3.985025,4.358032,4.6080309999999995,4.969686,5.186083,5.685452,6.138422,6.882702
26-2800291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.547655,0.781195,1.275073,1.54589,2.03482,2.7734360000000002,2.956448,3.2899730000000003,3.471725,3.844732,4.094732,4.456386,4.672784,5.172152,5.625122,6.369402
27-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23354,0.776418,1.047236,1.536165,2.274781,2.457793,2.791318,2.973071,3.346078,3.5960769999999997,3.957731,4.174129,4.673498,5.126467,5.870748000000001
28-2800298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.542878,0.813696,1.302625,2.041241,2.224253,2.557778,2.739531,3.1125380000000002,3.362537,3.7241910000000003,3.940589,4.439958,4.892926999999999,5.637208
29-2804064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270818,0.7597470000000001,1.498363,1.6813759999999998,2.014901,2.196653,2.56966,2.819659,3.181314,3.397711,3.8970800000000003,4.35005,5.09433
30-2804535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48893000000000003,1.2275459999999998,1.410558,1.7440830000000003,1.925835,2.2988419999999996,2.5488419999999996,2.9104959999999997,3.126894,3.626262,4.079232,4.823512
31-2804537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7426159999999999,0.925629,1.259153,1.440906,1.813913,2.0639119999999997,2.425567,2.6419639999999998,3.1413330000000004,3.594303,4.338583
32-2804539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18301199999999998,0.516537,0.69829,1.071297,1.3212959999999998,1.6829509999999999,1.899348,2.398717,2.851687,3.595967
33-2804541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.333525,0.515278,0.888285,1.138284,1.499938,1.716336,2.215705,2.668674,3.412955
34-2804069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181753,0.55476,0.808759,1.170413,1.386811,1.88618,2.3391490000000004,3.08343
35-2804543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37300700000000003,0.627007,0.988661,1.205059,1.7044270000000001,2.157397,2.901677
36-2804544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254,0.615654,0.832052,1.33142,1.7843900000000001,2.52867
37-2804071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361654,0.578052,1.077421,1.530391,2.274671
38-2804547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216398,0.715767,1.168736,1.9130169999999997
39-2804549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49936899999999995,0.9523389999999999,1.6966189999999999
40-2804551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45297,1.19725
41-2804553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.74428
42-2804073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
