순번_정류장ID,34-2806146,35-2804303,36-2804304,37-2804307,38-2804308,39-2806209,40-2807406,41-2806211,42-2806210,43-2804311,44-2804313,45-2804738,46-2804315,47-2804316,48-2804318,49-2804321,50-2804322,51-2804797,52-2804717,53-2804193,54-2804191,55-2806153,56-2804189,57-2804641,58-2804740,59-2804743,60-2804185,61-2804183,62-2804181,63-2806375,64-2804179,65-2806149,66-2804745,67-2804177,68-2806147,69-2804174,70-2804172,71-2806207,72-2804169,73-2804655,74-2804167,75-2804165,76-2804163,77-2804152,78-2804150,79-2804148,80-2803747,81-2803748,82-2804688,83-2807370,84-2803604,85-2800266,86-2807368,87-2804602,88-2803580,89-2800263,90-2800267,91-2804032
67-2804177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.575779,0.902942,1.6474529999999998,2.443924,3.1985,3.527575,3.98506,4.635167,5.6199,6.578424000000001,7.655166,8.247062,8.687218,9.095244000000001,9.521369,9.654483,9.969391,10.637564,10.935239,11.162489,11.316994000000001,11.537992,11.788088,12.424534
68-2806147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327164,1.071674,1.8681459999999999,2.622722,2.951797,3.409282,4.059387999999999,5.044122,6.0026459999999995,7.078388,7.672283,8.111439,8.520465,8.946591,9.077703999999999,9.393612,10.062785,10.360461,10.587710000000001,10.740215,10.962213,11.212309,11.848756
69-2804174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7445109999999999,1.540982,2.295558,2.624633,3.082118,3.732225,4.717958,5.675482,6.752224000000001,7.34512,7.785275,8.193301,8.618427,8.751541,9.066448,9.735622,10.033297,10.260547,10.414050999999999,10.63505,10.885146,11.521592
70-2804172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.796471,1.5510469999999998,1.880122,2.3376080000000004,2.987714,3.9724480000000004,4.930972,6.007714,6.599609,7.0407649999999995,7.448791,7.874917,8.00703,8.321938000000001,8.991111,9.288787,9.515036,9.669541,9.889539,10.139635,10.776082
71-2806207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.754576,1.083651,1.541136,2.191243,3.175976,4.1335,5.210243,5.803138,6.243294000000001,6.65132,7.077445,7.209559,7.524467,8.19364,8.491315,8.718565,8.872069999999999,9.093067999999999,9.343164,9.979610000000001
72-2804169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329075,0.786561,1.436667,2.4214,3.3789239999999996,4.455667,5.048562,5.488718,5.896744,6.322869,6.454983,6.769891,7.439064,7.736739,7.963989,8.117494,8.338492,8.588588,9.225033999999999
73-2804655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45748599999999995,1.107592,2.092325,3.049849,4.126592,4.719487,5.159643,5.567669,5.9937949999999995,6.125908,6.440816000000001,7.109989,7.407664,7.634914,7.788419,8.009417,8.259513,8.89596
74-2804167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.650107,1.63584,2.593364,3.6701059999999996,4.263001999999999,4.703157,5.1111830000000005,5.537309,5.669423,5.98433,6.653503999999999,6.951179,7.1784289999999995,7.331933,7.552932000000001,7.803028,8.439474
75-2804165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.987733,1.945257,3.022,3.6148949999999997,4.055051000000001,4.463076999999999,4.889203,5.021316000000001,5.336224,6.005397,6.303072,6.530322,6.683827000000001,6.904825,7.154921000000001,7.791367999999999
76-2804163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9585239999999999,2.035266,2.628161,3.068317,3.476343,3.9024690000000004,4.0345830000000005,4.34949,5.018664,5.316339,5.543589,5.697093,5.918092,6.168188,6.804634
77-2804152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.076742,1.6696380000000002,2.109794,2.517819,2.9439450000000003,3.076059,3.390967,4.0601400000000005,4.357815,4.585065,4.738569,4.959568,5.209664,5.8461099999999995
78-2804150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.592896,1.033051,1.441077,1.867203,1.9993169999999998,2.3142240000000003,2.9833979999999998,3.281073,3.5083230000000003,3.6618269999999997,3.882826,4.132922,4.769368
79-2804148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44315600000000005,0.851182,1.2773079999999999,1.4094209999999998,1.724329,2.3935020000000002,2.691178,2.918427,3.071932,3.29293,3.5430260000000002,4.179473000000001
80-2803747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408026,0.834152,0.9662649999999999,1.281173,1.950346,2.248022,2.4752709999999998,2.628776,2.849774,3.09987,3.7363169999999997
81-2803748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426126,0.55824,0.8731469999999999,1.5423209999999998,1.839996,2.067246,2.22075,2.441749,2.6918450000000003,3.3282910000000006
82-2804688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.132114,0.447021,1.116195,1.4138700000000002,1.6411200000000001,1.7946240000000002,2.015623,2.265719,2.902165
83-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31490799999999997,0.986081,1.283757,1.5110059999999998,1.664511,1.885509,2.135605,2.772052
84-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6711729999999999,0.968849,1.1960979999999999,1.349603,1.570601,1.820697,2.457144
85-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297676,0.524925,0.67843,0.8994280000000001,1.149524,1.785971
86-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22725,0.380754,0.601753,0.851849,1.4882950000000001
87-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153505,0.37450300000000003,0.624599,1.261046
88-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22099899999999997,0.47109399999999996,1.1075409999999999
89-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250096,0.8865430000000001
90-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
91-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
