순번_정류장ID,48-2802586,49-2802584,50-2802577,51-2802572,52-2802561,53-2802550,54-2802363,55-2802488,56-2802472,57-2802448,58-2802421,59-2802407,60-2802398,61-2802396,62-2802394,63-2802892,64-2802866,65-2802841,66-2802821,67-2802787,68-2802771,69-2802758,70-2802724,71-2802732,72-2802739,73-2802733,74-2802706,75-2802710,76-2802716,77-2802726,78-2802725,79-2802735,80-2802761,81-2806905,82-2803118,83-2803111,84-2803105,85-2803087,86-2802652,87-2803060,88-2803059,89-2803057,90-2805950,91-2800369
73-2802733,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416947,0.950515,1.212764,1.545649,2.008012,2.451482,3.229935,3.6095919999999997,3.6515269999999997,3.940949,4.121907,4.161155,4.084519,4.485568,4.722633,4.855435,5.174314,6.079935
74-2802706,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.533569,0.795818,1.286832,1.749195,2.192666,2.971119,3.3527760000000004,3.394711,3.684132,3.8650900000000004,3.9053379999999995,3.827703,4.228751,4.466816000000001,4.598619,4.917498,5.823119
75-2802710,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26224899999999995,0.757264,1.219627,1.663097,2.44155,2.822207,2.8651419999999996,3.154564,3.335522,3.37477,3.297134,3.699183,3.9362480000000004,4.06905,4.387929,5.29355
76-2802716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.497015,0.9593780000000001,1.4028479999999999,2.181302,2.560959,2.6038930000000002,2.8933150000000003,3.074273,3.113521,3.035885,3.437934,3.6749989999999997,3.8078019999999997,4.126681,5.032301
77-2802726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46236400000000005,0.905834,1.6922869999999999,2.38563,2.577306,2.865727,3.047685,3.0859330000000003,3.008297,3.410346,3.648411,3.781214,4.099093,5.004714
78-2802725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443471,1.229924,1.9232669999999998,2.162516,2.451937,2.632895,2.931704,3.472661,3.87471,4.111775,4.244577,4.5634559999999995,5.146923999999999
79-2802735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.786453,1.479797,1.7190450000000002,2.008467,2.189425,2.488234,3.171037,3.704086,3.9077559999999996,3.903953,4.163074,4.703453
80-2802761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.693344,0.932592,1.222014,1.4029719999999999,1.7017810000000002,2.384584,2.9176330000000004,3.122302,3.1185,3.377621,3.918
81-2806905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.239249,0.528671,0.709629,1.008438,1.691241,2.22529,2.428959,2.425157,2.684278,3.224657
82-2803118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28942199999999996,0.48438000000000003,0.783189,1.466992,2.000041,2.2371060000000003,2.2389080000000003,2.557787,3.2665919999999997
83-2803111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194958,0.493767,1.177571,1.710619,1.947684,1.949487,2.268366,3.173987
84-2803105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298809,0.981613,1.514661,1.751726,1.7535290000000001,2.0724080000000002,2.9780290000000003
85-2803087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.682804,1.215852,1.452917,1.45472,1.7735990000000001,2.67922
86-2802652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.533049,0.7701140000000001,0.958084,1.2769629999999998,2.182584
87-2803060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.237065,0.472868,0.791747,1.7123680000000001
88-2803059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235802,0.5546810000000001,1.4753020000000001
89-2803057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318879,1.2395
90-2805950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9206209999999999
91-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
