순번_정류장ID,1-2806726,2-2806051,3-2806052,4-2806670,5-2806089,6-2805279,7-2803817,8-2804957,9-2801820,10-2801904,11-2804910,12-2801833,13-2802216,14-2802209,15-2805660,16-2806528,17-2806527,18-2806526,19-2806525,20-2801853,21-2802147,22-2801897,23-2801895,24-2802005,25-2801690,26-2800217,27-2800197,28-2800193,29-2800191,30-2800183,31-2800140,32-2803502,33-2807466,34-2803415,35-2805157,36-2805159,37-2805161,38-2805168,39-2805163,40-2805165,41-2803466,42-2806275,43-2806277,44-2803486,45-2803483
13-2802216,,,,,,,,,,,,,0,0.21391999999999997,1.765136,2.276159,2.435004,2.721372,3.043773,3.706948,3.9340230000000003,4.046918,4.002154,5.008987,8.133235,10.296499,11.623874,11.99567,12.295356,13.172856,14.314972000000001,14.872385999999999,19.832796,25.703356,27.903935999999998,28.700589,29.217810999999998,29.747490999999997,30.43427,30.824856,31.262817,31.813896000000003,32.134691,33.137877,34.233872999999996
14-2802209,,,,,,,,,,,,,,0,1.551216,2.062239,2.221084,2.5074520000000002,2.829853,3.493028,3.720102,3.8329980000000003,3.7882339999999997,4.7950669999999995,7.919314999999999,10.082578999999999,11.409953999999999,11.78175,12.081436,12.959936,14.102051999999999,14.658466,19.618875,25.488436,27.690015000000002,28.487669,29.003890999999996,29.532571,30.220349,30.611936,31.048896999999997,31.599976,31.919771,32.922957000000004,34.020953000000006
15-2805660,,,,,,,,,,,,,,,0,0.511023,0.6698689999999999,0.9562370000000001,1.278638,2.192628,2.168887,2.443658,2.614019,4.106589,7.6251,9.788363,11.115738,11.487535000000001,11.787221,12.665721000000001,13.806835999999999,14.364251000000001,19.32466,25.195220000000003,27.3958,28.193453,28.708676,29.237356,29.927134000000002,30.31672,30.755682,31.306760999999998,31.625556,32.628741999999995,33.727738
16-2806528,,,,,,,,,,,,,,,,0,0.15884600000000001,0.462214,0.84578,1.7176049999999998,1.693864,1.968635,2.138996,3.6315660000000003,7.1500770000000005,9.313341000000001,10.640715,11.012512,11.312198,12.190698,13.332813,13.889228,18.849637,24.719197,26.920777,27.718429999999998,28.234653,28.763333000000003,29.452111,29.843697,30.279659000000002,30.830738,31.152533000000002,32.154719,33.251715000000004
17-2806527,,,,,,,,,,,,,,,,,0,0.30336799999999997,0.686934,1.5587600000000001,1.5350190000000001,1.8097889999999999,1.9801509999999998,3.472721,6.991231,9.154494999999999,10.481869999999999,10.853666,11.153352,12.031852,13.173967999999999,13.730382,18.690792000000002,24.561352,26.761932,27.560584999999996,28.075808000000002,28.605487,29.294265999999997,29.684852000000003,30.121813,30.672891999999997,30.993686999999998,31.995873,33.093869
18-2806526,,,,,,,,,,,,,,,,,,0,0.38356599999999996,1.360392,1.336651,1.611421,1.781782,3.274353,6.7928630000000005,8.956127,10.283502,10.655298,10.954984,11.832484,12.9746,13.532014000000002,18.492424,24.362984,26.563564000000003,27.361217,27.877439000000003,28.406119,29.094897999999997,29.486484,29.923445,30.473523999999998,30.794319,31.796505,32.893501
19-2806525,,,,,,,,,,,,,,,,,,,0,0.976825,0.953084,1.227855,1.398216,2.890787,6.4092970000000005,8.572561,9.899936,10.271732,10.571418,11.449917999999998,12.591034,13.148448000000002,18.108857,23.978417999999998,26.178997,26.978651,27.493872999999997,28.022553000000002,28.711331,29.102918,29.539879,30.089958000000003,30.410753000000003,31.413939000000003,32.511935
20-2801853,,,,,,,,,,,,,,,,,,,,0,0.456741,0.625155,0.580391,1.981961,5.500472,7.663736,8.99111,9.362907,9.662593,10.540092999999999,11.682208000000001,12.239623,17.200032,23.069592,25.271172,26.068825,26.585047999999997,27.113728000000002,27.802506,28.192092,28.630053999999998,29.182133,29.502928000000004,30.505114000000003,31.602109999999996
21-2802147,,,,,,,,,,,,,,,,,,,,,0,0.278771,0.449132,1.941702,5.4602129999999995,7.623477,8.950852000000001,9.322648,9.622334,10.500834,11.64395,12.199364,17.159773,23.029334,25.230913,26.029567,26.545789000000003,27.073469,27.762247,28.153833000000002,28.589795000000002,29.140874,29.461669,30.463855,31.562851000000002
22-2801897,,,,,,,,,,,,,,,,,,,,,,0,0.17036099999999998,1.662932,5.181442,7.3447059999999995,8.672081,9.043877,9.343563,10.222063,11.365179,11.920592999999998,16.881003,22.751563,24.951143,25.749796,26.266018,26.794697999999997,27.482477000000003,27.873063000000002,28.311024,28.863103000000002,29.182897999999998,30.185084000000003,31.283079999999998
23-2801895,,,,,,,,,,,,,,,,,,,,,,,0,1.49357,5.012080999999999,7.175345,8.50272,8.874516,9.174202000000001,10.051702,11.194817,11.751232,16.711641,22.582201,24.783781,25.580434,26.097657,26.625337,27.314115,27.705701,28.142663,28.692742,29.014537,30.016723,31.113719
24-2802005,,,,,,,,,,,,,,,,,,,,,,,,0,3.519511,5.682774,7.010149,7.381945,7.681630999999999,8.560131,9.702247,10.258662,15.219071,21.089631,23.290211,24.087864,24.604087,25.133766,25.821545,26.213131,26.649092,27.200172,27.520967,28.525152000000002,29.622149
25-2801690,,,,,,,,,,,,,,,,,,,,,,,,,0,2.163264,3.490639,3.862435,4.162121,5.039621,6.182737,6.739151,11.69956,17.569121,19.7707,20.569354,21.084576000000002,21.614256,22.303035,22.692621,23.129582,23.681661,24.001456,25.004642,26.102638
26-2800217,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.327375,1.8436720000000002,2.143357,3.0218580000000004,4.163973,4.575888,9.536297,15.405857000000001,17.608437,18.405089999999998,18.921313,19.450992000000003,20.137771,20.529357,20.967318,21.517398,21.837193,22.842379,23.937375
27-2800197,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.516297,0.815983,1.6944830000000002,2.836598,3.665513,8.625922000000001,14.495482,16.696062,17.495715,18.010938,18.537618,19.228396,19.618982,20.054944,20.608023,20.928818,21.932004,23.029
28-2800193,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300686,1.179186,2.321302,3.1492169999999997,8.109625999999999,13.979185999999999,16.179766,16.979419,17.495642,18.023321,18.7121,19.102686,19.539647,20.090726,20.411522,21.415707,22.511704
29-2800191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.878501,2.020616,3.008531,7.96794,13.8385,16.03908,16.837733,17.352956,17.883636,18.570414000000003,18.962,19.398962,19.951041,20.269835999999998,21.275022,22.371018
30-2800183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.143117,2.2830310000000003,7.24344,13.114001000000002,15.313579999999998,16.111234,16.627456,17.157135999999998,17.845914,18.2355,18.672462,19.223541,19.545336,20.547522,21.644517999999998
31-2800140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.139915,6.100324,11.970884,14.172464000000002,14.969117,15.485339999999999,16.015019,16.703798000000003,17.094383999999998,17.530345,18.082425,18.40322,19.405406,20.503401999999998
32-2803502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.960408999999999,10.82997,13.030549,13.829203,14.344425,14.874104999999998,15.562883,15.952470000000002,16.390431,16.94151,17.262304999999998,18.265491,19.361487
33-2807466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.869561,8.07114,8.867794,9.385016,9.913696,10.602475,10.993061,11.429022,11.981100999999999,12.301896000000001,13.305082,14.402078
34-2803415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.20058,2.9982330000000004,3.5144559999999996,4.0431349999999995,4.731914,5.1225,5.559462,6.1105410000000004,6.431336,7.434522,8.531518
35-2805157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.797654,1.313876,1.842556,2.531335,2.9219209999999998,3.358882,3.909961,4.2307559999999995,5.233942,6.330938
36-2805159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518223,1.046902,1.735681,2.126267,2.563228,3.1143080000000003,3.435103,4.438288,5.535285
37-2805161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.52868,1.217458,1.6080450000000002,2.0450060000000003,2.596085,2.91688,3.9200660000000003,5.017062
38-2805168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.688779,1.079365,1.516326,2.067406,2.388201,3.3913870000000004,4.488383
39-2805163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39058699999999996,0.827548,1.378627,1.6994220000000002,2.702608,3.799604
40-2805165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.436961,0.988041,1.308836,2.3120220000000002,3.409018
41-2803466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551079,0.871875,1.87506,2.972057
42-2806275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320795,1.3239809999999999,2.420977
43-2806277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0031860000000001,2.1001819999999998
44-2803486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1049959999999999
45-2803483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
