순번_정류장ID,88-2801766,89-2801756,90-2801749,91-2801743,92-2801725,93-2801708,94-2801694,95-2801196,96-2801657,97-2801618,98-2801596,99-2801560,100-2801527,101-2801514,102-2801509,103-2801497,104-2801482,105-2801450,106-2801438,107-2805321,108-2801461,109-2801462,110-2801469,111-2801430,112-2801376,113-2801336,114-2801322,115-2807006,116-2801150,117-2801154,118-2801156,119-2806243,120-2806241,121-2806215,122-2800622,123-2800627,124-2800336,125-2800658,126-2800670,127-2800682,128-2800695,129-2800723,130-2800745,131-2800759,132-2800776,133-2800796,134-2800803,135-2800809,136-2800811,137-2801795,138-2801793,139-2801779,140-2801773,141-2801774,142-2801787,143-2801806,144-2801954,145-2801977,146-2802024,147-2802051,148-2802098,149-2802129,150-2802158,151-2802168,152-2802828,153-2802193,154-2802221,155-2802224,156-2802242,157-2802265,158-2802279,159-2802278,160-2802282,161-2802291,162-2802549,163-2802545,164-2802367,165-2802541,166-2802552,167-2802566,168-2802366,169-2802585,170-2802374
118-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789917,1.14614,1.7567380000000001,2.242966,2.582322,3.027406,3.280705,3.54313,3.9568269999999997,4.411811,4.739711,5.10141,5.296419,5.683276,6.076848,6.729864,7.0885039999999995,7.45293,7.762928,7.3583479999999994,7.124982000000001,7.264646000000001,7.354689,7.313592999999999,7.825938000000001,7.779444,7.904291000000001,8.334259,8.527434,8.98034,9.354772,9.884043,10.199129,10.867169,11.295449000000001,12.857672,13.184446,13.685789999999999,14.056870000000002,14.66448,15.21979,15.526104,16.000434,15.608160999999999,15.617922,15.745854999999999,15.8975,16.256079999999997,16.50129,16.808997,16.928939,17.134732
119-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356222,0.9688200000000001,1.455049,1.794405,2.239488,2.492788,2.7552119999999998,3.16891,3.6238940000000004,3.951793,4.3144919999999995,4.508502,4.8963589999999995,5.288930000000001,5.941947,6.299586,6.665013,7.085155,7.487735000000001,7.364485,7.50515,7.680394000000001,8.101511,8.368145,8.568361,8.693208,9.123175999999999,9.316351,9.769257000000001,10.141689,10.670960000000001,10.988047,11.658086,12.084366000000001,13.645589000000001,13.973364000000002,14.475707,14.845787,15.453397,16.009707000000002,16.317021,16.003649,15.575664999999999,15.585426000000002,15.407228,15.262004000000001,15.622582999999999,15.870792999999999,16.1765,16.486442999999998,16.695235999999998
120-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.612598,1.098827,1.438183,1.8832659999999999,2.136566,2.39899,2.812688,3.267672,3.595571,3.9582699999999997,4.15128,4.539137,4.931708,5.586725,5.944364,6.309791000000001,6.7289330000000005,7.132513,7.008263,7.148928,7.324172,7.828875,8.013923,8.533417,8.921572,9.351541000000001,9.545715,9.998622,10.374053,10.902325,11.218411,11.31545,12.31373,13.876953,14.201728,14.636071,14.714151999999999,15.322761999999999,15.878070999999998,16.119757,15.647426999999999,15.221442999999999,15.230204,15.050006,14.905782,15.266360999999998,15.513570999999999,15.820278,16.131221,16.337014
121-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.880283,1.219639,1.664722,1.9200220000000001,2.182446,2.596144,3.051128,3.378027,3.740726,3.934736,4.322593,4.715164,5.486181,5.84382,6.209247,6.627389,7.031969,6.907719,7.0483839999999995,7.223628,7.728331,7.910378999999999,8.431873,8.821028,9.250996,9.445171,9.900078,10.271509,10.800781,11.115867,11.215906,12.213186,13.773409,14.099184,14.537526999999999,14.612607999999998,15.219218,15.774526999999999,16.017213,15.547882999999999,15.117898,15.129660000000001,14.910461999999999,14.766237,15.126817,15.372027,15.680734,15.991677,16.19847
122-2800622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339357,0.7864399999999999,1.0417399999999999,1.3041639999999999,1.717861,2.172846,2.499745,2.862444,3.056454,3.4443099999999998,3.836882,4.990899,5.348538,5.712964,6.1321069999999995,6.537686,6.3534370000000004,6.494102,6.669346000000001,7.174048,7.419097,7.938591000000001,8.328746,8.757714,8.951889,9.403795,9.778227000000001,10.306498,10.622585,10.567624,11.660903999999999,13.216126999999998,13.541901999999999,13.889245,13.966325,14.574935,15.129245000000001,15.371931,14.901601000000001,14.472616,14.465112,14.031179999999999,13.886954999999999,14.246535,14.494745000000002,14.802451999999999,15.114394,15.320186999999999
123-2800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.447083,0.702383,0.964807,1.3785049999999999,1.833489,2.161388,2.5240869999999997,2.718097,3.105954,3.498525,4.651542,5.009181,5.374608,5.79475,6.19733,6.01508,6.155745,6.330989,6.835692,7.076739999999999,7.599234,7.987389,8.417358,8.611532,9.063439,9.436869999999999,9.967141999999999,10.283228,10.228268,11.321547,12.87477,13.201545000000001,13.549888000000001,13.627969,14.234579,14.790888,15.034574,14.560244,14.13226,14.127756,13.691823000000001,13.549598999999999,13.908178,14.157388000000001,14.463095000000001,14.775038,14.981831
124-2800336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2563,0.518724,0.932422,1.387406,1.7153049999999999,2.077004,2.272014,2.659871,3.0524419999999997,4.205458999999999,4.563098,4.929525,5.3476669999999995,5.751247,5.568997,5.708662,5.884906,6.389609,6.632657000000001,7.155150999999999,7.543305999999999,7.9722740000000005,8.166449,8.619356,8.991787,9.522059,9.838144999999999,9.781184,10.875464,12.428687,12.756461999999999,13.102805,13.178885999999999,13.788495999999999,14.342804999999998,14.586491,14.113160999999998,13.686176000000001,13.677673,13.243739999999999,13.103515,13.462095000000001,13.709304999999999,14.018011999999999,14.328954999999999,14.534748
125-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262425,0.676122,1.131106,1.458005,1.820704,2.014714,2.402571,2.795143,3.9481589999999995,4.3057989999999995,4.671225,5.090368,5.493947,5.311697000000001,5.452362,5.627606,6.132308999999999,6.375357,6.894852,7.283005999999999,7.712975,7.909149,8.362055999999999,8.734487,9.262758999999999,9.580845,9.524885000000001,10.618164,12.171387,12.498161999999999,12.846505,12.922586,13.531196,14.085505,14.329191,13.856860999999999,13.428876999999998,13.424373000000001,12.99044,12.844216000000001,13.205795000000002,13.451004999999999,13.761712,14.070654999999999,14.276448
126-2800670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41369799999999995,0.868682,1.195581,1.5582799999999999,1.7522900000000001,2.1401470000000002,2.532718,3.6867349999999997,4.0443739999999995,4.4098,4.828943,5.2325230000000005,5.049273,5.189938,5.365182,5.869884,6.113933,6.635427,7.023582000000001,7.45355,7.647725,8.100631,8.474063000000001,9.003333999999999,9.318421,9.26346,10.35674,11.909963000000001,12.236738,12.584081,12.661161,13.268771,13.825080999999999,14.068767000000001,13.595436999999999,13.167451999999999,13.159948000000002,12.726016,12.582791,12.943371,13.190581,13.497288000000001,13.80923,14.015023000000001
127-2800682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454984,0.782884,1.1455819999999999,1.3395920000000001,1.7274490000000002,2.120021,3.274037,3.631677,3.997103,4.416246,4.819825,4.636576,4.77724,4.952485,5.457187,5.701235,6.22273,6.608884,7.040853,7.233027000000001,7.687933999999999,8.061364999999999,8.588637,8.904722999999999,8.850763,9.944042,11.496265,11.82404,12.171384,12.247464,12.855074,13.411384,13.655069000000001,13.18074,12.754755000000001,12.746250999999999,12.315318,12.172094,12.530673,12.778884,13.08359,13.397533,13.603326000000001
128-2800695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3279,0.6905979999999999,0.884608,1.272465,1.6650369999999999,2.819053,3.176693,3.541119,3.960262,4.363841000000001,4.181592,4.322255999999999,4.4975,5.002203,5.244251,5.767746,6.1529,6.585869000000001,6.780042999999999,7.22995,7.6053809999999995,8.132653,8.448739,8.394779,9.490058,11.043281,11.368056,11.7164,11.79248,12.400089999999999,12.9574,13.199085,12.726755,12.298771,12.292266999999999,11.858334,11.71611,12.074689,12.3229,12.629605999999999,12.942549,13.148342000000001
129-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362699,0.556709,0.944566,1.337137,2.490154,2.848793,3.21322,3.632362,4.0359419999999995,3.967692,4.108357,4.283601,4.788304,4.917351999999999,5.436846,5.826001,6.25497,6.449144,6.903051,7.275482000000001,7.804753999999999,8.12084,8.066879,9.160159,10.713382000000001,11.040157,11.3885,11.464580999999999,12.073191,12.6285,12.871186,12.398856,11.971872,11.965368,11.532435000000001,11.387210000000001,11.74879,11.995999999999999,12.301707,12.61465,12.819443
130-2800745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19401,0.582867,0.9754379999999999,2.1284549999999998,2.487094,2.852521,3.271663,3.675243,3.9096089999999997,4.188658,4.3639019999999995,4.8686050000000005,4.556653,5.078147,5.466302,5.896271,6.088445,6.541352,6.914783,7.445055,7.762141000000001,7.706181,8.79946,10.352683,10.679458,11.027801,11.104882,11.711492,12.266801,12.510487,12.037157,11.611172999999999,11.604669,11.169736,11.027512,11.387091,11.633301,11.942008,12.252951,12.456744
131-2800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388857,0.781428,1.935445,2.293085,2.658511,3.0776529999999998,3.481233,3.7145989999999998,3.994648,4.169892,4.674595,4.360643,4.881137,5.269292,5.700261,5.893435,6.349342,6.719773,7.250045,7.5661309999999995,7.513171000000001,8.60645,10.158673,10.486448,10.833791,10.909872,11.518482,12.071791000000001,12.315477,11.845147,11.416163000000001,11.409659,10.977725999999999,10.834502,11.192081,11.439291,11.748998,12.057941,12.263734
132-2800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392572,1.5465879999999999,1.9042279999999998,2.269654,2.688797,3.092376,3.326743,3.6057910000000004,3.781036,4.285737999999999,3.973786,4.495280999999999,4.8834349999999995,5.313404,5.507579,5.960485,6.332917,6.862188000000001,7.178274000000001,7.124314,8.217594,9.770817,10.097591,10.444935000000001,10.522015,11.129625,11.684935000000001,11.92762,11.456291,11.028306,11.019802,10.58587,10.441645,10.802225,11.049435,11.358141999999999,11.668084,11.872877
133-2800796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.153017,1.510656,1.8760830000000002,2.295225,2.698805,2.9331709999999998,3.21322,3.388464,3.893167,3.578215,4.099709,4.489864,4.917832,5.114007,5.564914,5.940345,6.467617,6.782703,6.731742,7.825022,9.378245,9.70502,10.051363,10.129444,10.737053999999999,11.292363,11.535049,11.062719,10.635734,10.629230999999999,10.194298,10.051072999999999,10.410653,10.658863,10.96457,11.275513,11.482306
134-2800803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35764,0.723066,1.142209,1.545788,1.780155,2.1512029999999998,2.3254479999999997,2.786543,2.425198,2.948693,3.334847,3.7668160000000004,3.958991,4.411897,4.787329,5.3146,5.630686,5.730726,6.727005999999999,8.287229,8.614003,9.049347000000001,9.127427,9.735037,10.289347,10.533032,10.061703,9.633718,9.643479,9.771412,9.809057000000001,10.168637,10.415847,10.723554,10.954496,11.160289
135-2800809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.367427,0.786569,1.190149,1.424515,1.794564,1.9698080000000002,2.4319040000000003,2.069559,2.591053,2.9792080000000003,3.409176,3.6033510000000004,4.056258000000001,4.428689,4.957961,5.274047,5.373086,6.370366000000001,7.931589,8.258364,8.693707,8.770788,9.378397999999999,9.933707,10.177392999999999,9.705063,9.277078,9.28684,9.414772,9.452417,9.811997,10.058207000000001,10.366914,10.597857000000001,10.80365
136-2800811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41914300000000004,0.822722,1.057088,1.427137,1.602382,2.0634770000000002,1.702132,2.223627,2.611781,3.04175,3.235925,3.688831,4.061262,4.591533999999999,4.90762,5.00566,6.00394,7.564163000000001,7.8919369999999995,8.327281,8.403361,9.011971,9.566281,9.810966,9.337636999999999,8.909652000000001,8.920413,9.048346,9.084991,9.443571,9.690781,9.999487,10.23143,10.436223
137-2801795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40358,0.637946,1.007995,1.184239,1.6443349999999999,1.2829899999999999,1.804484,2.192639,2.622608,2.816782,3.269689,3.6431199999999997,4.172391999999999,4.488478,4.586517,5.584797,7.14602,7.472795,7.907138000000001,7.985219,8.591828999999999,9.148138000000001,9.390824,8.917494,8.49151,8.500271000000001,8.629203,8.664848,9.026428,9.272638,9.581344999999999,9.811288000000001,10.017081
138-2801793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.234366,0.6044149999999999,0.77966,1.284362,1.155294,1.6767880000000002,2.064943,2.494911,2.689086,3.1419919999999997,3.514424,4.043695,4.359781,4.457821,5.456101,7.017324,7.344099000000001,7.778442,7.854522,8.463132,9.017441999999999,9.261128,8.789798,8.361813,8.371574,8.499507000000001,8.537152,8.896732,9.142942,9.450649,9.681591000000001,9.888384
139-2801779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37004899999999996,0.545293,1.049996,1.3876600000000001,1.909154,2.297309,2.727277,2.921452,3.374358,3.7467900000000003,4.277062,4.592148,4.691187,5.689467,7.25069,7.577464999999999,8.011808,8.088888,8.696499000000001,9.251808,9.495494,9.023164,8.595179,8.604941,8.732873,8.769518,9.130098,9.376308,9.685015,9.915957,10.121751
140-2801773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175245,0.6799470000000001,1.200995,1.72249,2.109644,2.540613,2.733787,3.1866939999999997,3.560125,4.089397,4.405483,5.063236,5.501802,7.064025,7.3898,7.893144,8.263224000000001,8.870834,9.426144,9.733458,9.395213,8.967228,8.976989,9.104922,9.141567,9.501147,9.748357,10.057064,10.288006,10.493799000000001
141-2801774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.504703,1.024751,1.546245,1.9344,2.3643680000000002,2.5585430000000002,3.01145,3.3848809999999996,3.9141529999999998,4.230239,4.899278,5.325558,6.8877809999999995,7.214556,7.716899000000001,8.08798,8.69459,9.250899,9.558213,9.412255,8.98527,8.995032,9.122964,9.159609,9.519189,9.765399,10.074106,10.306049,10.511842
142-2801787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.520048,1.041543,1.429698,1.859666,2.053841,2.5067470000000003,2.880179,3.40945,3.725536,4.394576,4.8218559999999995,6.383079,6.709853,7.212197,7.582277,8.190887,8.746197,9.053511,9.237553,8.810568,8.820329,8.948262,8.984907000000002,9.345487,9.591697,9.900404,10.131346,10.337139
143-2801806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5214949999999999,0.9096489999999999,1.339618,1.533792,1.9866990000000002,2.36013,2.889402,3.205488,3.8745279999999998,4.301807,5.86303,6.189805000000001,6.692149000000001,7.063229,7.670839,8.226149000000001,8.533463000000001,8.875208,8.449223,8.458984,8.585917,8.623562,8.983141999999999,9.230352,9.538059,9.769001,9.974794000000001
144-2801954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38815500000000003,0.8181229999999999,1.012298,1.4652040000000002,1.837636,2.366907,2.6839939999999998,3.352033,3.7793129999999997,5.341536,5.667311,6.170654,6.540734,7.148344,7.703653999999999,8.010968,8.484297999999999,8.092025,8.102787,8.230719,8.498364,8.858944000000001,9.166153999999999,9.473861,9.412803,9.618596
145-2801977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42996899999999993,0.6241439999999999,1.07705,1.449481,1.978753,2.294839,2.963879,3.3911589999999996,4.952381,5.2791559999999995,5.7815,6.15258,6.76019,7.3155,7.622814,8.096144,7.703871,7.7136320000000005,7.841564999999999,8.109210000000001,8.467789,8.777000000000001,9.086706,9.024649,9.230442
146-2802024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194175,0.647081,1.020513,1.549784,1.8658709999999998,2.53491,2.96219,4.523413,4.850188,5.352531,5.723611,6.331221,6.886531,7.193845,7.667175,7.274902,7.284664,7.412596000000001,7.679241,8.041821,8.348031,8.654738,8.59568,8.801473
147-2802051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45390699999999995,0.8273379999999999,1.35661,1.672696,2.341735,2.769015,4.330238,4.657013,5.159356,5.530437,6.138047,6.693356,7.0006710000000005,7.474,7.081728,7.091489,7.2194210000000005,7.488067,7.846646000000001,8.154856,8.462563000000001,8.402505999999999,8.608299
148-2802098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37443200000000004,0.903703,1.219789,1.888829,2.316109,3.877332,4.204107,4.70645,5.07753,5.6851400000000005,6.24045,6.547764,7.021094000000001,6.628821,6.638582,6.766514999999999,7.0331600000000005,7.39474,7.70295,8.008657000000001,7.949599,8.155391999999999
149-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5302720000000001,0.8463579999999999,1.5153969999999999,1.942677,3.5039,3.830675,4.333018,4.704098999999999,5.311709,5.867018,6.174333,6.6476619999999995,6.25539,6.265151,6.393083,6.661728999999999,7.021308,7.328517999999999,7.636225,7.576167999999999,7.781961
150-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316087,0.9851260000000001,1.412406,2.9736290000000003,3.300404,3.802747,4.173828,4.781438,5.336747,5.644061,6.1173910000000005,5.725118,5.73488,5.862812,6.130457,6.490037,6.798247,7.105954,7.045897,7.251689999999999
151-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.66904,1.0963200000000002,2.657543,2.984317,3.4866610000000002,3.8577410000000003,4.465351,5.0206610000000005,5.327975,5.801305,5.409032,5.418793,5.5467260000000005,5.813371,6.173951000000001,6.483161,6.790868,6.7298100000000005,6.9356029999999995
152-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.13028,2.691503,3.018278,3.520621,3.8917010000000003,4.499311,5.054621,5.361935,5.181977,4.754992,4.764754,4.892686,5.159331,5.5199110000000005,5.828121,6.135828,6.0757699999999994,6.281564
153-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.562223,1.888998,2.391341,2.762422,3.370032,3.9253419999999997,4.2326559999999995,4.705985,4.5307129999999995,4.540474,4.668407,4.9370519999999996,5.296631,5.603842,5.911548000000001,5.851491,6.057283999999999
154-2802221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326775,0.829118,1.200199,1.807809,2.363118,2.670433,3.1437619999999997,3.569747,3.596015,3.698947,3.965592,4.325172,4.633382,4.941089,4.882032,5.087825
155-2802224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503344,0.874424,1.482034,2.037344,2.3446580000000004,2.817988,3.242972,3.4194760000000004,3.638409,4.085054,4.4466339999999995,4.753844,4.972137,4.821493,5.027286
156-2802242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371081,0.978691,1.534,1.841315,2.314644,2.739629,2.9691330000000002,3.188065,3.6347099999999997,3.9952900000000002,4.3035,4.521793,4.37115,4.576943
157-2802265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.60761,1.1629200000000002,1.470234,1.9435639999999998,2.3685490000000002,2.768052,3.108146,3.5547910000000003,3.915371,4.224581,4.441873999999999,4.2912300000000005,4.400976999999999
158-2802279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5553100000000001,0.920624,1.337954,1.763939,2.163442,2.597375,3.04502,3.4056,3.69081,3.853103,3.7024589999999997,3.7953669999999997
159-2802278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365315,0.8386440000000001,1.2636290000000001,1.6631330000000002,2.097065,2.544711,2.90429,3.1915,3.3517930000000002,3.20115,3.2960580000000004
160-2802282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47433000000000003,0.899315,1.298818,1.732751,2.180396,2.539976,2.826186,2.988479,2.8378349999999997,2.931743
161-2802291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42698500000000006,0.8264889999999999,1.260421,1.708066,2.067646,2.353856,2.515149,2.3655060000000003,2.4594139999999998
162-2802549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39950399999999997,0.8334360000000001,1.281082,1.641661,1.9268720000000001,2.088165,1.9375209999999998,2.032429
163-2802545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433933,0.8815780000000001,1.241158,1.549368,1.7676610000000001,1.617017,1.8228099999999998
164-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44764499999999996,0.808225,1.116435,1.424142,1.6462150000000002,1.852008
165-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36058,0.66879,0.976497,1.287439,1.493232
166-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31021,0.617917,0.92886,1.1346530000000001
167-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315707,0.62665,0.832443
168-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31194299999999997,0.517736
169-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20579299999999998
170-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
