순번_정류장ID,1-2807634,2-2806815,3-2807449,4-2800722,5-2800307,6-2800758,7-2800744,8-2807056,9-2800799,10-2800804,11-2803056,12-2802651,13-2802638,14-2802667,15-2802631,16-2802668,17-2807082,18-2807083,19-2802718,20-2802712,21-2802708,22-2802731,23-2802755,24-2802776,25-2802813,26-2802853,27-2802903,28-2802942,29-2805766,30-2802438,31-2803517,32-2802427,33-2802466,34-2806692,35-2805389,36-2802541,37-2802547,38-2802552,39-2802564,40-2807041,41-2804851,42-2803664,43-2804436,44-2806047,45-2807360,46-2807168,47-2806724,48-2805770,49-2806725,50-2805822,51-2805054,52-2803769,53-2806756,54-2807087
35-2805389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30994499999999997,0.492012,0.669524,1.1423450000000002,1.432819,2.304547,3.792563,4.633585,5.48675,5.758947,6.1241959999999995,6.5151959999999995,6.575539,6.366667,6.344681,6.709860000000001,6.457362,6.599042999999999,6.797235000000001
36-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183067,0.36058,0.8334010000000001,1.255874,1.995602,3.483618,4.325641,5.1778059999999995,5.450002,5.816251,6.204251,6.266595,6.057723,6.034737000000001,6.400915,6.148418,6.290099,6.48729
37-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.178513,0.6513329999999999,1.073807,1.813535,3.300551,4.143573,4.997738,5.268935,5.636184,6.022183999999999,6.083526999999999,5.874655000000001,5.852669000000001,6.218848,5.96635,6.108032,6.306223
38-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.474821,0.897294,1.637022,3.124039,3.967061,4.820226,5.092422,5.456671,5.847672,5.907015,5.698143,5.677157,6.042336,5.788838,5.930519,6.129711
39-2802564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42247399999999996,1.476202,3.060218,3.9032400000000003,4.756405,5.027602,5.393851000000001,5.783851,5.843194,5.635322,5.613336,6.198736,5.945239,6.0879199999999996,6.286111
40-2807041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.072729,2.656745,3.498767,4.351932,4.624129,4.990378,5.379378,5.439721,5.230849,5.208863,5.818791,6.097789,6.470725,6.669917
41-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.587017,2.429039,3.282204,3.5544,3.9206489999999996,4.30965,4.369993,4.162121,4.140135,4.749063,5.028061,5.400997,5.599189
42-2803664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.842023,1.6951880000000001,1.967384,2.3336330000000003,2.722633,2.7829770000000003,2.574105,2.552119,3.1620470000000003,3.5505440000000004,3.9244809999999997,4.123672
43-2804436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.853166,1.125362,1.491611,1.880611,1.940955,1.7320830000000003,1.7100970000000002,2.320025,2.8785220000000002,3.4294589999999996,3.91865
44-2806047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273196,0.6394449999999999,1.028446,1.1807889999999999,1.1090520000000001,1.482931,2.092859,2.651357,3.203293,3.6914849999999997
45-2807360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366249,0.755249,1.172017,1.10028,1.474159,2.084087,2.642585,3.194521,3.6837129999999996
46-2807168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389,1.292735,1.4665290000000002,1.8404080000000003,2.450336,3.0088340000000002,3.5607699999999998,4.049962
47-2806724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.903734,1.211606,1.585486,2.195414,2.753911,3.3048480000000002,3.794039
48-2805770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307872,0.681752,1.29168,1.850177,2.4011139999999997,2.890305
49-2806725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37388000000000005,0.983808,1.542305,2.094242,2.582433
50-2805822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.609928,1.168426,1.720363,2.2095540000000002
51-2805054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5594979999999999,1.110435,1.599626
52-2803769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550937,1.0401280000000002
53-2806756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.490192
54-2807087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
