순번_정류장ID,43-2803452,44-2803436,45-2803437,46-2803431,47-2800829,48-2800831,49-2804992,50-2807333,51-2800847,52-2800877,53-2800822,54-2805940,55-2800875,56-2800924,57-2800926,58-2800933,59-2800939,60-2800956,61-2800966,62-2801006,63-2801023,64-2801040,65-2801052,66-2801073,67-2800857,68-2800855,69-2801118,70-2801127,71-2801139,72-2801146,73-2801150,74-2801156,75-2806243,76-2806241,77-2806215,78-2807077,79-2807079,80-2803673,81-2800327
43-2803452,0,0.744077,1.264357,1.6458959999999998,4.068042,4.38247,7.503572,8.023442,8.319899000000001,8.528972,8.859795,9.183628,9.381492999999999,9.669714,10.277167,10.638952,10.874961,11.296389999999999,11.479961,12.041715,12.292149,12.661578,12.924739,13.644777,13.883772,14.192485000000001,14.789076000000001,14.955960999999999,15.254071,15.636505999999999,16.006821,16.49325,17.281168,17.63739,18.247988,19.055382,19.411206,19.922357,20.224872
44-2803436,,0,0.52028,0.9018200000000001,3.324965,3.639393,6.760495,7.280365,7.576822,7.785896000000001,8.116717999999999,8.440551,8.638416000000001,8.926638,9.534089999999999,9.895876,10.131884,10.553313000000001,10.737884,11.298638,11.549072,11.918502,12.181663,12.9017,13.140695999999998,13.450408,14.046999,14.213884,14.510994,14.89243,15.264745000000001,15.750174,16.539091,16.895313,17.505910999999998,18.312305,18.669129,19.18028,19.482796
45-2803437,,,0,0.38154,2.8076849999999998,3.122114,6.243215,6.763085,7.059543,7.268616000000001,7.599438,7.923272,8.121137,8.409358000000001,9.016810000000001,9.378596,9.614604,10.036033,10.220604,10.782359,11.031792999999999,11.402222,11.664383,12.38442,12.623416,12.932129,13.529720000000001,13.696604,13.992714999999999,14.37615,14.745465,15.232894,16.021811,16.377032999999997,16.987631,17.795026,18.150848999999997,18.662,18.964516
46-2803431,,,,0,2.4261459999999997,2.740574,5.861676,6.381546,6.6780029999999995,6.8870759999999995,7.217899000000001,7.5417320000000005,7.739597,8.027818,8.635271000000001,8.997056,9.233065,9.654494,9.839065,10.400819,10.651253,11.019682000000001,11.282843,12.002881,12.241876,12.550589,13.147179999999999,13.314065,13.612175,13.99461,14.364925,14.851354,15.639272,15.995494,16.606092,17.413486,17.769309,18.280461,18.582976000000002
47-2800829,,,,,0,0.314429,3.4355300000000004,3.955401,4.251858,4.4609309999999995,4.791753,5.1155870000000006,5.313452,5.601673,6.209125,6.570911,6.806919000000001,7.228349000000001,7.4129190000000005,7.974674,8.225108,8.594536999999999,8.857698,9.576735000000001,9.816730999999999,10.125444,10.721035,10.887919,11.18603,11.568465,11.93778,12.426209,13.214126,13.570348000000001,14.179946,14.988341,15.344164000000001,15.855315,16.156831
48-2800831,,,,,,0,3.121102,3.640972,3.9374290000000003,4.146503,4.477325,4.801158,4.9990239999999995,5.2872449999999995,5.894697,6.256483,6.492491,6.91392,7.098491,7.660245,7.91068,8.280109,8.54327,9.262307,9.502303,9.810015,10.406606,10.573491,10.871602000000001,11.254037,11.624352,12.111781,12.898698,13.254920000000002,13.866518,14.672913000000001,15.028735999999999,15.539887,15.842403
49-2804992,,,,,,,0,0.5198699999999999,0.818327,1.027401,1.358223,1.6820560000000002,1.879921,2.168143,2.775595,3.137381,3.373389,3.7948180000000002,3.978389,4.540143,4.790578,5.160007,5.423168,6.143205,6.382201,6.6919130000000004,7.288504,7.455389,7.752499,8.134935,8.50525,8.991679,9.779596000000002,10.135817999999999,10.747416000000001,11.553811,11.909634,12.420785,12.723301
50-2807333,,,,,,,,0,0.29845700000000003,0.5075310000000001,0.838353,1.1621860000000002,1.3600510000000001,1.6482729999999999,2.255725,2.61751,2.853519,3.2749479999999997,3.4595190000000002,4.020273,4.270707,4.640137,4.903298,5.624334999999999,5.86333,6.172043,6.767633999999999,6.934519,7.233629,7.6150649999999995,7.9863800000000005,8.472808,9.259725999999999,9.615948,10.227546,11.03394,11.390764,11.901914999999999,12.203431
51-2800847,,,,,,,,,0,0.20907399999999998,0.539896,0.8637290000000001,1.0615940000000001,1.349816,1.957268,2.319054,2.555062,2.9764909999999998,3.160062,3.7218160000000005,3.9722510000000004,4.34168,4.605841000000001,5.324878,5.564874,5.873586,6.470177,6.638062,6.934172,7.317608,7.685923,8.174352,8.962269000000001,9.318491,9.929089,10.736483999999999,11.092307,11.603458,11.905974
52-2800877,,,,,,,,,,0,0.330823,0.654656,0.8525209999999999,1.140742,1.7481939999999998,2.1099799999999997,2.345989,2.767418,2.9519889999999998,3.512743,3.7631769999999998,4.132606,4.395767,5.115804,5.3558,5.6645129999999995,6.2611040000000004,6.427989,6.7260990000000005,7.107533999999999,7.478849,7.965278,8.753195,9.109418,9.719014999999999,10.52641,10.883233,11.394384,11.6959
53-2800822,,,,,,,,,,,0,0.323833,0.521698,0.80992,1.4173719999999999,1.7791580000000002,2.015166,2.436595,2.621166,3.18292,3.433355,3.8027839999999995,4.064945,4.784982,5.023978,5.33369,5.929281,6.0971660000000005,6.3942760000000005,6.776712,7.146027,7.634456,8.421372999999999,8.777595,9.388193,10.196588,10.552411,11.063562,11.366078
54-2805940,,,,,,,,,,,,0,0.20386500000000002,0.492087,1.099539,1.461324,1.6973330000000002,2.118762,2.302333,2.865087,3.114521,3.4839510000000002,3.7481120000000003,4.4681489999999995,4.706144,5.015857,5.611448,5.779333,6.076443,6.4588790000000005,6.8301940000000005,7.316622,8.10454,8.460761999999999,9.07036,9.878753999999999,10.234577999999999,10.744729,11.048244
55-2800875,,,,,,,,,,,,,0,0.288221,0.895674,1.257459,1.493468,2.070897,2.255468,2.8162220000000002,3.066656,3.436085,3.543246,4.263284,4.502279,4.810992,5.407583,5.575468,5.8715779999999995,6.255013,6.625328,7.111757000000001,7.899675,8.255897000000001,8.866495,9.673888999999999,10.029712,10.540864,10.843378999999999
56-2800924,,,,,,,,,,,,,,0,0.607452,0.9692379999999999,1.2052459999999998,1.782676,1.966246,2.5280009999999997,2.778435,3.1478639999999998,3.255025,3.9750620000000003,4.2140580000000005,4.522771,5.120362,5.287246,5.585357,5.9657919999999995,6.337107,6.824536,7.611453,7.968675999999999,8.579272999999999,9.385667999999999,9.741491,10.252642,10.555158
57-2800926,,,,,,,,,,,,,,,0,0.361786,0.5977939999999999,1.175223,1.358794,1.9215490000000002,2.171983,2.541412,2.647573,3.36761,3.6066059999999998,3.915319,4.51291,4.678794,4.975905,5.35934,5.728655000000001,6.2160839999999995,7.005000999999999,7.3602229999999995,7.971821,8.778216,9.134039,9.64519,9.948706
58-2800933,,,,,,,,,,,,,,,,0,0.23600900000000002,0.8614379999999999,1.045009,1.606763,1.8571970000000002,2.226626,2.286787,3.005825,3.24582,3.554533,4.150124,4.318009,4.615119,4.997554,5.366869,5.855298,6.642214999999999,6.998438,7.610036,8.41743,8.773253,9.284405,9.58692
59-2800939,,,,,,,,,,,,,,,,,0,0.625429,0.809,1.370754,1.621189,1.990618,2.050779,2.770816,3.0098119999999997,3.3185239999999996,3.915115,4.083,4.380111,4.7625459999999995,5.131861,5.61929,6.407207,6.7634289999999995,7.374027000000001,8.181422,8.537245,9.048396,9.350912
60-2800956,,,,,,,,,,,,,,,,,,0,0.183571,0.745325,0.9957600000000001,1.365189,1.94135,2.661387,2.900383,3.210095,3.805686,3.9735709999999997,4.270682,4.652117,5.021432,5.509861,6.297778,6.655,7.265598,8.072992999999999,8.427816,8.938967,9.241483
61-2800966,,,,,,,,,,,,,,,,,,,0,0.561754,0.812189,1.181618,1.8027790000000001,2.522816,2.761812,3.0705240000000003,3.6671150000000003,3.8339999999999996,4.131111,4.513546,4.882861,5.37129,6.159207,6.515429,7.1260270000000006,7.933422,8.289245,8.800396000000001,9.102912
62-2801006,,,,,,,,,,,,,,,,,,,,0,0.250434,0.6198640000000001,1.241025,1.9610619999999999,2.2000580000000003,2.50877,3.1053610000000003,3.273246,3.569356,3.9517919999999997,4.322107,4.8095360000000005,5.597453,5.953675,6.564273,7.3716669999999995,7.7274910000000006,8.238642,8.541158
63-2801023,,,,,,,,,,,,,,,,,,,,,0,0.369429,0.99059,1.7106279999999998,1.9496229999999999,2.258336,2.854927,3.022812,3.319922,3.701357,4.071672,4.559101,5.347018,5.703241,6.313839,7.121233,7.477056,7.988208,8.290723
64-2801040,,,,,,,,,,,,,,,,,,,,,,0,0.621161,1.341198,1.580194,1.888907,2.4854979999999998,2.6533830000000003,2.950493,3.332928,3.703243,4.189672,4.977589,5.333812,5.9444099999999995,6.751803999999999,7.107627000000001,7.618778,7.9212940000000005
65-2801052,,,,,,,,,,,,,,,,,,,,,,,0,0.724038,0.963033,1.2717459999999998,1.868337,2.092222,2.390332,2.7717669999999996,3.125082,3.572511,4.360429,4.716651000000001,5.327249,6.134643,6.490467,7.001618,7.304133
66-2801073,,,,,,,,,,,,,,,,,,,,,,,,0,0.23899600000000001,0.547708,1.144299,1.368184,1.666295,2.04873,2.401045,2.848474,3.636391,3.9926129999999995,4.603211,5.410606,5.7664290000000005,6.27758,6.580096000000001
67-2800857,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308713,0.9053040000000001,1.129189,1.4272989999999999,1.809734,2.162049,2.6094779999999997,3.397396,3.753618,4.364216000000001,5.17161,5.5274339999999995,6.038584999999999,6.3411
68-2800855,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.596591,0.862476,1.161586,1.544022,1.8533369999999998,2.300766,3.088683,3.4449050000000003,4.055503,4.862898,5.2187209999999995,5.729872,6.032388
69-2801118,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265885,0.564995,0.9474309999999999,1.314746,1.8644049999999999,2.6523220000000003,3.0085439999999997,3.6191419999999996,4.426537000000001,4.78236,5.293511,5.596026999999999
70-2801127,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301111,0.683546,1.0538610000000002,1.7362900000000001,2.524207,2.880429,3.491027,4.298422,4.6542449999999995,5.165396,5.467912
71-2801139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38243499999999997,0.75275,1.509179,2.297097,2.6533189999999998,3.2639169999999997,4.071311,4.427135,4.938286,5.240801
72-2801146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370315,1.126744,1.9146610000000002,2.270884,2.881482,3.688876,4.044699,4.5558510000000005,4.858366
73-2801150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.756429,1.544346,1.900568,2.511166,3.318561,3.674384,4.185535,4.4880510000000005
74-2801156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.789917,1.14614,1.7567380000000001,2.564132,2.919955,3.431107,3.733622
75-2806243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356222,0.9688200000000001,1.776215,2.132038,2.643189,2.945705
76-2806241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.612598,1.419993,1.775816,2.2869669999999998,2.589483
77-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.807395,1.163218,1.6743689999999998,1.9768849999999998
78-2807077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.355824,0.866975,1.16949
79-2807079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511151,0.813667
80-2803673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302516
81-2800327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
